CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2742,C,1,0,C01,0,101,68,2,7,1,105,23,14,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,328,0,13,341,510,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2743,B,1,0,B,0,60,75,0,3,3,48,24,5,1,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,233,0,11,244,405,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2744,B,1,0,B,0,64,27,3,1,2,68,9,1,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,5,187,259,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2840,B,1,0,B,0,33,177,2,8,1,158,27,6,1,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,16,445,705,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2841,C,1,0,C01,0,19,158,1,1,1,174,31,3,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,401,0,15,416,644,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2842,C,1,0,C01,0,23,123,1,7,5,170,27,1,0,7,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,24,393,583,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2181,C,1,0,C01,0,29,21,5,21,8,134,141,5,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372,0,12,384,627,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2182,C,3,0,C03,0,10,6,2,19,5,147,149,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,353,1,8,362,660,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2182,C,5,0,C05,0,13,14,3,21,8,142,147,4,6,0,0,0,0,3,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369,0,9,378,660,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2183,C,1,0,C01,0,10,20,0,15,7,112,159,2,4,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,0,11,350,692,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2184,C,1,0,C01,0,11,23,0,17,5,96,143,4,2,3,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,314,0,0,314,495,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2185,B,1,0,B,0,22,23,7,18,4,158,168,5,4,3,0,0,0,2,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,425,0,14,439,706,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2185,C,2,0,C02,0,17,28,3,13,6,137,174,6,5,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,401,0,16,417,706,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2187,C,1,0,C01,0,16,18,4,17,7,137,143,4,5,1,0,0,0,1,4,0,4,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,367,0,12,379,653,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2188,B,1,0,B,0,9,7,4,19,7,116,135,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,314,0,9,323,581,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2189,C,1,0,C01,0,6,10,2,18,12,162,155,4,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,381,0,19,400,731,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2189,C,2,0,C02,0,8,14,3,19,8,159,150,2,7,1,0,0,0,3,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,381,0,23,404,731,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2194,B,1,0,B,0,35,14,0,26,5,173,117,5,4,5,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,391,0,9,400,630,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2195,B,1,0,B,0,25,27,3,9,4,116,67,3,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,267,0,8,275,380,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2197,B,1,0,B,0,4,14,4,21,2,151,125,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,333,0,18,351,636,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2198,B,1,0,B,0,10,15,3,17,7,128,162,2,3,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,355,0,6,361,655,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2198,C,3,0,C03,0,14,15,2,8,8,121,184,4,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,367,0,13,380,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2201,C,1,0,C01,0,4,6,4,16,8,106,129,7,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,292,0,14,306,535,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2204,B,1,0,B,0,14,18,3,18,5,187,166,10,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,438,0,18,456,688,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2205,C,1,0,C01,0,7,17,5,13,7,182,107,2,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,355,0,19,374,611,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2206,B,1,0,B,0,9,9,2,8,10,152,199,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,13,408,608,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2207,B,1,0,B,0,5,5,7,6,3,142,197,1,4,0,0,0,0,2,1,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,384,0,2,386,590,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2208,B,1,0,B,0,9,13,2,15,3,104,165,1,8,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,8,337,607,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2208,C,2,0,C02,0,9,12,2,24,4,123,111,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,294,0,12,306,606,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2209,C,1,0,C01,0,4,20,3,26,5,122,93,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284,0,13,297,580,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2210,B,1,0,B,0,15,13,2,8,12,130,125,5,2,1,1,0,0,1,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,326,0,13,339,707,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2210,C,1,0,C01,0,11,19,2,11,4,163,95,1,6,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,9,329,707,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,420,C,2,0,C02,0,53,33,3,10,4,150,103,7,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,378,0,15,393,685,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,421,B,1,0,B,0,40,27,2,6,4,168,93,23,2,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,372,0,11,383,696,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,424,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,B,1,0,B,0,86,14,1,20,2,79,141,26,10,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,388,0,11,399,592,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,1,0,C01,0,124,15,2,27,7,117,132,45,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,7,487,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,C,2,0,C02,0,90,17,2,21,5,107,111,38,3,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,401,0,5,406,565,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,C,1,0,C01,0,107,17,4,30,5,85,186,21,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,463,2,7,472,702,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,C,2,0,C02,0,84,23,4,29,4,118,158,35,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1,9,471,704,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,537,C,1,0,C01,0,82,26,1,16,3,52,51,22,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,4,265,390,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,538,B,1,0,B,0,153,10,1,32,3,66,84,59,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,422,0,15,437,631,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,C,2,0,C02,0,80,47,7,2,4,60,162,4,6,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,12,396,617,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2398,C,1,0,C01,0,78,40,4,6,1,39,110,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,288,0,12,300,481,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2399,B,1,0,B,0,100,28,3,3,5,37,168,0,2,4,3,0,0,0,0,0,1,5,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,364,0,11,375,639,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2399,C,1,0,C01,0,82,47,15,7,2,40,130,3,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,341,1,7,349,639,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2401,B,1,0,B,0,117,44,3,12,4,55,122,6,2,9,1,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,385,1,10,396,601,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2401,C,1,0,C01,0,117,52,5,6,5,54,112,6,5,9,1,0,0,1,0,1,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,382,0,3,385,600,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2403,C,1,0,C01,0,90,25,5,6,4,35,129,3,3,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,309,0,8,317,517,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2405,B,1,0,B,0,118,58,4,9,4,50,170,11,6,10,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,446,0,14,460,666,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2405,C,1,0,C01,0,117,64,10,7,7,56,129,7,2,5,1,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,413,0,13,426,665,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2406,C,1,0,C01,0,136,34,11,6,7,65,138,3,3,7,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,19,436,685,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,C,2,0,C02,0,87,38,5,12,5,45,204,3,5,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412,2,10,424,743,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,C,5,0,C05,0,96,44,7,13,3,43,180,7,4,8,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,414,0,9,423,743,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2408,C,2,0,C02,0,86,28,8,10,5,46,181,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,378,0,18,396,661,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2410,B,1,0,B,0,97,10,4,2,0,48,16,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,2,184,369,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2411,B,1,0,B,0,79,7,1,3,2,23,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,2,142,224,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2412,C,2,0,C02,0,143,8,2,5,3,51,48,6,2,6,4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,283,0,13,296,513,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2414,B,1,0,B,0,105,11,4,3,2,49,59,3,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,13,257,441,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2416,B,1,0,B,0,77,4,1,2,3,38,47,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185,0,5,190,314,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2417,C,1,0,C01,0,101,69,4,6,6,30,110,0,2,13,9,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,11,367,604,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2418,C,1,0,C01,0,58,12,6,18,5,181,160,4,4,2,0,0,0,2,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,460,0,21,481,707,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2419,B,1,0,B,0,73,10,5,10,8,161,130,5,1,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,415,1,16,432,736,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,476,B,1,0,B,0,128,13,2,3,2,266,37,3,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,12,476,591,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1782,B,1,0,B,0,39,123,1,6,7,98,81,2,3,13,4,0,0,1,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,387,0,7,394,713,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1782,C,1,0,C01,0,37,151,4,6,2,105,87,5,0,13,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,419,0,16,435,712,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1783,C,1,0,C01,0,52,177,5,2,3,108,59,4,0,9,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,428,0,8,436,683,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1785,B,1,0,B,0,24,172,2,3,6,84,65,3,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,374,0,10,384,694,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1787,B,1,0,B,0,21,141,3,5,2,68,60,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,4,316,542,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1788,B,1,0,B,0,17,120,1,3,6,101,61,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,10,328,543,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1788,C,1,0,C01,0,25,102,3,4,1,84,53,4,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,286,0,13,299,542,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1837,E,2,0,E02,0,57,0,0,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,233,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2841,B,1,0,B,0,35,132,2,3,2,213,32,1,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,16,448,644,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,B,1,0,B,0,96,38,4,7,1,47,127,6,5,17,2,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,13,372,617,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,C,1,0,C01,0,122,62,9,7,7,31,118,4,4,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,379,0,9,388,617,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,C,3,0,C03,0,86,52,3,5,5,50,126,8,3,12,0,0,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359,1,8,368,616,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,C,4,0,C04,0,115,48,4,10,3,41,125,6,3,7,0,0,0,1,1,1,4,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,374,0,19,393,616,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2406,B,1,0,B,0,104,63,7,14,4,52,152,6,6,4,1,0,0,2,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,1,7,430,686,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,B,1,0,B,0,91,43,3,17,9,30,197,4,4,2,1,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,411,0,19,430,744,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,C,3,0,C03,0,88,32,16,8,8,41,153,7,2,6,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,373,0,7,380,743,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2408,C,3,0,C03,0,76,30,5,11,5,35,170,3,7,3,1,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,354,1,9,364,661,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2409,B,1,0,B,0,87,4,0,1,1,11,32,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,6,145,222,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2419,C,1,0,C01,0,60,9,9,10,11,229,135,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,472,0,21,493,736,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2423,C,1,0,C01,0,85,5,2,16,4,202,143,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,18,486,664,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2181,C,2,0,C02,0,31,21,5,19,4,155,131,6,8,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,10,402,627,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2181,C,3,0,C03,0,22,21,3,13,9,155,138,7,9,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,385,0,8,393,627,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2159,B,1,0,B,0,44,106,1,5,1,95,37,4,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,308,0,7,315,488,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2160,E,1,0,E01,0,6,89,0,1,1,38,41,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,182,0,3,185,282,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2181,C,5,0,C05,0,24,23,0,12,11,135,137,3,10,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,368,0,12,380,626,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2182,C,6,0,C06,0,18,15,5,17,6,152,163,3,5,1,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,396,1,12,409,660,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2183,B,1,0,B,0,42,22,3,19,3,162,107,9,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,13,396,693,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2185,C,1,0,C01,0,24,16,4,26,5,166,157,6,3,2,0,0,0,2,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,420,0,13,433,706,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2186,B,1,0,B,0,9,19,3,18,3,122,134,3,5,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,4,330,544,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2186,C,1,0,C01,0,17,15,4,16,7,129,132,1,5,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,334,0,8,342,544,Grupo de recuento,,,
