ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,16,AQUIXTLA,5,12,12,338,1072,42,173,133,119,36,1813,55,52,30,105,3,1,0,48,3,0,7,0,0,42,3,2,2,2,4,34,3,0,1,5,0,3,0,0,4,13,6,0,1,19,1,0,3,5,1,4184,0,265,4449,6645,
21,PUEBLA,17,ATEMPAN,11,35,35,571,3077,116,473,3831,704,104,4367,408,302,111,36,10,3,7,43,4,1,12,15,1,88,18,9,9,10,7,25,7,5,12,13,11,22,2,9,4,48,50,14,58,39,12,3,30,8,5,14714,0,644,15358,21577,
21,PUEBLA,18,ATEXCAL,6,8,8,145,414,10,93,55,277,13,900,210,16,2,11,0,0,0,5,0,0,2,0,0,7,4,2,0,0,0,4,1,0,1,0,0,1,0,2,1,1,3,1,0,13,2,0,1,0,1,2198,1,133,2332,3034,
21,PUEBLA,82,ATLEQUIZAYAN,2,4,4,20,660,9,31,49,434,4,358,4,2,3,2,2,0,0,5,0,1,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1595,0,65,1660,2067,
21,PUEBLA,19,ATLIXCO,70,189,189,11564,2950,479,4104,2347,7045,303,28883,562,541,203,296,17,17,5,158,64,12,3,1,0,375,119,63,19,47,32,734,14,14,24,56,6,34,24,7,23,157,332,21,17,286,14,7,23,57,8,62067,17,2523,64607,113292,
21,PUEBLA,20,ATOYATEMPAN,2,9,9,247,366,31,217,206,589,41,1848,32,292,0,0,0,0,0,13,0,0,0,0,0,28,2,1,2,2,1,10,0,2,4,1,3,0,1,0,0,6,9,0,1,5,0,1,2,10,2,3975,1,221,4197,5484,
21,PUEBLA,21,ATZALA,1,2,2,22,13,3,143,24,87,62,303,214,6,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,897,0,22,919,1129,
21,PUEBLA,22,ATZITZIHUACAN,9,18,18,169,1990,60,180,349,93,24,1737,32,1490,6,15,1,1,0,13,1,0,1,4,1,18,3,7,4,5,3,23,0,11,2,8,0,0,4,1,4,8,11,1,16,7,1,12,0,30,5,6351,0,458,6809,9415,
21,PUEBLA,23,ATZITZINTLA,5,14,14,182,72,976,116,59,1726,112,916,18,8,120,14,1,1,1,1,4,0,5,0,1,112,0,25,0,1,0,4,0,0,1,0,0,0,0,1,0,7,3,0,0,1,0,0,1,0,0,4489,0,353,4842,6893,
21,PUEBLA,24,AXUTLA,2,3,3,57,10,3,240,156,5,64,210,3,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,767,0,32,799,1218,
21,PUEBLA,25,AYOTOXCO DE GUERRERO,4,11,12,441,295,46,1418,133,82,41,1849,43,44,1,8,0,0,0,4,0,2,0,0,0,17,4,0,0,0,1,6,0,0,2,1,0,1,2,2,0,17,8,0,0,5,1,0,1,2,0,4477,0,150,4627,6468,
21,PUEBLA,26,CALPAN,8,18,18,551,392,423,343,928,736,98,2384,260,185,11,18,1,1,2,16,2,1,2,1,0,17,5,2,1,49,21,76,64,28,53,8,174,16,4,1,3,19,29,4,1,24,2,2,7,3,3,6971,0,376,7347,11145,
21,PUEBLA,27,CALTEPEC,6,9,9,443,196,12,61,157,104,17,974,16,633,1,2,0,0,0,0,0,0,1,0,0,4,0,1,1,2,0,9,2,1,1,0,0,0,1,0,0,8,17,0,3,6,0,4,3,15,1,2696,0,116,2812,3592,
21,PUEBLA,28,CAMOCUAUTLA,2,4,4,43,773,4,13,18,56,5,842,38,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1812,0,43,1855,2154,
21,PUEBLA,29,CAÑADA MORELOS,9,27,27,353,1451,97,518,922,1281,333,3419,50,48,29,14,3,0,2,27,0,0,2,1,0,13,10,4,3,4,1,29,2,3,4,1,1,0,1,0,2,19,33,0,1,17,1,1,2,3,0,8705,0,609,9314,15221,
21,PUEBLA,30,CAXHUACAN,2,5,6,39,313,6,346,79,281,56,959,149,13,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,2257,0,144,2401,2992,
21,PUEBLA,46,CHALCHICOMULA DE SESMA,24,62,63,3602,910,451,824,453,6635,353,7314,178,155,240,65,24,8,9,40,18,6,4,1,3,179,23,12,18,16,18,88,1,2,3,2,1,5,7,1,13,26,26,1,0,62,6,1,4,14,1,21823,5,1538,23366,35324,
21,PUEBLA,47,CHAPULCO,3,9,9,1278,541,38,92,410,275,227,1076,59,189,14,5,2,2,0,7,6,2,0,0,1,4,4,1,1,2,1,5,1,0,0,2,0,0,1,1,0,4,14,1,0,2,1,0,0,0,1,4270,0,158,4428,5784,
21,PUEBLA,48,CHIAUTLA,18,38,38,484,2710,90,267,615,122,80,4869,69,44,59,33,11,1,5,40,5,0,5,4,2,50,22,8,5,7,3,102,3,1,8,6,3,2,0,1,3,24,100,0,2,28,1,2,6,11,0,9913,3,381,10297,17301,
21,PUEBLA,49,CHIAUTZINGO,8,24,24,777,515,50,1142,706,934,233,4155,61,77,13,22,2,2,0,52,0,2,2,3,1,35,9,3,4,4,0,57,4,2,3,5,1,2,3,0,2,16,31,0,3,48,3,0,3,6,0,8993,4,438,9435,15573,
21,PUEBLA,51,CHICHIQUILA,10,31,31,3971,3341,53,245,807,228,54,1920,32,394,4,7,1,4,4,21,7,0,5,0,0,8,13,0,2,1,2,8,0,3,0,3,1,0,1,0,1,12,16,0,64,16,6,2,0,9,1,11267,0,740,12007,17242,
21,PUEBLA,50,CHICONCUAUTLA,7,22,22,455,2982,136,206,243,230,1696,2091,53,65,16,117,5,1,2,52,5,7,8,10,3,4,0,2,0,1,0,5,0,0,0,0,0,1,0,0,0,2,6,2,1,9,0,0,1,6,0,8423,0,878,9301,12457,
21,PUEBLA,52,CHIETLA,21,51,51,504,355,82,6065,323,1602,112,6811,201,67,13,15,1,1,0,5,2,0,1,1,2,60,17,10,9,6,9,105,10,0,7,5,1,2,3,4,2,43,21,1,4,125,4,2,3,5,0,16621,2,676,17299,28120,
21,PUEBLA,53,CHIGMECATITLAN,2,2,2,174,115,7,117,14,12,24,463,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,1,0,0,1,989,0,27,1016,1235,
21,PUEBLA,54,CHIGNAHUAPAN,30,85,85,2302,5571,245,1330,1008,934,392,9775,400,5286,421,71,22,3,14,85,29,9,18,5,6,1076,25,19,8,20,4,108,5,35,4,14,3,6,13,7,10,47,36,4,12,71,2,19,15,72,10,29571,4,1426,31001,49747,
21,PUEBLA,55,CHIGNAUTLA,11,38,39,1568,4181,183,586,578,1553,441,4184,778,1952,179,46,18,6,9,85,16,9,9,10,4,77,10,6,7,10,6,25,7,6,3,3,6,6,8,8,25,25,32,4,11,19,4,11,15,34,132,16895,26,806,17727,24886,
21,PUEBLA,56,CHILA,4,8,8,39,864,38,33,47,32,2,1401,11,9,3,2,0,7,0,5,1,0,0,1,0,7,0,2,1,3,0,15,0,0,1,0,0,0,0,0,1,2,5,0,0,4,0,0,1,1,1,2539,0,74,2613,4282,
21,PUEBLA,57,CHILA DE LA SAL,2,3,3,14,5,2,241,3,1,1,334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,606,0,8,614,1234,
21,PUEBLA,59,CHILCHOTLA,7,22,22,574,262,74,2478,483,780,1511,1428,254,26,3,8,4,1,1,6,0,15,1,3,4,6,4,1,0,0,0,17,3,0,0,0,1,0,1,4,2,15,19,1,0,23,2,1,1,1,0,8018,3,635,8656,13547,
21,PUEBLA,60,CHINANTLA,3,5,5,134,90,8,198,26,14,122,744,81,11,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,3,0,1456,0,64,1520,2530,
21,PUEBLA,31,COATEPEC,1,1,1,32,208,0,2,47,4,9,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,41,348,720,
21,PUEBLA,32,COATZINGO,3,6,6,54,75,11,376,238,21,16,504,250,7,0,5,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,5,4,0,0,2,1,0,2,2,0,1583,0,88,1671,2346,
21,PUEBLA,33,COHETZALA,2,3,3,23,31,7,225,5,328,5,190,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,1,0,0,837,0,33,870,1224,
21,PUEBLA,34,COHUECAN,3,6,6,833,415,9,266,113,72,18,685,17,15,1,2,0,0,0,9,0,0,0,0,0,3,0,0,0,1,0,5,1,1,0,0,0,1,0,0,1,5,7,0,0,5,1,1,0,0,0,2487,2,190,2679,3770,
21,PUEBLA,35,CORONANGO,22,74,74,4026,1767,520,2151,1338,3875,98,13135,330,490,115,166,4,5,1,65,320,9,6,2,1,179,52,10,8,21,25,246,25,5,15,12,8,11,4,2,14,63,220,24,2,118,7,12,16,19,2,29544,13,1495,31052,47873,
21,PUEBLA,36,COXCATLAN,12,31,32,888,1340,120,694,812,630,70,4303,151,71,16,14,3,2,1,15,2,1,18,1,0,51,13,2,1,4,3,73,4,0,1,6,1,4,0,0,2,21,62,1,1,25,3,2,2,5,1,9440,0,572,10012,15850,
21,PUEBLA,37,COYOMEAPAN,8,19,19,348,253,61,2509,2105,348,27,154,76,11,4,4,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,0,0,13,2,0,3,0,0,5935,0,414,6349,10033,
21,PUEBLA,38,COYOTEPEC,3,4,4,102,155,13,338,35,28,3,649,9,149,2,8,0,0,0,12,0,0,0,0,0,3,1,1,0,0,1,6,0,0,0,3,1,1,1,0,2,2,1,2,0,7,0,2,1,6,0,1544,0,71,1615,2104,
21,PUEBLA,39,CUAPIAXTLA DE MADERO,3,11,11,628,308,45,148,121,647,45,2123,24,33,0,0,0,0,0,12,0,0,0,0,0,23,4,2,4,1,4,20,1,1,1,4,0,2,0,0,2,4,15,1,0,16,0,0,1,3,1,4244,1,253,4498,6876,
21,PUEBLA,40,CUAUTEMPAN,4,15,15,219,1458,85,168,485,112,18,2720,43,38,16,67,3,0,1,29,3,1,1,1,0,17,3,1,0,0,0,27,2,0,0,5,0,0,1,0,1,8,51,0,0,11,1,0,2,4,1,5603,0,339,5942,7643,
21,PUEBLA,41,CUAUTINCHAN,7,14,14,507,246,32,282,1517,461,38,2324,176,50,11,10,0,0,0,12,2,0,1,1,0,48,11,2,2,3,0,24,2,0,3,1,1,1,1,0,1,14,28,1,0,7,1,0,1,2,1,5825,2,519,6346,8476,
21,PUEBLA,42,CUAUTLANCINGO,18,129,130,14715,2722,414,1739,1391,5239,479,22284,593,433,433,479,38,24,11,244,29,12,8,8,12,456,126,66,23,41,36,562,37,15,14,19,4,26,11,4,19,85,205,13,18,186,6,1,30,40,11,53361,17,1512,54890,87619,
21,PUEBLA,43,CUAYUCA DE ANDRADE,4,9,9,214,102,19,63,192,51,84,935,226,7,5,4,0,1,0,2,0,2,0,1,0,5,1,0,0,0,0,10,0,1,1,0,0,2,0,1,0,2,20,1,0,5,2,0,4,1,1,1965,0,131,2096,2897,
21,PUEBLA,44,CUETZALAN DEL PROGRESO,23,63,63,1552,4965,180,6044,4094,575,300,4118,232,217,41,44,4,4,4,53,7,5,17,7,3,63,15,5,6,6,6,70,17,11,11,6,12,5,2,11,10,76,71,6,5,38,18,4,3,9,8,22960,14,1456,24430,36123,
21,PUEBLA,45,CUYOACO,7,19,19,595,2777,130,276,721,308,124,3742,29,47,35,22,32,0,2,45,2,3,4,14,1,6,0,1,0,1,0,37,1,0,4,2,0,1,1,0,0,16,17,1,2,30,0,7,1,2,2,9041,0,521,9562,12501,
21,PUEBLA,61,DOMINGO ARENAS,3,8,8,226,212,1210,220,126,300,70,521,272,168,37,20,1,6,2,1,15,2,3,3,4,4,2,1,1,1,0,9,3,0,0,1,1,0,2,0,0,10,6,3,2,5,2,4,3,1,2,3482,0,150,3632,5713,
21,PUEBLA,62,ELOXOCHITLAN,8,22,22,234,150,43,32,3518,1027,77,2260,21,50,4,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,7430,0,351,7781,10096,
21,PUEBLA,63,EPATLAN,2,6,6,304,371,9,69,54,65,3,1303,9,32,3,6,0,0,0,89,0,0,0,0,0,6,1,0,0,0,1,10,0,0,0,2,0,1,1,1,1,3,4,0,4,8,0,0,2,3,0,2365,0,123,2488,3799,
21,PUEBLA,64,ESPERANZA,9,20,20,389,233,166,207,208,380,277,3717,282,34,10,9,1,0,0,12,4,0,0,0,0,20,5,10,4,1,2,39,1,0,1,0,0,0,0,0,0,23,20,0,6,25,0,0,2,1,1,6090,1,361,6452,10974,
21,PUEBLA,65,FRANCISCO Z. MENA,10,23,23,1993,426,96,1339,213,336,125,4126,54,90,9,115,2,0,1,67,11,1,1,0,1,17,4,3,2,2,6,43,8,3,3,3,0,3,1,3,2,22,26,0,12,48,2,0,7,3,4,9233,0,317,9550,13255,
21,PUEBLA,66,GENERAL FELIPE ANGELES,7,26,26,1234,366,93,418,208,248,759,3974,61,1329,149,219,3,3,9,34,13,8,2,6,6,319,7,8,4,4,8,93,2,4,2,3,0,9,5,0,4,29,12,3,18,51,6,11,7,25,4,9780,2,579,10361,15469,
21,PUEBLA,67,GUADALUPE,4,9,9,885,91,15,189,63,56,30,1867,78,33,3,2,0,0,0,7,2,1,3,0,0,9,2,0,0,0,0,20,1,0,0,0,0,2,1,0,0,12,3,1,0,27,4,3,4,0,0,3414,0,181,3595,5445,
21,PUEBLA,68,GUADALUPE VICTORIA,10,24,24,813,901,87,3716,501,297,638,1456,39,32,22,67,3,3,0,50,4,4,3,4,1,14,3,2,1,2,3,24,3,0,1,1,3,0,3,1,0,16,10,3,0,68,8,0,0,0,0,8807,0,416,9223,12988,
21,PUEBLA,69,HERMENEGILDO GALEANA,4,10,10,1578,154,9,62,59,41,17,1741,16,209,0,40,2,2,2,20,8,6,2,1,0,3,1,1,0,0,0,7,0,0,1,0,0,0,0,0,0,2,7,0,1,6,0,1,0,2,1,4002,0,195,4197,5544,
21,PUEBLA,58,HONEY,3,9,9,519,296,20,99,210,700,10,1256,17,13,5,50,3,0,0,25,2,1,0,0,0,2,3,0,0,0,0,5,0,0,2,0,0,2,0,0,0,6,3,0,0,6,0,0,0,3,0,3258,0,165,3423,5346,
21,PUEBLA,70,HUAQUECHULA,19,39,39,885,3543,45,335,351,238,355,5886,64,92,110,52,9,4,4,73,7,2,10,6,1,77,20,5,1,5,5,116,3,2,8,2,0,1,2,1,5,30,44,1,2,44,4,3,0,6,2,12461,0,727,13188,21172,
21,PUEBLA,71,HUATLATLAUCA,6,11,11,237,104,514,79,86,73,32,2162,20,30,7,12,0,0,0,7,16,0,1,1,1,14,1,0,0,1,0,18,1,0,1,2,0,0,0,0,1,8,8,0,0,9,0,0,1,5,0,3452,0,168,3620,5142,
21,PUEBLA,72,HUAUCHINANGO,38,128,129,4496,3264,3857,3688,1960,6873,1535,15713,1064,420,264,337,25,17,12,117,80,8,52,10,14,214,68,23,14,15,21,250,15,20,21,7,2,28,14,9,25,104,108,9,8,170,15,7,61,25,12,45071,59,3512,48642,78136,
21,PUEBLA,73,HUEHUETLA,9,22,23,314,3617,23,80,882,428,49,3740,24,58,11,11,15,1,0,28,3,1,3,2,1,8,2,1,0,2,0,24,2,0,1,2,0,0,1,0,0,5,105,0,2,7,0,0,2,5,0,9460,0,319,9779,12485,
21,PUEBLA,74,HUEHUETLAN EL CHICO,6,13,13,144,1021,21,1006,740,30,31,1743,41,9,12,10,1,0,0,13,1,1,1,0,0,13,11,2,0,3,1,28,3,1,4,0,0,1,0,0,0,13,14,2,0,18,1,1,5,2,2,4950,0,168,5118,7410,
21,PUEBLA,75,HUEHUETLAN EL GRANDE,5,10,10,1053,627,25,87,92,65,16,1557,7,27,4,6,0,4,0,6,4,0,0,0,0,2,1,0,1,0,0,24,0,1,0,1,0,0,0,0,0,5,8,0,1,6,0,0,2,3,0,3635,0,138,3773,5054,
21,PUEBLA,76,HUEJOTZINGO,30,107,107,4861,1654,851,3238,2635,12615,824,9957,515,503,183,216,18,16,4,180,34,9,11,6,11,454,72,31,30,56,32,308,28,14,30,21,6,27,12,8,22,135,198,8,3,335,35,23,44,133,43,40449,15,2314,42778,66967,
21,PUEBLA,77,HUEYAPAN,5,16,17,372,1883,37,128,845,122,70,2063,39,108,42,11,44,2,2,54,5,1,1,6,1,18,8,8,7,4,0,8,1,4,3,33,3,0,0,0,1,8,52,0,18,5,0,0,2,7,2,6028,0,370,6398,9334,
21,PUEBLA,78,HUEYTAMALCO,15,40,41,1227,2701,80,1034,2852,663,51,4068,139,122,25,21,2,0,1,26,4,0,2,2,0,49,8,4,4,2,1,58,7,5,5,1,1,2,1,0,4,45,30,2,5,37,2,2,2,4,1,13302,10,698,14010,21215,
21,PUEBLA,79,HUEYTLALPAN,3,8,8,95,1412,7,50,87,43,15,1674,22,45,2,6,0,0,0,0,0,2,1,1,0,4,0,0,0,1,1,8,1,0,0,0,0,0,0,0,0,2,3,2,1,4,0,0,0,1,0,3490,0,208,3698,4732,
21,PUEBLA,80,HUITZILAN DE SERDAN,6,18,18,122,2745,35,1781,215,51,24,1743,27,32,22,127,0,0,0,32,1,0,6,0,1,12,4,0,0,0,0,18,2,0,1,1,0,1,1,0,0,17,8,0,0,39,4,0,0,2,0,7074,0,277,7351,11115,
21,PUEBLA,81,HUITZILTEPEC,3,8,8,433,182,30,250,103,108,33,1410,196,20,0,0,0,0,0,37,0,0,0,0,0,18,5,1,2,3,0,7,2,1,2,2,1,1,0,0,0,5,13,0,0,11,5,0,7,0,0,2888,0,200,3088,4397,
21,PUEBLA,83,IXCAMILPA DE GUERRERO,3,7,7,343,73,8,203,45,39,367,886,6,5,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0,0,52,0,0,0,1,1,2044,0,133,2177,3024,
21,PUEBLA,84,IXCAQUIXTLA,3,11,11,171,921,257,111,412,88,29,2313,37,75,8,10,1,2,0,58,5,0,1,0,7,18,1,1,3,0,1,31,0,0,1,2,0,0,0,0,3,4,14,0,0,12,0,0,2,2,0,4601,0,161,4762,6582,
21,PUEBLA,85,IXTACAMAXTITLAN,17,38,38,574,4696,181,2333,414,252,45,4981,87,121,39,158,1,8,6,84,4,6,15,3,3,73,13,4,9,2,12,95,4,5,1,1,0,6,3,4,4,31,17,9,4,111,7,6,11,7,2,14452,0,698,15150,19053,
21,PUEBLA,86,IXTEPEC,3,9,10,55,864,439,147,82,649,18,1685,15,28,2,3,0,1,1,2,0,0,2,0,2,5,1,0,1,1,0,4,0,1,0,1,0,0,1,0,2,2,0,0,1,3,0,0,1,0,1,4020,0,234,4254,5636,
21,PUEBLA,87,IZUCAR DE MATAMOROS,34,110,110,2031,3059,357,8405,2260,1925,526,12771,343,248,137,147,17,9,5,73,12,2,11,6,4,223,73,18,19,19,24,332,27,11,13,14,5,25,5,15,20,154,145,5,5,263,33,11,16,22,11,33856,24,1757,35637,61610,
21,PUEBLA,88,JALPAN,6,17,17,496,234,113,508,399,365,30,3459,42,489,5,20,3,0,1,45,1,0,0,0,4,16,3,5,1,2,6,16,0,4,1,6,2,2,2,1,0,13,8,1,3,20,0,5,4,9,2,6346,2,292,6640,9538,
21,PUEBLA,89,JOLALPAN,6,16,16,186,2153,44,588,283,275,20,2390,6,10,3,28,3,1,1,29,3,0,4,1,2,1,1,0,0,0,0,16,0,1,14,2,0,2,0,0,1,14,50,1,0,15,0,0,0,0,1,6149,0,184,6333,9478,
21,PUEBLA,90,JONOTLA,3,7,7,95,113,14,89,619,52,98,685,132,426,7,58,1,22,0,0,0,4,0,0,1,4,4,0,1,1,5,4,2,1,1,0,0,0,2,1,1,7,3,11,0,4,3,6,5,6,0,2488,0,153,2641,3641,
21,PUEBLA,91,JOPALA,7,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9753,
21,PUEBLA,92,JUAN C. BONILLA,6,30,30,1570,387,144,631,431,1842,170,6015,598,147,37,56,0,1,1,15,3,0,5,0,2,76,12,9,3,13,24,115,12,2,16,5,0,19,3,0,8,28,57,6,1,80,4,6,10,18,1,12583,4,607,13194,19863,
21,PUEBLA,93,JUAN GALINDO,6,11,11,235,1035,135,193,165,599,179,1095,298,71,22,26,2,2,2,11,11,2,0,2,0,12,3,3,2,2,1,19,3,0,4,2,3,2,0,0,6,2,4,1,0,10,3,1,6,5,16,4195,0,266,4461,6208,
21,PUEBLA,94,JUAN N. MENDEZ,4,7,7,634,57,4,48,442,142,11,1339,11,7,2,2,1,2,0,2,1,0,0,0,1,6,4,0,0,1,0,11,0,0,0,0,0,0,0,0,0,3,15,0,0,2,0,0,1,0,0,2749,0,152,2901,4153,
21,PUEBLA,97,LA MAGDALENA TLATLAUQUITEPEC,1,1,1,126,42,4,4,9,3,64,207,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,18,495,558,
21,PUEBLA,95,LAFRAGUA,8,12,12,308,127,109,1689,141,90,28,1839,21,29,1,2,2,1,0,6,2,0,0,0,1,3,5,0,2,2,1,11,0,0,0,0,0,0,1,0,4,6,22,0,0,16,0,0,1,0,0,4470,0,204,4674,6119,
21,PUEBLA,96,LIBRES,11,43,43,2879,1646,565,2523,1841,1905,386,4710,320,301,138,143,6,5,4,65,15,0,5,3,1,49,11,8,6,7,3,92,0,1,2,3,1,2,1,0,1,44,25,0,12,74,4,3,4,7,1,17822,5,877,18704,26951,
21,PUEBLA,98,MAZAPILTEPEC DE JUAREZ,3,5,5,203,67,9,260,242,137,24,282,143,113,11,0,0,0,0,11,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,15,1,0,0,2,0,1536,0,108,1644,2335,
21,PUEBLA,99,MIXTLA,2,3,3,70,247,17,34,20,46,6,867,9,7,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,4,1,0,0,0,0,0,0,0,4,4,6,0,0,2,0,0,1,1,0,1353,0,96,1449,1906,
21,PUEBLA,100,MOLCAXAC,5,9,9,115,409,21,122,291,82,8,1927,22,525,2,6,0,0,0,3,2,0,2,0,0,2,4,7,2,0,2,14,1,3,0,1,0,1,2,2,0,2,14,0,0,5,0,4,0,17,1,3621,0,206,3827,5147,
21,PUEBLA,101,NAUPAN,5,13,13,167,1806,29,132,142,150,58,2511,31,89,1,3,1,0,0,12,5,0,2,1,0,2,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,2,4,0,3,9,1,0,0,5,0,5181,1,265,5447,7058,
21,PUEBLA,102,NAUZONTLA,3,5,5,340,400,12,130,54,84,8,625,9,21,6,2,0,0,0,4,4,0,0,1,0,3,2,1,0,0,0,4,0,1,0,0,0,0,0,0,1,2,3,0,3,0,0,1,0,0,0,1721,0,182,1903,2612,
21,PUEBLA,103,NEALTICAN,4,15,15,1437,228,26,164,1277,557,17,2952,32,32,69,8,0,0,0,53,0,1,1,0,0,14,6,1,1,0,2,22,1,0,1,1,0,0,0,0,0,11,26,0,0,5,1,0,2,4,1,6953,0,259,7212,10044,
21,PUEBLA,104,NICOLAS BRAVO,4,9,9,531,669,43,149,670,259,291,808,38,9,11,6,4,4,2,7,1,0,2,1,1,6,0,0,0,0,0,16,0,0,2,4,1,0,0,0,0,14,16,3,0,4,2,0,1,1,0,3576,0,197,3773,5097,
21,PUEBLA,105,NOPALUCAN,11,33,33,724,425,183,384,2692,840,185,4586,626,1097,20,11,3,1,1,15,2,0,0,0,1,15,6,3,2,3,2,46,0,2,1,0,0,1,4,2,4,21,33,0,3,17,5,7,5,16,8,12002,2,728,12732,19923,
21,PUEBLA,106,OCOTEPEC,3,7,7,204,363,61,98,83,176,216,828,256,212,22,28,2,1,1,7,0,1,40,0,1,11,3,3,1,1,0,10,5,2,3,1,1,0,0,0,1,3,6,0,3,12,3,0,11,2,0,2682,0,178,2860,3837,
