CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,MC,FXMBCS,MLBCS,PESBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,2,0,E02,0,39,62,4,34,1,0,140,0,9,149,255,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,B,1,0,B,0,47,71,7,14,2,0,141,1,12,154,243,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,E,1,0,E01,0,27,111,17,12,1,0,168,0,11,179,321,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,B,1,0,B,0,31,156,7,3,2,2,201,0,16,217,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,C,1,0,C01,0,36,161,8,5,3,4,217,0,16,233,460,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,E,1,0,E01,0,38,79,7,16,6,0,146,0,7,153,251,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,B,1,0,B,0,44,60,10,9,2,1,126,0,8,134,281,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,E,1,0,E01,0,23,36,0,1,3,0,63,1,0,64,105,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,B,1,0,B,0,81,173,34,11,7,11,317,2,20,339,700,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,C,1,0,C01,0,97,153,46,12,8,5,321,0,14,335,700,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,B,1,0,B,0,57,151,20,13,7,1,249,0,15,264,631,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C,1,0,C01,0,65,149,26,18,8,0,266,0,14,280,630,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C,2,0,C02,0,50,166,16,10,9,5,256,0,24,280,630,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,E,1,0,E01,0,50,245,24,33,14,5,371,0,30,401,647,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,271,B,1,0,B,0,114,170,35,26,7,1,353,0,20,373,593,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,272,B,1,0,B,0,109,78,10,28,0,2,227,0,8,235,343,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,273,B,1,0,B,0,50,53,6,7,1,1,118,1,9,128,222,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,B,1,0,B,0,63,107,8,16,1,1,196,0,16,212,466,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E,1,0,E01,0,17,178,4,14,1,3,217,0,14,231,506,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E,1,1,E01C01,0,9,179,5,5,2,1,201,0,11,212,505,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,276,B,1,0,B,0,99,107,11,28,1,4,250,0,13,263,501,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,277,B,1,0,B,0,18,101,12,106,4,4,245,0,20,265,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,B,1,0,B,0,49,136,10,26,4,3,228,0,8,236,539,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,C,1,0,C01,0,60,135,12,22,3,3,235,0,3,238,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,C,2,0,C02,0,51,137,8,20,3,4,223,0,7,230,539,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,B,1,0,B,0,76,168,25,7,6,0,282,0,10,292,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,C,1,0,C01,0,69,182,19,10,6,3,289,0,14,303,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,C,2,0,C02,0,96,157,19,4,1,5,282,0,21,303,664,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,SMR,1,0,SMR01,0,162,29,5,1,0,1,198,2,13,213,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,B,1,0,B,0,83,147,23,5,5,7,270,0,16,286,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,C,1,0,C01,0,79,158,29,7,2,5,280,0,18,298,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,C,2,0,C02,0,68,174,21,1,5,8,277,0,11,288,596,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,B,1,0,B,0,68,156,20,0,1,1,246,0,13,259,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,C,1,0,C01,0,73,159,23,7,0,5,267,0,10,277,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,C,2,0,C02,0,77,164,18,4,2,2,267,0,16,283,527,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,B,1,0,B,0,71,188,18,12,4,3,296,0,14,310,746,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,1,0,C01,0,36,160,13,4,3,2,218,1,15,234,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,2,0,C02,0,42,134,9,7,5,2,199,0,14,213,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,3,0,C03,0,54,161,15,8,6,1,245,1,12,258,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,4,0,C04,0,74,159,15,7,3,1,259,0,13,272,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,284,B,1,0,B,0,10,18,2,5,3,1,39,0,7,46,116,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,B,1,0,B,0,15,42,2,3,2,0,64,0,4,68,142,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,E,1,0,E01,0,11,23,6,1,0,3,44,0,1,45,61,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,B,1,0,B,0,126,158,38,14,11,0,347,0,15,362,621,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,C,1,0,C01,0,127,155,40,11,11,0,344,0,10,354,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,B,1,0,B,0,109,200,51,10,14,0,384,1,20,405,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,1,0,C01,0,139,189,43,15,15,0,401,0,1,402,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,2,0,C02,0,143,190,42,12,18,0,405,0,10,415,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,B,1,0,B,0,255,44,22,10,8,3,342,0,4,346,569,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,C,1,0,C01,0,219,51,18,10,19,1,318,0,5,323,569,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,C,2,0,C02,0,226,52,20,13,13,4,328,1,6,335,568,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,291,B,1,0,B,0,124,177,62,11,48,5,427,0,13,440,715,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,291,C,1,0,C01,0,120,157,44,6,43,6,376,0,9,385,715,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,291,C,2,0,C02,0,143,148,38,15,34,6,384,0,11,395,715,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,291,SMR,1,0,SMR01,0,3,1,2,0,0,0,6,1,0,7,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,291,SMR,2,0,SMR02,0,7,5,0,0,0,1,13,0,0,13,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,292,B,1,0,B,0,180,136,41,9,31,5,402,0,8,410,680,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,293,B,1,0,B,0,132,127,38,10,23,5,335,0,10,345,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,293,C,1,0,C01,0,104,124,34,11,24,5,302,0,13,315,578,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,B,1,0,B,0,293,97,47,6,26,4,473,0,7,480,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,C,1,0,C01,0,284,87,35,14,20,1,441,1,8,450,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,C,2,0,C02,0,324,92,29,9,25,3,482,1,15,498,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,B,1,0,B,0,180,150,51,10,47,2,440,1,13,454,734,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,1,0,C01,0,170,143,53,16,28,3,413,2,9,424,734,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,2,0,C02,0,159,142,42,15,38,2,398,0,10,408,734,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,3,0,C03,0,178,141,43,12,39,1,414,0,10,424,734,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,B,1,0,B,0,112,148,73,19,58,8,418,2,14,434,657,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,C,1,0,C01,0,95,157,34,16,40,3,345,2,12,359,656,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,C,2,0,C02,0,114,159,50,12,42,5,382,3,9,394,656,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,297,B,1,0,B,0,106,100,28,7,17,1,259,0,9,268,448,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,297,C,1,0,C01,0,79,104,37,12,22,3,257,0,4,261,448,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,299,B,1,0,B,0,50,105,105,9,28,2,299,1,13,313,591,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,299,C,1,0,C01,0,54,117,86,16,23,2,298,0,7,305,590,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,B,1,0,B,0,85,190,55,10,19,1,360,0,11,371,693,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,1,0,C01,0,110,149,70,14,29,2,374,0,19,393,693,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,2,0,C02,0,90,144,67,19,26,7,353,0,10,363,693,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,3,0,C03,0,88,154,53,17,27,2,341,1,19,361,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,4,0,C04,0,75,140,67,19,20,7,328,0,10,338,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,5,0,C05,0,96,143,64,18,16,5,342,0,8,350,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,300,C,6,0,C06,0,84,148,56,7,27,3,325,0,11,336,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,302,B,1,0,B,0,83,151,46,19,36,8,343,1,15,359,647,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,303,B,1,0,B,0,68,117,14,6,74,1,280,0,7,287,504,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,B,1,0,B,0,38,84,2,1,269,0,394,1,21,416,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,C,1,0,C01,0,13,83,9,8,255,0,368,0,18,386,686,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,C,2,0,C02,0,49,82,7,3,242,0,383,0,25,408,686,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,E,1,0,E01,0,10,36,1,1,55,0,103,0,7,110,172,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,B,1,0,B,0,75,75,6,4,115,1,276,0,10,286,412,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,C,1,0,C01,0,69,75,4,5,85,1,239,0,10,249,412,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,E,1,0,E01,0,34,34,4,1,121,1,195,0,12,207,301,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,B,1,0,B,0,146,123,10,2,50,0,331,0,11,342,508,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,C,1,0,C01,0,145,115,10,3,59,1,333,1,13,347,507,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,C,2,0,C02,0,153,144,6,2,41,1,347,0,16,363,507,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,307,B,1,0,B,0,54,50,3,1,6,1,115,0,15,130,206,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,307,E,1,0,E01,0,21,33,0,0,4,1,59,0,1,60,76,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,B,1,0,B,0,111,211,7,11,89,1,430,0,21,451,571,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,C,1,0,C01,0,93,203,5,8,82,0,391,0,26,417,571,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,C,2,0,C02,0,76,222,6,1,72,2,379,0,19,398,571,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,E,1,0,E01,0,66,94,2,5,33,4,204,1,8,213,277,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,309,B,1,0,B,0,59,128,5,3,85,4,284,0,14,298,367,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,309,E,1,0,E01,0,26,53,1,2,21,1,104,0,13,117,175,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,B,1,0,B,0,67,264,17,12,25,7,392,0,9,401,705,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,1,0,C01,0,66,238,23,20,29,2,378,0,13,391,705,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,2,0,C02,0,57,221,27,15,15,4,339,1,13,353,704,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,3,0,C03,0,23,215,14,15,24,3,294,0,14,308,704,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,4,0,C04,0,60,215,17,20,23,1,336,0,16,352,704,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,311,B,1,0,B,0,44,214,10,3,17,1,289,0,20,309,545,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,311,E,1,0,E01,0,9,56,2,2,3,0,72,0,5,77,156,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,B,1,0,B,0,58,195,18,6,15,7,299,0,15,314,575,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,C,1,0,C01,0,52,177,23,12,19,10,293,0,17,310,575,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,C,2,0,C02,0,64,183,18,18,15,9,307,2,14,323,574,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,315,B,1,0,B,0,94,167,35,7,16,33,352,0,15,367,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,B,1,0,B,0,332,62,29,15,1,4,443,0,2,445,720,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,1,0,C01,0,307,62,20,9,1,8,407,8,0,415,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,2,0,C02,0,314,63,21,4,7,3,412,0,8,420,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,3,0,C03,0,293,58,21,8,6,16,402,0,5,407,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,4,0,C04,0,303,62,21,9,7,4,406,0,4,410,719,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,5,0,C05,0,261,65,30,12,1,12,381,0,4,385,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,316,C,6,0,C06,0,304,60,26,7,4,4,405,0,10,415,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,317,B,1,0,B,0,94,97,23,10,10,5,239,0,9,248,583,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,317,C,1,0,C01,0,93,118,33,6,12,9,271,0,11,282,583,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,317,C,2,0,C02,0,99,109,21,12,7,6,254,1,18,273,583,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,317,C,3,0,C03,0,111,116,35,8,9,4,283,0,12,295,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,B,1,0,B,0,121,133,30,22,6,0,312,0,7,319,660,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,C,1,0,C01,0,156,110,27,18,8,0,319,0,15,334,659,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,SMR,1,0,SMR01,0,22,30,7,0,2,0,61,0,14,75,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,B,1,0,B,0,184,104,44,14,12,0,358,1,12,371,678,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,B,1,0,B,0,114,127,25,8,14,0,288,0,22,310,596,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C,1,0,C01,0,132,113,24,12,13,0,294,1,12,307,596,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C,2,0,C02,0,105,104,38,25,14,0,286,0,10,296,596,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C,3,0,C03,0,85,107,35,21,15,0,263,0,13,276,596,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,B,1,0,B,0,93,161,26,14,20,0,314,0,10,324,618,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C,1,0,C01,0,87,146,31,17,21,0,302,0,15,317,617,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C,2,0,C02,0,80,152,24,16,14,0,286,0,12,298,617,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,B,1,0,B,0,116,169,14,19,12,0,330,1,19,350,657,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C,1,0,C01,0,110,137,35,17,16,0,315,0,14,329,656,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C,2,0,C02,0,92,159,25,14,14,0,304,0,15,319,656,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,B,1,0,B,0,149,143,27,19,15,0,353,1,17,371,677,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,C,1,0,C01,0,134,167,24,21,9,0,355,0,14,369,677,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,324,B,1,0,B,0,98,143,40,11,14,10,316,0,18,334,695,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,324,C,1,0,C01,0,88,172,30,7,13,6,316,0,7,323,695,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,324,C,2,0,C02,0,94,153,29,16,15,9,316,0,18,334,694,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,325,B,1,0,B,0,77,131,36,13,13,6,276,1,18,295,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,325,C,1,0,C01,0,76,142,24,9,4,13,268,0,13,281,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,325,C,2,0,C02,0,88,115,26,6,12,10,257,0,9,266,570,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,325,C,3,0,C03,0,76,141,22,6,7,7,259,1,12,272,570,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,326,B,1,0,B,0,73,150,37,12,16,13,301,0,16,317,605,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,326,C,1,0,C01,0,87,151,32,9,10,10,299,0,8,307,605,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,B,1,0,B,0,102,141,39,17,6,0,305,0,5,310,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C,1,0,C01,0,94,158,22,21,14,0,309,0,9,318,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C,2,0,C02,0,106,130,24,12,12,0,284,0,13,297,612,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,328,B,1,0,B,0,98,165,33,22,13,0,331,0,11,342,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,328,C,1,0,C01,0,89,141,29,11,20,0,290,0,16,306,628,Acta casilla,,,
