CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,108,3,3,169,19,11,22,55,25,452,23,0,0,7,11,9,4,1,0,42,11,3,1,2,9,3,0,7,1,0,887,0,20,907,1590
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,109,2,2,129,13,39,35,41,25,359,13,0,0,2,5,14,3,0,9,17,4,0,0,2,4,6,0,2,1,4,727,0,33,760,1450
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,110,4,4,126,19,9,54,48,49,684,15,0,0,3,13,11,5,1,5,42,13,2,9,1,10,7,1,5,1,4,1137,0,41,1178,2270
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,9,9,497,65,47,93,124,176,1093,41,0,0,16,15,57,8,9,0,52,77,2,8,8,7,23,5,25,0,7,2455,4,62,2521,6071
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,9,9,472,92,42,106,139,294,1198,48,0,0,17,14,68,7,5,3,53,70,2,7,6,16,26,5,28,1,9,2728,2,77,2807,6608
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,113,4,4,335,52,16,28,24,73,242,11,0,0,2,6,33,2,3,0,6,9,0,2,1,0,2,0,3,0,2,852,1,4,857,1798
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,5,5,446,95,13,69,43,38,568,31,0,0,7,16,32,8,4,1,35,37,3,10,7,4,9,0,6,0,3,1485,1,35,1521,3412
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,115,19,19,1393,159,57,256,170,159,2486,99,0,0,31,48,115,13,4,0,179,101,5,13,15,20,23,10,44,8,5,5413,2,99,5514,13749
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,116,11,11,607,57,18,127,80,43,1553,31,0,0,10,20,54,10,5,13,91,78,1,9,3,8,24,0,27,2,7,2878,0,64,2942,8166
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,117,5,5,555,27,18,63,55,37,646,28,0,0,6,5,61,6,4,10,37,33,5,2,3,1,11,7,13,0,2,1635,0,25,1660,3541
1,18,NAYARIT,17,SAN VICENTE,4,BAHIA DE BANDERAS,119,7,7,344,40,20,127,96,90,926,21,0,0,16,15,30,4,7,12,55,34,3,6,4,22,18,1,26,1,4,1922,1,35,1958,4700
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,120,7,7,587,41,19,102,76,48,1001,26,0,0,16,19,48,5,3,0,66,61,2,3,2,7,20,2,17,0,8,2179,0,66,2245,4921
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,121,3,3,206,16,7,30,38,34,395,12,0,0,3,12,25,3,0,0,26,19,0,2,2,3,5,0,8,1,3,850,1,18,869,1823
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,122,5,5,637,87,23,91,50,97,558,65,0,0,17,15,52,7,3,0,26,20,0,3,4,1,4,0,10,0,4,1774,0,33,1807,3512
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,123,5,5,734,87,17,42,47,70,416,26,0,0,17,13,36,5,0,2,6,24,0,1,1,0,0,0,1,0,0,1545,0,32,1577,3094
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,124,2,2,107,44,22,41,13,32,167,47,0,0,6,6,19,7,1,1,8,8,0,0,1,3,3,2,1,0,1,540,0,28,568,1234
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,125,2,2,117,36,23,53,16,19,184,36,0,0,15,2,25,3,2,0,12,10,0,1,0,2,7,0,2,0,1,566,0,17,583,1192
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,126,3,3,253,62,44,44,30,47,237,76,0,0,10,12,37,5,2,0,14,14,0,2,2,5,11,0,0,1,0,908,0,24,932,1899
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,127,1,1,102,38,14,38,5,15,110,21,0,0,9,2,22,0,1,0,8,6,0,3,1,0,2,0,0,0,0,397,0,11,408,748
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,128,2,2,109,43,22,55,9,30,125,40,0,0,14,3,13,4,1,0,8,6,2,1,1,0,1,0,1,0,1,489,0,22,511,907
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,129,2,2,182,69,19,71,12,25,171,38,0,0,21,10,32,1,1,2,12,11,0,2,0,1,5,1,4,0,1,691,0,17,708,1259
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,130,1,1,100,40,13,32,16,19,107,31,0,0,5,7,15,3,1,0,4,4,0,2,0,0,1,0,0,0,0,400,0,7,407,717
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,131,1,1,72,27,8,24,9,7,101,30,0,0,16,12,10,1,0,0,19,4,1,0,2,2,2,1,1,0,0,349,0,5,354,586
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,132,3,3,218,68,36,61,23,30,272,55,0,0,28,11,31,8,0,1,16,14,0,3,2,4,6,1,6,0,1,895,0,29,924,1988
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,133,3,3,190,60,37,64,35,42,257,34,0,0,27,8,24,4,1,2,21,14,0,3,0,1,10,0,3,0,1,838,0,21,859,1865
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,134,2,2,128,34,16,29,5,20,144,36,0,0,12,9,17,2,2,1,16,7,0,0,0,1,6,0,1,0,2,488,0,19,507,931
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,135,2,2,146,44,20,33,8,23,144,33,0,0,9,10,30,3,0,11,6,6,1,0,0,1,0,0,0,0,0,528,0,14,542,873
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,136,1,1,127,40,9,34,18,28,94,11,0,0,7,4,20,6,2,0,10,7,1,1,0,1,0,2,1,0,1,424,0,17,441,682
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,137,4,4,143,77,27,103,29,57,276,56,0,0,15,10,28,2,1,0,23,16,1,3,2,3,6,2,7,0,0,887,0,33,920,1616
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,138,2,2,93,33,9,31,7,12,124,16,0,0,7,2,17,0,0,0,7,7,0,0,1,3,6,1,3,0,0,379,0,8,387,785
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,139,1,1,5,4,1,93,6,54,157,13,0,0,4,2,1,0,0,0,2,0,0,2,0,0,4,0,1,0,0,349,0,9,358,724
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,140,1,1,39,29,8,26,12,8,78,16,0,0,5,4,5,1,0,1,2,7,1,0,0,2,2,0,1,0,2,249,0,13,262,492
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,141,1,1,39,41,5,31,12,13,122,43,0,0,4,0,10,1,0,0,12,5,0,0,0,1,6,0,1,2,0,348,0,21,369,694
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,142,1,1,6,6,0,5,1,1,35,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0,62,0,2,64,119
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,143,2,2,35,19,13,26,7,5,94,18,0,0,3,3,2,1,0,0,1,3,0,0,0,0,3,0,0,0,0,233,0,6,239,393
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,144,1,1,7,10,1,22,9,35,209,14,0,0,14,4,2,3,0,0,6,9,0,1,0,2,0,0,0,0,0,348,0,0,348,669
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,145,2,2,13,17,0,54,16,34,194,21,0,0,11,6,4,0,0,0,5,11,0,0,1,2,4,0,5,0,1,399,0,23,422,778
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,146,1,1,3,4,1,14,3,5,78,3,0,0,1,0,1,0,0,0,3,4,0,0,1,0,3,0,1,0,0,125,0,6,131,264
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,147,1,1,11,4,1,26,12,47,84,8,0,0,3,3,0,0,0,0,5,1,0,0,0,1,3,0,1,0,1,211,0,7,218,431
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,148,1,1,18,16,6,40,22,18,187,32,0,0,16,6,2,0,0,0,3,3,0,0,1,1,2,1,4,0,1,379,0,18,397,741
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,149,1,1,16,10,3,34,21,18,154,23,0,0,16,5,2,2,0,0,2,9,0,0,0,1,4,0,2,0,1,323,0,10,333,618
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,150,1,1,10,5,1,45,21,25,146,25,0,0,13,3,4,1,0,0,13,3,0,0,1,2,3,0,3,0,0,324,1,6,331,623
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,151,2,2,18,33,12,72,30,59,248,67,0,0,20,4,3,2,0,0,9,5,0,1,1,0,9,1,1,0,1,596,0,28,624,1250
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,152,2,2,19,12,0,74,24,40,231,47,0,0,18,8,0,1,0,0,6,8,0,0,2,1,8,0,3,2,0,504,0,28,532,1047
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,153,1,1,3,6,2,14,3,6,46,8,0,0,1,0,0,0,0,0,1,1,2,0,0,1,2,0,2,0,1,99,0,2,101,252
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,154,1,1,11,5,3,24,25,8,106,5,0,0,2,1,1,0,0,0,4,5,1,0,0,1,3,0,2,0,1,208,0,0,208,515
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,155,1,1,67,27,4,11,3,22,84,10,0,0,0,3,13,3,2,0,6,2,0,0,0,0,3,0,1,1,0,262,0,7,269,560
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,156,1,1,37,20,8,12,4,15,101,16,0,0,1,3,5,2,1,0,4,0,1,0,1,0,3,0,1,0,0,235,0,9,244,458
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,157,2,2,13,13,3,21,33,16,169,16,0,0,1,2,0,0,0,1,7,7,0,2,4,2,1,1,0,1,0,313,0,6,319,760
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,158,2,2,38,12,11,28,27,26,295,24,0,0,9,6,1,0,0,6,23,10,2,1,2,3,0,1,3,2,1,531,0,10,541,1177
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,159,2,2,18,5,6,14,24,36,223,11,0,0,1,5,1,0,1,0,8,12,0,3,3,1,7,0,3,2,2,386,0,13,399,988
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,160,1,1,27,7,2,18,9,22,155,22,0,0,7,3,4,0,0,0,15,10,1,2,0,4,3,0,2,0,0,313,0,11,324,716
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,161,2,2,23,5,4,44,35,29,285,21,0,0,4,5,1,0,1,0,13,16,0,2,1,2,4,2,5,0,3,505,0,9,514,1116
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,162,1,1,20,6,0,10,15,7,138,14,0,0,0,1,2,1,0,0,12,7,0,0,0,1,2,0,6,0,1,243,0,16,259,595
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,163,2,2,15,27,1,23,23,44,251,21,0,0,9,4,3,1,0,1,13,10,0,0,0,0,1,0,2,0,1,450,0,16,466,1050
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,164,2,2,28,11,2,26,21,31,219,26,0,0,6,4,1,2,0,0,7,9,0,1,0,2,2,0,1,0,0,399,0,8,407,869
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,165,1,1,26,13,8,22,17,27,172,23,0,0,2,4,2,3,1,0,9,15,0,0,1,1,9,0,1,0,1,357,0,6,363,738
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,166,2,2,19,4,9,23,26,22,227,29,0,0,0,3,1,1,0,0,6,11,0,0,0,2,3,1,0,0,1,388,0,19,407,982
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,167,2,2,25,8,7,30,24,27,289,22,0,0,5,5,3,0,1,0,12,41,0,0,0,1,2,0,4,0,0,506,0,31,537,1330
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,168,2,2,52,14,28,32,39,32,298,23,0,0,7,6,3,0,0,0,15,18,1,0,2,1,6,1,4,0,0,582,0,20,602,1365
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,169,2,2,25,17,12,30,30,16,169,14,0,0,6,1,1,1,1,0,10,15,1,0,2,3,5,0,9,0,0,368,0,14,382,839
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,170,1,1,12,5,2,16,11,15,107,3,0,0,1,2,2,0,0,0,1,5,0,0,1,1,0,0,0,2,0,186,0,0,186,335
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,171,2,2,146,36,9,47,13,10,145,21,0,0,2,4,8,1,1,0,8,9,0,3,0,0,1,0,3,0,1,468,0,12,480,1060
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,172,1,1,5,3,0,6,4,4,34,1,0,0,0,4,0,1,0,0,2,3,0,0,0,0,1,0,0,0,1,69,0,5,74,130
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,173,2,2,30,11,4,25,10,12,236,20,0,0,4,1,4,1,1,0,9,8,1,4,1,1,5,0,1,0,1,390,0,26,416,1033
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,174,1,1,3,7,0,3,3,7,38,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,65,0,2,67,117
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,175,1,1,13,32,8,29,5,3,116,51,0,0,1,2,2,0,0,1,6,2,0,0,1,2,3,0,2,0,1,280,0,13,293,490
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,176,1,1,26,21,13,36,10,10,111,79,0,0,0,4,4,1,0,1,7,7,0,0,1,1,3,0,1,2,1,339,0,0,339,602
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,177,2,2,34,20,5,56,17,3,151,91,0,0,2,5,4,2,0,0,15,5,5,2,3,1,5,0,1,0,1,428,0,21,449,931
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,178,1,1,2,10,1,6,4,19,119,26,0,0,0,1,0,0,0,0,2,6,0,1,1,1,1,0,2,0,0,202,0,13,215,430
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,179,1,1,76,15,15,20,9,24,106,9,0,0,0,4,3,4,0,0,4,5,0,2,0,2,0,0,2,0,0,300,0,10,310,556
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,180,2,2,16,14,3,40,13,21,197,6,0,0,4,3,6,2,0,0,12,17,0,1,1,0,4,0,2,1,0,363,0,18,381,811
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,181,1,1,9,16,0,21,4,4,45,13,0,0,1,3,2,0,0,0,0,2,1,1,0,0,2,1,0,0,0,125,0,4,129,314
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,182,1,1,3,5,2,14,4,33,42,0,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,3,0,1,114,0,0,114,218
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,184,3,3,65,15,6,29,17,169,304,17,0,0,0,2,16,2,2,1,17,9,0,9,0,0,6,0,3,0,0,689,0,26,715,1818
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,185,3,3,59,28,8,23,24,141,235,14,0,0,4,5,8,2,0,0,7,15,0,2,0,0,8,0,9,0,2,594,0,25,619,1717
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,186,1,1,71,21,9,8,4,76,114,9,0,0,1,1,6,1,0,0,3,8,1,0,3,0,1,0,2,0,1,340,0,0,340,665
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,187,1,1,50,13,5,14,6,70,93,5,0,0,1,1,4,1,4,0,4,8,0,1,0,1,2,0,3,0,1,287,0,11,298,667
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,188,2,2,70,15,9,14,13,129,195,20,0,0,1,2,16,2,2,0,17,5,1,1,0,0,2,0,2,0,0,516,0,16,532,1036
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,189,2,2,72,24,12,16,15,157,203,15,0,0,4,6,7,0,0,1,5,11,0,2,0,1,5,0,4,0,1,561,0,23,584,1271
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,190,6,6,246,89,37,57,60,239,483,84,0,0,8,8,40,4,1,1,28,37,3,1,0,4,7,0,9,0,1,1447,0,32,1479,3200
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,191,1,1,4,2,1,5,2,23,41,6,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,91,0,1,92,191
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,192,3,3,56,21,8,38,12,302,214,36,0,0,2,5,7,1,0,0,1,18,0,0,1,3,5,0,5,0,0,735,0,37,772,1572
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,193,1,1,12,6,2,9,7,41,41,9,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,136,0,3,139,315
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,194,1,1,22,4,1,12,10,42,99,8,0,0,0,3,1,0,0,0,3,2,1,0,0,0,4,0,1,0,1,214,0,7,221,374
1,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,195,1,1,18,16,6,9,10,52,143,9,0,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,272,1,0,273,465
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,196,3,3,9,55,13,46,39,434,420,0,0,0,0,16,5,2,0,0,43,8,4,7,8,4,5,0,8,0,8,1134,0,15,1149,1644
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,197,2,2,2,68,11,51,23,291,317,0,0,0,0,14,4,1,0,0,23,3,4,3,2,4,3,2,3,0,4,833,0,14,847,1173
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,198,1,1,0,1,0,8,13,76,84,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,2,1,0,0,0,191,0,6,197,281
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,199,1,1,0,12,1,9,3,79,32,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,145,0,1,146,270
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,200,1,1,0,11,0,7,4,46,87,0,0,0,0,4,0,0,0,0,6,3,0,1,2,0,1,1,2,1,0,176,0,1,177,248
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,201,1,1,4,11,1,11,8,122,43,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,205,0,2,207,289
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,202,2,2,0,64,4,23,12,134,149,0,0,0,0,5,6,0,1,0,21,5,0,0,4,3,1,3,0,0,1,436,0,17,453,781
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,203,2,2,1,29,2,14,10,184,129,0,0,0,0,4,3,0,0,2,10,2,0,0,0,3,2,0,0,1,1,397,0,10,407,881
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,204,1,1,0,6,0,5,7,61,52,0,0,0,0,6,0,0,0,0,4,1,0,1,0,0,0,0,1,0,3,147,0,2,149,201
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,205,1,1,1,12,1,4,8,52,60,0,0,0,0,4,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,149,0,4,153,219
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,206,1,1,6,39,2,5,4,25,75,0,0,0,0,14,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,176,0,3,179,234
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,207,1,1,1,5,0,10,2,54,109,0,0,0,0,6,2,0,0,0,12,5,0,1,0,0,4,2,1,0,1,215,0,2,217,296
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,208,1,1,2,1,1,7,2,158,152,0,0,0,0,4,0,0,0,0,7,0,0,0,1,0,1,3,0,0,0,339,0,4,343,429
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,209,1,1,0,8,0,7,2,50,61,0,0,0,0,4,2,1,0,0,10,0,0,0,0,0,1,0,1,1,1,149,0,5,154,215
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,210,1,1,2,16,1,11,7,157,88,0,0,0,0,6,1,0,0,0,14,3,0,3,0,0,1,1,2,0,0,313,0,7,320,435
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,211,1,1,0,9,2,3,2,125,66,0,0,0,0,3,1,0,0,0,1,1,2,0,0,0,0,0,1,1,2,219,0,3,222,294
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,212,1,1,2,5,1,16,3,50,90,0,0,0,0,4,0,0,0,0,5,2,1,0,1,0,3,1,0,0,0,184,0,7,191,264
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,213,1,1,0,7,1,14,7,59,82,0,0,0,0,6,0,0,0,0,7,5,0,1,4,0,1,0,1,0,2,197,0,5,202,281
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,214,1,1,0,14,1,15,4,94,91,0,0,0,0,1,2,0,0,0,6,2,1,1,0,1,2,0,0,0,1,236,0,4,240,317
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,215,3,3,367,25,5,60,250,19,387,21,0,0,12,8,36,10,1,0,51,22,1,0,4,8,1,0,17,2,0,1307,0,20,1327,2161
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,216,4,4,455,17,8,33,161,30,491,45,0,0,8,8,40,5,5,0,54,35,0,0,7,2,4,0,15,2,1,1426,0,32,1458,2465
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,217,2,2,195,9,4,32,127,21,200,22,0,0,2,4,13,4,1,0,16,16,3,3,1,0,2,0,5,0,1,681,0,16,697,1229
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,218,3,3,358,14,16,41,150,43,299,26,0,0,3,7,30,9,1,0,22,21,3,0,1,9,5,0,18,0,0,1076,1,41,1118,2011
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,219,2,2,192,10,4,15,89,24,228,8,0,0,6,5,21,2,0,1,14,10,0,1,5,6,6,0,9,0,3,659,0,26,685,1257
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,220,2,2,176,7,2,16,88,14,202,24,0,0,1,9,17,4,5,0,16,19,2,0,1,5,3,0,10,0,2,623,0,27,650,1217
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,221,1,1,122,13,0,14,59,8,151,8,0,0,7,4,10,1,1,0,13,7,1,0,2,2,1,0,5,0,0,429,0,11,440,749
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,222,2,2,152,18,5,43,67,8,146,12,0,0,2,3,12,3,1,0,18,6,2,1,1,0,2,0,4,0,1,507,0,3,510,738
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,223,2,2,195,22,6,54,96,12,236,23,0,0,7,5,25,1,1,0,17,16,1,1,1,5,1,0,9,0,1,735,2,11,748,1132
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,224,2,2,242,24,4,46,142,15,240,13,0,0,7,5,19,3,1,0,19,21,1,3,2,4,2,1,7,0,0,821,0,13,834,1221
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,225,1,1,121,19,1,18,64,18,131,12,0,0,3,4,10,1,1,0,20,5,0,0,0,2,1,0,4,0,0,435,0,10,445,701
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,226,1,1,152,17,4,29,58,13,134,11,0,0,4,1,16,2,1,1,11,9,0,1,0,0,2,1,5,0,0,472,0,2,474,708
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,227,1,1,111,11,2,13,28,8,127,10,0,0,1,4,4,3,1,0,4,4,0,1,0,0,2,0,1,0,0,335,0,3,338,574
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,228,1,1,98,22,0,12,45,8,93,7,0,0,1,0,8,2,0,0,4,11,1,0,0,2,0,0,2,0,0,316,0,5,321,534
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,229,2,2,117,13,1,13,71,5,139,12,0,0,1,0,13,0,1,0,13,15,1,0,1,1,2,0,6,1,0,426,0,13,439,755
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,230,3,3,306,29,9,37,119,22,292,27,0,0,4,2,27,6,3,0,16,43,0,0,1,4,2,0,11,0,0,960,1,23,984,1834
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,231,2,2,131,8,6,24,94,12,155,3,0,0,9,3,14,3,1,0,15,18,1,0,1,4,4,0,4,0,0,510,0,4,514,896
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,232,2,2,144,9,4,20,23,4,61,2,0,0,2,2,6,1,0,0,8,8,2,0,1,0,0,0,3,0,1,301,0,6,307,537
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,233,1,1,110,2,1,0,0,4,97,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,222,0,5,227,354
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,234,1,1,46,15,2,5,13,7,36,3,0,0,0,3,1,0,0,0,2,1,0,0,0,2,2,0,0,0,0,138,0,8,146,250
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,235,1,1,118,4,2,8,15,9,55,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,216,0,4,220,458
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,236,2,2,151,22,1,24,49,9,221,15,0,0,5,1,14,5,2,0,6,15,0,0,2,2,2,0,7,0,1,554,0,19,573,1076
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,237,1,1,39,8,1,7,10,4,27,3,0,0,0,0,2,1,2,0,2,4,0,0,1,0,0,1,1,0,0,113,0,1,114,171
