CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MRCH,PUEBLO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3311,3,3,851,122,8,21,28,79,294,16,50,36,8,0,0,7,0,0,0,0,1520,0,23,1543,2170
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3312,2,2,329,75,7,21,20,66,331,11,34,19,2,0,0,7,0,0,0,0,922,0,26,948,1425
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3313,5,5,875,179,14,76,38,176,609,25,119,44,14,0,0,25,0,0,0,0,2194,3,48,2245,3364
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3314,3,3,503,116,9,25,22,96,494,14,62,18,5,0,0,11,0,0,0,0,1375,0,36,1411,2156
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3332,4,4,333,99,7,46,42,122,783,22,106,13,3,1,0,15,0,0,0,0,1592,1,36,1629,2612
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3333,4,4,576,159,15,56,41,164,743,24,101,39,3,1,0,13,0,0,0,0,1935,4,24,1963,2878
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3334,3,3,278,76,5,50,39,106,586,7,104,16,3,2,0,12,0,0,0,0,1284,2,41,1327,2150
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3335,3,3,96,37,9,38,32,45,535,5,51,5,1,0,0,7,0,0,0,0,861,0,46,907,1701
1,8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,3336,2,2,85,35,7,29,17,34,305,8,48,6,1,0,0,6,0,0,0,0,581,1,35,617,1197
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,6
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1749,3,3,118,48,5,42,30,73,526,7,72,7,0,0,0,15,0,0,0,0,943,0,51,994,1848
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1761,1,1,18,14,0,11,8,15,135,2,19,1,2,1,0,6,0,0,0,0,232,0,18,250,536
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1762,1,1,16,12,1,10,4,15,149,0,15,3,0,0,0,3,0,0,0,0,228,0,27,255,526
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1763,3,3,19,26,3,36,57,24,409,3,34,2,2,1,0,9,0,0,0,0,625,0,79,704,1848
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1764,2,2,18,25,2,28,36,34,316,7,28,0,0,0,0,5,0,0,0,0,499,0,46,545,1251
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1767,2,2,38,11,3,18,23,20,208,2,25,3,2,0,0,10,0,0,0,0,363,0,10,373,797
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1778,2,2,44,16,4,22,19,21,240,2,26,2,2,1,0,5,0,0,0,0,404,0,42,446,915
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1779,2,2,21,22,3,28,54,20,297,5,25,1,1,0,1,13,0,0,0,0,491,0,35,526,1226
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1780,1,1,14,11,1,3,12,9,93,0,6,2,0,0,0,2,0,0,0,0,153,0,7,160,324
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1781,1,1,54,16,1,11,13,16,139,0,13,2,1,0,0,5,0,0,0,0,271,0,20,291,554
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1782,1,1,59,34,2,20,10,27,192,4,23,0,1,1,0,23,0,0,0,0,396,0,16,412,711
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1783,2,2,51,17,4,15,12,27,234,4,26,5,0,0,0,4,0,0,0,0,399,0,26,425,843
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1784,2,2,75,21,5,14,10,31,229,1,19,5,0,0,0,12,0,0,0,0,422,0,8,430,967
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1802,1,1,33,10,1,10,7,10,97,3,12,1,1,0,0,1,0,0,0,0,186,0,16,202,405
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1803,1,1,81,26,1,13,9,36,169,7,15,5,0,1,0,4,0,0,0,0,367,0,24,391,675
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1817,1,1,22,8,2,13,29,18,123,0,14,2,0,0,0,6,0,0,0,0,237,0,14,251,546
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1818,1,1,38,15,3,19,10,10,149,3,6,0,0,0,0,2,0,0,0,0,255,0,9,264,534
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1819,1,1,52,23,3,16,8,20,164,0,15,2,4,0,0,5,0,0,0,0,312,0,26,338,686
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1820,1,1,12,10,2,8,17,13,175,2,13,3,1,0,0,2,0,0,0,0,258,0,19,277,622
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1821,2,2,42,21,4,21,13,26,212,3,25,1,5,0,0,1,0,0,0,0,374,0,31,405,819
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1835,1,1,40,16,3,24,15,12,165,4,15,1,1,0,0,6,0,0,0,0,302,0,29,331,611
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1836,1,1,23,8,4,7,7,20,160,0,15,0,0,0,6,1,0,0,0,0,251,0,17,268,566
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1837,2,2,101,37,4,27,33,33,288,3,46,6,0,0,0,7,0,0,0,0,585,0,56,641,1279
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1838,2,2,23,20,0,16,29,33,335,5,21,0,1,0,0,11,0,0,0,0,494,0,55,549,1194
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1839,1,1,22,19,1,11,16,18,131,2,20,4,2,0,0,4,0,0,0,0,250,0,26,276,575
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1840,1,1,34,21,4,19,13,17,154,3,19,0,0,0,0,4,0,0,0,0,288,0,26,314,636
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1850,1,1,36,11,0,7,9,17,125,1,12,0,1,1,0,6,0,0,0,0,226,0,21,247,488
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1851,4,4,166,59,9,48,62,114,827,15,105,83,1,1,0,25,0,0,0,0,1515,0,65,1580,2589
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1895,1,1,31,0,0,0,0,12,177,1,6,0,0,0,0,0,0,0,0,0,227,0,2,229,581
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1896,2,2,24,15,2,18,19,21,210,4,14,5,0,0,0,11,0,0,0,0,343,0,20,363,787
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1897,1,1,21,20,1,14,11,16,171,2,11,6,2,0,0,9,0,0,0,0,284,0,25,309,692
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2096,1,1,26,8,3,12,11,16,166,4,21,3,0,0,0,2,0,0,0,0,272,0,26,298,594
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2097,2,2,45,32,4,11,13,30,221,0,7,2,2,0,0,2,0,0,0,0,369,0,19,388,942
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2098,2,2,38,22,4,10,28,11,237,2,30,3,0,0,0,4,0,0,0,0,389,0,34,423,815
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2099,1,1,20,13,3,10,15,17,115,4,17,0,0,0,0,7,0,0,0,0,221,0,18,239,502
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2100,2,2,23,18,4,11,11,21,227,2,31,4,0,0,0,4,0,0,0,0,356,0,30,386,816
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2105,2,2,21,15,2,21,57,18,280,6,31,0,2,0,0,18,0,0,0,0,471,0,51,522,1260
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2106,2,2,14,14,2,16,63,22,400,4,25,0,1,0,0,2,0,0,0,0,563,0,44,607,1477
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2107,2,2,17,24,2,36,42,31,357,1,34,1,0,0,0,14,0,0,0,0,559,0,58,617,1386
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2108,2,2,8,17,4,19,35,20,352,3,16,0,1,0,0,12,0,0,0,0,487,0,35,522,1098
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2109,2,2,41,23,4,19,15,43,276,7,30,1,0,0,0,7,0,0,0,0,466,0,43,509,1137
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2110,1,1,10,14,1,14,6,4,81,0,17,0,1,0,0,1,0,0,0,0,149,0,12,161,336
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2111,2,2,27,24,1,26,10,23,292,4,40,0,0,0,0,24,0,0,0,0,471,0,13,484,1095
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2112,2,2,13,17,0,20,13,30,224,3,27,0,1,0,0,17,0,0,0,0,365,0,57,422,946
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2113,1,1,25,22,1,16,8,21,186,0,15,2,0,0,0,2,0,0,0,0,298,0,19,317,680
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2114,2,2,37,32,19,13,18,6,242,0,34,2,1,0,0,7,0,0,0,0,411,10,40,461,1058
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2115,1,1,21,20,1,6,14,14,152,4,22,1,1,0,0,5,0,0,0,0,261,0,22,283,530
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2116,1,1,31,16,5,12,13,10,169,3,17,2,0,0,0,7,0,0,0,0,285,0,11,296,704
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2117,1,1,13,8,0,5,13,9,119,2,16,1,0,0,0,0,0,0,0,0,186,0,12,198,537
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2118,1,1,18,16,0,9,8,11,142,0,0,0,0,0,0,0,0,0,0,0,204,0,18,222,652
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2119,3,3,46,51,6,26,21,44,568,4,66,2,5,1,0,17,0,0,0,0,857,0,76,933,2057
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2121,2,2,24,32,2,30,34,34,370,8,46,4,2,0,0,8,0,0,0,0,594,0,56,650,1435
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2122,1,1,31,25,1,19,11,16,131,0,18,2,2,0,0,6,0,0,0,0,262,0,15,277,535
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2123,2,2,46,31,5,16,19,31,316,4,38,2,0,0,0,11,0,0,0,0,519,0,38,557,1246
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2124,1,1,28,14,1,13,12,13,159,0,10,0,0,0,0,4,0,0,0,0,254,10,10,274,539
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2125,1,1,13,10,3,9,6,23,159,0,11,1,0,0,0,5,0,0,0,0,240,0,18,258,569
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2126,1,1,20,30,3,11,21,13,176,1,22,2,1,0,0,5,0,0,0,0,305,0,18,323,685
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2127,2,2,27,17,3,22,20,22,225,6,29,0,0,0,0,9,0,0,0,0,380,0,28,408,1019
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2128,1,1,16,16,3,13,19,19,203,0,19,1,1,0,0,5,0,0,0,0,315,0,29,344,727
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2129,2,2,29,25,2,14,27,34,301,4,23,2,0,0,0,16,0,0,0,0,477,0,32,509,1011
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2130,4,4,44,39,4,32,99,54,558,7,58,4,0,0,2,16,0,0,0,0,917,1,86,1004,2357
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2131,5,5,61,36,10,36,98,53,640,16,66,4,4,0,0,17,0,0,0,0,1041,0,78,1119,3170
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2132,2,2,26,25,4,16,24,25,192,1,31,3,1,0,0,5,0,0,0,0,353,0,32,385,782
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2133,2,2,42,28,5,30,23,32,294,24,6,2,0,0,0,4,0,0,0,0,490,0,29,519,1197
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2134,2,2,44,35,4,34,36,38,404,7,40,0,1,0,0,6,0,0,0,0,649,0,45,694,1431
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2135,2,2,42,33,9,22,30,22,282,4,26,3,1,0,0,10,0,0,0,0,484,1,21,506,1225
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2136,1,1,23,9,1,21,15,10,156,0,12,0,0,0,0,3,0,0,0,0,250,0,25,275,605
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2137,2,2,50,16,5,30,16,21,223,2,26,2,2,0,0,16,0,0,0,0,409,0,5,414,843
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2138,1,1,6,7,1,18,13,24,186,2,16,2,2,0,0,4,0,0,0,0,281,1,9,291,706
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2139,1,1,21,16,2,13,11,18,156,1,21,0,0,0,0,0,0,0,0,0,259,0,5,264,612
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2140,4,4,47,49,7,49,57,56,625,3,56,2,2,0,0,14,0,0,0,0,967,0,88,1055,2490
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2141,2,2,24,27,7,13,13,29,265,8,20,1,1,0,0,3,0,0,0,0,411,0,47,458,907
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2142,2,2,21,24,1,28,30,26,230,2,38,2,3,0,0,8,0,0,0,0,413,3,49,465,1042
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2143,1,1,20,20,2,18,10,10,130,1,16,1,3,0,0,3,0,0,0,0,234,0,23,257,579
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2144,1,1,19,17,2,7,6,11,142,5,1,0,15,1,2,6,0,0,0,0,234,19,9,262,515
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2145,2,2,25,40,3,16,23,35,262,5,36,4,1,1,0,9,0,0,0,0,460,0,54,514,1039
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2146,1,1,15,14,2,16,9,13,140,5,18,0,1,0,0,5,0,0,0,0,238,0,15,253,583
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2147,1,1,22,11,2,15,12,19,192,3,22,0,3,0,0,6,0,0,0,0,307,0,33,340,691
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2148,1,1,18,18,2,18,16,17,163,0,18,0,0,0,0,14,0,0,0,0,284,0,12,296,623
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2149,2,2,27,25,1,19,24,28,221,1,27,1,1,0,0,15,0,0,0,0,390,1,24,415,918
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2150,1,1,19,6,2,11,10,8,164,2,13,0,0,0,0,8,0,0,0,0,243,2,4,249,502
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2151,1,1,12,19,2,10,8,14,163,2,10,4,0,0,0,12,0,0,0,0,256,0,22,278,606
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2152,2,2,26,37,7,31,25,35,308,3,43,4,1,0,0,10,0,0,0,0,530,0,57,587,1275
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2153,2,2,25,33,2,27,16,31,266,4,36,3,1,0,0,2,0,0,0,0,446,1,37,484,1087
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2154,2,2,21,12,4,26,20,16,189,1,26,0,3,0,1,9,0,0,0,0,328,0,36,364,829
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2155,6,6,69,55,7,52,86,60,780,13,84,5,5,0,0,21,0,0,0,0,1237,4,109,1350,3100
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2156,2,2,21,16,2,21,28,14,272,4,24,1,1,0,0,7,0,0,0,0,411,0,33,444,988
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2157,1,1,17,22,1,12,6,8,153,0,18,0,0,0,0,0,0,0,0,0,237,0,20,257,531
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2158,2,2,28,25,0,23,19,26,258,4,35,0,1,1,0,6,0,0,0,0,426,0,35,461,1081
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2159,2,2,23,13,3,9,24,25,209,9,21,2,0,0,0,4,0,0,0,0,342,0,40,382,900
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2160,2,2,20,16,0,12,19,15,213,12,15,1,1,0,1,5,0,0,0,0,330,0,32,362,767
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2161,2,2,7,12,3,8,7,10,109,5,7,3,0,0,0,5,0,0,0,0,176,0,16,192,866
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2162,1,1,6,14,1,19,12,15,134,24,15,0,0,0,0,3,0,0,0,0,243,0,20,263,598
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2163,1,1,10,13,0,15,15,11,181,0,5,0,1,0,0,0,0,0,0,0,251,0,45,296,744
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2164,1,1,15,9,3,13,6,16,192,11,17,1,1,0,0,5,0,0,0,0,289,2,21,312,730
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2165,2,2,29,18,3,21,27,23,279,14,43,0,0,0,0,8,0,0,0,0,465,0,42,507,1093
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2166,2,2,33,14,1,25,24,31,303,3,28,2,0,0,0,8,0,0,0,0,472,0,61,533,1072
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2167,2,2,34,25,2,22,17,26,250,2,30,2,1,0,0,4,0,0,0,0,415,0,21,436,936
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2168,1,1,19,18,3,4,8,4,93,1,14,1,2,0,0,4,0,0,0,0,171,0,12,183,454
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2169,1,1,9,9,1,16,13,8,154,2,13,0,1,0,0,1,0,0,0,0,227,0,14,241,498
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2170,1,1,17,11,0,4,8,9,141,2,9,3,1,0,0,2,0,0,0,0,207,1,24,232,456
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2171,2,2,28,27,3,15,15,16,277,0,25,2,0,0,0,5,0,0,0,0,413,0,35,448,1036
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2172,3,3,39,46,7,45,47,56,517,11,60,2,2,0,0,12,0,0,0,0,844,0,50,894,2090
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2173,2,2,20,16,0,15,14,14,150,1,15,0,0,0,0,4,0,0,0,0,249,0,35,284,1206
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2174,2,2,51,24,7,34,28,25,360,6,30,3,0,0,0,6,0,0,0,0,574,0,50,624,1277
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2175,1,1,12,9,1,8,9,13,153,2,19,0,0,0,0,12,0,0,0,0,238,0,8,246,513
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2176,1,1,31,8,2,10,12,27,142,3,24,1,0,0,0,3,0,0,0,0,263,0,30,293,612
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2177,2,2,23,20,3,19,15,28,260,1,40,2,0,0,1,6,0,0,0,0,418,0,41,459,1095
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2178,2,2,32,37,5,20,12,27,247,5,19,4,1,0,0,7,0,0,0,0,416,0,32,448,1010
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2179,2,2,27,22,2,22,36,29,319,2,22,2,1,0,0,10,0,0,0,0,494,0,91,585,1143
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2180,2,2,35,38,1,18,41,16,305,1,34,0,0,0,0,8,0,0,0,0,497,0,38,535,1175
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2181,1,1,72,22,4,15,14,33,206,0,27,2,3,0,0,4,0,0,0,0,402,0,7,409,737
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2182,2,2,63,35,8,17,11,27,246,1,23,4,1,0,0,6,0,0,0,0,442,0,15,457,829
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2183,2,2,77,26,1,6,12,32,201,6,29,1,0,0,0,8,0,0,0,0,399,0,21,420,772
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2184,1,1,50,19,1,16,19,20,192,4,23,3,1,0,0,3,0,0,0,0,351,0,21,372,694
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2185,1,1,21,14,1,13,16,27,164,0,20,0,0,0,0,0,0,0,0,0,276,0,0,276,603
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2186,2,2,13,18,1,13,17,11,183,3,10,0,1,0,0,3,0,0,0,0,273,0,55,328,795
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2187,2,2,46,30,7,28,39,51,325,2,35,3,1,0,0,14,0,0,0,0,581,0,48,629,1363
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2188,8,8,102,80,16,85,107,108,1242,38,132,4,3,0,0,36,0,0,0,0,1953,1,128,2082,5655
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2189,3,3,94,42,5,44,49,69,557,5,74,2,2,0,0,23,0,0,0,0,966,0,65,1031,2178
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2193,2,2,38,35,4,30,28,46,340,8,44,2,1,0,0,7,0,0,0,0,583,0,40,623,1323
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2194,1,1,28,12,0,18,4,19,191,6,18,1,0,0,0,2,0,0,0,0,299,0,28,327,658
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3101,1,1,17,13,0,14,19,17,183,0,41,8,0,0,0,6,0,0,0,0,318,0,32,350,679
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3102,1,1,19,16,1,11,12,17,229,3,25,3,1,0,0,2,0,0,0,0,339,0,23,362,737
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3103,1,1,45,12,2,3,9,23,194,6,27,2,3,0,0,11,0,0,0,0,337,0,6,343,616
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3104,1,1,71,22,4,10,6,26,194,1,22,1,0,0,0,5,0,0,0,0,362,0,19,381,680
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3105,2,2,34,24,4,11,14,37,257,6,34,1,0,0,0,8,0,0,0,0,430,0,26,456,842
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3106,2,2,44,40,3,28,25,41,345,5,44,5,0,0,1,10,0,0,0,0,591,0,29,620,1172
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3107,2,2,45,29,2,10,20,27,224,2,34,3,1,0,0,5,0,0,0,0,402,0,15,417,775
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3108,2,2,51,26,3,20,16,29,225,5,32,3,1,0,0,7,0,0,0,0,418,0,22,440,766
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3109,2,2,83,24,4,14,17,23,259,1,42,4,2,0,0,4,0,0,0,0,477,0,23,500,928
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3110,2,2,32,20,1,15,27,27,321,5,40,4,2,0,0,9,0,0,0,0,503,0,22,525,979
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3111,2,2,58,24,2,15,28,41,375,9,49,4,1,0,0,12,0,0,0,0,618,0,32,650,1152
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3112,2,2,34,18,2,19,13,20,326,2,33,0,2,0,0,6,0,0,0,0,475,0,17,492,924
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3113,2,2,48,22,7,16,22,43,340,5,40,2,0,0,0,10,0,0,0,0,555,1,39,595,1116
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3114,2,2,69,24,6,16,26,55,413,3,53,5,3,0,0,13,0,0,0,0,686,0,31,717,1323
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3115,2,2,19,7,1,9,17,20,190,3,29,1,0,0,0,3,0,0,0,0,299,0,13,312,1164
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3116,1,1,36,17,4,10,17,27,244,5,30,0,1,0,0,1,0,0,0,0,392,0,18,410,727
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3117,2,2,65,26,4,12,29,49,360,4,40,2,2,0,0,12,0,0,0,0,605,0,16,621,1127
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3119,3,3,85,47,7,26,40,66,583,4,66,3,2,0,0,17,0,0,0,0,946,0,33,979,1815
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3306,3,3,30,36,7,38,47,51,736,13,107,3,1,1,0,14,0,0,0,0,1084,1,71,1156,2247
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3307,3,3,25,31,6,41,30,35,548,5,63,0,4,1,1,10,0,0,0,0,800,1,59,860,2100
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3308,3,3,49,43,5,51,34,51,575,5,74,1,2,0,0,13,0,0,0,0,903,0,93,996,2127
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1806,1,1,27,20,1,17,12,8,143,1,19,6,1,0,0,4,0,0,0,0,259,0,17,276,598
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1807,2,2,48,13,7,23,12,29,223,5,22,3,1,0,0,0,0,0,0,0,386,0,25,411,825
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1808,2,2,35,14,2,25,14,20,222,1,42,4,1,0,0,4,0,0,0,0,384,0,25,409,844
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1809,1,1,27,20,62,5,8,19,203,2,14,4,0,0,0,2,0,0,0,0,366,0,7,373,580
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1810,1,1,30,20,1,28,0,29,224,5,19,6,1,0,0,9,0,0,0,0,372,0,16,388,689
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1812,2,2,65,24,1,15,14,28,274,3,24,3,2,0,0,5,0,0,0,0,458,0,50,508,879
