CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
3,27,TABASCO,,,15,TACOTALPA,,,REG_MR,MC,3,MARIA GUADALUPE LOPEZ GUTIERREZ,2,CANDIDATURAS INDIGENAS,https://iepctabasco.mx/computos/2024/PMR/15/CONST_MAYORIA_VALIDEZ.pdf,MC
3,27,TABASCO,,,16,TEAPA,,,PRES_MUN,MORENA,1,MIGUEL ANGEL CONTRERAS VERDUGO,1,,https://iepctabasco.mx/computos/2024/PMR/16/CONST_MAYORIA_VALIDEZ.pdf,MORENA
3,27,TABASCO,,,16,TEAPA,,,SIND_MR,MORENA,2,ALEXIA FERNANDA DOMINGUEZ CANO,2,CANDIDATURAS DE PERSONAS JOVENES,https://iepctabasco.mx/computos/2024/PMR/16/CONST_MAYORIA_VALIDEZ.pdf,MORENA
3,27,TABASCO,,,16,TEAPA,,,REG_MR,MORENA,3,FABIOLA TRINIDAD SALAZAR ARMENGOL,2,,https://iepctabasco.mx/computos/2024/PMR/16/CONST_MAYORIA_VALIDEZ.pdf,MORENA
3,27,TABASCO,,,17,TENOSIQUE,,,PRES_MUN,PT,1,SANDRA BEATRIZ HERNANDEZ JIMENEZ,2,,https://iepctabasco.mx/computos/2024/PMR/17/CONST_MAYORIA_VALIDEZ.pdf,PT
3,27,TABASCO,,,17,TENOSIQUE,,,SIND_MR,PT,2,URBINO MISAEL RODRIGUEZ HERNANDEZ,1,,https://iepctabasco.mx/computos/2024/PMR/17/CONST_MAYORIA_VALIDEZ.pdf,PT
3,27,TABASCO,,,17,TENOSIQUE,,,REG_MR,PT,3,YULISSA GUADALUPE AES MOSQUEDA,2,CANDIDATURAS DE PERSONAS JOVENES,https://iepctabasco.mx/computos/2024/PMR/17/CONST_MAYORIA_VALIDEZ.pdf,PT
3,27,TABASCO,,,1,BALANCAN,,,REG_RP,MC,1,AZUCENA MARGARITA VILLA MATEO,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MC
3,27,TABASCO,,,1,BALANCAN,,,REG_RP,PRD,1,RAQUEL DIAZ MAY,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,2,CARDENAS,,,REG_RP,PRD,1,MIGUELINA OVANDO LOPEZ,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,2,CARDENAS,,,REG_RP,PRD,2,HUMBERTO LAZO CORDOVA,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,3,CENTLA,,,REG_RP,PRD,1,ROSA ISELA HERNANDEZ PEREZ,2,CANDIDATURAS INDIGENAS,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,3,CENTLA,,,REG_RP,PVEM,1,JHOYSI ESTELA ARIAS DE LA CRUZ,2,CANDIDATURAS INDIGENAS,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PVEM
3,27,TABASCO,,,4,CENTRO,,,REG_RP,PT,1,SELENA VELASCO VIDAL,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PT
3,27,TABASCO,,,4,CENTRO,,,REG_RP,PVEM,1,CITLALI SOTO GONZALEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PVEM
3,27,TABASCO,,,5,COMALCALCO,,,REG_RP,PRD,1,GEORGINA CARRILLO LEON,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,5,COMALCALCO,,,REG_RP,PRD,2,AGUSTIN DE LA CRUZ IZQUIERDO,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
