CIRCUNSCRIPCION,ID_ESTADO ,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
5,15,MEXICO,1,CHALCO DE DIAZ COVARRUBIAS ,,,DIP_LOC_MR,MORENA,1,JOSE MIGUEL GUTIERREZ MORALES,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D01.pdf,MORENA
5,15,MEXICO,2,TOLUCA DE LERDO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ANA YURIXI LEYVA PIÑON,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D02.pdf,MORENA
5,15,MEXICO,3,CHIMALHUACAN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,VLADIMIR HERNANDEZ VILLEGAS,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D03.pdf,MORENA
5,15,MEXICO,4,LERMA DE VILLADA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,GABRIEL KALID  MOHAMED BAEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D04.pdf,PT
5,15,MEXICO,5,CHIMALHUACAN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,EDGAR SAMUEL RIOS  MORENO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D05.pdf,MORENA
5,15,MEXICO,6,ECATEPEC DE MORELOS,,,DIP_LOC_MR,MORENA,1,OCTAVIO  MARTINEZ  VARGAS ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D06.pdf,MORENA
5,15,MEXICO,7,TENANCINGO DE DEGOLLADO,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,HECTOR RAUL GARCIA GONZALEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D07.pdf,PVEM
5,15,MEXICO,8,ECATEPEC DE MORELOS,,,DIP_LOC_MR,PVEM_PT_MORENA,1,EDMUNDO LUIS VALDEÑA BASTIDA,1,Candidaturas afromexicanas,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D08.pdf,MORENA
5,15,MEXICO,9,TEJUPILCO DE HIDALGO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,GLORIA VANESSA LINARES ZETINA,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D09.pdf,PVEM
5,15,MEXICO,10,VALLE DE BRAVO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,JAVIER CRUZ JARAMILLO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D10.pdf,MORENA
5,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ELENA GARCIA  MARTINEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D11.pdf,MORENA
5,15,MEXICO,12,TEOLOYUCAN,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,RIGOBERTO VARGAS CERVANTES,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D12.pdf,MORENA
5,15,MEXICO,13,ATLACOMULCO DE FABELA,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,ALEJANDRA FIGUEROA ADAME,2,Candidaturas indigenas,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D13.pdf,MORENA
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,CARLOS ALBERTO LOPEZ IMM,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D14.pdf,PVEM
5,15,MEXICO,15,IXTLAHUACA DE RAYON,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,ISAAC JOSUE HERNANDEZ MENDEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D15.pdf,PT
5,15,MEXICO,16,CIUDAD ADOLFO LOPEZ MATEOS,,,DIP_LOC_MR,PAN_PRI_PRD_NAEM,1,ROMAN FRANCISCO CORTES LUGO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D16.pdf,PAN
5,15,MEXICO,17,HUIXQUILUCAN DE DEGOLLADO,,,DIP_LOC_MR,PAN_PRI_PRD_NAEM,1,PABLO FERNANDEZ DE CEVALLOS  GONZALEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D17.pdf,PAN
5,15,MEXICO,18,TLALNEPANTLA DE BAZ,,,DIP_LOC_MR,PAN_PRI_PRD_NAEM,1,KRISHNA KARINA ROMERO VELAZQUEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D18.pdf,PAN
5,15,MEXICO,19,SANTA MARIA TULTEPEC,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ITZEL DANIELA BALLESTEROS LULE,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D19.pdf,MORENA
5,15,MEXICO,20,ZUMPANGO DE OCAMPO,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,ESTEBAN JUAREZ HERNANDEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D20.pdf,MORENA
5,15,MEXICO,21,ECATEPEC DE MORELOS,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ERNESTO  SANTILLAN RAMIREZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D21.pdf,MORENA
5,15,MEXICO,22,OJO DE AGUA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ANGEL ADRIEL  NEGRETE  AVONCE,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D22.pdf,PT
5,15,MEXICO,23,TEXCOCO DE MORA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIA JOSE  PEREZ DOMINGUEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D23.pdf,MORENA
5,15,MEXICO,24,CD NEZAHUALCOYOTL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,SUSANA ESTRADA ROJAS,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D24.pdf,MORENA
5,15,MEXICO,25,CD NEZAHUALCOYOTL,,,DIP_LOC_MR,MORENA,1,BRENDA COLETTE MIRANDA  VARGAS ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D25.pdf,MORENA
5,15,MEXICO,26,CUAUTITLAN IZCALLI,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ISAIAS PELAEZ SORIA,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D26.pdf,PVEM
5,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,,,DIP_LOC_MR,MORENA,1,YESICA YANET ROJAS HERNANDEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D27.pdf,MORENA
5,15,MEXICO,28,AMECAMECA DE JUAREZ,,,DIP_LOC_MR,PVEM_PT_MORENA,1,VALENTIN MARTINEZ CASTILLO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D28.pdf,MORENA
5,15,MEXICO,29,TIANGUISTENCO DE GALEANA,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,MARTHA AZUCENA CAMACHO REYNOSO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D29.pdf,PVEM
5,15,MEXICO,30,NAUCALPAN DE JUAREZ,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ISRAEL ESPINDOLA LOPEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D30.pdf,PVEM
5,15,MEXICO,31,LOS REYES ACAQUILPAN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,SELINA TRUJILLO ARIZMENDI,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D31.pdf,MORENA
5,15,MEXICO,32,NAUCALPAN DE JUAREZ,,,DIP_LOC_MR,PAN_PRI_PRD_NAEM,1,ELIAS RESCALA JIMENEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D32.pdf,PRI
5,15,MEXICO,33,OJO DE AGUA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,SAMUEL HERNANDEZ CRUZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D33.pdf,MORENA
5,15,MEXICO,34,TOLUCA DE LERDO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,GERARDO PLIEGO SANTANA,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D34.pdf,MORENA
5,15,MEXICO,35,METEPEC,,,DIP_LOC_MR,PAN_PRI_PRD_NAEM,1,MARIANO CAMACHO SAN MARTIN,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D35.pdf,PRI
5,15,MEXICO,36,SAN MIGUEL ZINACANTEPEC,,,DIP_LOC_MR,PVEM_PT_MORENA_CC,1,YARELI ANAI ESPARZA ACEVEDO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D36.pdf,PT
5,15,MEXICO,37,TLALNEPANTLA DE BAZ,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ARLETH STEPHANIE GRIMALDO OSORIO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D37.pdf,MORENA
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,SANDRA PATRICIA SANTOS RODRIGUEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D38.pdf,MORENA
5,15,MEXICO,39,TEPEXPAN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,OSVALDO CORTES CONTRERAS,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D39.pdf,MORENA
5,15,MEXICO,40,IXTAPALUCA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,CARLOS ANTONIO MARTINEZ ZURITA TREJO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D40.pdf,MORENA
5,15,MEXICO,41,CD NEZAHUALCOYOTL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIA DEL CARMEN  DE LA ROSA MENDOZA ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D41.pdf,MORENA
5,15,MEXICO,42,ECATEPEC DE MORELOS,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ZAIRA CEDILLO SILVA ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D42.pdf,MORENA
5,15,MEXICO,43,CUAUTITLAN IZCALLI,,,DIP_LOC_MR,PVEM_PT_MORENA,1,HECTOR KARIM CARVALLO DELFIN,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D43.pdf,MORENA
5,15,MEXICO,44,NICOLAS ROMERO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ARMANDO NAVARRETE LOPEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D44.pdf,MORENA
5,15,MEXICO,45,BARRIO LA CABECERA 3A SECCION,,,DIP_LOC_MR,PVEM_PT_MORENA,1,SOFIA MARTINEZ MOLINA,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/C_MR_D45.pdf,PT
5,15,MEXICO,,,,,DIP_LOC_RP,PAN,1,ANUAR ROBERTO AZAR FIGUEROA ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PAN/C_RP_PAN_01.pdf,PAN
5,15,MEXICO,,,,,DIP_LOC_RP,PAN,2,JOANA ALEJANDRA FELIPE TORRES,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PAN/C_RP_PAN_02.pdf,PAN
5,15,MEXICO,,,,,DIP_LOC_RP,PAN,3,EMMA LAURA ALVAREZ VILLAVICENCIO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PAN/C_RP_PAN_03.pdf,PAN
5,15,MEXICO,,,,,DIP_LOC_RP,PAN,4,ROCIO ALEXIA DAVILA SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PAN/C_RP_PAN_04.pdf,PAN
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,1,ALEJANDRO CASTRO HERNANDEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_01.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,2,LETICIA MEJIA GARCIA,2,Candidaturas indigenas,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_02.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,3,MARIA MERCEDES COLIN GUADARRAMA ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_03.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,4,LILIA URBINA SALAZAR,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_04.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,5,PAOLA JIMENEZ HERNANDEZ,2,Candidaturas de la diversidad,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_05.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRI,6,EDUARDO ZARZOSA SANCHEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRI/C_RP_PRI_06.pdf,PRI
5,15,MEXICO,,,,,DIP_LOC_RP,PRD,1,OMAR ORTEGA ALVAREZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRD/C_RP_PRD_01.pdf,PRD
5,15,MEXICO,,,,,DIP_LOC_RP,PRD,2,ARACELI CASASOLA SALAZAR,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PRD/C_RP_PRD_02.pdf,PRD
5,15,MEXICO,,,,,DIP_LOC_RP,PVEM,1,JOSE ALBERTO COUTTOLENC BUENTELLO,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PVEM/C_RP_PVEM_01.pdf,PVEM
5,15,MEXICO,,,,,DIP_LOC_RP,PVEM,2,MIRIAM SILVA MATA,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PVEM/C_RP_PVEM_02.pdf,PVEM
5,15,MEXICO,,,,,DIP_LOC_RP,PVEM,3,ITZEL GUADALUPE PEREZ CORREA,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PVEM/C_RP_PVEM_03.pdf,PVEM
5,15,MEXICO,,,,,DIP_LOC_RP,PVEM,4,HONORIA ARELLANO OCAMPO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PVEM/C_RP_PVEM_04.pdf,PVEM
5,15,MEXICO,,,,,DIP_LOC_RP,PT,1,OSCAR GONZALEZ YAÑEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PT/C_RP_PT_01.pdf,PT
5,15,MEXICO,,,,,DIP_LOC_RP,PT,2,MARIA DEL CONSUELO ESTRADA PLATA,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PT/C_RP_PT_02.pdf,PT
5,15,MEXICO,,,,,DIP_LOC_RP,PT,3,SARA ALICIA RAMIREZ DE LA O,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/PT/C_RP_PT_03.pdf,PT
5,15,MEXICO,,,,,DIP_LOC_RP,MC,1,JUAN MANUEL ZEPEDA HERNANDEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MC/C_RP_MC_01.pdf,MC
5,15,MEXICO,,,,,DIP_LOC_RP,MC,2,MARTIN ZEPEDA HERNANDEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MC/C_RP_MC_02.pdf,MC
5,15,MEXICO,,,,,DIP_LOC_RP,MC,3,RUTH SALINAS  REYES,2,Candidaturas indigenas,https://www.ieem.org.mx/proceso2024/DISTRITALES/MC/C_RP_MC_03.pdf,MC
5,15,MEXICO,,,,,DIP_LOC_RP,MC,4,MARICELA BELTRAN SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MC/C_RP_MC_04.pdf,MC
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,1,JOSE FRANCISCO  VAZQUEZ  RODRIGUEZ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_01.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,2,JENNIFER NATHALIE GONZALEZ LOPEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_02.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,3,LUISA ESMERALDA NAVARRO HERNANDEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_03.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,4,MAURILIO  HERNANDEZ  GONZALEZ ,1,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_04.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,5,NELLY BRIGIDA RIVERA SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_05.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,6,ANGELICA PEREZ CERON,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_06.pdf,MORENA
5,15,MEXICO,,,,,DIP_LOC_RP,MORENA,8,GRACIELA ARGUETA BELLO,2,,https://www.ieem.org.mx/proceso2024/DISTRITALES/MORENA/C_RP_MORENA_07.pdf,MORENA
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,PRES_MUN,PVEM-PT-MORENA,1,ANGELICA COLIN PACHECO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_1.pdf,PVEM
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,SIND_MR,PVEM-PT-MORENA,2,J. INES NAVARRETE MIRANDA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_2.pdf,PVEM
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_MR,PVEM-PT-MORENA,3,VIRIDIANA MACEDONIO ALCANTARA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_3.pdf,PVEM
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_MR,PVEM-PT-MORENA,4,ANA JANETTE RUIZ RUIZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_4.pdf,MORENA
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_MR,PVEM-PT-MORENA,5,VIVIANA BERNAL SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_5.pdf,PT
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_MR,PVEM-PT-MORENA,6,IRMA MARTINEZ GAYOSSO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_6.pdf,MORENA
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_RP,PAN,7,MARGARITA RUIZ TORRIJOS,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_7.pdf,PAN
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_RP,PRI,8,REBECA SAMANO JIMENEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_8.pdf,PRI
5,15,MEXICO,,,1,ACAMBAY DE RUIZ CASTANEDA,REG_RP,PAN,9,JERONIMO JULIAN LUNA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/001_ACAMBAYDERUIZCASTANEDA_9.pdf,PAN
5,15,MEXICO,,,2,ACOLMAN,PRES_MUN,PVEM-PT-MORENA,1,BLANCA GUADALUPE SANCHEZ OSORIO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_1.pdf,MORENA
5,15,MEXICO,,,2,ACOLMAN,SIND_MR,PVEM-PT-MORENA,2,FREDY FERNANDEZ ZARAZUA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_2.pdf,MORENA
5,15,MEXICO,,,2,ACOLMAN,REG_MR,PVEM-PT-MORENA,3,ARACELI SALAZAR HUERTA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_3.pdf,MORENA
5,15,MEXICO,,,2,ACOLMAN,REG_MR,PVEM-PT-MORENA,4,JOSE JUAN CUADRA VAZQUEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_4.pdf,MORENA
5,15,MEXICO,,,2,ACOLMAN,REG_MR,PVEM-PT-MORENA,5,MARIA ISABEL RODRIGUEZ ARREDONDO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_5.pdf,MORENA
5,15,MEXICO,,,2,ACOLMAN,REG_MR,PVEM-PT-MORENA,6,JUAN ANDRES RIVERO DURAN,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_6.pdf,PT
5,15,MEXICO,,,2,ACOLMAN,REG_MR,PVEM-PT-MORENA,7,MIRIAM IRAN ZARAZUA MENDOZA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_7.pdf,PVEM
5,15,MEXICO,,,2,ACOLMAN,REG_RP,PAN-PRI-PRD-NAEM,8,ERIKA GONZALEZ OYOQUI,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_8.pdf,PRI
5,15,MEXICO,,,2,ACOLMAN,REG_RP,PAN-PRI-PRD-NAEM,9,BRANDOM ABIHU ORTEGA DIAZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_9.pdf,PAN
5,15,MEXICO,,,2,ACOLMAN,REG_RP,PAN-PRI-PRD-NAEM,10,ARELI MEJIA TABLADA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_10.pdf,PRI
5,15,MEXICO,,,2,ACOLMAN,REG_RP,MC,11,BLANCA LUCERO PEREZ VELAZQUEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/002_ACOLMAN_11.pdf,MC
5,15,MEXICO,,,3,ACULCO,PRES_MUN,PVEM-PT-MORENA,1,VALERIA CRUZ OLVERA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_1.pdf,MORENA
5,15,MEXICO,,,3,ACULCO,SIND_MR,PVEM-PT-MORENA,2,JOSE HUMBERTO GALVAN ARAGON,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_2.pdf,MORENA
5,15,MEXICO,,,3,ACULCO,REG_MR,PVEM-PT-MORENA,3,MIRYAM CARMEN PADILLA TINOCO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_3.pdf,MORENA
5,15,MEXICO,,,3,ACULCO,REG_MR,PVEM-PT-MORENA,4,MELITON ALCANTARA OBREGON,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_4.pdf,PVEM
5,15,MEXICO,,,3,ACULCO,REG_MR,PVEM-PT-MORENA,5,MA. DEL SOCORRO SILOS GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_5.pdf,MORENA
5,15,MEXICO,,,3,ACULCO,REG_MR,PVEM-PT-MORENA,6,JORGE ANAYA ANDRADE,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_6.pdf,MORENA
5,15,MEXICO,,,3,ACULCO,REG_RP,PAN-PRI-PRD-NAEM,7,MARTIZA LILIANA PEREZ LUGO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_7.pdf,PRI
5,15,MEXICO,,,3,ACULCO,REG_RP,PAN-PRI-PRD-NAEM,8,ANA BELEN MENESES REYES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_8.pdf,PAN
5,15,MEXICO,,,3,ACULCO,REG_RP,PAN-PRI-PRD-NAEM,9,YAZMIN TORAL PEREZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/003_ACULCO_9.pdf,PRI
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,PRES_MUN,MORENA,1,BRENDA ANGELICA RIVERA ABARCA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_1.pdf,MORENA
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,SIND_MR,MORENA,2,ALEJANDRO MENDOZA FLORES,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_2.pdf,MORENA
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,REG_MR,MORENA,3,NANSI CRUZ FLORES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_3.pdf,MORENA
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,REG_MR,MORENA,4,JAVIER BELTRAN CASTILLO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_4.pdf,MORENA
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,REG_MR,MORENA,5,SANDIBEL ESCOBAR GARDUÑO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_5.pdf,MORENA
5,15,MEXICO,,,4,ALMOLOYA DE ALQUISIRAS,REG_MR,MORENA,6,ARTURO SANCHEZ ROMERO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/004_ALMOLOYADEALQUISIRAS_6.pdf,MORENA
