CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,535,B,1,0,B,0,8,10,9,10,8,31,151,0,5,5,0,2,2,0,0,0,1,2,1,0,1,1,0,0,2,0,0,249,1,8,258,463,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,536,B,1,0,B,0,9,10,5,14,7,29,151,0,3,10,2,1,2,0,0,0,9,5,1,0,0,0,0,0,3,0,1,262,1,11,274,482,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,537,B,1,0,B,0,12,6,15,21,10,35,182,0,4,10,0,4,0,1,1,0,1,5,1,1,1,0,2,0,1,0,0,313,0,11,324,678,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,538,B,1,0,B,0,9,19,9,13,14,39,154,0,23,4,0,2,0,0,2,1,1,0,0,0,1,4,0,0,0,0,0,295,0,13,308,619,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,539,B,1,0,B,0,3,7,14,18,12,98,133,0,21,0,12,4,0,1,0,0,2,8,1,1,0,0,1,0,1,0,0,337,0,9,346,654,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,540,B,1,0,B,0,3,3,1,12,7,95,82,0,4,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,220,0,6,226,416,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,540,C,1,0,C01,0,4,2,7,7,11,62,125,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,16,240,415,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,541,B,1,0,B,0,6,4,6,16,2,59,114,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,10,233,430,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,541,C,1,0,C01,0,7,6,5,7,15,64,85,0,11,2,3,3,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,217,0,14,231,429,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,542,B,1,0,B,0,1,10,7,12,14,38,128,0,4,9,4,4,0,0,0,0,1,8,0,0,0,0,3,0,1,0,0,244,0,13,257,520,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,542,C,1,0,C01,0,7,9,7,19,11,61,119,0,0,26,3,0,1,0,1,0,2,4,0,0,0,1,0,0,1,0,0,272,0,7,279,519,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,810,B,1,0,B,0,2,6,3,32,2,32,82,0,11,14,41,6,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,238,0,12,250,418,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,810,C,1,0,C01,0,7,6,5,32,9,20,66,0,24,27,33,1,0,0,0,0,3,3,1,0,0,1,0,0,1,0,0,239,0,15,254,417,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,811,B,1,0,B,0,27,17,6,23,18,30,120,0,28,26,59,5,3,1,0,0,0,5,1,0,0,0,1,0,0,0,0,370,0,22,392,581,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,812,B,1,0,B,0,4,14,6,32,6,24,78,0,16,16,61,3,3,0,0,0,0,0,0,0,0,1,5,0,2,0,0,271,0,5,276,379,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,812,C,1,0,C01,0,13,10,5,34,7,15,77,0,18,2,47,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,233,0,18,251,378,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,813,B,1,0,B,0,20,27,7,33,5,18,106,0,15,14,67,2,1,1,0,0,1,2,0,1,0,0,4,0,1,0,0,325,0,18,343,505,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,814,B,1,0,B,0,10,22,11,27,7,23,100,0,57,31,76,2,6,0,0,0,3,0,0,0,0,0,2,0,0,0,0,377,0,16,393,560,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,815,B,1,0,B,0,6,7,8,28,5,9,96,0,25,14,58,6,0,0,0,0,3,6,0,0,0,0,2,0,1,1,0,275,0,14,289,440,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,815,C,1,0,C01,0,7,12,4,31,9,3,101,0,22,13,54,5,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,273,0,6,279,439,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,816,B,1,0,B,0,9,27,6,62,15,29,123,0,17,30,54,3,5,0,0,0,2,6,0,3,1,0,2,0,2,0,0,396,0,14,410,593,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,816,C,1,0,C01,0,8,11,4,48,10,32,124,0,25,23,45,3,4,0,0,0,1,2,0,0,1,2,2,0,1,0,0,346,0,28,374,592,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,817,B,1,0,B,0,25,23,6,25,3,25,59,0,5,6,64,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,251,0,6,257,330,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,818,B,1,0,B,0,13,19,1,25,3,9,64,0,7,3,44,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,197,0,6,203,288,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,819,B,1,0,B,0,11,27,5,19,9,14,84,0,24,10,104,4,1,1,0,0,1,1,0,0,0,1,3,0,0,0,0,319,0,6,325,463,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,820,B,1,0,B,0,5,17,6,5,10,13,56,0,15,11,63,1,3,0,0,1,2,6,1,0,0,0,1,0,1,1,0,218,0,6,224,340,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,821,B,1,0,B,0,29,18,10,26,4,20,123,0,7,5,95,7,5,1,0,0,1,7,0,0,0,1,1,0,1,0,0,361,0,8,369,536,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,822,B,1,0,B,0,7,14,13,26,3,17,84,0,15,0,66,4,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,261,0,12,273,433,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,822,C,1,0,C01,0,3,7,7,25,0,20,88,0,16,21,72,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,268,0,13,281,432,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,823,B,1,0,B,0,8,18,7,32,12,21,95,0,16,12,84,1,3,0,0,0,0,7,0,0,0,0,1,0,2,0,0,319,0,24,343,518,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,823,C,1,0,C01,0,7,14,12,33,7,16,81,0,17,16,89,3,7,0,0,0,0,4,0,0,0,0,0,0,2,0,0,308,0,10,318,518,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,824,B,1,0,B,0,10,24,6,29,14,19,91,0,26,10,99,2,2,0,0,0,4,6,0,0,0,2,2,0,1,0,0,347,0,15,362,519,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,824,C,1,0,C01,0,6,13,4,43,8,13,94,0,25,9,89,0,2,0,0,0,4,4,0,1,0,1,3,1,0,0,1,321,0,12,333,519,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,825,B,1,0,B,0,10,22,7,52,15,25,26,0,19,19,117,6,1,1,0,0,3,3,1,0,0,1,3,0,1,0,0,332,0,23,355,723,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,826,B,1,0,B,0,5,18,2,46,5,11,47,0,4,5,145,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,291,0,6,297,408,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,827,B,1,0,B,0,9,16,5,40,3,15,142,0,15,2,99,3,1,0,0,0,1,3,1,0,2,0,1,0,0,0,0,358,0,0,358,526,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,827,C,1,0,C01,0,6,11,2,23,10,29,130,0,24,4,112,2,4,0,0,0,1,5,1,0,0,1,1,0,0,0,0,366,0,15,381,525,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,828,B,1,0,B,0,11,15,3,16,4,11,90,0,12,11,65,3,1,0,1,0,2,0,4,0,1,0,0,0,0,0,0,250,0,9,259,358,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,829,B,1,0,B,0,14,16,3,25,5,9,72,0,8,8,44,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,211,0,10,221,319,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,830,B,1,0,B,0,26,16,5,31,6,23,114,0,16,11,85,3,2,1,0,1,3,2,1,1,0,0,3,0,2,0,0,352,0,14,366,541,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,831,B,1,0,B,0,4,19,9,35,14,26,87,0,21,15,62,0,1,0,0,0,1,5,1,0,1,1,1,0,0,0,0,303,0,0,303,455,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,831,C,1,0,C01,0,9,18,1,28,14,29,93,0,19,10,62,1,2,0,1,0,1,2,0,0,1,0,0,0,1,0,0,292,0,9,301,454,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,832,B,1,0,B,0,5,29,9,37,22,47,169,0,31,12,63,3,3,1,0,0,0,6,0,0,0,1,6,0,0,0,0,444,0,19,463,695,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,833,B,1,0,B,0,4,17,1,47,14,31,152,0,10,12,68,1,2,0,0,0,3,10,0,0,0,2,2,0,1,0,0,377,0,7,384,556,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,834,B,1,0,B,0,6,6,7,30,4,26,109,0,9,4,55,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,268,0,0,268,416,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,835,B,1,0,B,0,6,14,2,33,8,21,94,0,11,8,120,4,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,326,0,11,337,458,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,835,C,1,0,C01,0,3,13,3,47,6,14,109,0,12,8,91,3,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,316,0,8,324,458,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,836,B,1,0,B,0,10,36,1,50,10,47,85,0,39,30,11,7,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,331,0,21,352,469,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,836,C,1,0,C01,0,8,57,4,49,7,55,89,0,34,20,13,2,2,1,0,0,1,2,0,0,0,3,4,0,0,0,0,351,0,14,365,469,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,837,B,1,0,B,0,12,25,1,42,8,15,108,0,7,12,57,1,1,0,0,0,3,1,0,0,0,1,4,0,0,0,1,299,0,18,317,488,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,837,C,1,0,C01,0,13,25,1,52,6,8,101,0,5,7,67,11,1,0,0,0,0,8,0,1,1,1,2,0,1,0,0,311,0,23,334,488,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,838,B,1,0,B,0,10,14,1,21,10,19,84,0,6,13,78,4,2,0,0,0,0,9,0,0,0,1,4,0,0,0,0,276,0,17,293,492,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,838,C,1,0,C01,0,10,19,2,28,14,15,107,0,12,5,67,3,1,0,0,0,0,7,0,0,0,1,3,0,1,0,0,295,0,11,306,492,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,839,B,1,0,B,0,8,13,4,22,5,12,123,0,15,13,23,1,1,1,0,0,1,4,0,2,0,0,2,0,0,0,0,250,0,11,261,416,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,839,C,1,0,C01,0,15,18,2,16,3,18,109,0,10,3,25,16,3,0,1,0,0,7,0,0,0,1,0,0,0,0,0,247,1,19,267,416,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,840,B,1,0,B,0,36,25,10,21,6,33,168,0,18,5,24,3,5,0,0,0,0,5,0,1,0,0,1,2,0,0,2,365,0,17,382,600,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,841,B,1,0,B,0,29,23,10,38,17,19,154,0,15,9,28,3,5,0,0,1,4,5,0,0,0,4,3,0,0,0,0,367,0,25,392,661,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,842,B,1,0,B,0,12,17,10,25,10,17,128,0,9,7,12,0,0,0,0,0,2,6,1,0,0,1,2,0,2,0,0,261,0,25,286,464,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,842,C,1,0,C01,0,19,16,8,32,7,14,130,0,7,5,9,4,4,0,0,2,0,10,0,0,0,1,3,1,2,0,0,274,0,18,292,464,Recuento_parcial,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,843,B,1,0,B,0,15,13,7,16,0,10,98,0,7,6,14,1,3,0,0,0,1,4,0,0,0,0,2,0,2,0,0,199,1,20,220,379,Cotejo,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,18,TUXPAN,843,C,1,0,C01,0,5,7,3,32,6,13,82,0,9,6,15,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,192,0,7,199,379,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,347,B,1,0,B,0,99,22,3,19,8,20,69,99,0,0,0,2,6,0,1,0,0,7,0,0,0,1,0,0,0,0,0,356,0,15,371,568,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,347,C,1,0,C01,0,123,26,8,24,3,30,65,74,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,361,0,14,375,567,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,347,C,2,0,C02,0,108,32,3,10,13,21,47,88,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,341,0,10,351,567,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,348,B,1,0,B,0,104,24,2,30,6,15,55,86,0,0,2,1,5,1,2,0,0,4,0,0,0,0,3,0,3,0,0,343,0,10,353,613,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,348,C,1,0,C01,0,88,26,9,26,10,12,54,95,0,0,0,0,6,3,0,0,0,4,0,0,0,0,3,0,1,0,0,337,0,26,363,612,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,348,C,2,0,C02,0,112,37,5,27,7,10,48,102,0,0,1,3,7,1,1,0,2,4,0,0,0,0,2,0,0,0,0,369,3,20,392,612,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,349,B,1,0,B,0,79,23,2,19,8,12,65,92,0,0,1,4,7,0,0,3,1,2,0,0,0,2,1,0,0,0,0,321,0,24,345,526,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,349,C,1,0,C01,0,94,25,5,19,5,16,55,84,0,0,1,2,3,0,1,0,2,3,0,0,0,0,1,0,3,0,1,320,0,12,332,525,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,350,B,1,0,B,0,78,31,5,18,6,15,68,80,0,0,2,5,5,4,2,0,2,4,0,0,0,2,1,0,1,0,0,329,0,15,344,493,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,350,C,1,0,C01,0,66,29,1,19,7,25,66,68,0,0,2,7,6,5,0,0,3,3,1,0,0,1,2,0,1,0,0,312,0,13,325,493,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,350,SMR,1,0,SMR01,0,41,9,4,21,10,31,119,40,0,0,0,9,3,0,1,0,8,9,0,2,0,1,2,0,1,0,0,311,0,13,324,0,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,351,B,1,0,B,0,73,6,6,9,6,9,50,69,0,0,0,4,6,1,0,0,3,0,0,0,0,2,0,0,1,0,0,245,0,8,253,390,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,351,C,1,0,C01,0,80,19,2,7,2,19,65,47,0,0,0,1,2,1,0,0,2,4,0,0,0,0,2,0,0,0,0,253,0,6,259,389,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,352,B,1,0,B,0,91,31,3,22,9,19,63,95,0,0,2,8,7,3,0,0,0,1,1,4,0,0,1,0,2,0,1,363,0,18,381,618,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,352,C,1,0,C01,0,98,34,12,16,3,32,73,72,0,0,4,4,8,4,0,0,3,7,0,0,1,0,2,0,2,2,0,377,0,18,395,617,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,352,C,2,0,C02,0,84,22,5,17,7,28,54,91,0,0,1,3,14,7,2,0,3,3,0,1,0,0,0,0,0,0,0,342,0,20,362,617,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,353,B,1,0,B,0,162,12,4,3,1,7,96,23,0,0,0,1,3,3,1,0,0,6,3,0,0,2,4,0,3,0,1,335,0,10,345,435,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,354,B,1,0,B,0,18,19,0,1,7,18,116,24,0,0,0,0,1,1,0,1,2,6,0,0,0,0,1,0,0,0,0,215,1,9,225,315,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,355,B,1,0,B,0,33,4,0,6,3,27,35,49,0,0,0,1,4,2,1,0,0,1,1,0,0,0,0,0,1,0,0,168,0,9,177,256,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,356,B,1,0,B,0,97,11,3,20,5,50,140,59,0,0,2,3,5,4,2,0,1,12,0,0,0,6,0,0,3,0,1,424,0,20,444,749,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,357,B,1,0,B,0,64,5,1,10,4,50,133,41,0,0,1,1,4,1,0,0,4,7,0,3,0,2,3,0,0,0,0,334,0,24,358,606,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,358,B,1,0,B,0,42,2,1,10,5,99,79,31,0,0,2,1,3,2,1,0,3,13,0,0,0,0,3,0,0,0,0,297,0,19,316,508,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,359,B,1,0,B,0,24,10,0,3,1,92,135,24,0,0,0,1,2,1,0,0,6,5,0,1,1,3,4,0,4,0,2,319,0,0,319,575,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,360,B,1,0,B,0,39,6,1,16,9,166,140,17,0,0,1,2,6,0,0,0,3,11,0,0,1,0,5,0,1,1,1,426,0,17,443,738,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,361,B,1,0,B,0,24,6,2,12,5,100,94,12,0,0,0,3,1,2,0,0,3,0,0,0,0,1,2,0,0,0,1,268,0,20,288,498,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,361,C,1,0,C01,0,41,13,2,17,6,97,93,20,0,0,0,5,2,0,0,0,2,3,0,0,0,0,0,0,4,0,0,305,0,10,315,497,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,362,B,1,0,B,0,33,3,2,12,2,37,69,25,0,0,0,3,3,2,0,0,3,5,0,0,0,1,1,0,1,0,0,202,0,5,207,309,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,364,B,1,0,B,0,9,0,1,3,5,8,36,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73,0,7,80,124,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,365,B,1,0,B,0,36,5,0,9,5,30,75,71,0,0,0,0,1,0,0,0,0,4,0,0,0,1,4,0,1,0,0,242,0,6,248,441,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,366,B,1,0,B,0,45,6,5,8,8,17,108,115,0,0,0,0,4,1,0,0,6,3,0,0,0,1,2,0,1,0,0,330,0,1,331,567,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,367,B,1,0,B,0,69,9,3,13,12,19,156,52,0,0,0,3,3,0,0,0,3,5,0,1,1,1,3,0,2,0,0,355,0,27,382,596,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,367,C,1,0,C01,0,110,10,3,25,4,18,129,38,0,0,1,2,4,1,0,0,4,4,0,0,0,2,1,0,2,0,0,358,0,19,377,595,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,368,B,1,0,B,0,83,12,3,12,10,32,6,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,13,205,452,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,369,B,1,0,B,0,56,9,0,18,7,47,95,22,0,0,1,4,13,1,0,0,0,10,0,0,0,0,1,0,0,0,0,284,0,0,284,448,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,370,B,1,0,B,0,102,13,4,11,3,73,116,23,0,0,0,5,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,361,0,0,361,489,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,372,B,1,0,B,0,43,4,0,5,1,36,58,30,0,0,1,2,2,1,0,0,1,3,0,0,0,0,1,0,1,0,1,190,0,8,198,252,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,373,B,1,0,B,0,34,13,1,30,5,19,72,41,0,0,0,1,1,1,0,0,0,4,0,0,0,0,6,0,0,0,0,228,0,8,236,411,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,374,B,1,0,B,0,6,5,1,6,1,9,35,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,92,0,3,95,178,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,375,B,1,0,B,0,9,2,0,2,4,6,42,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,101,0,5,106,157,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,376,B,1,0,B,0,76,6,0,38,5,26,136,94,0,0,1,6,6,0,0,0,2,3,0,0,0,0,2,1,1,0,1,404,0,30,434,618,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,376,C,1,0,C01,0,59,11,3,46,10,17,108,112,0,0,1,5,0,1,0,2,5,1,1,0,1,0,0,3,0,0,1,387,0,28,415,618,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,377,B,1,0,B,0,4,5,1,2,3,2,20,34,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,74,0,0,74,109,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,378,B,1,0,B,0,36,8,2,6,5,0,86,51,0,0,1,2,1,1,0,0,1,1,0,0,2,0,1,0,0,0,0,204,0,6,210,323,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,380,B,1,0,B,0,29,6,2,3,3,12,36,35,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,134,0,9,143,179,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,381,B,1,0,B,0,18,3,5,15,3,2,39,9,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,100,0,7,107,156,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,382,B,1,0,B,0,46,20,4,13,10,47,124,64,0,0,0,5,7,0,1,0,0,0,0,0,0,2,0,0,2,0,0,345,0,20,365,602,Recuento_parcial,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,382,C,1,0,C01,0,39,12,4,18,9,36,138,52,0,0,1,6,8,0,0,0,1,3,0,1,0,0,2,1,0,1,1,333,0,30,363,601,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,383,B,1,0,B,0,19,6,0,19,7,30,115,55,0,0,2,4,3,0,0,0,0,0,0,1,1,0,2,0,1,0,0,265,2,17,284,469,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,383,C,1,0,C01,0,30,2,1,10,4,25,131,39,0,0,0,4,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,253,0,25,278,469,Cotejo,,,
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,384,B,1,0,B,0,45,10,1,13,5,4,63,69,0,0,0,4,4,2,1,0,0,5,0,1,0,2,3,1,1,0,1,235,0,15,250,377,Recuento_parcial,,,
