CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,21,PUEBLA,5,LIBRES,179,TLACHICHUCA,2231,C,2,0,C02,0,13,12,5,11,9,270,5,114,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,448,0,30,478,700,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,179,TLACHICHUCA,2232,B,1,0,B,0,34,17,4,25,25,170,2,117,1,14,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,417,0,19,436,672,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,179,TLACHICHUCA,2232,C,1,0,C01,0,13,11,2,14,21,190,2,102,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,366,0,39,405,671,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,179,TLACHICHUCA,2232,E,1,0,E01,0,8,15,2,15,1,182,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,22,373,588,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2394,B,1,0,B,0,71,30,7,19,25,70,2,157,15,11,2,3,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,429,0,26,455,651,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2394,C,1,0,C01,0,52,28,2,14,35,82,4,172,20,5,1,1,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,435,0,25,460,651,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2394,C,2,0,C02,0,90,35,2,11,33,80,2,140,14,11,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,438,0,21,459,651,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2394,C,3,0,C03,0,85,26,2,15,33,67,8,148,14,7,0,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,26,453,650,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2395,B,1,0,B,0,42,40,6,19,50,62,10,190,33,5,2,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,476,0,27,503,703,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2395,C,1,0,C01,0,57,43,5,34,36,81,5,138,24,7,0,1,0,0,0,11,1,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,2,0,0,458,0,20,478,703,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2396,B,1,0,B,0,64,22,3,19,61,96,2,108,15,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,402,0,20,422,616,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2396,C,1,0,C01,0,96,13,4,13,35,83,5,109,16,0,1,1,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,390,0,24,414,616,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2396,C,2,0,C02,0,64,20,5,20,43,86,3,115,10,8,1,2,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,394,0,18,412,616,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2397,B,1,0,B,0,43,12,5,49,8,52,1,142,0,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,330,0,22,352,657,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2397,C,1,0,C01,0,27,22,11,47,35,71,3,169,9,3,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,414,0,14,428,656,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2397,C,2,0,C02,0,39,16,2,34,41,57,5,152,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,387,0,20,407,656,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2397,C,3,0,C03,0,38,18,5,36,39,58,5,159,9,11,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,395,3,12,410,656,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2398,B,1,0,B,0,60,27,7,28,26,52,5,147,33,4,0,4,1,0,0,7,0,0,0,0,0,2,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,416,0,18,434,672,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2398,C,1,0,C01,0,70,18,6,19,24,50,0,160,31,2,0,0,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,1,0,0,0,3,2,1,0,0,2,0,0,0,0,408,0,19,427,672,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2398,C,2,0,C02,0,76,22,2,30,37,46,4,152,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,16,430,672,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2399,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2399,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2399,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2399,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2400,B,1,0,B,0,38,18,5,88,32,68,1,125,18,32,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,2,0,1,0,1,0,448,0,35,483,647,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2400,C,1,0,C01,0,40,34,3,67,33,57,3,140,29,40,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,1,1,0,1,0,0,463,1,24,488,647,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2400,E,1,0,E01,0,14,6,3,11,26,105,3,98,5,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,293,0,12,305,470,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2400,E,1,1,E01C01,0,14,6,3,11,26,105,3,98,5,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,293,0,12,305,469,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2401,B,1,0,B,0,24,31,3,36,36,90,6,159,53,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,32,478,719,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2401,C,1,0,C01,0,30,28,6,71,39,86,1,129,60,4,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,1,2,0,0,1,0,0,470,0,0,470,719,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2401,C,2,0,C02,0,21,40,6,41,44,55,6,161,70,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,456,0,35,491,719,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2401,C,3,0,C03,0,25,32,6,63,31,75,7,127,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,428,0,33,461,719,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2402,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2402,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2402,C,2,0,C02,0,18,8,3,21,45,96,5,126,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,345,0,42,387,566,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2402,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2403,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2403,C,1,0,C01,0,34,22,4,53,43,76,4,139,9,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,402,0,39,441,618,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2403,E,1,0,E01,0,45,26,3,47,47,86,11,132,15,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,429,0,14,443,552,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2403,E,1,1,E01C01,0,34,22,4,53,43,76,4,139,9,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,402,0,39,441,552,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2404,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2404,C,1,0,C01,0,10,5,5,14,36,112,7,87,4,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,300,0,42,342,554,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2404,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2749,B,1,0,B,0,51,31,4,26,29,62,3,178,31,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,439,0,35,474,629,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2750,B,1,0,B,0,98,26,4,24,28,82,3,112,13,9,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,419,0,24,443,653,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2750,C,1,0,C01,0,62,25,6,29,45,73,2,115,9,7,3,2,0,0,0,8,0,0,0,0,0,2,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,8,0,0,2,0,0,0,0,0,408,0,28,436,653,Acta levantada en consejo,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2751,B,1,0,B,0,20,13,4,15,16,10,5,34,5,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,132,0,16,148,251,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2774,B,1,0,B,0,55,42,2,26,27,66,5,172,10,8,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,0,1,0,0,1,0,1,432,0,20,452,643,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2774,C,1,0,C01,0,68,39,2,10,31,102,7,110,15,5,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,396,0,25,421,643,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2774,C,2,0,C02,0,60,35,4,22,30,85,5,152,23,8,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,439,0,20,459,643,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2774,C,3,0,C03,0,65,41,3,28,23,97,7,110,15,5,3,3,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,416,0,24,440,642,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2775,B,1,0,B,0,37,19,2,9,33,9,2,91,7,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,227,0,11,238,396,Acta casilla,,,
4,21,PUEBLA,5,LIBRES,199,XIUTETELCO,2775,C,1,0,C01,0,46,20,2,15,29,31,3,91,6,4,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,267,0,15,282,396,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,20,B,1,0,B,0,40,14,22,93,14,3,2,167,1,2,1,8,0,0,0,0,1,0,0,0,0,12,3,0,0,1,1,9,1,0,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,404,0,12,416,554,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,20,C,1,0,C01,0,42,19,25,99,23,0,2,135,4,0,1,8,0,0,0,0,1,0,0,0,0,8,1,1,0,0,0,22,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,398,0,4,402,554,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,20,C,2,0,C02,0,45,26,17,99,28,8,4,132,12,3,3,9,0,0,0,0,2,0,0,1,0,4,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,8,1,0,0,0,0,415,0,17,432,554,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,21,B,1,0,B,0,44,24,33,122,23,9,0,177,4,2,3,13,0,0,0,2,1,0,1,0,0,6,1,2,0,0,0,17,1,0,0,1,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,496,0,25,521,736,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,21,C,1,0,C01,0,56,48,33,103,34,10,1,155,11,4,1,16,0,0,0,2,0,0,0,0,0,5,3,1,0,0,0,12,0,0,0,1,0,1,0,0,0,6,1,0,0,8,0,1,0,0,0,513,0,20,533,736,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,22,B,1,0,B,0,31,29,26,107,30,14,3,241,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,1,0,0,0,0,0,0,7,2,0,0,8,0,0,0,0,0,522,0,25,547,697,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,23,B,1,0,B,0,27,21,20,53,12,4,1,99,1,0,1,4,0,0,0,2,3,0,0,0,0,6,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,0,0,275,0,13,288,352,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,23,E,1,0,E01,0,34,14,11,22,3,2,2,82,0,1,2,12,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,199,0,10,209,251,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,24,B,1,0,B,0,31,12,9,70,8,1,0,92,0,0,1,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,1,1,249,0,21,270,316,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,24,E,1,0,E01,0,25,21,13,33,11,5,0,51,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,167,0,6,173,218,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,25,B,1,0,B,0,47,6,10,41,4,0,0,56,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,176,0,3,179,244,Acta levantada en consejo,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,26,B,1,0,B,0,34,16,18,108,22,6,3,150,2,2,0,1,1,0,0,1,3,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,384,0,22,406,508,Acta levantada en consejo,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,26,C,1,0,C01,0,25,17,15,80,22,9,1,139,9,7,1,7,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,3,1,0,0,7,0,0,0,0,0,360,0,20,380,508,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,27,B,1,0,B,0,42,24,74,95,27,28,1,233,2,2,0,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,556,0,20,576,715,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,2,ACATENO,27,E,1,0,E01,0,33,47,26,60,14,6,3,123,0,1,5,6,1,1,0,1,1,0,0,0,0,3,2,0,0,0,0,6,6,1,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,352,0,14,366,523,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,139,B,1,0,B,0,30,107,4,18,90,29,2,144,11,8,3,0,0,0,0,3,0,0,0,0,0,5,1,0,1,0,1,4,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,2,1,0,472,0,17,489,652,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,139,C,1,0,C01,0,16,107,5,14,85,27,3,149,7,10,5,3,0,0,0,2,0,0,1,0,0,8,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,455,0,14,469,651,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,139,C,2,0,C02,0,24,88,8,14,111,28,3,123,14,7,11,2,0,0,0,5,0,0,1,0,0,5,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,4,0,0,0,0,0,1,459,0,25,484,651,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,139,C,3,0,C03,0,19,97,9,10,123,25,1,129,13,8,7,2,0,0,1,1,0,0,0,0,0,6,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,461,0,13,474,651,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,139,C,4,0,C04,0,23,96,3,13,87,24,2,152,17,6,9,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,449,0,40,489,651,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,140,B,1,0,B,0,19,117,5,16,108,33,0,186,18,13,5,2,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,2,1,0,0,0,0,0,536,0,22,558,736,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,140,C,1,0,C01,0,20,110,3,11,102,45,6,175,11,9,4,2,0,1,0,1,1,0,0,0,0,3,1,1,1,3,1,1,0,1,0,1,2,1,0,0,1,2,3,0,2,3,0,0,2,0,0,530,0,16,546,735,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,140,C,2,0,C02,0,17,108,5,13,113,52,3,154,20,17,2,0,2,0,0,0,0,0,1,0,0,3,3,0,0,3,0,4,1,0,0,0,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,529,0,21,550,735,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,140,C,3,0,C03,0,21,125,3,21,97,29,1,138,20,14,4,1,1,0,0,5,0,0,1,1,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,497,0,14,511,735,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,140,C,4,0,C04,0,10,105,4,26,139,27,1,174,20,9,3,0,0,0,1,0,0,0,0,0,0,5,0,2,1,0,0,3,0,0,1,0,0,2,0,0,0,1,1,0,0,1,1,0,3,0,0,540,0,18,558,735,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,141,B,1,0,B,0,11,31,2,0,27,7,0,32,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,127,0,11,138,194,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,142,B,1,0,B,0,8,28,2,1,17,1,2,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,75,101,Acta casilla,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,143,B,1,0,B,0,16,90,3,7,129,10,2,104,10,3,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,1,0,0,390,0,20,410,524,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,143,C,1,0,C01,0,8,72,2,10,98,15,5,108,11,11,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,2,0,1,3,0,2,2,0,0,1,0,0,363,0,23,386,524,Grupo de recuento,,,
4,21,PUEBLA,6,TEZIUTLAN,17,ATEMPAN,143,E,1,0,E01,0,16,100,3,18,111,30,3,170,15,8,2,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,2,1,0,0,0,2,495,0,20,515,689,Acta levantada en consejo,,,
