CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,535,3,3,444,70,14,120,19,38,15,601,9,6,4,28,0,0,1,20,3,0,0,0,0,4,1,1,1,1,0,14,3,1,1,1,0,2,1,2,0,2,7,0,0,4,0,0,0,1,0,1439,0,52,1491,2076
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,536,3,3,433,48,7,90,33,30,31,570,9,11,2,14,1,0,0,4,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,6,0,1,6,0,0,1,0,1,1312,0,30,1342,1881
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,537,3,3,141,35,4,190,23,29,14,552,2,19,0,0,0,0,0,2,0,0,0,0,0,2,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1024,0,38,1062,1508
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,538,3,3,254,83,12,170,39,83,18,592,9,13,0,29,1,0,0,17,1,0,0,0,0,1,0,0,0,0,1,8,0,0,2,2,0,1,0,0,2,4,3,0,10,4,0,0,3,0,0,1362,0,69,1431,1960
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,539,2,2,119,33,6,135,17,26,3,274,5,7,1,6,0,0,0,3,1,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1,0,1,0,1,654,0,12,666,863
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,540,2,2,141,25,2,38,21,34,15,324,5,7,1,13,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,4,0,1,6,0,0,0,0,0,649,0,12,661,878
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,541,3,3,148,50,9,241,23,28,7,531,6,16,1,3,0,0,0,2,3,0,0,0,0,2,1,0,0,0,4,6,1,1,0,0,0,0,0,0,0,2,2,0,0,11,0,0,2,1,1,1102,0,28,1130,1596
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,542,2,2,156,26,11,201,18,48,7,430,5,5,0,7,0,0,0,8,0,0,1,0,0,2,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,939,0,38,977,1455
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,543,1,1,124,49,8,144,12,8,13,131,4,4,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,519,0,31,550,745
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,65,FRANCISCO Z. MENA,2711,1,1,33,7,23,10,8,12,2,121,0,2,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,233,0,7,240,293
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,58,HONEY,502,3,3,181,40,7,28,38,197,2,256,5,2,2,16,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,782,0,35,817,1842
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,58,HONEY,503,2,2,94,65,4,16,97,170,2,379,1,6,0,9,2,0,0,13,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,3,0,0,0,0,0,872,0,51,923,1318
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,58,HONEY,504,4,4,244,191,9,55,75,333,6,621,11,5,3,25,1,0,0,10,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,1604,0,79,1683,2186
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,764,3,3,86,41,5,149,82,36,6,503,6,155,2,4,1,0,0,19,0,0,0,0,4,3,0,2,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,0,1,3,0,0,0,2,0,1119,2,49,1170,1718
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,765,4,4,98,62,12,78,108,94,8,723,6,162,1,4,0,0,0,8,0,0,0,0,0,2,1,2,0,1,1,2,0,3,0,1,0,0,0,1,0,4,2,1,2,5,0,2,2,3,1,1400,0,106,1506,2209
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,766,2,2,25,23,8,67,18,26,0,357,2,31,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,4,0,0,2,0,2,0,0,0,577,0,31,608,816
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,767,3,3,84,36,40,123,58,34,1,628,6,95,2,4,2,0,1,5,0,0,0,0,0,4,1,1,0,0,5,6,0,0,0,2,1,2,2,0,0,2,1,0,0,9,0,1,0,4,1,1161,0,47,1208,1841
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,768,4,4,166,54,44,64,111,136,11,1008,19,22,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,0,36,1685,2330
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,88,JALPAN,769,1,1,37,18,4,27,22,39,4,240,3,24,0,3,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,440,0,23,463,624
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,779,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,780,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,781,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,782,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,783,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,91,JOPALA,785,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,101,NAUPAN,830,2,2,45,380,5,25,21,30,11,498,6,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1043,0,49,1092,1316
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,101,NAUPAN,831,4,4,30,649,2,28,26,22,10,408,4,18,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,1,0,1214,0,76,1290,1814
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,101,NAUPAN,832,3,3,26,289,10,36,40,42,12,697,9,21,0,1,1,0,0,3,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1196,1,73,1270,1649
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,101,NAUPAN,833,2,2,29,175,4,14,27,32,8,436,2,26,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,761,0,33,794,980
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,101,NAUPAN,834,2,2,37,313,8,29,28,24,17,472,10,10,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,1,0,967,0,34,1001,1299
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,883,2,2,128,39,60,44,38,22,12,458,8,5,6,2,0,0,0,1,2,1,0,0,0,6,2,1,0,1,0,6,0,0,1,2,0,0,0,0,0,1,9,0,1,3,0,0,2,0,0,861,0,46,907,1275
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,884,2,2,147,47,45,69,51,24,3,493,4,8,6,4,1,0,0,2,2,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,6,0,1,2,0,0,0,1,0,932,0,33,965,1266
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,885,2,2,81,27,40,35,33,14,7,334,0,6,5,3,0,0,0,0,4,1,1,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,9,0,0,1,0,0,1,1,0,615,0,45,660,850
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,886,2,2,34,21,9,48,10,6,0,94,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,232,0,13,245,360
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,887,2,2,168,37,59,177,28,19,4,284,7,5,5,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,6,1,0,0,1,0,814,0,53,867,1137
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,888,1,1,33,24,21,154,16,6,11,167,1,1,3,4,0,0,0,2,2,2,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,461,0,26,487,686
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,889,3,3,98,46,36,275,30,27,3,296,2,5,9,9,0,3,0,3,3,1,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,862,0,57,919,1318
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,890,4,4,45,91,160,315,104,19,25,718,8,9,0,4,1,0,2,1,5,0,2,0,0,2,6,0,0,0,0,9,1,0,1,1,0,0,0,0,0,7,20,0,1,4,0,0,0,2,0,1563,0,99,1662,2662
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,891,1,1,19,19,22,74,39,11,0,183,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,382,2,25,409,619
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,892,1,1,24,5,15,31,10,4,2,94,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,194,0,10,204,287
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,893,3,3,54,31,98,292,54,14,11,379,4,8,2,2,1,1,0,2,5,0,1,1,0,2,1,0,1,0,0,7,0,0,0,1,0,0,0,0,0,5,14,0,0,13,0,2,0,1,0,1007,0,78,1085,1581
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,894,2,2,39,32,39,146,47,18,5,162,7,5,0,4,0,2,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,516,0,47,563,861
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,895,1,1,33,15,4,17,15,11,2,93,1,1,0,1,1,0,0,2,0,0,0,0,0,3,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,210,0,18,228,320
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,110,PAHUATLAN,896,3,3,62,34,81,520,59,28,5,401,7,7,5,4,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,13,8,0,0,13,0,1,0,1,1,1265,0,109,1374,1994
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,912,2,2,183,20,8,26,41,49,12,633,8,11,0,15,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1028,0,39,1067,1266
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,913,4,4,247,48,6,47,69,71,11,1069,20,13,0,2,0,0,0,4,0,1,1,0,0,3,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,2,0,0,1632,0,85,1717,2094
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,914,2,2,133,48,4,17,8,53,4,397,10,5,0,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,693,0,26,719,876
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,915,3,3,193,71,3,25,34,71,6,773,12,5,0,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,1,3,2,0,0,1,0,0,0,1,0,1219,0,49,1268,1550
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,916,2,2,78,37,6,11,24,65,12,438,19,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,4,2,0,0,2,0,711,0,31,742,912
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,917,3,3,183,46,18,53,39,237,25,820,42,7,2,4,0,0,0,1,1,1,0,0,0,4,2,0,2,0,0,13,0,1,1,0,0,0,1,0,0,2,1,0,0,3,2,1,1,1,0,1514,0,81,1595,2143
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,918,3,3,84,28,3,34,24,51,9,414,62,7,3,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,744,0,30,774,1551
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,919,2,2,69,28,5,41,42,80,6,630,88,8,0,2,0,0,0,1,0,0,0,0,0,6,2,0,0,0,1,4,3,1,0,1,0,2,1,0,0,1,2,3,0,2,1,0,5,2,0,1037,0,65,1102,1435
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,920,3,3,206,57,6,16,28,44,12,556,9,11,14,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,968,0,26,994,1442
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,921,2,2,64,19,6,28,21,126,5,516,10,7,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,812,0,31,843,1112
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,2715,1,1,27,13,2,4,13,18,2,151,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,263,0,20,283,335
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,2716,1,1,14,2,4,13,8,52,0,146,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,253,0,19,272,339
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2209,3,3,71,34,13,719,73,44,19,503,3,18,3,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,6,0,1,5,0,0,0,0,0,1528,1,86,1615,2004
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2210,3,3,9,28,3,263,28,21,6,260,3,13,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,6,0,1,3,0,0,661,0,35,696,1084
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2211,2,2,16,34,6,353,52,18,3,268,0,8,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,16,0,2,5,0,0,0,1,0,793,0,47,840,1281
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2212,4,4,32,59,2,521,31,25,8,414,4,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,1135,0,48,1183,1567
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2213,2,2,19,40,8,244,46,17,9,360,7,13,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,3,0,0,0,2,0,782,0,38,820,1203
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2214,1,1,15,26,0,257,16,13,3,187,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,524,0,14,538,707
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2215,3,3,27,37,5,498,61,45,3,393,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,1094,0,26,1120,1380
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2216,2,2,17,17,2,330,7,11,5,102,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,508,0,31,539,754
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2217,3,3,32,61,7,448,56,29,5,221,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,0,1,0,883,0,56,939,1191
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2218,2,2,31,26,5,245,29,42,7,255,12,5,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,1,3,0,0,0,0,0,675,0,39,714,1038
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,184,TLAPACOYA,2262,2,2,373,9,3,57,4,16,3,610,3,21,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1113,0,34,1147,1432
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,184,TLAPACOYA,2263,3,3,201,9,1,35,5,4,0,454,2,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,22,750,927
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,184,TLAPACOYA,2264,3,3,486,7,3,116,7,11,4,619,1,11,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1278,0,34,1312,1781
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,184,TLAPACOYA,2265,1,1,169,5,0,16,3,0,2,217,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,423,0,16,439,693
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,184,TLAPACOYA,2266,2,2,170,0,0,11,2,1,1,242,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,5,441,512
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2295,2,2,49,9,2,419,6,214,0,184,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,901,0,19,920,1123
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2296,2,2,28,4,3,483,7,217,5,90,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,43,889,1054
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2297,3,3,31,11,1,555,3,77,77,67,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,832,0,32,864,1014
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2298,1,1,29,15,5,317,6,174,3,56,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,613,0,22,635,749
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2333,3,3,198,38,15,29,48,12,11,545,14,8,10,5,0,1,4,6,2,1,0,0,0,21,6,1,1,2,0,12,2,1,0,0,0,1,0,1,0,6,12,0,0,7,0,0,2,2,0,1024,0,34,1058,1632
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2334,2,2,61,21,7,15,3,3,4,208,10,0,3,1,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,3,0,1,1,0,0,1,0,0,360,0,19,379,1080
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2335,2,2,109,14,7,15,28,7,2,329,16,5,2,6,0,1,0,2,3,0,0,0,0,12,1,1,0,0,0,11,0,0,2,2,0,1,1,0,0,5,3,0,0,2,1,0,1,0,0,589,0,19,608,892
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2336,2,2,171,18,8,34,28,11,3,344,17,7,8,6,2,1,1,4,0,1,0,0,0,10,3,0,0,2,0,11,0,0,1,3,0,0,1,0,2,0,1,0,0,3,1,0,0,0,0,702,0,22,724,1067
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2337,1,1,62,7,1,7,2,7,7,41,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,148,0,3,151,191
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2338,2,2,110,12,4,19,24,4,1,144,5,4,6,5,1,1,0,7,1,1,0,0,0,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,371,0,61,432,1109
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2339,2,2,122,20,4,9,5,5,0,132,2,1,2,6,0,0,1,4,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,320,0,13,333,497
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2340,2,2,166,19,1,21,7,7,1,203,3,1,3,0,0,0,0,5,0,0,0,0,0,3,1,0,0,1,0,4,0,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,454,0,12,466,609
4,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2341,1,1,94,6,2,4,6,3,1,52,1,0,4,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180,0,13,193,254
