CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,821,C,1,0,C01,0,45,29,0,6,2,227,68,2,2,3,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,393,0,8,401,534,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,826,C,1,0,C01,0,18,13,3,9,7,169,111,2,3,2,0,0,0,1,0,0,7,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,352,0,7,359,524,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,827,C,2,0,C02,0,33,25,4,4,2,191,102,3,4,1,2,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,382,0,7,389,593,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,829,C,2,0,C02,0,20,23,2,7,4,185,108,3,7,6,1,0,0,1,0,1,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,379,0,12,391,637,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,830,B,1,0,B,0,38,21,2,7,1,272,78,3,4,0,1,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,436,4,0,440,605,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,831,B,1,0,B,0,53,24,1,10,1,228,60,4,7,6,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,403,0,11,414,576,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,831,C,1,0,C01,0,49,28,3,6,2,212,67,3,4,2,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,3,10,395,576,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,833,C,1,0,C01,0,42,18,2,5,1,202,86,1,3,1,3,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,374,0,7,381,544,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,834,B,1,0,B,0,37,29,0,5,2,186,82,2,5,3,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,357,1,6,364,530,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,834,C,1,0,C01,0,51,17,2,10,0,185,65,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,1,9,351,530,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,834,C,2,0,C02,0,43,20,5,8,2,179,65,4,5,5,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,343,0,6,349,529,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,835,C,1,0,C01,0,31,22,0,5,1,256,56,3,7,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,395,0,7,402,581,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,838,C,1,0,C01,0,43,17,0,6,7,242,79,2,7,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,414,0,6,420,587,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,841,B,1,0,B,0,13,19,1,7,7,156,143,3,6,2,2,0,0,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,370,0,14,384,668,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,844,C,1,0,C01,0,19,12,1,10,6,124,117,8,2,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8,0,319,0,0,319,578,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,846,B,1,0,B,0,23,10,4,7,3,165,102,0,6,3,3,0,0,1,0,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,339,0,10,349,601,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,846,C,1,0,C01,0,17,16,2,12,2,145,124,4,6,1,1,0,0,3,1,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,344,13,0,357,600,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,851,C,1,0,C01,0,24,19,3,9,5,122,105,1,4,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,311,0,9,320,625,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,854,C,2,0,C02,0,35,31,4,12,7,174,141,8,2,1,0,0,0,5,0,0,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,0,436,0,10,446,741,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,855,B,1,0,B,0,30,19,2,10,1,173,102,5,8,2,1,0,0,1,0,0,7,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368,0,9,377,685,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,857,C,2,0,C02,0,17,18,1,11,5,130,92,2,3,3,1,0,0,3,0,2,7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,300,0,0,300,546,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,859,C,1,0,C01,0,23,11,3,8,6,160,109,4,6,4,0,0,0,1,1,1,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345,0,6,351,568,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,861,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,473,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,862,C,1,0,C01,0,18,28,2,18,9,181,129,2,6,6,2,0,0,2,0,2,8,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1,14,435,750,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,863,C,1,0,C01,0,24,23,2,12,7,193,165,1,4,2,1,0,0,4,1,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,448,0,9,457,712,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,864,B,1,0,B,0,16,18,3,3,6,149,90,3,3,1,0,0,0,0,1,2,3,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2,1,307,1,8,316,441,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,868,C,1,0,C01,0,21,20,5,13,2,135,114,6,4,3,3,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,337,0,10,347,538,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,872,B,1,0,B,0,17,19,2,7,4,150,132,5,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,1,7,351,595,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,874,C,2,0,C02,0,13,9,3,9,8,77,110,5,3,2,1,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,248,0,6,254,638,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,874,C,3,0,C03,0,28,13,2,9,4,117,120,2,6,2,1,0,0,2,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,319,0,12,331,637,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,877,C,2,0,C02,0,25,12,3,14,6,176,130,1,5,0,0,0,0,2,0,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,392,1,12,405,708,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,878,B,1,0,B,0,13,18,3,10,5,102,113,3,3,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,282,0,1,283,514,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,878,C,2,0,C02,0,28,15,4,6,8,95,128,2,6,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,13,314,513,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,880,C,1,0,C01,0,19,19,3,14,2,107,110,4,5,2,1,0,0,1,6,0,2,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,303,1,13,317,576,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,881,B,1,0,B,0,20,19,5,10,9,115,130,5,3,4,0,1,0,1,0,4,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,340,0,11,351,631,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,881,C,1,0,C01,0,20,17,1,14,11,121,137,4,3,1,1,0,0,2,0,0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,342,0,15,357,630,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,883,B,1,0,B,0,21,18,5,5,7,99,119,6,3,1,1,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,297,0,0,297,556,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,883,C,1,0,C01,0,18,21,2,9,8,126,147,6,6,1,2,0,0,3,0,1,12,0,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,371,0,6,377,556,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,884,C,1,0,C01,0,25,26,8,12,10,118,148,4,9,3,3,0,0,1,0,2,5,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,382,0,7,389,703,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,886,B,1,0,B,0,33,20,5,4,3,194,74,5,7,3,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,355,0,9,364,582,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,888,B,1,0,B,0,52,31,5,9,3,257,77,2,6,1,2,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,454,8,1,463,650,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,890,C,1,0,C01,0,16,26,4,18,5,129,106,4,8,2,0,0,0,2,1,1,9,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,340,0,10,350,622,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,894,C,1,0,C01,0,29,26,3,21,12,197,123,6,9,4,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,437,0,6,443,748,Acta casilla,,,
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,41,GUADALAJARA,895,C,1,0,C01,0,26,28,3,12,1,130,103,2,0,3,1,0,0,2,0,3,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,326,0,10,336,576,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,24,SAN GABRIEL,389,B,1,0,B,0,16,155,18,6,4,143,76,2,0,10,6,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,442,0,8,450,585,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,24,SAN GABRIEL,392,B,1,0,B,0,13,60,6,10,3,123,55,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,11,290,689,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,24,SAN GABRIEL,392,C,1,0,C01,0,11,30,1,3,5,100,42,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,10,209,688,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,394,C,1,0,C01,0,32,30,2,43,13,215,91,42,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,475,0,3,478,747,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,396,C,1,0,C01,0,19,31,1,26,8,180,48,34,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,0,1,353,505,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,397,B,1,0,B,0,8,67,3,27,13,198,75,19,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,423,0,13,436,731,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,397,C,2,0,C02,0,7,58,0,56,15,177,72,50,3,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,15,465,731,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,397,C,3,0,C03,0,11,63,0,47,12,167,83,39,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,14,445,731,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,397,C,4,0,C04,0,10,65,0,32,13,171,76,39,6,5,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,424,0,4,428,730,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,400,B,1,0,B,0,7,19,1,30,5,150,58,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,4,292,432,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,401,B,1,0,B,0,26,67,2,31,14,188,109,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,13,498,748,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,401,C,1,0,C01,0,23,58,3,39,16,224,90,37,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,503,0,10,513,747,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,403,B,1,0,B,0,3,61,3,16,1,87,91,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,11,285,665,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,405,B,1,0,B,0,9,33,2,11,10,105,105,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,293,0,10,303,554,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,407,B,1,0,B,0,3,50,6,23,27,180,119,19,3,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,439,0,16,455,605,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,25,COCULA,409,C,1,0,C01,0,3,13,0,15,9,157,65,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,6,288,472,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2111,C,1,0,C01,0,15,15,2,7,3,178,86,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,2,376,0,11,387,569,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2115,C,1,0,C01,0,13,5,1,2,156,137,7,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,333,0,13,346,703,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2119,B,1,0,B,0,5,5,1,18,3,148,120,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,314,0,9,323,559,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2120,B,1,0,B,0,0,0,0,18,1,146,136,3,0,0,4,0,0,1,1,0,3,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,6,326,502,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2124,C,4,0,C04,0,6,14,2,11,11,153,113,7,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,11,337,680,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2125,E,1,0,E01,0,3,3,2,9,5,190,193,3,4,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,9,430,626,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2130,E,1,0,E01,0,12,9,1,24,14,125,81,4,4,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,289,0,13,302,554,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,79,SAN MARTIN HIDALGO,2130,E,1,1,E01C01,0,15,11,4,20,13,123,87,16,3,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,6,308,553,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2133,C,4,0,C04,0,96,28,3,10,4,154,29,9,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,23,362,657,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2135,C,2,0,C02,0,112,27,0,5,7,130,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,331,595,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2136,B,1,0,B,0,96,27,2,4,2,185,37,14,1,2,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,381,0,11,392,635,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2136,C,2,0,C02,0,102,17,3,10,5,142,36,16,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,10,350,634,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2142,B,1,0,B,0,105,23,3,12,14,92,25,7,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290,0,15,305,625,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,80,SAN MIGUEL EL ALTO,2148,B,1,0,B,0,61,22,0,4,2,47,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151,0,9,160,347,Acta casilla,,,
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2151,E,1,0,E01,0,3,5,1,43,1,99,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,6,190,280,Acta casilla,,,
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2153,C,1,0,C01,0,0,3,0,60,4,302,108,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,489,0,24,513,743,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2160,E,1,0,E01,0,8,82,0,0,0,46,39,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181,0,4,185,282,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2161,B,1,0,B,0,12,83,1,5,7,125,66,2,0,2,3,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,318,0,10,328,591,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2162,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2162,C,2,0,C02,0,16,20,4,16,8,177,128,4,2,2,0,0,1,2,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,0,9,401,735,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2163,C,1,0,C01,0,13,11,6,13,16,166,119,4,3,0,1,0,0,3,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363,0,9,372,677,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2165,B,1,0,B,0,22,12,0,14,12,182,157,3,5,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,8,420,711,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2168,C,3,0,C03,0,7,6,2,7,9,163,118,8,4,1,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,337,0,7,344,597,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2171,C,1,0,C01,0,11,9,0,10,10,138,121,5,1,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,322,0,5,327,564,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2173,C,3,0,C03,0,16,15,3,9,5,152,130,5,8,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,356,0,8,364,662,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2175,C,2,0,C02,0,6,15,2,9,6,176,101,3,4,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,333,0,9,342,652,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,83,SAYULA,2176,C,1,0,C01,0,2,16,3,13,17,168,129,4,2,3,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,370,0,7,377,728,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2182,C,4,0,C04,0,10,14,1,23,3,169,171,4,2,0,0,0,0,2,1,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,411,4,0,415,660,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2182,C,5,0,C05,0,7,7,3,21,5,166,145,3,2,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,369,0,9,378,660,Acta casilla,,,
