CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,PAUL ALFREDO ARCE ONTIVEROS,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D01_DIP.pdf,MC
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,IGNACIO JOSE MUNOZ HERNANDEZ,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D02_DIP.pdf,MC
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,HIPSI MARISOL ESTRELLA GUILLERMO,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D03_DIP.pdf,MC
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,ALDO ROMAN CONTRERAS UC,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D04_DIP.pdf,MC
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,MONICA FERNANDEZ MONTUFAR,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D05_DIP.pdf,MC
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,,,,,DIP_LOC_MR,MC,1,DIANA LUISA AGUILAR RUELAS,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D06_DIP.pdf,MC
3,4,CAMPECHE,7,TENABO ,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,OMAR ALBERTO TALANGO CERVANTES,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D07_DIP.pdf,MORENA
3,4,CAMPECHE,8,CIUDAD DEL CARMEN ,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,FRANCISCA ZARATE LOPEZ,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D08_DIP.pdf,MORENA
3,4,CAMPECHE,9,CIUDAD DEL CARMEN ,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,JORGE PEREZ FALCONI,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D09_DIP.pdf,MORENA
3,4,CAMPECHE,10,CIUDAD DEL CARMEN ,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,DALILA DEL CARMEN MATA PEREZ,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D10_DIP.pdf,MORENA
3,4,CAMPECHE,11,CIUDAD DEL CARMEN ,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,ISMAEL LOPEZ GARCES,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D11_DIP.pdf,MORENA
3,4,CAMPECHE,12,SABANCUY,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,GLADYS SOFIA RIVERA LOPEZ,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D12_DIP.pdf,MORENA
3,4,CAMPECHE,13,ESCARCEGA,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,ABIGAIL GUTIERREZ MORALES,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D13_DIP.pdf,PT
3,4,CAMPECHE,14,CANDELARIA,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,ENA AMERICA GARCIA GARCIA,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D14_DIP.pdf,MORENA
3,4,CAMPECHE,15,CHAMPOTON,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,BALBINA ALEJANDRA HIDALGO ZAVALA,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D15_DIP.pdf,MORENA
3,4,CAMPECHE,16,SEYBAPLAYA,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,ELIAS NOE BAEZA AKE,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D16_DIP.pdf,MORENA
3,4,CAMPECHE,17,CALKINI,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,MAYDA ARACELY MAS TUN,2,Candidaturas indigenas,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D17_DIP.pdf,MORENA
3,4,CAMPECHE,18,HOPELCHEN,,,,,DIP_LOC_MR,PRI_PRD,1,MIGUEL ANGEL POOL ALPUCHE,1,Candidaturas indigenas,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D18_DIP.pdf,PRI
3,4,CAMPECHE,19,HECELCHAKAN,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,GASPAR DE JESUS NAH MISS,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D19_DIP.pdf,MORENA
3,4,CAMPECHE,20,PALIZADA,,,,,DIP_LOC_MR,MORENA,1,DAHER ANTONIO PUCH RIVERA,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D20_DIP.pdf,MORENA
3,4,CAMPECHE,21,CALAKMUL,,,,,DIP_LOC_MR,PT_PVEM_MORENA,1,MARIA DEL CARMEN AVALOS TRUJILLO,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_D21_DIP.pdf,PVEM
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PAN,1,JHOSUE JESUS RODRIGUEZ GOLIB,1,,,PAN
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PAN,2,MARIA DEL ROSARIO CRUZ HERNANDEZ,2,,,PAN
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PRI,3,DELMA DEL CARMEN RABELO CUEVAS,2,,,PRI
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PRI,4,JORGE SALIM ABRAHAM QUIJANO,1,,,PRI
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PT,5,ANA MARIA LOPEZ HERNANDEZ,2,,,PT
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,PVEM,6,ANDRES FERNANDEZ DEL VALLE LAISEQUILLA,1,,,PVEM
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MC,7,PEDRO ARMENTIA LOPEZ,1,,,MC
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MC,8,TANIA DOMINGUEZ FERNANDEZ,2,,,MC
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MC,9,PEDRO HERNANDEZ MACDONALD,1,,,MC
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MC,10,TANIA GONZALEZ PEREZ,2,,,MC
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MORENA,11,MARICELA FLORES MOO,2,Candidaturas indigenas,,MORENA
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MORENA,12,JOSE ANTONIO JIMENEZ GUTIERREZ,1,,,MORENA
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MORENA,13,VERONICA MARGARITA ROCA MENDEZ,2,,,MORENA
3,4,CAMPECHE,,,,,,,DIP_LOC_RP,MORENA,14,CARLOS ENRIQUE UCAN YAM,1,,,MORENA
3,4,CAMPECHE,,,1,CAMPECHE,,,PRES_MUN,MC,1,BIBY KAREN RABELO DE LA TORRE,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_AyuCAMPECHE.pdf,MC
3,4,CAMPECHE,,,1,CAMPECHE,,,REG_MR,MC,1,VICENTE EXIQUIO CRUZ RAMIREZ,1,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_AyuCAMPECHE.pdf,MC
3,4,CAMPECHE,,,1,CAMPECHE,,,REG_MR,MC,2,VERONICA VILLEGAS SAUCEDO,2,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Constancias/ConstMR_AyuCAMPECHE.pdf,MC
