ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,155,TEHUACAN,105,376,378,21293,4142,855,27015,4474,8940,768,60797,1070,1172,0,1030,0,0,0,368,64,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,0,374,0,0,0,0,0,0,0,0,0,0,133932,60,8435,142427,239414,
21,PUEBLA,156,TEHUITZINGO,9,22,22,232,2250,28,57,785,0,16,2170,709,0,36,31,4,5,1,51,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,0,196,6582,9916,
21,PUEBLA,157,TENAMPULCO,8,12,12,944,1288,7,28,61,18,9,1799,0,0,0,0,15,0,0,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,1,153,4490,5583,
21,PUEBLA,158,TEOPANTLAN,4,7,7,690,532,8,0,66,13,5,940,10,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,100,2373,3216,
21,PUEBLA,159,TEOTLALCO,4,6,6,17,575,8,0,0,27,10,200,636,192,9,5,0,0,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,3,66,1763,2622,
21,PUEBLA,160,TEPANCO DE LOPEZ,7,26,27,259,137,0,130,3311,2129,1197,1686,1917,0,0,0,68,0,0,16,0,27,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,11250,0,760,12010,17355,
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,2,6,6,434,8,2,9,808,14,18,657,4,508,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,2,113,2588,3260,
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,7,21,21,1272,273,73,813,483,1518,260,1802,1797,416,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,3,421,9209,13182,
21,PUEBLA,163,TEPEACA,27,98,98,11408,2293,365,1370,878,1951,0,15705,217,255,0,0,0,0,0,0,282,0,0,0,0,144,63,31,13,28,18,344,10,6,10,12,0,12,20,2,8,67,130,9,4,186,15,12,28,31,7,0,0,0,0,0,0,35934,9,1861,37804,61121,
21,PUEBLA,164,TEPEMAXALCO,1,2,2,1,2,0,4,14,0,295,12,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,39,640,846,
21,PUEBLA,165,TEPEOJUMA,6,15,15,26,2342,17,36,121,16,11,1708,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,1,271,4632,7120,
21,PUEBLA,166,TEPETZINTLA,7,16,16,40,2239,13,1014,276,405,0,1413,31,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,0,372,5830,7854,
21,PUEBLA,167,TEPEXCO,3,8,8,13,171,9,548,139,89,874,501,476,798,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,174,3814,5419,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,30,30,513,3597,127,176,247,0,0,4171,140,67,0,160,0,0,0,89,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9410,12,603,10025,15892,
21,PUEBLA,169,TEPEYAHUALCO,7,25,25,153,63,17,104,77,5285,17,757,3738,32,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,24,0,0,0,0,0,0,2,0,0,9,6,0,7,17,0,0,0,2,0,0,0,0,0,0,0,10327,0,601,10928,14126,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,5,5,301,25,4,0,15,0,8,401,467,851,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,1,118,2205,2934,
21,PUEBLA,171,TETELA DE OCAMPO,15,34,34,827,5104,120,2753,241,0,62,3787,83,92,172,145,22,4,7,146,15,2,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,126,0,0,0,28,19,0,0,2,0,0,0,0,0,0,13871,13,927,14811,20084,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,7,443,101,25,42,806,17,8,879,188,73,0,63,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,15,10,48,0,0,0,0,12,0,0,0,0,0,0,2917,1,118,3036,4724,
21,PUEBLA,173,TEZIUTLAN,41,127,128,3918,3784,629,2906,1073,18732,440,13714,480,398,0,0,0,0,0,0,0,103,0,0,0,264,89,21,27,23,20,297,24,15,17,17,5,21,7,3,9,68,115,4,8,225,13,8,23,27,11,0,0,0,0,0,0,47538,10,1964,49512,78832,
21,PUEBLA,174,TIANGUISMANALCO,6,16,16,93,487,8,1293,165,203,308,1548,1407,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6312,1,282,6595,9338,
21,PUEBLA,175,TILAPA,3,14,14,40,35,7,510,92,22,1753,1594,9,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476,0,221,4697,7215,
21,PUEBLA,179,TLACHICHUCA,14,39,39,446,225,11,510,955,10161,98,2300,28,185,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,52,70,0,0,37,0,0,0,0,0,0,0,0,0,0,0,15303,21,592,15916,22960,
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,21,67,67,8057,1289,90,661,661,675,3331,5414,389,984,0,0,0,0,0,0,243,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,22618,4,1690,24312,38322,
21,PUEBLA,178,TLACUILOTEPEC,11,26,26,86,263,20,4442,525,0,30,3154,0,113,2,7,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,0,405,9205,12474,
21,PUEBLA,180,TLAHUAPAN,15,47,47,680,5290,1421,635,4004,373,226,6483,170,0,0,0,261,0,0,174,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20150,8,1250,21408,31112,
21,PUEBLA,181,TLALTENANGO,3,9,9,37,30,686,141,130,0,1182,397,806,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,0,234,3958,5406,
21,PUEBLA,182,TLANEPANTLA,2,6,6,15,31,13,20,31,1011,10,1342,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,2,134,2616,3839,
21,PUEBLA,183,TLAOLA,9,27,27,5537,456,159,110,35,0,65,2825,46,1208,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10495,3,824,11322,15958,
21,PUEBLA,184,TLAPACOYA,5,11,11,1545,15,4,259,0,0,15,2121,6,67,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4058,0,98,4156,5345,
21,PUEBLA,185,TLAPANALA,5,13,13,139,1399,6,236,133,29,5,1141,294,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,17,0,1,0,0,0,0,13,0,0,0,0,0,0,0,3498,669,278,4445,7178,
21,PUEBLA,186,TLATLAUQUITEPEC,27,70,71,571,675,104,7631,1143,627,446,11982,1577,401,0,0,68,0,0,52,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,26791,0,1317,28108,41567,
21,PUEBLA,187,TLAXCO,4,8,8,6,5,12,1872,8,1320,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241,0,88,3329,3940,
21,PUEBLA,188,TOCHIMILCO,11,23,23,929,989,18,335,150,312,2017,976,2150,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,10,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8822,1,421,9244,13518,
21,PUEBLA,189,TOCHTEPEC,7,25,25,2575,790,90,2521,185,0,700,2890,228,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10196,1,417,10614,15862,
21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,2,3,3,2,4,253,25,0,1,0,140,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,752,0,35,787,974,
21,PUEBLA,191,TULCINGO,8,16,16,18,66,22,1288,715,550,0,1576,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,184,4513,7567,
21,PUEBLA,192,TUZAMAPAN DE GALEANA,3,9,10,208,9,797,1699,22,5,170,97,449,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566,0,223,3789,4771,
21,PUEBLA,193,TZICATLACOYAN,4,10,10,17,33,6,0,1558,17,1299,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,1,115,4096,5364,
21,PUEBLA,194,VENUSTIANO CARRANZA,19,43,43,7202,0,0,52,229,63,58,4844,41,52,0,0,0,0,0,0,0,0,0,0,0,143,14,12,10,7,10,35,0,0,7,35,3,4,0,2,6,11,100,1,3,19,2,0,5,15,2,0,0,0,0,0,0,12987,0,488,13475,20886,
21,PUEBLA,195,VICENTE GUERRERO,11,32,32,6033,5130,30,70,211,0,22,1073,0,32,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12652,0,993,13645,18559,
21,PUEBLA,196,XAYACATLAN DE BRAVO,2,3,3,5,5,1,324,6,4,0,192,342,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,38,1157,1478,
21,PUEBLA,197,XICOTEPEC,31,103,104,2238,3351,440,2248,1238,3039,3091,14125,513,415,0,341,0,0,0,134,22,0,16,0,0,627,117,40,35,31,59,278,43,14,34,18,9,27,18,4,34,82,153,24,10,223,22,19,35,44,30,0,0,0,0,0,0,33241,22,1632,34895,59579,
21,PUEBLA,198,XICOTLAN,2,2,2,326,0,2,0,13,5,2,221,0,309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,20,903,1086,
21,PUEBLA,199,XIUTETELCO,16,49,49,0,477,0,109,2832,7394,158,4210,850,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,443,38,0,0,0,0,63,0,0,0,0,0,0,0,0,17524,3,882,18409,30387,
21,PUEBLA,200,XOCHIAPULCO,2,7,7,0,302,1,665,10,704,3,219,12,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,206,91,2237,2910,
21,PUEBLA,201,XOCHILTEPEC,2,4,4,490,8,8,0,0,11,3,244,0,790,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,3,64,1630,2541,
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,4,16,16,2473,1661,36,0,106,368,35,904,41,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5779,6,499,6284,9606,
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,3,9,9,24,86,1,1169,1251,21,4,394,510,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,0,209,3903,5232,
21,PUEBLA,204,YAONAHUAC,6,10,11,73,79,2108,47,250,9,10,224,1627,16,0,94,0,0,0,1,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4559,0,205,4764,6074,
21,PUEBLA,205,YEHUALTEPEC,9,28,28,67,69,198,1394,249,3048,24,3384,30,46,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1431,1997,12021,0,537,12558,18689,
21,PUEBLA,206,ZACAPALA,4,7,7,498,882,431,11,19,6,0,286,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,137,2495,3380,
21,PUEBLA,207,ZACAPOAXTLA,31,73,73,680,4789,378,6931,594,5175,841,3937,192,2785,0,385,0,0,0,129,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,27009,6,1444,28459,42407,
21,PUEBLA,208,ZACATLAN,33,108,108,5329,4612,354,8375,1218,1417,1645,12388,679,413,0,0,449,0,0,348,0,42,0,36,0,0,0,0,0,140,0,0,0,0,42,24,5,0,0,0,31,0,122,11,7,0,0,0,61,33,4,0,0,0,0,0,0,37785,24,3043,40852,65740,
21,PUEBLA,209,ZAPOTITLAN,9,14,14,24,19,15,469,1201,1453,17,1689,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,5063,0,193,5256,7114,
21,PUEBLA,210,ZAPOTITLAN DE MENDEZ,3,8,8,844,10,4,56,1405,577,48,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,3571,1,82,3654,4522,
21,PUEBLA,211,ZARAGOZA,7,21,21,418,266,48,1006,2002,439,3193,572,635,70,0,0,80,0,0,18,0,38,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8812,2,528,9342,12921,
21,PUEBLA,212,ZAUTLA,12,29,29,552,1899,1128,3041,148,140,109,4580,74,78,79,76,5,7,7,37,19,11,9,1,1,0,0,0,0,15,0,0,0,0,6,4,0,0,0,0,6,0,34,0,1,0,0,0,13,15,2,0,0,0,0,0,0,12097,12,310,12419,15477,
21,PUEBLA,213,ZIHUATEUTLA,8,21,21,759,109,16,348,105,79,2979,2654,0,28,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,7347,1,477,7825,10423,
21,PUEBLA,214,ZINACATEPEC,6,21,22,4378,116,36,62,695,59,31,3187,272,0,51,37,4,4,0,16,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960,1,280,9241,12799,
21,PUEBLA,215,ZONGOZOTLA,2,6,6,221,120,4,67,21,9,403,814,411,822,0,12,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915,0,107,3022,3773,
21,PUEBLA,216,ZOQUIAPAN,2,4,4,5,602,0,7,27,0,0,995,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,61,1719,2143,
21,PUEBLA,217,ZOQUITLAN,11,24,24,240,758,3948,0,199,136,3631,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9276,0,814,10090,14204,
