ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,MORENA_NAP,MORENA_FXM,NAP_FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,92,JUAN C. BONILLA,6,30,30,1374,0,0,0,199,2082,219,0,2216,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071,0,0,0,0,0,0,0,0,0,0,12496,4,683,13183,19863,
21,PUEBLA,93,JUAN GALINDO,6,11,11,26,1764,8,371,0,27,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,1304,0,0,0,0,0,0,4292,0,147,4439,6208,
21,PUEBLA,94,JUAN N. MENDEZ,4,7,7,0,10,4,6,865,143,0,1082,3,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,164,3098,4153,
21,PUEBLA,97,LA MAGDALENA TLATLAUQUITEPEC,1,1,1,0,0,0,0,0,3,140,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,13,498,558,
21,PUEBLA,95,LAFRAGUA,8,12,12,99,0,142,2261,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,0,234,4790,6119,
21,PUEBLA,96,LIBRES,11,43,43,0,0,0,5103,3333,1628,72,3135,676,560,0,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17574,15,842,18431,26951,
21,PUEBLA,98,MAZAPILTEPEC DE JUAREZ,3,5,5,232,45,0,445,0,0,38,323,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,1761,0,74,1835,2335,
21,PUEBLA,99,MIXTLA,2,3,3,12,446,14,10,0,12,2,899,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,1,42,1445,1906,
21,PUEBLA,100,MOLCAXAC,5,9,9,0,0,0,30,384,17,5,887,9,1331,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,0,186,3827,5147,
21,PUEBLA,101,NAUPAN,5,13,13,111,2305,23,86,71,49,49,2545,14,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328,0,319,5647,7058,
21,PUEBLA,102,NAUZONTLA,3,5,5,0,552,0,88,0,288,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,12,0,0,0,0,0,0,1813,0,150,1963,2612,
21,PUEBLA,103,NEALTICAN,4,15,15,0,0,15,0,2934,33,8,1623,14,21,0,0,0,0,0,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964,1,202,7167,10044,
21,PUEBLA,104,NICOLAS BRAVO,4,9,9,0,1091,0,23,0,447,410,391,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,3626,0,154,3780,5097,
21,PUEBLA,105,NOPALUCAN,11,33,33,0,121,0,173,4303,1333,49,2904,1058,2377,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12612,1,759,13372,19923,
21,PUEBLA,106,OCOTEPEC,3,7,7,12,0,0,27,0,148,651,0,677,524,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,2,191,2861,3837,
21,PUEBLA,107,OCOYUCAN,10,51,51,0,0,0,394,0,1090,40,0,0,0,0,10103,0,0,0,0,0,0,0,0,0,0,0,0,9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20911,6,835,21752,33389,
21,PUEBLA,108,OLINTLA,8,16,16,0,0,0,0,117,0,0,1593,48,0,0,0,0,0,0,0,1389,0,0,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022,11,255,6288,8895,
21,PUEBLA,109,ORIENTAL,9,24,24,0,0,0,0,0,0,33,4857,0,0,0,2639,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10070,2,366,10438,14124,
21,PUEBLA,110,PAHUATLAN,14,29,29,0,0,0,2608,0,68,0,0,0,0,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,9827,2,625,10454,15216,
21,PUEBLA,111,PALMAR DE BRAVO,16,55,55,0,0,95,5261,1240,265,3466,4136,28,568,0,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284,0,0,0,22069,2,1721,23792,34201,
21,PUEBLA,112,PANTEPEC,12,28,29,0,0,0,135,0,1054,134,0,1215,0,0,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,0,0,0,0,0,0,0,0,0,0,0,0,11285,4,518,11807,15056,
21,PUEBLA,113,PETLALCINGO,6,16,16,0,0,0,48,0,24,0,0,1496,8,0,0,0,0,0,0,44,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,4434,0,292,4726,7353,
21,PUEBLA,114,PIAXTLA,5,9,9,0,0,0,840,842,8,0,227,0,547,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,0,104,2600,4083,
21,PUEBLA,115,PUEBLA,816,2266,2273,0,0,0,0,0,47795,0,0,0,0,305740,0,0,0,0,0,0,0,0,0,0,425589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779124,955,24211,804290,1372625,
21,PUEBLA,116,QUECHOLAC,16,60,60,0,0,0,307,0,186,15234,0,34,0,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8515,0,0,0,0,0,0,0,0,0,0,0,0,0,25441,6,1882,27329,39066,
21,PUEBLA,117,QUIMIXTLAN,10,28,28,0,0,0,6830,0,67,26,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,10616,0,383,10999,14834,
21,PUEBLA,118,RAFAEL LARA GRAJALES,7,25,26,0,729,0,0,4227,312,26,0,1580,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,8784,2,466,9252,14921,
21,PUEBLA,119,LOS REYES DE JUAREZ,9,32,32,0,0,0,4713,0,497,0,0,32,22,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,0,0,0,0,0,12387,0,558,12945,19905,
21,PUEBLA,120,SAN ANDRES CHOLULA,40,171,172,0,0,0,4818,0,3267,0,0,5165,0,36491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71299,41,2711,74051,111360,
21,PUEBLA,121,SAN ANTONIO CAÑADA,2,7,8,0,910,0,367,206,25,0,822,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854,0,157,3011,4138,
21,PUEBLA,122,SAN DIEGO LA MESA TOCHIMILTZINGO,3,3,3,0,27,5,0,86,0,0,0,0,39,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,605,0,132,737,1035,
21,PUEBLA,123,SAN FELIPE TEOTLALCINGO,5,13,13,1985,80,23,109,64,420,9,1618,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330,119,285,4734,8206,
21,PUEBLA,124,SAN FELIPE TEPATLAN,3,6,6,0,428,0,0,8,136,7,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,2538,0,125,2663,3217,
21,PUEBLA,125,SAN GABRIEL CHILAC,6,21,22,0,3549,0,0,0,277,0,0,18,17,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,9047,0,210,9257,12170,
21,PUEBLA,126,SAN GREGORIO ATZOMPA,4,12,12,0,328,10,298,0,54,0,0,22,1406,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,4905,1,246,5152,7719,
21,PUEBLA,127,SAN JERONIMO TECUANIPAN,3,7,7,0,21,0,721,182,611,579,589,0,6,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,1,152,3481,4655,
21,PUEBLA,128,SAN JERONIMO XAYACATLAN,4,7,7,0,0,415,31,0,11,3,1238,17,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,0,91,2425,3192,
21,PUEBLA,129,SAN JOSE CHIAPA,6,13,13,0,1115,0,169,0,693,53,0,15,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,5026,0,205,5231,7317,
21,PUEBLA,130,SAN JOSE MIAHUATLAN,7,17,17,2867,0,88,622,0,32,0,0,168,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,7386,1,250,7637,10399,
21,PUEBLA,131,SAN JUAN ATENCO,4,5,5,107,0,0,0,513,257,0,1056,0,7,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,1,91,2200,2946,
21,PUEBLA,132,SAN JUAN ATZOMPA,1,2,2,0,0,0,1,236,0,0,167,0,0,0,0,0,0,0,0,1,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,10,703,800,
21,PUEBLA,133,SAN MARTIN TEXMELUCAN,58,189,190,0,0,636,0,0,22855,0,0,1084,0,0,0,5234,0,0,0,0,0,0,0,0,0,23364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13177,0,0,66350,22,2395,68767,120625,
21,PUEBLA,134,SAN MARTIN TOTOLTEPEC,1,1,1,0,0,0,99,0,2,0,0,0,135,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,9,504,640,
21,PUEBLA,135,SAN MATIAS TLALANCALECA,9,25,25,3521,0,0,1167,0,312,34,0,0,0,0,0,0,0,0,0,0,0,2735,0,0,0,0,0,0,0,0,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10487,10,546,11043,16351,
21,PUEBLA,136,SAN MIGUEL IXITLAN,1,1,1,49,0,0,0,0,87,0,71,0,73,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,6,377,487,
21,PUEBLA,137,SAN MIGUEL XOXTLA,4,15,15,764,238,10,2714,0,443,6,0,21,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,2,142,6994,9787,
21,PUEBLA,138,SAN NICOLAS BUENOS AIRES,5,13,13,0,0,0,35,352,1981,9,284,2,1049,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616,0,219,4835,7402,
21,PUEBLA,139,SAN NICOLAS DE LOS RANCHOS,5,14,14,55,70,19,61,0,283,0,2325,3318,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150,2,284,6436,8671,
21,PUEBLA,140,SAN PABLO ANICANO,2,5,5,2,1303,0,12,0,0,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,74,2262,3011,
21,PUEBLA,141,SAN PEDRO CHOLULA,50,184,185,0,0,0,2916,0,17493,210,0,384,0,0,23963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69156,40,2816,72012,114825,
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,2,5,5,0,9,0,142,38,438,112,210,840,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,0,85,2249,2929,
21,PUEBLA,143,SAN SALVADOR EL SECO,10,36,36,0,0,40,0,2086,4514,43,0,1825,80,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,0,0,0,0,0,0,0,0,0,0,14825,8,1170,16003,21956,
21,PUEBLA,144,SAN SALVADOR EL VERDE,10,38,38,0,0,0,2731,5030,802,61,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14087,3,622,14712,25326,
21,PUEBLA,145,SAN SALVADOR HUIXCOLOTLA,4,17,17,0,0,15,0,4221,28,0,1786,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962,1,222,7185,10834,
21,PUEBLA,177,SAN SEBASTIAN TLACOTEPEC,9,18,18,100,0,9,4242,2214,13,0,52,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6691,0,183,6874,8953,
21,PUEBLA,146,SANTA CATARINA TLALTEMPAN,1,2,2,29,173,0,0,0,3,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,25,648,772,
21,PUEBLA,147,SANTA INES AHUATEMPAN,4,8,8,0,0,0,133,0,16,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,3614,6,123,3743,4876,
21,PUEBLA,148,SANTA ISABEL CHOLULA,5,14,14,0,42,0,264,0,306,1492,0,526,728,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,4849,0,276,5125,8665,
21,PUEBLA,149,SANTIAGO MIAHUATLAN,6,33,33,874,0,0,0,0,779,0,0,0,47,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,8070,0,0,0,0,0,0,0,0,0,0,14063,18,819,14900,21621,
21,PUEBLA,150,SANTO TOMAS HUEYOTLIPAN,3,11,11,578,0,0,37,0,19,242,0,727,683,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,7,201,4467,6629,
21,PUEBLA,151,SOLTEPEC,6,17,17,156,0,0,0,0,0,326,970,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057,3,235,6295,9585,
21,PUEBLA,152,TECALI DE HERRERA,10,27,27,0,0,0,125,0,1153,2627,0,34,60,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,11180,3,525,11708,16887,
21,PUEBLA,153,TECAMACHALCO,28,98,99,0,0,1988,490,0,1941,0,0,266,0,0,0,12082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35775,5,1696,37476,59785,
21,PUEBLA,154,TECOMATLAN,5,10,10,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,0,73,2504,4809,
21,PUEBLA,155,TEHUACAN,105,376,378,0,0,0,0,0,8940,768,0,0,1172,0,27774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66819,0,0,0,28459,0,0,0,0,0,0,0,0,0,133932,60,8435,142427,239414,
21,PUEBLA,156,TEHUITZINGO,9,22,22,0,0,0,57,785,0,0,2170,709,0,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,0,196,6582,9916,
21,PUEBLA,157,TENAMPULCO,8,12,12,0,0,7,28,61,18,0,1799,0,0,0,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,1,153,4490,5583,
21,PUEBLA,158,TEOPANTLAN,4,7,7,0,532,0,0,66,13,0,940,10,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,100,2373,3216,
21,PUEBLA,159,TEOTLALCO,4,6,6,0,0,0,0,0,27,0,200,636,192,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,3,66,1763,2622,
21,PUEBLA,160,TEPANCO DE LOPEZ,7,26,27,0,0,0,130,3311,2129,0,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,0,0,0,0,0,0,0,0,11250,0,760,12010,17355,
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,2,6,6,0,8,0,9,808,14,18,657,4,508,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,2,113,2588,3260,
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,7,21,21,1272,0,73,813,483,1518,0,1802,1797,416,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,3,421,9209,13182,
21,PUEBLA,163,TEPEACA,27,98,98,0,2293,0,0,0,1951,0,0,0,0,0,0,0,0,0,0,12055,0,0,0,0,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35934,9,1861,37804,61121,
21,PUEBLA,164,TEPEMAXALCO,1,2,2,1,2,0,4,0,0,295,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,39,640,846,
21,PUEBLA,165,TEPEOJUMA,6,15,15,26,2342,17,36,0,16,11,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,1,271,4632,7120,
21,PUEBLA,166,TEPETZINTLA,7,16,16,0,0,13,1014,276,405,0,1413,31,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,0,372,5830,7854,
21,PUEBLA,167,TEPEXCO,3,8,8,13,0,0,548,139,89,874,501,476,798,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,174,3814,5419,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,30,30,0,0,0,176,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519,0,0,0,0,0,0,215,0,0,0,0,0,0,9410,12,603,10025,15892,
21,PUEBLA,169,TEPEYAHUALCO,7,25,25,0,63,17,0,0,5285,0,0,3738,0,0,0,0,0,0,0,0,177,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10327,0,601,10928,14126,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,5,5,301,0,4,0,0,0,0,0,467,851,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,1,118,2205,2934,
21,PUEBLA,171,TETELA DE OCAMPO,15,34,34,0,0,0,0,0,0,0,0,0,0,6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,0,0,4154,0,0,0,0,0,0,0,0,0,0,0,0,0,13871,13,927,14811,20084,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,7,0,0,0,0,0,17,8,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,2917,1,118,3036,4724,
21,PUEBLA,173,TEZIUTLAN,41,127,128,0,3784,629,0,0,18732,0,0,0,0,0,0,0,0,0,0,0,4461,0,0,0,19932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47538,10,1964,49512,78832,
21,PUEBLA,174,TIANGUISMANALCO,6,16,16,93,487,8,1293,0,203,308,0,1407,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,6312,1,282,6595,9338,
21,PUEBLA,175,TILAPA,3,14,14,40,35,7,510,0,22,1753,0,9,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,4476,0,221,4697,7215,
21,PUEBLA,179,TLACHICHUCA,14,39,39,446,0,11,0,0,10161,0,0,28,185,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15303,21,592,15916,22960,
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,21,67,67,0,0,0,661,661,675,0,0,389,0,0,0,0,0,0,0,8390,0,0,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,0,0,0,0,0,0,0,22618,4,1690,24312,38322,
21,PUEBLA,178,TLACUILOTEPEC,11,26,26,0,0,0,4442,0,0,0,0,0,113,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,0,405,9205,12474,
21,PUEBLA,180,TLAHUAPAN,15,47,47,0,0,1421,0,0,373,0,6483,170,0,0,0,6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20150,8,1250,21408,31112,
21,PUEBLA,181,TLALTENANGO,3,9,9,37,30,686,141,0,0,1182,0,806,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,0,234,3958,5406,
21,PUEBLA,182,TLANEPANTLA,2,6,6,0,31,0,20,31,1011,10,1342,0,7,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,2,134,2616,3839,
21,PUEBLA,183,TLAOLA,9,27,27,0,456,0,110,35,0,65,2825,46,1208,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10495,3,824,11322,15958,
21,PUEBLA,184,TLAPACOYA,5,11,11,0,0,4,259,0,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,98,4156,5345,
21,PUEBLA,185,TLAPANALA,5,13,13,139,1399,6,236,0,29,5,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498,669,278,4445,7178,
