CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2852,4,4,117,63,37,38,21,109,0,288,29,4,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,59,822,2852
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2853,5,5,130,77,20,71,45,190,1,407,40,5,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,83,1147,2635
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2854,4,4,241,171,51,57,52,216,7,594,42,19,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,0,94,1643,2891
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2855,2,2,236,81,12,33,35,94,1,325,30,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,47,924,1478
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2856,4,4,446,424,124,24,72,153,1,216,1,15,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,107,1808,2509
4,21,PUEBLA,8,HUEJOTZINGO,35,CORONANGO,2857,3,3,557,132,44,29,25,161,3,339,10,16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,59,1433,2093
4,21,PUEBLA,8,HUEJOTZINGO,61,DOMINGO ARENAS,515,2,2,3,5,205,101,12,6,0,99,186,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,1,31,817,1311
4,21,PUEBLA,8,HUEJOTZINGO,61,DOMINGO ARENAS,516,4,4,10,16,396,323,22,13,0,166,538,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,79,1931,2924
4,21,PUEBLA,8,HUEJOTZINGO,61,DOMINGO ARENAS,517,2,2,6,15,152,156,20,9,0,107,267,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,44,953,1478
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,651,4,4,91,25,9,261,54,789,59,307,94,69,0,4,0,0,0,2,4,0,0,0,0,9,9,0,5,0,0,12,0,0,7,4,0,0,10,5,0,15,5,0,1,32,11,4,3,49,2,0,0,0,0,0,0,1951,0,121,2072,2968
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,652,4,4,80,14,7,228,36,606,63,274,45,30,0,8,0,0,0,5,0,0,0,0,0,13,3,1,1,1,2,10,2,0,1,3,0,2,5,0,2,8,16,1,1,45,4,1,7,39,6,0,0,0,0,0,0,1570,1,74,1645,2408
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,654,3,3,95,19,5,125,35,582,34,278,15,14,0,8,0,0,0,6,2,0,0,0,0,5,3,1,1,1,3,17,0,1,0,1,0,1,0,0,0,4,8,0,0,32,14,3,6,47,3,0,0,0,0,0,0,1369,0,79,1448,2113
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,655,4,4,99,20,7,115,27,489,65,187,22,20,0,6,0,0,0,1,1,0,6,0,0,39,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,4,2,1,13,9,1,4,30,3,0,0,0,0,0,0,1178,1,31,1210,1506
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,656,4,4,100,27,3,212,36,569,89,272,44,38,0,3,0,0,0,0,0,0,0,0,0,6,3,2,3,3,4,13,1,0,1,1,0,2,0,0,5,10,4,0,1,43,9,5,2,32,8,0,0,0,0,0,0,1551,1,45,1597,2308
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,657,10,10,297,55,21,449,346,1377,139,897,29,77,0,31,0,0,0,6,3,0,0,0,0,30,7,5,0,9,6,41,1,1,3,5,0,2,7,0,3,15,25,1,3,93,14,3,6,65,15,0,0,0,0,0,0,4087,0,171,4258,7186
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,658,2,2,77,8,4,92,51,450,52,151,5,9,0,8,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,15,0,0,2,1,0,0,1,0,0,5,12,0,0,11,19,1,4,6,3,0,0,0,0,0,0,995,2,32,1029,1437
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,659,4,4,131,17,9,127,38,625,36,255,15,13,0,11,0,0,0,2,2,0,0,0,0,10,5,1,0,1,2,12,0,0,1,0,0,0,0,0,1,4,5,1,0,26,5,10,1,13,6,0,0,0,0,0,0,1385,0,67,1452,2165
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,660,4,4,80,23,6,217,46,690,61,301,14,32,0,7,0,0,0,4,1,0,1,0,0,11,2,0,1,2,8,9,1,0,0,1,3,0,9,1,0,1,2,1,0,30,6,1,3,15,0,0,0,0,0,0,0,1590,0,92,1682,2716
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,661,5,5,332,25,14,122,50,610,22,484,24,13,0,20,0,0,0,2,1,0,0,0,0,4,5,1,2,1,6,17,2,0,8,0,0,5,1,7,6,4,34,3,1,49,3,2,9,33,23,0,0,0,0,0,0,1945,0,103,2048,3040
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,662,4,4,256,35,8,111,57,449,26,370,21,16,0,18,0,0,0,5,0,0,0,0,0,10,4,2,0,1,1,8,0,0,1,0,0,1,0,2,0,3,23,0,2,33,0,2,4,7,26,0,0,0,0,0,0,1502,5,56,1563,2339
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,663,5,5,246,48,16,116,70,695,24,541,11,9,0,13,0,0,0,4,0,0,0,0,0,25,1,0,3,2,1,12,2,0,2,0,0,0,1,1,7,5,23,1,0,39,3,0,14,11,25,0,0,0,0,0,0,1971,0,87,2058,3082
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,664,4,4,235,41,8,113,49,627,13,414,24,9,0,20,0,0,0,5,0,0,0,0,0,18,3,3,3,4,2,17,0,1,2,1,0,1,0,1,1,6,30,1,0,38,5,2,15,34,38,0,0,0,0,0,0,1784,0,75,1859,2805
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,665,4,4,224,23,11,82,41,552,9,529,41,16,0,20,0,0,0,7,1,0,0,0,0,14,4,1,2,1,9,18,0,1,2,0,0,3,2,7,3,5,19,1,0,29,2,2,17,17,25,0,0,0,0,0,0,1740,0,60,1800,2854
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,666,4,4,104,13,4,219,86,421,25,539,24,16,0,9,0,0,0,4,0,0,2,0,0,16,6,2,2,2,4,28,1,7,4,1,0,1,6,0,3,12,6,6,0,46,2,2,2,6,7,0,0,0,0,0,0,1638,0,76,1714,2323
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,667,3,3,37,10,1,179,32,459,3,446,13,11,0,4,0,0,0,5,0,0,1,0,0,95,1,2,0,0,2,12,0,0,0,0,0,1,5,0,3,1,2,0,0,43,2,2,12,6,1,0,0,0,0,0,0,1391,0,39,1430,2122
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,668,5,5,42,35,3,242,69,514,26,421,37,22,0,3,0,0,0,3,0,0,0,0,0,16,2,0,0,1,1,16,0,0,0,2,0,0,1,0,0,7,5,2,0,22,10,1,4,4,11,0,0,0,0,0,0,1522,0,89,1611,2713
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,669,1,1,8,5,1,51,25,112,10,91,5,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,1,4,1,0,9,0,1,2,1,0,0,0,0,0,0,0,345,0,12,357,615
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,670,4,4,109,49,4,349,60,668,73,271,18,24,0,10,0,0,0,5,0,0,0,0,0,6,1,1,1,1,0,13,4,0,0,1,0,1,2,2,0,7,7,0,0,57,1,1,5,11,1,0,0,0,0,0,0,1763,0,91,1854,2835
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,671,2,2,24,16,2,152,20,184,6,162,4,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,6,0,0,0,26,6,10,0,4,0,0,0,0,0,0,0,644,0,18,662,1193
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,672,5,5,21,36,7,223,66,642,13,409,10,29,0,7,0,0,0,4,0,0,0,0,0,14,0,7,1,3,5,12,1,0,2,1,0,1,6,0,1,8,30,0,0,53,2,4,5,39,1,0,0,0,0,0,0,1663,0,117,1780,3012
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2743,1,1,9,6,1,33,13,93,0,63,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,246,0,12,258,398
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2810,3,3,65,24,6,124,21,322,25,308,29,8,0,3,0,0,0,3,2,0,0,0,0,11,1,0,0,0,7,14,1,0,0,1,1,1,0,0,1,2,13,0,0,41,3,0,3,13,2,0,0,0,0,0,0,1055,0,50,1105,1773
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2811,1,1,59,8,3,13,6,49,8,108,1,5,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,275,0,6,281,399
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2812,1,1,97,18,2,8,10,75,2,180,2,5,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,424,1,12,437,704
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2813,3,3,76,11,8,95,14,163,7,310,15,7,0,9,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,13,0,0,1,0,0,0,0,0,1,4,8,0,1,17,4,0,1,5,8,0,0,0,0,0,0,800,1,16,817,1776
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2814,5,5,215,36,12,229,51,337,21,589,17,15,0,4,0,0,0,3,1,0,0,0,0,17,14,3,2,1,0,18,1,0,0,3,0,4,1,5,3,2,3,0,0,19,4,1,6,14,8,0,0,0,0,0,0,1659,11,59,1729,3290
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2815,3,3,94,25,2,71,23,133,4,307,11,25,0,12,0,0,0,2,0,0,0,0,0,9,1,6,1,1,1,10,0,0,0,0,0,1,2,0,0,30,4,0,0,22,5,0,4,7,5,0,0,0,0,0,0,818,0,27,845,1711
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2816,3,3,65,8,3,121,41,437,27,220,13,10,0,3,0,0,0,2,0,0,0,0,0,6,3,1,0,2,0,17,1,2,1,0,3,0,0,1,1,8,10,0,1,37,1,0,17,21,4,0,0,0,0,0,0,1087,0,39,1126,1910
4,21,PUEBLA,8,HUEJOTZINGO,76,HUEJOTZINGO,2817,2,2,40,8,2,101,17,354,34,158,11,13,0,1,0,0,0,2,0,0,0,0,0,5,1,1,1,1,0,8,0,0,0,2,0,4,1,0,1,4,13,0,0,24,3,1,10,17,0,0,0,0,0,0,0,838,1,24,863,1266
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,786,6,6,134,39,26,102,46,627,80,1325,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,2537,1,135,2673,3862
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,787,5,5,438,56,19,61,31,326,30,861,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2141,1,124,2266,3512
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,788,4,4,140,38,7,38,23,117,29,505,576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1494,1,85,1580,2351
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,789,3,3,244,25,6,52,31,146,13,434,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1199,0,76,1275,2074
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,790,7,7,297,60,18,95,40,296,33,979,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2701,1,147,2849,4599
4,21,PUEBLA,8,HUEJOTZINGO,92,JUAN C. BONILLA,791,5,5,121,23,16,79,28,570,34,1315,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2424,0,116,2540,3465
4,21,PUEBLA,8,HUEJOTZINGO,137,SAN MIGUEL XOXTLA,1785,3,3,158,51,2,554,41,58,1,524,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,1,30,1503,1970
4,21,PUEBLA,8,HUEJOTZINGO,137,SAN MIGUEL XOXTLA,1786,3,3,145,39,1,608,28,69,0,477,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,23,1453,2079
4,21,PUEBLA,8,HUEJOTZINGO,137,SAN MIGUEL XOXTLA,1787,4,4,190,87,4,752,41,162,3,455,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,1,38,1844,2543
4,21,PUEBLA,8,HUEJOTZINGO,137,SAN MIGUEL XOXTLA,1788,5,5,271,61,3,800,62,154,2,618,16,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0,51,2194,3195
4,21,PUEBLA,8,HUEJOTZINGO,181,TLALTENANGO,2248,3,3,11,11,180,42,40,0,368,101,229,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,76,1164,1621
4,21,PUEBLA,8,HUEJOTZINGO,181,TLALTENANGO,2249,3,3,15,8,256,48,50,0,368,205,304,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,75,1427,1908
4,21,PUEBLA,8,HUEJOTZINGO,181,TLALTENANGO,2250,3,3,11,11,250,51,40,0,446,91,273,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,83,1367,1877
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,325,25,25,4602,403,72,224,213,1001,17,4169,102,97,98,124,17,3,1,75,12,3,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,17,48,0,0,37,0,0,0,0,0,0,0,0,0,0,0,11515,8,254,11777,17811
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,326,7,7,1226,140,14,52,40,251,6,1320,16,10,35,35,8,2,0,15,2,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,4,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3264,1,102,3367,4868
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,327,8,8,1350,127,41,45,48,200,1,1131,19,18,27,29,2,1,0,23,2,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,6,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3160,4,72,3236,4596
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,328,5,5,839,84,5,22,15,209,15,893,22,10,21,14,0,1,0,22,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2227,0,69,2296,3158
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,329,5,5,861,241,9,49,48,162,14,1066,17,9,18,14,3,1,0,14,2,2,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,13,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2626,1,64,2691,3698
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,331,10,10,968,82,20,138,107,212,47,2119,55,33,27,22,2,0,3,12,4,3,0,0,9,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,8,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4010,2,108,4120,6957
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,332,7,7,689,66,16,85,58,85,27,1480,24,20,24,11,1,3,1,9,4,3,0,1,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,8,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2727,1,79,2807,4870
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,333,5,5,526,17,7,54,75,80,11,1155,11,12,5,6,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2056,0,70,2126,3262
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,334,7,7,1136,106,27,83,68,232,8,1382,115,25,13,39,1,3,0,9,3,1,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,3,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3354,0,78,3432,5109
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,335,3,3,230,54,9,27,55,47,4,647,11,6,6,8,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1173,0,35,1208,2008
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,336,8,8,1062,60,37,72,79,110,11,1656,44,16,39,29,4,1,0,16,0,2,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,6,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3367,2,83,3452,5471
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,337,4,4,495,41,24,31,70,73,1,876,19,8,48,10,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,9,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1770,0,44,1814,2791
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,338,6,6,533,50,18,51,82,75,6,1401,47,19,19,17,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,14,27,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2500,0,78,2578,4180
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,339,18,18,3153,287,41,187,180,482,16,3430,73,63,86,96,2,3,6,48,8,3,1,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,8,47,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8428,3,250,8681,12252
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,2549,1,1,58,5,1,17,8,11,1,169,19,2,3,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,324,0,17,341,581
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,2784,2,2,420,37,3,12,15,91,2,341,4,4,13,4,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,991,0,32,1023,1439
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,2785,4,4,556,53,3,18,18,152,6,603,13,10,15,10,0,0,0,11,3,1,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1521,0,33,1554,2264
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,42,CUAUTLANCINGO,2786,4,4,553,47,2,22,35,95,3,649,13,6,10,20,5,1,0,17,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1528,0,55,1583,2303
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,946,1,1,140,16,6,22,10,47,3,184,10,5,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,473,0,16,489,744
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,947,3,3,260,51,9,40,31,76,4,450,8,2,2,13,0,0,0,12,2,0,1,1,0,4,4,1,0,1,1,17,1,0,0,0,0,1,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1012,1,20,1033,1667
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,948,3,3,272,47,8,63,37,86,1,499,8,6,6,13,2,0,0,3,0,0,1,0,0,10,6,1,2,1,0,38,0,0,0,0,0,0,0,0,1,1,5,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1126,0,34,1160,2037
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,949,2,2,159,18,1,12,13,33,0,182,7,1,3,5,0,1,0,4,0,1,0,0,0,1,1,1,0,1,0,13,0,0,2,0,0,0,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,467,0,17,484,1413
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,950,6,6,749,74,12,119,39,196,11,891,22,172,14,23,0,1,0,9,2,1,0,0,0,20,7,3,0,1,5,26,1,0,0,1,0,1,0,1,2,4,11,2,0,25,2,0,1,1,0,0,0,0,0,0,0,2449,1,80,2530,4158
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,951,5,5,650,88,11,113,60,120,6,761,32,185,14,23,0,0,0,13,2,0,1,0,0,9,5,0,1,1,2,41,0,0,1,0,0,1,0,0,0,5,27,0,0,16,0,0,0,1,0,0,0,0,0,0,0,2189,1,54,2244,3657
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,952,3,3,310,43,17,65,25,83,5,501,8,5,4,10,2,3,0,8,3,0,0,0,0,15,5,0,2,2,0,17,5,0,0,0,0,2,0,1,1,1,3,0,0,15,0,0,0,0,1,0,0,0,0,0,0,1162,0,39,1201,1858
4,21,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,953,2,2,259,34,2,56,16,59,5,306,5,5,7,10,0,1,1,9,1,1,0,0,0,3,4,1,1,1,1,13,0,0,1,0,0,1,0,0,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,814,0,24,838,1254
