ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PCHU,MORENA,PMCH,PPCH,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_PCHU_MORENA_PMCH_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA_PMCH_PPCH_PES_RSP,PVEM_PT_PCHU_MORENA_PMCH_PPCH_PES_FXM,PVEM_PT_PCHU_MORENA_PMCH_PPCH_RSP_FXM,PVEM_PT_PCHU_MORENA_PMCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_PMCH_PPCH_PES_RSP_FXM,PVEM_PT_MORENA_PMCH_PPCH_PES_RSP_FXM,PVEM_PCHU_MORENA_PMCH_PPCH_PES_RSP_FXM,PT_PCHU_MORENA_PMCH_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA_PMCH_PPCH_PES,PVEM_PT_PCHU_MORENA_PMCH_PPCH_RSP,PVEM_PT_PCHU_MORENA_PMCH_PPCH_FXM,PVEM_PT_PCHU_MORENA_PMCH_PES_RSP,PVEM_PT_PCHU_MORENA_PMCH_PES_FXM,PVEM_PT_PCHU_MORENA_PMCH_RSP_FXM,PVEM_PT_PCHU_MORENA_PPCH_PES_RSP,PVEM_PT_PCHU_MORENA_PPCH_RSP_FXM,PVEM_PT_PCHU_MORENA_PES_RSP_FXM,PVEM_PT_PCHU_PMCH_PPCH_PES_RSP,PVEM_PT_PCHU_PMCH_PPCH_PES_FXM,PVEM_PT_PCHU_PMCH_PES_RSP_FXM,PVEM_PT_PCHU_PPCH_PES_RSP_FXM,PVEM_PT_MORENA_PMCH_PPCH_PES_RSP,PVEM_PT_MORENA_PMCH_PPCH_PES_FXM,PVEM_PT_MORENA_PMCH_PPCH_RSP_FXM,PVEM_PT_MORENA_PMCH_PES_RSP_FXM,PVEM_PT_MORENA_PPCH_PES_RSP_FXM,PVEM_PT_PMCH_PPCH_PES_RSP_FXM,PVEM_PCHU_MORENA_PMCH_PPCH_PES_RSP,PVEM_PCHU_MORENA_PMCH_PPCH_PES_FXM,PVEM_PCHU_MORENA_PPCH_PES_RSP_FXM,PVEM_PCHU_PMCH_PPCH_PES_RSP_FXM,PVEM_MORENA_PMCH_PPCH_PES_RSP_FXM,PT_PCHU_MORENA_PMCH_PPCH_PES_RSP,PT_PCHU_MORENA_PMCH_PPCH_PES_FXM,PT_PCHU_MORENA_PMCH_PPCH_RSP_FXM,PT_PCHU_MORENA_PMCH_PES_RSP_FXM,PT_PCHU_MORENA_PPCH_PES_RSP_FXM,PT_PCHU_PMCH_PPCH_PES_RSP_FXM,PT_MORENA_PMCH_PPCH_PES_RSP_FXM,PCHU_MORENA_PMCH_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA_PMCH_PPCH,PVEM_PT_PCHU_MORENA_PMCH_PES,PVEM_PT_PCHU_MORENA_PMCH_RSP,PVEM_PT_PCHU_MORENA_PMCH_FXM,PVEM_PT_PCHU_MORENA_PPCH_PES,PVEM_PT_PCHU_MORENA_PPCH_RSP,PVEM_PT_PCHU_MORENA_PES_RSP,PVEM_PT_PCHU_MORENA_PES_FXM,PVEM_PT_PCHU_MORENA_RSP_FXM,PVEM_PT_PCHU_PMCH_PPCH_PES,PVEM_PT_PCHU_PMCH_PES_RSP,PVEM_PT_PCHU_PMCH_PES_FXM,PVEM_PT_PCHU_PMCH_RSP_FXM,PVEM_PT_PCHU_PPCH_PES_RSP,PVEM_PT_PCHU_PPCH_RSP_FXM,PVEM_PT_MORENA_PMCH_PPCH_RSP,PVEM_PT_MORENA_PMCH_PPCH_FXM,PVEM_PT_MORENA_PMCH_PES_RSP,PVEM_PT_MORENA_PMCH_PES_FXM,PVEM_PT_MORENA_PMCH_RSP_FXM,PVEM_PT_MORENA_PPCH_PES_RSP,PVEM_PT_MORENA_PPCH_PES_FXM,PVEM_PT_MORENA_PPCH_RSP_FXM,PVEM_PT_MORENA_PES_RSP_FXM,PVEM_PT_PMCH_PPCH_PES_RSP,PVEM_PT_PMCH_PES_RSP_FXM,PVEM_PT_PPCH_PES_RSP_FXM,PVEM_PCHU_MORENA_PMCH_PPCH_PES,PVEM_PCHU_MORENA_PMCH_PPCH_RSP,PVEM_PCHU_MORENA_PMCH_PES_RSP,PVEM_PCHU_MORENA_PMCH_PES_FXM,PVEM_PCHU_MORENA_PPCH_RSP_FXM,PVEM_PCHU_PPCH_PES_RSP_FXM,PVEM_MORENA_PMCH_PPCH_PES_RSP,PVEM_MORENA_PMCH_PPCH_RSP_FXM,PVEM_MORENA_PMCH_PES_RSP_FXM,PVEM_MORENA_PPCH_PES_RSP_FXM,PVEM_PMCH_PPCH_PES_RSP_FXM,PT_PCHU_MORENA_PMCH_PPCH_PES,PT_PCHU_MORENA_PMCH_PPCH_RSP,PT_PCHU_MORENA_PMCH_PPCH_FXM,PT_PCHU_MORENA_PMCH_PES_RSP,PT_PCHU_MORENA_PMCH_PES_FXM,PT_PCHU_MORENA_PPCH_PES_FXM,PT_PCHU_MORENA_PPCH_RSP_FXM,PT_PCHU_MORENA_PES_RSP_FXM,PT_PCHU_PMCH_PPCH_PES_FXM,PT_PCHU_PMCH_PES_RSP_FXM,PT_PCHU_PPCH_PES_RSP_FXM,PT_MORENA_PMCH_PPCH_PES_RSP,PT_MORENA_PMCH_PES_RSP_FXM,PT_MORENA_PPCH_PES_RSP_FXM,PCHU_MORENA_PMCH_PPCH_PES_RSP,PCHU_MORENA_PMCH_PPCH_PES_FXM,PCHU_MORENA_PMCH_PES_RSP_FXM,PCHU_MORENA_PPCH_PES_RSP_FXM,PCHU_PMCH_PPCH_PES_RSP_FXM,MORENA_PMCH_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA_PMCH,PVEM_PT_PCHU_MORENA_PPCH,PVEM_PT_PCHU_MORENA_PES,PVEM_PT_PCHU_MORENA_RSP,PVEM_PT_PCHU_MORENA_FXM,PVEM_PT_PCHU_PMCH_PPCH,PVEM_PT_PCHU_PMCH_PES,PVEM_PT_PCHU_PES_RSP,PVEM_PT_PCHU_PES_FXM,PVEM_PT_PCHU_RSP_FXM,PVEM_PT_MORENA_PMCH_PPCH,PVEM_PT_MORENA_PMCH_PES,PVEM_PT_MORENA_PMCH_RSP,PVEM_PT_MORENA_PMCH_FXM,PVEM_PT_MORENA_PPCH_PES,PVEM_PT_MORENA_PPCH_RSP,PVEM_PT_MORENA_PPCH_FXM,PVEM_PT_MORENA_PES_RSP,PVEM_PT_MORENA_PES_FXM,PVEM_PT_MORENA_RSP_FXM,PVEM_PT_PMCH_PPCH_PES,PVEM_PT_PMCH_PES_RSP,PVEM_PT_PMCH_PES_FXM,PVEM_PT_PES_RSP_FXM,PVEM_PCHU_MORENA_PMCH_PPCH,PVEM_PCHU_MORENA_PMCH_PES,PVEM_PCHU_MORENA_PPCH_PES,PVEM_PCHU_MORENA_PPCH_RSP,PVEM_PCHU_MORENA_PES_RSP,PVEM_PCHU_PMCH_PPCH_FXM,PVEM_PCHU_PMCH_PES_FXM,PVEM_PCHU_PES_RSP_FXM,PVEM_MORENA_PMCH_PPCH_PES,PVEM_MORENA_PMCH_PES_RSP,PVEM_MORENA_PMCH_PES_FXM,PVEM_MORENA_PMCH_RSP_FXM,PVEM_MORENA_PES_RSP_FXM,PVEM_PMCH_PES_RSP_FXM,PT_PCHU_MORENA_PMCH_PPCH,PT_PCHU_MORENA_PMCH_PES,PT_PCHU_MORENA_PMCH_FXM,PT_PCHU_MORENA_PES_FXM,PT_PCHU_PMCH_PES_RSP,PT_PCHU_PMCH_PES_FXM,PT_PCHU_PMCH_RSP_FXM,PT_PCHU_PPCH_PES_RSP,PT_MORENA_PMCH_PES_RSP,PT_MORENA_PMCH_PES_FXM,PT_MORENA_PPCH_PES_RSP,PT_MORENA_PPCH_RSP_FXM,PT_MORENA_PES_RSP_FXM,PT_PMCH_PPCH_PES_FXM,PCHU_MORENA_PMCH_PPCH_PES,PCHU_MORENA_PMCH_PES_FXM,PCHU_MORENA_PPCH_PES_FXM,PCHU_PMCH_PPCH_PES_FXM,PCHU_PPCH_PES_RSP_FXM,MORENA_PMCH_PPCH_PES_RSP,MORENA_PMCH_PES_RSP_FXM,MORENA_PPCH_PES_RSP_FXM,PMCH_PPCH_PES_RSP_FXM,PVEM_PT_PCHU_MORENA,PVEM_PT_PCHU_PMCH,PVEM_PT_PCHU_PPCH,PVEM_PT_PCHU_PES,PVEM_PT_PCHU_RSP,PVEM_PT_PCHU_FXM,PVEM_PT_MORENA_PMCH,PVEM_PT_MORENA_PPCH,PVEM_PT_MORENA_PES,PVEM_PT_MORENA_RSP,PVEM_PT_MORENA_FXM,PVEM_PT_PMCH_PPCH,PVEM_PT_PMCH_PES,PVEM_PT_PPCH_RSP,PVEM_PT_PPCH_FXM,PVEM_PT_PES_FXM,PVEM_PT_RSP_FXM,PVEM_PCHU_MORENA_PMCH,PVEM_PCHU_MORENA_PPCH,PVEM_PCHU_MORENA_PES,PVEM_PCHU_MORENA_FXM,PVEM_PCHU_PMCH_PPCH,PVEM_PCHU_PMCH_PES,PVEM_PCHU_PPCH_RSP,PVEM_MORENA_PMCH_PPCH,PVEM_MORENA_PMCH_PES,PVEM_MORENA_PMCH_RSP,PVEM_MORENA_PMCH_FXM,PVEM_MORENA_PPCH_PES,PVEM_MORENA_PPCH_RSP,PVEM_MORENA_PPCH_FXM,PVEM_MORENA_PES_RSP,PVEM_MORENA_PES_FXM,PVEM_MORENA_RSP_FXM,PVEM_PMCH_PPCH_RSP,PVEM_PMCH_RSP_FXM,PVEM_PPCH_PES_RSP,PVEM_PES_RSP_FXM,PT_PCHU_MORENA_PMCH,PT_PCHU_MORENA_PPCH,PT_PCHU_MORENA_PES,PT_PCHU_MORENA_RSP,PT_PCHU_MORENA_FXM,PT_PCHU_PMCH_PPCH,PT_PCHU_PMCH_PES,PT_PCHU_PMCH_FXM,PT_PCHU_PES_RSP,PT_PCHU_PES_FXM,PT_MORENA_PMCH_PPCH,PT_MORENA_PMCH_PES,PT_MORENA_PMCH_RSP,PT_MORENA_PMCH_FXM,PT_MORENA_PPCH_PES,PT_MORENA_PPCH_RSP,PT_MORENA_PPCH_FXM,PT_MORENA_PES_RSP,PT_MORENA_PES_FXM,PT_PMCH_PES_RSP,PT_PMCH_PES_FXM,PCHU_MORENA_PMCH_PPCH,PCHU_MORENA_PMCH_PES,PCHU_MORENA_PMCH_RSP,PCHU_MORENA_PPCH_PES,PCHU_MORENA_PPCH_RSP,PCHU_MORENA_PPCH_FXM,PCHU_MORENA_PES_RSP,PCHU_MORENA_PES_FXM,PCHU_PMCH_PES_RSP,PCHU_PMCH_PES_FXM,PCHU_PMCH_RSP_FXM,MORENA_PMCH_PES_RSP,MORENA_PMCH_PES_FXM,MORENA_PMCH_RSP_FXM,MORENA_PPCH_PES_RSP,MORENA_PPCH_PES_FXM,MORENA_PPCH_RSP_FXM,MORENA_PES_RSP_FXM,PMCH_PPCH_PES_RSP,PMCH_PES_RSP_FXM,PPCH_PES_RSP_FXM,PVEM_PT_PCHU,PVEM_PT_MORENA,PVEM_PT_PMCH,PVEM_PT_PPCH,PVEM_PT_PES,PVEM_PT_RSP,PVEM_PT_FXM,PVEM_PCHU_MORENA,PVEM_PCHU_PMCH,PVEM_PCHU_PPCH,PVEM_PCHU_PES,PVEM_PCHU_RSP,PVEM_MORENA_PMCH,PVEM_MORENA_PPCH,PVEM_MORENA_PES,PVEM_MORENA_RSP,PVEM_MORENA_FXM,PVEM_PMCH_PPCH,PVEM_PMCH_PES,PVEM_PMCH_RSP,PVEM_PPCH_PES,PVEM_PPCH_RSP,PVEM_PES_RSP,PVEM_PES_FXM,PT_PCHU_MORENA,PT_PCHU_PMCH,PT_PCHU_PPCH,PT_PCHU_PES,PT_PCHU_FXM,PT_MORENA_PMCH,PT_MORENA_PPCH,PT_MORENA_PES,PT_MORENA_RSP,PT_MORENA_FXM,PT_PMCH_PPCH,PT_PMCH_PES,PT_PMCH_RSP,PT_PMCH_FXM,PT_PPCH_PES,PT_PES_RSP,PT_PES_FXM,PT_RSP_FXM,PCHU_MORENA_PMCH,PCHU_MORENA_PPCH,PCHU_MORENA_PES,PCHU_MORENA_RSP,PCHU_MORENA_FXM,PCHU_PMCH_PES,PCHU_PMCH_FXM,PCHU_PPCH_PES,PCHU_PES_RSP,PCHU_PES_FXM,PCHU_RSP_FXM,MORENA_PMCH_PPCH,MORENA_PMCH_PES,MORENA_PMCH_RSP,MORENA_PMCH_FXM,MORENA_PPCH_PES,MORENA_PPCH_RSP,MORENA_PPCH_FXM,MORENA_PES_RSP,MORENA_PES_FXM,MORENA_RSP_FXM,PMCH_PES_RSP,PMCH_PES_FXM,PES_RSP_FXM,PVEM_PT,PVEM_PCHU,PVEM_MORENA,PVEM_PMCH,PVEM_PPCH,PVEM_PES,PVEM_RSP,PVEM_FXM,PT_PCHU,PT_MORENA,PT_PMCH,PT_PPCH,PT_PES,PT_RSP,PT_FXM,PCHU_MORENA,PCHU_PMCH,PCHU_PPCH,PCHU_PES,PCHU_RSP,PCHU_FXM,MORENA_PMCH,MORENA_PPCH,MORENA_PES,MORENA_RSP,MORENA_FXM,PMCH_PPCH,PMCH_PES,PMCH_FXM,PPCH_PES,PPCH_RSP,PPCH_FXM,PES_RSP,PES_FXM,RSP_FXM,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
7,CHIAPAS,1,ACACOYAGUA,7,21,21,35,64,16,768,81,,1979,1923,602,,1856,637,25,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7987,1,347,8335,13180,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_1_ACTA_COMPUTO.pdf
7,CHIAPAS,2,ACALA,10,27,28,38,28,11,4405,52,62,28,5257,57,11,19,128,33,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10134,2,381,10517,15921,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_2_ACTA_COMPUTO.pdf
7,CHIAPAS,3,ACAPETAHUA,14,38,38,49,39,7,5572,85,70,34,6982,419,,,52,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13313,0,417,13730,21480,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_3_ACTA_COMPUTO.pdf
7,CHIAPAS,4,ALTAMIRANO,15,40,40,131,100,,320,6985,,3044,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11010,1,1104,12115,23034,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_4_ACTA_COMPUTO.pdf
7,CHIAPAS,5,AMATAN,10,30,30,30,58,16,57,65,44,39,1957,4333,,,4711,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11315,0,689,12004,16479,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_5_ACTA_COMPUTO.pdf
7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,14,39,39,69,194,50,7177,2607,88,23,873,,,378,,32,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11499,4,780,12283,21189,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_6_ACTA_COMPUTO.pdf
7,CHIAPAS,7,AMATENANGO DEL VALLE,4,12,12,44,228,28,211,0,,177,4618,,,,,,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310,1,278,5589,7457,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_7_ACTA_COMPUTO.pdf
7,CHIAPAS,8,ANGEL ALBINO CORZO,12,36,36,310,895,168,3781,164,158,58,2011,,,,1735,,115,30,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9444,3,995,10442,21815,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_8_ACTA_COMPUTO.pdf
7,CHIAPAS,9,ARRIAGA,26,60,61,492,124,41,8555,178,1625,1091,4862,,,,623,,63,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17659,10,756,18425,32045,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_9_ACTA_COMPUTO.pdf
7,CHIAPAS,10,BEJUCAL DE OCAMPO,3,11,11,,1074,,17,12,4,17,1155,26,0,15,8,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2354,0,34,2388,6108,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_10_ACTA_COMPUTO.pdf
7,CHIAPAS,11,BELLA VISTA,13,25,25,21,81,,2975,48,,3524,35,,,89,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7235,0,522,7757,13634,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_11_ACTA_COMPUTO.pdf
7,CHIAPAS,12,BERRIOZABAL,19,67,67,328,279,,8334,136,378,55,9786,250,,91,82,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19823,10,812,20645,42278,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_12_ACTA_COMPUTO.pdf
7,CHIAPAS,13,BOCHIL,11,45,45,92,2181,94,149,4010,,351,10198,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17229,1,756,17986,26048,https://computos2024.iepc-chiapas.org/docs/actas_computo/AYUN/AYUN_13_ACTA_COMPUTO.pdf
