CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,1,COLIMA,1,COLIMA,58,C,1,0,C01,0,72,48,0,7,2,63,72,5,1,0,0,6,6,0,0,2,284,0,17,301,506,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,59,B,1,0,B,0,36,25,5,10,17,43,88,5,7,0,0,5,20,1,1,1,264,0,16,280,545,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,59,C,1,0,C01,0,54,17,3,16,12,47,95,6,7,0,0,4,13,1,4,0,279,0,7,286,545,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,B,1,0,B,0,39,28,3,11,6,58,94,4,6,0,0,5,7,4,1,2,268,0,14,282,610,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,1,0,C01,0,64,24,6,8,7,72,80,4,2,0,0,4,10,3,3,1,288,0,11,299,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,2,0,C02,0,41,25,1,13,8,69,94,6,9,0,0,6,9,2,0,0,283,0,14,297,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,3,0,C03,0,59,23,3,9,9,67,99,6,3,0,0,3,8,3,1,3,296,0,13,309,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,4,0,C04,0,52,29,1,13,5,61,78,6,6,0,0,7,7,2,1,1,269,1,18,288,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,0,E01,0,56,30,4,14,10,75,126,6,13,0,0,5,16,2,2,2,361,0,11,372,694,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,1,E01C01,0,57,35,1,19,12,87,124,4,9,0,0,7,7,4,0,3,369,0,8,377,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,2,E01C02,0,55,35,3,8,8,69,127,8,7,0,0,4,10,7,3,0,344,0,9,353,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,3,E01C03,0,62,26,5,17,15,68,119,10,7,0,0,5,16,1,1,2,354,2,6,362,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,4,E01C04,0,52,29,0,9,2,89,132,5,7,0,0,5,12,3,0,2,347,0,12,359,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,5,E01C05,0,64,30,5,11,7,70,125,4,10,0,0,7,7,1,0,3,344,0,14,358,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,6,E01C06,0,45,17,7,10,5,70,131,5,7,0,0,5,12,0,0,0,314,1,10,325,693,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,7,E01C07,0,44,28,6,11,11,85,126,8,9,0,0,2,8,0,4,1,343,0,10,353,693,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,S,1,0,S01,0,6,2,2,0,2,13,25,0,0,0,0,1,0,1,0,1,53,0,3,56,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,B,1,0,B,0,44,20,1,16,14,81,108,4,6,0,0,2,15,1,1,0,313,0,12,325,677,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,C,1,0,C01,0,51,34,2,9,14,71,114,8,7,0,0,5,9,2,2,1,329,0,13,342,677,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,C,2,0,C02,0,46,28,5,15,13,66,104,6,6,0,0,4,17,3,0,0,313,0,11,324,677,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,63,B,1,0,B,0,69,26,4,10,10,78,116,6,10,0,0,3,5,0,0,3,340,0,19,359,569,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,63,C,1,0,C01,0,62,26,7,9,9,66,112,6,7,0,0,3,10,0,1,3,321,0,13,334,568,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,64,B,1,0,B,0,61,31,4,13,7,87,110,5,4,0,0,9,15,3,0,1,350,0,16,366,563,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,64,C,1,0,C01,0,70,28,2,10,9,63,126,11,9,0,0,6,4,2,0,3,343,1,11,355,563,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,B,1,0,B,0,35,29,5,9,9,68,114,4,13,0,0,5,11,1,1,2,306,0,16,322,626,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,C,1,0,C01,0,37,34,3,6,6,67,95,6,13,0,0,4,7,3,2,3,286,0,8,294,625,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,0,E01,0,85,40,2,4,2,79,80,3,6,0,0,4,5,1,0,0,311,2,5,318,504,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,1,E01C01,0,77,39,2,2,5,97,72,5,9,0,0,6,2,0,0,1,317,0,9,326,503,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,66,B,1,0,B,0,57,63,5,10,10,62,80,6,8,0,0,4,8,0,0,0,313,0,12,325,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,66,C,1,0,C01,0,39,52,1,4,7,71,111,6,5,0,0,4,8,1,0,3,312,0,9,321,524,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,67,B,1,0,B,0,56,46,1,3,4,43,70,15,7,0,0,6,9,1,0,0,261,0,16,277,452,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,67,C,1,0,C01,0,53,52,5,4,4,64,62,10,9,0,0,4,7,2,0,0,276,0,6,282,451,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,B,1,0,B,0,83,57,2,17,5,68,96,10,4,0,0,8,12,0,2,0,364,0,10,374,592,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,C,1,0,C01,0,85,46,4,15,5,65,85,10,3,0,0,3,11,3,1,0,336,0,9,345,592,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,C,2,0,C02,0,81,54,4,14,9,74,81,8,6,0,0,5,5,2,1,0,344,0,14,358,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,B,1,0,B,0,50,33,4,19,10,68,125,4,8,0,0,6,8,1,0,1,337,0,11,348,654,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,1,0,C01,0,55,23,2,18,11,84,116,7,4,0,0,8,11,1,1,0,341,0,15,356,654,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,2,0,C02,0,43,33,3,10,6,76,125,6,8,0,0,2,4,2,0,1,319,0,9,328,653,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,3,0,C03,0,52,35,3,8,7,73,115,3,10,0,0,6,6,4,0,2,324,0,12,336,653,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,4,0,C04,0,67,32,5,9,11,91,99,6,11,0,0,8,9,3,2,0,353,0,15,368,653,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,5,0,C05,0,53,35,2,9,7,66,103,10,11,0,0,6,7,4,1,3,317,0,12,329,653,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,E,1,0,E01,0,93,30,2,1,2,59,35,8,5,0,0,6,5,1,2,3,252,0,6,258,406,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,70,B,1,0,B,0,126,66,4,9,7,65,53,8,5,0,0,5,2,1,0,0,351,0,7,358,540,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,70,C,1,0,C01,0,129,69,3,3,2,78,47,4,4,0,0,8,3,0,0,0,350,0,6,356,540,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,71,B,1,0,B,0,41,34,0,5,4,50,78,6,1,0,0,3,3,0,1,0,226,0,2,228,443,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,71,C,1,0,C01,0,47,30,0,5,4,54,78,7,2,0,0,3,3,2,0,0,235,0,6,241,442,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,72,B,1,0,B,0,35,21,2,3,7,52,63,6,5,0,0,6,6,3,0,0,209,0,8,217,383,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,72,C,1,0,C01,0,38,14,1,3,5,58,72,5,1,0,0,3,2,0,2,1,205,0,7,212,382,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,B,1,0,B,0,55,17,0,9,5,74,94,12,7,0,0,2,5,1,3,0,284,0,9,293,567,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,C,1,0,C01,0,37,26,7,13,7,69,85,3,8,0,0,6,5,2,0,3,271,1,10,282,567,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,C,2,0,C02,0,46,26,6,8,6,51,109,2,9,0,0,9,10,0,1,0,283,0,6,289,566,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,0,E01,0,64,46,7,10,9,95,127,6,12,0,0,8,5,1,1,2,393,1,12,406,667,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,1,E01C01,0,72,39,3,10,6,77,99,6,10,0,0,3,8,1,0,2,336,0,19,355,666,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,2,E01C02,0,55,37,6,9,10,99,105,4,12,0,0,9,8,1,0,0,355,0,6,361,666,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,3,E01C03,0,63,33,4,11,11,94,110,11,5,0,0,5,9,2,1,0,359,0,13,372,666,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,4,E01C04,0,59,30,2,8,3,95,115,7,9,0,0,4,2,2,0,2,338,0,14,352,666,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,B,1,0,B,0,42,30,6,9,9,76,90,12,14,0,0,8,7,4,0,0,307,0,18,325,620,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,C,1,0,C01,0,67,28,6,19,7,71,101,6,16,0,0,5,6,4,0,4,340,0,9,349,619,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,C,2,0,C02,0,60,29,1,20,5,68,104,7,14,0,0,5,8,0,2,2,325,0,7,332,619,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,B,1,0,B,0,52,20,2,8,9,95,112,3,3,0,0,1,8,0,0,1,314,0,10,324,558,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,C,1,0,C01,0,43,20,1,10,2,81,98,9,4,0,0,5,8,3,1,4,289,0,9,298,558,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,C,2,0,C02,0,39,32,3,7,13,79,90,5,3,0,0,3,11,1,1,1,288,0,8,296,557,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,B,1,0,B,0,63,26,1,5,6,91,112,5,3,0,0,6,9,0,0,0,327,0,10,337,716,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,1,0,C01,0,45,23,3,12,11,65,139,5,5,0,0,9,7,0,1,1,326,1,6,333,716,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,2,0,C02,0,49,21,4,10,13,94,112,3,3,0,0,6,10,4,0,2,331,0,12,343,716,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,3,0,C03,0,47,22,9,7,11,78,118,5,5,0,0,4,8,3,0,1,318,0,17,335,716,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,B,1,0,B,0,164,72,4,5,4,138,83,17,8,0,0,11,7,0,0,2,515,0,7,522,746,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,1,0,C01,0,180,72,4,8,7,126,83,5,4,0,0,14,5,0,1,0,509,0,9,518,746,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,2,0,C02,0,133,86,5,9,7,139,72,8,1,0,0,16,6,4,0,0,486,0,9,495,746,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,3,0,C03,0,156,79,1,3,4,133,87,10,4,0,0,12,2,4,0,0,495,0,16,511,746,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,78,B,1,0,B,0,93,38,8,4,2,53,48,11,4,0,0,5,3,0,0,0,269,0,8,277,367,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,B,1,0,B,0,130,72,8,8,4,99,79,3,6,0,0,12,3,0,0,1,425,1,9,435,614,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,1,0,C01,0,102,77,9,12,5,103,75,8,4,0,0,15,3,0,0,1,414,0,12,426,614,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,2,0,C02,0,115,64,2,7,7,84,62,8,3,0,0,11,7,1,0,3,374,0,6,380,613,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,3,0,C03,0,113,76,2,13,11,82,86,8,5,0,0,13,4,1,1,0,415,1,17,433,613,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,80,B,1,0,B,0,80,54,2,7,4,119,100,7,5,0,0,11,7,4,2,1,403,0,11,414,707,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,B,1,0,B,0,49,43,1,10,6,69,113,10,4,0,0,9,9,0,1,3,327,0,11,338,611,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,1,0,C01,0,67,54,1,4,6,84,107,10,6,0,0,6,11,5,1,3,365,0,15,380,611,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,2,0,C02,0,56,42,7,11,5,64,127,7,2,0,0,5,6,3,1,3,339,0,7,346,611,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,3,0,C03,0,36,59,1,5,5,88,105,15,5,0,0,4,9,1,2,1,336,0,14,350,610,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,B,1,0,B,0,18,8,1,6,8,66,61,0,3,0,0,0,3,1,1,1,177,0,3,180,361,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,E,1,0,E01,0,24,19,1,11,1,56,48,2,2,0,0,4,3,0,2,1,174,0,6,180,305,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,E,2,0,E02,0,16,17,3,3,4,28,51,3,3,0,0,1,3,0,0,0,132,0,6,138,206,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,B,1,0,B,0,31,55,4,6,9,123,104,4,3,0,0,2,6,1,4,0,352,0,30,382,626,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,C,1,0,C01,0,34,68,2,14,8,93,115,2,1,0,0,6,9,1,2,3,358,0,17,375,625,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,E,1,0,E01,0,13,33,0,5,13,27,55,2,0,0,0,1,4,0,0,2,155,0,5,160,238,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,B,1,0,B,0,38,58,0,4,2,22,36,3,3,0,0,4,0,1,1,0,172,0,10,182,337,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,1,0,E01,0,21,24,0,3,3,46,29,0,1,0,0,2,1,2,0,0,132,0,4,136,226,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,2,0,E02,0,23,17,0,6,3,42,40,1,0,0,0,4,1,1,0,1,139,0,6,145,256,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,3,0,E03,0,17,9,0,5,4,21,112,1,2,0,0,4,2,3,1,0,181,0,7,188,298,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,86,B,1,0,B,0,23,11,3,12,14,67,104,6,2,0,0,0,12,5,1,2,262,0,11,273,530,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,B,1,0,B,0,21,12,3,5,6,41,68,3,2,0,0,4,3,1,1,1,171,0,5,176,279,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,E,1,0,E01,0,17,1,0,0,4,28,45,2,1,0,0,1,4,0,1,1,105,0,9,114,217,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,E,2,0,E02,0,6,19,1,8,8,103,126,5,4,0,0,0,6,1,1,0,288,0,11,299,488,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,88,B,1,0,B,0,24,37,0,7,1,39,100,7,0,0,0,2,9,4,3,0,233,1,11,245,545,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,88,C,1,0,C01,0,34,26,2,7,8,25,102,4,1,0,0,7,8,4,0,0,228,0,10,238,544,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,89,B,1,0,B,0,22,17,0,9,3,37,64,6,0,0,0,0,8,7,0,0,173,0,10,183,433,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,89,C,1,0,C01,0,27,14,1,2,5,50,63,2,0,0,0,3,4,1,0,0,172,0,8,180,432,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,90,B,1,0,B,0,27,20,2,7,3,57,37,3,1,0,0,4,1,2,3,1,168,0,11,179,348,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,90,E,1,0,E01,0,22,16,2,7,5,15,37,1,1,0,0,1,1,0,1,0,109,0,5,114,212,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,91,B,1,0,B,0,16,23,3,8,6,24,90,1,2,0,0,1,13,0,0,2,189,0,6,195,393,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,91,E,1,0,E01,0,8,26,0,6,4,37,55,0,3,0,0,3,2,1,1,0,146,0,3,149,240,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,B,1,0,B,0,56,90,0,35,16,25,93,1,16,5,40,12,13,1,3,1,407,0,10,417,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,1,0,C01,0,43,72,0,46,6,33,119,4,23,2,49,14,20,4,0,0,435,1,8,444,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,2,0,C02,0,56,74,0,42,11,26,118,0,17,7,35,9,10,5,2,2,414,0,8,422,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,3,0,C03,0,67,88,0,49,9,25,84,6,13,3,49,14,4,2,2,2,417,0,5,422,656,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,B,1,0,B,0,59,74,0,27,6,30,61,2,14,3,29,9,5,1,0,0,320,0,11,331,568,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,C,1,0,C01,0,60,85,0,41,5,26,86,2,13,0,24,11,9,3,0,1,366,0,16,382,568,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,E,1,0,E01,0,36,86,0,18,4,20,56,1,13,3,19,9,6,1,1,0,273,1,8,282,391,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,94,B,1,0,B,0,77,112,0,47,6,36,89,6,19,2,55,22,7,3,2,0,483,0,18,501,743,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,94,C,1,0,C01,0,56,115,0,41,12,39,104,5,16,4,45,15,7,4,3,4,470,0,14,484,743,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,B,1,0,B,0,56,94,0,38,16,16,85,3,11,1,35,10,11,4,3,3,386,0,19,405,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,C,1,0,C01,0,47,66,0,46,12,26,86,1,14,4,63,11,7,5,0,0,388,0,12,400,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,C,2,0,C02,0,54,87,0,45,10,21,82,4,7,6,25,16,8,2,4,1,372,0,10,382,607,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,B,1,0,B,0,86,121,0,35,4,23,57,5,3,3,26,13,2,0,0,2,380,0,9,389,544,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,C,1,0,C01,0,60,117,0,37,5,17,61,13,8,4,25,10,4,2,0,1,364,1,7,372,543,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,E,1,0,E01,0,35,104,0,14,6,5,35,0,8,0,17,7,4,1,5,0,241,0,6,247,301,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,97,B,1,0,B,0,7,13,0,11,7,5,63,0,13,3,45,0,3,0,1,6,177,0,15,192,283,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,98,B,1,0,B,0,5,14,0,7,0,3,16,2,2,0,19,4,3,0,0,0,75,0,0,75,105,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,99,B,1,0,B,0,16,41,0,21,5,5,41,1,6,1,9,9,1,3,0,0,159,1,2,162,258,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,99,E,1,0,E01,0,13,57,0,9,5,12,98,1,11,4,15,2,2,2,4,1,236,0,11,247,363,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,B,1,0,B,0,22,66,0,17,16,14,104,1,26,1,32,3,8,5,5,2,322,0,20,342,533,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,C,1,0,C01,0,26,34,0,27,18,12,108,3,37,3,55,2,3,6,5,2,341,0,13,354,532,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,C,2,0,C02,0,45,40,0,20,23,18,116,3,23,7,21,5,13,3,5,0,342,0,12,354,532,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,E,1,0,E01,0,14,12,0,6,3,17,23,2,6,0,14,0,2,1,2,1,103,0,3,106,171,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,B,1,0,B,0,66,101,0,19,10,47,72,0,5,4,18,10,10,3,4,0,369,0,11,380,534,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,C,1,0,C01,0,38,97,0,18,14,49,103,0,8,3,16,4,7,3,5,1,366,0,18,384,533,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,C,2,0,C02,0,60,89,0,22,15,37,78,0,9,2,19,7,11,3,4,0,356,0,14,370,533,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,E,1,0,E01,0,13,22,0,7,0,2,14,0,1,0,22,1,1,0,0,0,83,0,2,85,132,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,102,B,1,0,B,0,38,33,0,50,9,30,110,3,27,3,34,4,19,7,4,1,372,0,21,393,674,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,B,1,0,B,0,29,72,0,32,16,13,72,4,41,4,22,9,10,2,2,1,329,0,10,339,562,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,C,1,0,C01,0,26,48,0,27,10,24,105,6,29,6,37,11,6,4,3,1,343,1,16,360,562,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,C,2,0,C02,0,36,60,0,23,7,13,97,7,29,3,47,9,8,5,2,1,347,0,15,362,562,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,E,1,0,E01,0,21,73,0,5,10,6,66,4,16,0,25,7,9,2,1,2,247,0,14,261,336,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,B,1,0,B,0,52,81,0,27,10,25,114,4,47,6,55,11,4,2,4,2,444,0,13,457,677,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,C,1,0,C01,0,44,60,0,31,21,18,107,7,40,7,61,7,14,4,3,1,425,0,18,443,677,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,C,2,0,C02,0,50,65,0,30,10,14,107,14,44,3,53,10,7,2,2,2,413,0,9,422,677,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,B,1,0,B,0,69,65,41,4,7,45,67,8,1,1,0,12,6,0,2,2,330,0,8,338,662,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,1,0,C01,0,77,55,48,8,16,53,76,5,0,3,0,7,2,1,0,1,352,0,10,362,662,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,2,0,C02,0,74,66,41,2,12,52,77,7,3,4,0,13,6,0,3,1,361,0,5,366,662,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,3,0,C03,0,83,63,38,4,6,44,68,5,1,0,0,7,3,2,1,2,327,0,14,341,661,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,E,1,0,E01,0,41,44,56,14,20,23,77,3,1,3,0,4,5,0,3,0,294,0,17,311,523,ACTA CASILLA,,,
