CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,119,2,2,55,57,44,14,14,16,92,2,0,5,0,5,6,1,1,2,314,0,12,326,575
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,120,4,4,146,399,44,24,39,36,450,34,80,0,0,41,30,6,3,7,1339,2,36,1377,2365
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,121,2,2,98,257,14,18,18,13,241,17,43,0,0,15,12,0,3,4,753,0,28,781,1280
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,122,2,2,77,186,24,10,15,12,215,5,27,0,0,16,19,5,3,1,615,0,8,623,1076
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,123,3,3,85,271,58,13,28,19,311,11,36,0,0,17,19,5,1,3,877,0,21,898,1510
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,124,3,3,83,389,29,19,28,23,362,19,45,0,0,38,34,3,2,8,1082,0,24,1106,1860
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,125,3,3,49,232,8,25,27,22,390,29,55,0,0,13,23,5,1,0,879,1,17,897,1511
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,126,3,3,72,213,22,24,42,24,404,47,78,0,0,12,19,7,5,4,973,0,30,1003,1724
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,127,2,2,49,226,11,15,25,16,289,36,75,0,0,11,20,2,4,9,788,0,11,799,1230
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,128,2,2,32,136,5,8,18,5,232,22,50,0,0,8,10,1,0,4,531,2,14,547,849
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,129,2,2,26,112,14,18,17,6,258,30,79,0,0,7,12,5,2,1,587,0,19,606,982
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,130,2,2,49,171,14,14,19,15,271,45,46,0,0,6,9,6,2,3,670,0,16,686,1050
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,131,3,3,204,272,8,38,33,29,300,5,21,0,0,23,15,13,12,6,979,0,32,1011,1581
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,132,3,3,74,333,18,21,15,20,503,12,26,0,0,9,17,3,4,3,1058,0,31,1089,1720
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,133,2,2,42,137,7,22,21,15,208,7,13,0,0,12,17,10,2,2,515,0,10,525,957
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,134,3,3,125,288,27,21,21,34,342,13,64,0,0,20,23,6,9,3,996,0,31,1027,1832
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,135,3,3,141,325,18,25,18,39,377,9,21,0,0,19,17,4,4,4,1021,2,30,1053,1718
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,136,1,1,11,30,7,11,26,7,152,1,19,0,0,0,5,2,5,2,278,0,13,291,479
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,137,2,2,33,226,12,11,23,4,273,7,22,0,0,9,17,5,1,4,647,0,16,663,1227
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,11,11,709,976,166,119,119,490,1201,107,97,39,0,74,98,21,10,13,4239,2,132,4373,7979
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,15,15,1397,1400,179,117,127,783,1402,162,141,56,0,158,100,25,8,18,6073,9,184,6266,10091
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,8,8,587,846,108,66,53,313,711,90,93,25,0,84,45,21,8,10,3060,3,100,3163,5106
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,141,2,2,205,257,29,11,11,97,178,15,12,6,0,29,10,2,0,0,862,2,9,873,1261
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,142,2,2,123,158,15,28,12,58,158,16,18,4,0,17,13,2,2,1,625,0,19,644,839
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,143,2,2,79,150,13,28,29,92,234,19,16,7,0,13,23,7,3,1,714,1,19,734,1197
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,144,3,3,246,241,27,25,32,113,297,31,38,5,0,31,17,3,4,5,1115,0,31,1146,1754
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,17,17,931,1223,183,159,130,735,1637,121,85,47,0,125,122,34,15,17,5564,9,145,5718,10788
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,147,3,3,207,248,58,28,32,113,321,38,17,12,0,39,22,5,5,5,1150,1,48,1199,2044
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,148,3,3,209,451,49,18,15,93,194,33,15,4,0,26,12,3,1,6,1129,0,36,1165,1686
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,149,3,3,173,246,35,13,17,102,243,46,28,5,0,32,21,7,3,5,976,0,31,1007,1615
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,150,2,2,109,120,18,34,15,52,176,38,11,6,0,14,17,5,2,2,619,0,26,645,1125
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,151,3,3,75,184,26,16,10,53,115,10,19,8,0,22,2,2,4,2,548,0,25,573,899
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,152,11,11,524,782,148,93,93,479,1142,86,69,37,0,85,69,28,8,9,3652,3,94,3749,6743
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,153,2,2,81,142,27,27,27,61,194,10,11,7,0,11,17,5,2,2,624,0,22,646,1146
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,154,2,2,77,125,20,16,12,65,153,11,12,3,0,10,13,1,1,2,521,0,20,541,942
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,155,2,2,116,263,24,13,13,84,177,23,19,7,0,32,13,4,1,2,791,0,24,815,1367
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,156,2,2,67,128,21,13,10,39,141,9,8,2,0,9,16,4,1,1,469,0,11,480,886
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,157,2,2,98,112,11,20,15,37,177,20,10,1,0,16,8,5,1,2,533,0,28,561,958
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,158,1,1,38,55,16,9,4,28,105,67,7,1,0,6,9,3,1,3,352,0,16,368,705
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,159,3,3,143,260,77,50,25,94,329,53,21,2,0,19,30,10,4,4,1121,0,52,1173,2014
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,160,5,5,247,384,49,51,46,243,449,55,21,15,0,38,34,8,6,9,1655,1,54,1710,3050
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,161,6,6,381,651,82,52,47,351,607,70,46,18,0,75,38,7,5,2,2432,2,71,2505,4273
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,162,3,3,223,229,29,26,18,155,327,36,26,11,0,28,25,6,3,1,1143,1,39,1183,2034
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,164,3,3,121,260,28,32,27,127,275,24,15,10,0,21,24,5,2,2,973,1,27,1001,1599
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,165,2,2,161,203,19,20,17,78,225,11,17,8,0,25,17,5,0,5,811,1,29,841,1290
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,166,1,1,17,86,12,9,3,8,86,3,3,2,0,2,4,2,0,0,237,0,12,249,391
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,167,3,3,24,141,25,19,18,17,114,9,1,1,0,6,7,6,1,1,390,0,18,408,694
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,168,1,1,22,76,8,9,12,13,122,1,8,1,0,4,13,4,1,2,296,0,12,308,568
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,169,1,1,57,76,22,8,8,22,79,7,1,2,0,3,2,0,3,1,291,0,10,301,444
5,6,COLIMA,9,ARMERIA,6,ARMERIA,170,3,3,33,34,138,227,20,22,271,316,18,7,0,5,26,10,7,1,1135,0,25,1160,2108
5,6,COLIMA,9,ARMERIA,6,ARMERIA,171,3,3,30,22,130,245,23,20,241,233,11,6,0,0,19,18,10,2,1010,0,27,1037,1713
5,6,COLIMA,9,ARMERIA,6,ARMERIA,172,2,2,11,7,93,94,12,5,106,159,8,1,0,1,11,5,4,2,519,0,16,535,893
5,6,COLIMA,9,ARMERIA,6,ARMERIA,173,2,2,11,23,99,154,10,12,132,162,8,5,0,1,13,9,3,0,642,0,18,660,1080
5,6,COLIMA,9,ARMERIA,6,ARMERIA,174,2,2,10,17,118,92,11,7,118,139,2,6,0,3,13,4,6,1,547,1,26,574,995
5,6,COLIMA,9,ARMERIA,6,ARMERIA,175,1,1,12,17,59,50,9,4,51,99,16,2,0,2,3,1,0,1,326,0,14,340,546
5,6,COLIMA,9,ARMERIA,6,ARMERIA,176,2,2,23,18,77,126,9,8,112,150,6,2,0,0,5,5,0,1,542,0,18,560,955
5,6,COLIMA,9,ARMERIA,6,ARMERIA,177,2,2,28,17,117,189,41,20,190,112,3,1,0,3,11,11,6,3,752,1,21,774,1391
5,6,COLIMA,9,ARMERIA,6,ARMERIA,178,2,2,15,9,166,172,22,10,164,112,4,2,0,1,7,15,3,3,705,0,26,731,1277
5,6,COLIMA,9,ARMERIA,6,ARMERIA,179,2,2,22,22,78,99,8,8,149,88,9,3,0,1,16,8,4,1,516,0,12,528,879
5,6,COLIMA,9,ARMERIA,6,ARMERIA,180,2,2,6,19,62,109,9,4,85,69,17,5,0,1,12,5,4,0,407,0,17,424,777
5,6,COLIMA,9,ARMERIA,6,ARMERIA,181,2,2,30,52,53,165,6,7,85,64,4,1,0,3,10,7,7,2,496,0,20,516,1122
5,6,COLIMA,9,ARMERIA,6,ARMERIA,182,2,2,38,55,36,151,15,10,157,41,5,2,0,1,15,19,3,1,549,0,20,569,1246
5,6,COLIMA,9,ARMERIA,6,ARMERIA,183,2,2,6,13,40,225,14,9,83,191,2,0,0,2,2,17,4,1,609,0,26,635,1089
5,6,COLIMA,9,ARMERIA,6,ARMERIA,184,1,1,5,8,9,110,8,16,101,10,6,1,0,2,7,0,7,1,291,1,11,303,489
5,6,COLIMA,9,ARMERIA,6,ARMERIA,185,2,2,23,14,37,104,12,16,122,53,7,3,0,0,7,11,3,0,412,0,21,433,971
5,6,COLIMA,9,ARMERIA,6,ARMERIA,186,2,2,18,24,72,138,8,26,148,65,11,1,0,0,14,9,0,1,535,1,28,564,1118
5,6,COLIMA,9,ARMERIA,6,ARMERIA,187,2,2,16,8,106,142,14,14,132,61,1,8,0,3,8,9,0,1,523,0,12,535,1074
5,6,COLIMA,9,ARMERIA,6,ARMERIA,188,3,3,23,23,85,210,13,21,296,126,3,7,0,1,34,12,3,6,863,0,38,901,1716
5,6,COLIMA,9,ARMERIA,6,ARMERIA,189,1,1,44,30,33,32,0,6,37,31,4,0,0,1,2,0,0,0,220,0,6,226,339
5,6,COLIMA,9,ARMERIA,6,ARMERIA,190,1,1,74,38,28,49,5,12,60,31,2,1,0,9,8,5,5,1,328,0,16,344,500
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,191,2,2,1,6,0,7,3,131,96,641,158,0,0,1,0,1,1,0,1046,0,28,1074,1371
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,192,2,2,2,7,0,6,2,139,68,653,112,0,0,1,0,1,1,2,994,0,23,1017,1356
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,193,2,2,1,2,0,3,1,26,10,141,23,0,0,0,0,0,0,0,207,0,9,216,284
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,194,1,1,6,3,0,6,2,6,56,160,42,0,0,0,0,0,0,0,281,0,8,289,349
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,195,1,1,2,3,0,3,1,36,13,229,55,0,0,0,5,0,0,0,347,0,18,365,578
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,196,1,1,0,0,0,2,2,17,21,186,51,0,0,0,0,0,0,0,279,0,14,293,415
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,197,1,1,0,1,0,2,1,14,27,107,22,0,0,1,0,1,0,0,176,0,7,183,249
5,6,COLIMA,16,TECOMAN,7,IXTLAHUACAN,199,2,2,0,3,1,0,1,33,73,360,65,0,0,0,3,0,0,0,539,0,11,550,767
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,200,1,1,43,46,7,26,2,58,140,4,3,22,0,4,16,1,0,3,375,0,10,385,673
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,202,4,4,100,138,12,66,25,227,526,13,21,38,0,14,35,9,3,1,1228,0,44,1272,2364
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,203,2,2,41,71,5,16,8,53,145,1,3,66,0,4,3,3,3,0,422,0,15,437,783
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,204,2,2,31,33,4,46,8,116,308,9,2,47,0,4,16,13,0,2,639,0,19,658,1306
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,205,2,2,40,42,7,18,9,64,188,11,11,20,0,3,12,5,1,1,432,0,12,444,856
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,206,3,3,76,59,8,40,18,123,422,9,2,34,0,7,28,6,5,5,842,0,24,866,1592
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,207,1,1,27,49,3,11,4,33,116,5,2,16,0,6,1,2,0,1,276,0,8,284,456
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,208,2,2,41,42,1,22,10,60,185,6,4,31,0,6,7,1,0,1,417,0,13,430,782
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,209,2,2,34,61,5,11,8,66,201,5,5,31,0,7,11,7,1,5,458,1,16,475,994
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,210,2,2,25,41,3,23,9,65,218,6,9,44,0,3,21,4,2,5,478,0,9,487,1057
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,211,3,3,55,68,6,69,23,131,439,7,6,31,0,6,32,4,1,11,889,0,35,924,1930
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,212,1,1,43,31,1,17,4,53,108,5,5,24,0,3,7,0,3,1,305,0,7,312,493
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,213,2,2,86,53,0,42,5,70,283,2,8,59,0,12,14,1,1,2,638,0,21,659,1140
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,214,2,2,27,19,1,16,5,60,124,2,2,8,0,6,6,1,1,3,281,0,9,290,1015
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,215,3,3,49,58,11,60,18,81,364,3,9,24,0,3,15,11,2,3,711,0,29,740,1695
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,216,4,4,71,77,9,77,27,191,530,12,18,39,0,6,39,15,3,6,1120,1,41,1162,2558
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,217,2,2,59,64,1,40,3,99,218,3,3,34,0,6,13,5,1,2,551,0,9,560,893
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,218,1,1,55,27,2,10,5,57,139,8,3,17,0,2,10,0,1,0,336,0,6,342,560
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,219,2,2,37,34,2,55,7,110,267,4,4,26,0,2,22,13,3,1,587,1,20,608,1047
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,220,1,1,42,58,1,31,1,60,91,5,4,12,0,5,11,0,1,0,322,0,7,329,487
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,221,2,2,34,57,1,24,10,104,286,11,2,43,0,10,20,4,0,1,607,0,19,626,969
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,222,2,2,17,25,4,17,9,52,194,4,1,1,0,1,1,1,1,0,328,0,16,344,529
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,223,2,2,21,94,2,43,9,82,181,3,3,5,0,4,12,3,0,5,467,0,19,486,790
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,224,1,1,16,12,1,16,10,53,72,3,0,8,0,3,2,2,0,1,199,0,16,215,366
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,225,2,2,28,46,4,67,12,99,208,5,1,7,0,3,9,5,3,4,501,4,24,529,1136
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,226,3,3,39,53,8,75,9,119,242,4,1,13,0,6,14,5,1,1,590,1,30,621,1092
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,227,3,3,37,38,7,30,16,98,245,5,6,9,0,0,10,3,3,4,511,0,13,524,1052
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,228,5,5,84,131,52,62,22,94,666,6,10,10,0,2,35,6,3,3,1186,3,41,1230,2171
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,229,1,1,12,18,1,3,4,16,89,1,3,0,0,0,1,1,0,0,149,0,2,151,229
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,230,4,4,100,87,12,68,32,289,642,14,5,28,0,12,44,11,6,6,1356,0,50,1406,2660
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,231,2,2,15,13,9,20,7,67,121,0,0,3,0,0,3,1,0,0,259,0,7,266,419
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,232,3,3,57,77,11,75,15,133,267,4,2,11,0,9,11,10,2,3,687,0,20,707,1248
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,233,4,4,109,108,8,115,14,137,440,11,5,24,0,19,18,13,3,2,1026,0,39,1065,2103
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,234,4,4,190,103,20,168,25,176,520,6,5,17,0,8,22,11,1,2,1274,0,45,1319,2390
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,235,2,2,26,36,5,62,17,127,245,7,3,5,0,5,18,10,2,7,575,0,22,597,1249
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,236,23,23,445,355,56,532,180,1127,3466,89,142,147,0,42,196,80,19,40,6916,4,166,7086,15483
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,237,3,3,61,75,10,79,30,168,469,12,7,16,0,10,27,11,6,4,985,0,43,1028,2227
5,6,COLIMA,14,MINATITLAN,8,MANZANILLO,239,2,2,68,64,9,34,13,63,208,7,4,8,0,7,8,4,1,4,502,0,16,518,963
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,240,2,2,58,83,11,41,13,118,279,24,7,17,0,11,15,9,2,1,689,0,26,715,1383
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,241,2,2,49,46,4,34,11,81,157,14,2,9,0,4,11,7,1,0,430,0,11,441,688
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,242,1,1,148,71,2,18,9,49,86,2,3,1,0,3,8,1,0,2,403,0,11,414,687
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,243,3,3,122,90,13,53,30,159,428,13,12,28,0,15,37,13,2,4,1019,0,40,1059,1954
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,245,3,3,115,102,7,51,20,172,429,9,8,22,0,9,28,12,2,5,991,1,43,1035,2049
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,246,4,4,198,167,3,58,26,303,531,15,13,41,0,21,27,9,9,5,1426,3,34,1463,2553
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,247,2,2,37,22,3,6,2,35,45,0,1,1,0,3,3,1,0,2,161,0,1,162,319
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,248,21,21,1286,816,40,352,90,1707,2812,90,96,251,0,115,159,32,8,23,7877,4,161,8042,13728
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,249,1,1,69,71,5,9,6,79,142,1,2,8,0,4,9,3,1,1,410,0,7,417,718
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,250,18,18,1023,857,37,412,111,1514,2691,87,91,280,0,116,172,47,8,18,7464,9,137,7610,12764
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,251,6,6,241,249,15,118,31,493,961,33,25,84,0,31,45,21,6,8,2361,1,71,2433,4094
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,252,4,4,82,125,12,64,17,178,362,13,12,36,0,20,20,10,0,5,956,2,20,978,1702
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,253,2,2,135,93,7,47,11,126,262,6,9,30,0,9,16,8,0,7,766,0,24,790,1377
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,254,1,1,98,58,3,16,7,51,70,3,6,7,0,8,1,2,1,0,331,0,12,343,550
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,255,1,1,40,45,2,14,0,37,87,4,3,2,0,4,3,3,0,0,244,1,4,249,375
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,256,1,1,95,62,3,28,5,75,140,1,2,8,0,4,7,4,1,0,435,0,10,445,749
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,257,2,2,66,67,3,49,13,83,272,9,2,15,0,8,11,6,4,4,612,0,11,623,1105
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,258,5,5,134,174,8,114,38,288,824,20,16,64,0,20,40,21,6,5,1772,7,49,1828,3237
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,259,3,3,41,61,43,76,17,98,439,10,10,12,0,1,19,9,6,3,845,0,24,869,1662
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,260,4,4,94,92,110,95,27,173,693,12,8,27,0,9,53,13,2,4,1412,0,52,1464,2746
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,261,3,3,47,33,63,50,13,130,442,5,7,5,0,5,21,14,2,7,844,0,27,871,1763
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,262,2,2,43,59,60,35,17,106,327,9,10,12,0,3,27,14,0,5,727,0,12,739,1321
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,263,2,2,39,52,69,26,14,85,269,3,8,10,0,5,27,5,0,0,612,1,17,630,1301
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,264,3,3,31,37,66,53,25,133,499,4,5,5,0,3,21,8,2,1,893,0,29,922,1905
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,265,1,1,15,23,11,24,7,74,165,7,4,6,0,1,6,0,0,0,343,1,8,352,542
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,266,1,1,17,24,8,10,13,98,150,8,1,3,0,0,8,0,0,1,341,0,9,350,639
5,6,COLIMA,9,ARMERIA,8,MANZANILLO,267,3,3,29,70,10,47,23,238,464,2,4,14,0,3,16,5,2,0,927,0,39,966,1775
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,268,1,1,35,30,1,11,4,93,176,1,4,9,0,2,8,4,0,2,380,0,2,382,578
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,269,3,3,78,99,8,50,27,144,509,5,16,28,0,13,34,7,4,9,1031,0,50,1081,1826
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,270,3,3,107,421,0,17,6,13,41,617,2,0,0,16,3,0,4,1,1248,0,64,1312,1748
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,271,3,3,97,520,0,30,4,16,42,729,3,0,0,25,3,0,2,0,1471,0,70,1541,2070
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,272,2,2,49,293,0,12,6,6,20,515,3,0,0,15,1,0,2,0,922,0,57,979,1374
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,273,2,2,12,164,0,15,6,4,23,322,0,0,0,8,0,0,0,0,554,0,59,613,823
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,274,3,3,9,86,0,4,6,7,21,145,1,0,0,2,2,0,0,0,283,0,10,293,412
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,275,3,3,54,241,0,10,8,8,40,362,4,0,0,10,0,0,1,0,738,0,17,755,961
5,6,COLIMA,14,MINATITLAN,9,MINATITLAN,276,3,3,32,287,0,14,3,13,44,398,1,0,0,14,2,0,1,0,809,0,40,849,1072
5,6,COLIMA,10,TECOMAN,10,TECOMAN,277,5,5,91,232,55,0,0,229,768,28,27,26,0,23,0,0,0,0,1479,2,70,1551,3310
5,6,COLIMA,10,TECOMAN,10,TECOMAN,278,2,2,34,101,31,0,0,82,293,15,6,7,0,7,0,0,0,0,576,0,22,598,1139
5,6,COLIMA,10,TECOMAN,10,TECOMAN,279,1,1,26,57,7,0,0,22,158,2,9,3,0,3,0,0,0,0,287,0,12,299,553
5,6,COLIMA,10,TECOMAN,10,TECOMAN,280,12,12,259,520,130,0,0,427,1870,70,49,23,0,42,0,0,0,0,3390,2,192,3584,8250
5,6,COLIMA,10,TECOMAN,10,TECOMAN,281,3,3,76,122,26,0,0,55,247,14,5,10,0,12,0,0,0,0,567,0,14,581,944
5,6,COLIMA,10,TECOMAN,10,TECOMAN,282,4,4,125,223,51,0,0,163,629,24,22,9,0,20,0,0,0,0,1266,3,61,1330,2752
5,6,COLIMA,10,TECOMAN,10,TECOMAN,284,2,2,58,57,20,0,0,29,217,5,1,1,0,3,0,0,0,0,391,0,19,410,789
5,6,COLIMA,10,TECOMAN,10,TECOMAN,285,1,1,35,76,9,0,0,43,163,7,5,1,0,5,0,0,0,0,344,0,10,354,687
5,6,COLIMA,16,TECOMAN,10,TECOMAN,286,6,6,140,318,62,0,0,253,800,56,25,25,0,26,0,0,0,0,1705,0,37,1742,3223
5,6,COLIMA,10,TECOMAN,10,TECOMAN,287,1,1,27,74,6,0,0,22,100,4,5,1,0,7,0,0,0,0,246,0,17,263,504
5,6,COLIMA,10,TECOMAN,10,TECOMAN,288,1,1,40,68,2,0,0,33,133,8,2,1,0,3,0,0,0,0,290,0,14,304,521
5,6,COLIMA,10,TECOMAN,10,TECOMAN,289,2,2,54,79,14,0,0,59,227,9,11,3,0,11,0,0,0,0,467,0,37,504,927
5,6,COLIMA,16,TECOMAN,10,TECOMAN,290,5,5,192,357,71,0,0,250,989,53,41,19,0,38,0,0,0,0,2010,5,48,2063,3721
5,6,COLIMA,15,TECOMAN,10,TECOMAN,291,7,7,128,277,71,0,0,213,1108,51,22,22,0,29,0,0,0,0,1921,0,110,2031,4521
5,6,COLIMA,10,TECOMAN,10,TECOMAN,292,2,2,50,110,19,0,0,71,249,13,10,6,0,5,0,0,0,0,533,0,38,571,1046
5,6,COLIMA,10,TECOMAN,10,TECOMAN,293,1,1,32,72,22,0,0,36,187,8,4,2,0,7,0,0,0,0,370,0,14,384,722
