CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
,9,CIUDAD DE MEXICO,,,,,,,GOB,PVEM_PT_MORENA,1,CLARA MARINA BRUGADA MOLINA,2,Ninguna,https://www.iecm.mx/www/taip/cg/acu/2024/IECM-ACU-CG-122-2024.pdf,PVEM_PT_MORENA
,9,CIUDAD DE MEXICO,1,GUSTAVO A. MADERO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ALBERTO MARTINEZ URINCHO,1,,,MORENA
,9,CIUDAD DE MEXICO,2,GUSTAVO A. MADERO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,DIANA BARRAGAN SANCHEZ,2,,,PT
,9,CIUDAD DE MEXICO,3,AZCAPOTZALCO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ALEJANDRO CARBAJAL GONZALEZ,1,,,PT
,9,CIUDAD DE MEXICO,4,GUSTAVO A. MADERO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ANA LUISA BUENDIA GARCIA,2,,,MORENA
,9,CIUDAD DE MEXICO,5,AZCAPOTZALCO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,VICTOR HUGO ROMO DE VIVAR GUERRA,1,,,MORENA
,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,YURIRI AYALA ZUÑIGA,2,,,MORENA
,9,CIUDAD DE MEXICO,7,MILPA ALTA,,,,,DIP_LOC_MR,MORENA,1,JUDITH VANEGAS TAPIA,2,Candidaturas indígenas,,MORENA
,9,CIUDAD DE MEXICO,8,TLAHUAC,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ADRIANA MARIA GUADALUPE ESPINOSA DE LOS MONTEROS GARCIA,2,,,MORENA
,9,CIUDAD DE MEXICO,9,CUAUHTEMOC,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ILIANA IVON SANCHEZ CHAVEZ,2,,,PVEM
,9,CIUDAD DE MEXICO,10,VENUSTIANO CARRANZA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ISRAEL MORENO RIVERA,1,,,PVEM
,9,CIUDAD DE MEXICO,11,IZTACALCO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ELVIA GUADALUPE ESTRADA BARBA,2,,,PVEM
,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,LEONOR GOMEZ OTEGUI,2,,,MORENA
,9,CIUDAD DE MEXICO,13,MIGUEL HIDALGO,,,,,DIP_LOC_MR,PAN,1,AMERICA ALEJANDRA RANGEL LORENZANA,2,,,PAN
,9,CIUDAD DE MEXICO,14,TLALPAN,,,,,DIP_LOC_MR,MORENA,1,XOCHITL BRAVO ESPINOSA,2,Candidaturas de discapacidad,,MORENA
,9,CIUDAD DE MEXICO,15,IZTACALCO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,PABLO TREJO PEREZ,1,Candidaturas de discapacidad,,MORENA
,9,CIUDAD DE MEXICO,16,TLALPAN,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,PAULA ALEJANDRA PEREZ CORDOVA,2,Candidaturas indígenas,,MORENA
,9,CIUDAD DE MEXICO,17,BENITO JUAREZ,,,,,DIP_LOC_MR,PAN,1,FEDERICO CHAVEZ SEMERENA,1,,,PAN
,9,CIUDAD DE MEXICO,18,ALVARO OBREGON,,,,,DIP_LOC_MR,PAN_PRI_PRD,1,LIZZETTE SALGADO VIRAMONTES,2,,,PAN
,9,CIUDAD DE MEXICO,19,XOCHIMILCO,,,,,DIP_LOC_MR,PAN_PRI_PRD,1,DANIELA GICELA ALVAREZ CAMACHO,2,Candidaturas indígenas,,PAN
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,BRENDA FABIOLA RUIZ AGUILAR,2,,,MORENA
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MANUEL TALAYERO PARIENTE,1,Candidaturas de personas jóvenes,,PVEM
,9,CIUDAD DE MEXICO,22,IZTAPALAPA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,JUAN ESTUARDO RUBIO GUALITO,1,,,PVEM
,9,CIUDAD DE MEXICO,23,ALVARO OBREGON,,,,,DIP_LOC_MR,PAN_PRI_PRD,1,CLAUDIA MONTES DE OCA DEL OLMO,2,,,PAN
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,REBECA PERALTA LEON,2,Candidaturas afromexicanas,,PVEM
,9,CIUDAD DE MEXICO,25,XOCHIMILCO,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ERIKA LIZETH ROSALES MEDINA,2,Candidaturas de personas jóvenes,,PT
,9,CIUDAD DE MEXICO,26,COYOACAN,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,GERARDO VILLANUEVA ALBARRAN,1,,,PT
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,VICTOR GABRIEL VARELA LOPEZ,1,,,PVEM
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,,,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARTHA SOLEDAD AVILA VENTURA,2,,,MORENA
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,,,,,DIP_LOC_MR,MORENA,1,MIGUEL ANGEL MACEDO ESCARTIN,1,Candidaturas de la diversidad sexual,,MORENA
,9,CIUDAD DE MEXICO,30,COYOACAN,,,,,DIP_LOC_MR,PAN,1,RICARDO RUBIO TORRES,1,,,PAN
