CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,18,TEMOZON,10,CANTAMAYEC,48,1,1,106,8,1,8,10,10,131,27,0,1,0,0,0,0,0,0,302,0,6,308,341
3,31,YUCATAN,18,TEMOZON,10,CANTAMAYEC,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,50,2,2,313,27,1,118,25,5,649,2,6,2,0,0,10,0,1,2,1161,0,22,1183,1404
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,51,4,4,617,28,6,208,50,29,1344,5,0,4,0,0,7,3,4,12,2317,0,64,2381,2820
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,52,2,2,252,13,0,51,22,6,424,1,1,1,0,0,3,0,3,3,780,0,16,796,921
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,53,2,2,261,12,2,110,34,10,601,0,0,1,0,0,4,2,2,9,1048,0,19,1067,1246
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,54,1,1,162,4,0,2,5,4,151,1,0,0,0,0,7,0,1,0,337,0,6,343,442
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,55,2,2,349,17,0,6,5,4,319,1,1,2,0,0,5,0,2,0,711,0,4,715,896
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,56,2,2,319,6,1,7,9,2,353,1,2,4,1,0,8,0,2,3,718,0,5,723,852
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,57,1,1,258,6,1,3,11,7,289,0,1,5,0,0,1,0,0,2,584,0,4,588,750
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,58,1,1,114,2,0,3,3,2,132,1,0,1,0,0,3,0,2,2,265,0,0,265,323
3,31,YUCATAN,14,PROGRESO,13,CONKAL,59,3,3,344,400,4,26,27,33,455,1,2,9,1,1,18,0,2,3,1326,0,39,1365,1755
3,31,YUCATAN,14,PROGRESO,13,CONKAL,60,3,3,485,245,2,21,18,31,324,2,4,8,1,1,11,1,3,1,1158,0,22,1180,1521
3,31,YUCATAN,14,PROGRESO,13,CONKAL,61,4,4,531,435,5,32,36,44,616,2,7,13,2,1,26,3,6,6,1765,0,50,1815,2323
3,31,YUCATAN,14,PROGRESO,13,CONKAL,63,1,1,41,30,0,2,2,5,53,1,0,3,0,0,0,2,0,0,139,0,4,143,159
3,31,YUCATAN,14,PROGRESO,13,CONKAL,64,4,4,654,238,3,25,22,25,426,2,5,11,0,0,17,2,6,3,1439,0,36,1475,2410
3,31,YUCATAN,19,VALLADOLID,14,CUNCUNUL,65,2,2,358,63,3,17,21,9,596,2,7,5,0,0,4,5,0,1,1091,0,17,1108,1213
3,31,YUCATAN,19,VALLADOLID,14,CUNCUNUL,66,1,1,52,28,2,1,2,3,139,0,0,1,0,0,4,1,0,0,233,0,6,239,246
3,31,YUCATAN,11,TECOH,15,CUZAMA,67,2,2,330,43,3,25,251,19,344,122,2,3,1,1,10,8,3,2,1167,0,33,1200,1404
3,31,YUCATAN,11,TECOH,15,CUZAMA,68,3,3,514,73,9,55,314,34,526,109,1,1,2,2,12,6,0,10,1668,0,34,1702,2044
3,31,YUCATAN,11,TECOH,15,CUZAMA,69,1,1,261,12,3,25,74,12,129,46,0,0,0,0,0,0,0,0,562,0,10,572,696
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,4,4,346,989,2,29,26,8,795,0,1,4,0,0,0,0,3,2,2205,0,33,2238,2455
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,4,4,829,27,1,10,10,5,587,1,2,6,0,0,5,0,0,1,1484,0,8,1492,1610
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,72,2,2,452,11,1,13,11,2,354,1,0,5,0,0,6,0,10,0,866,0,8,874,950
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,73,1,1,331,38,2,1,0,2,234,2,1,7,0,0,0,0,1,0,619,0,12,631,662
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,74,1,1,361,52,0,6,11,1,176,0,0,3,0,0,5,0,0,0,615,0,1,616,676
3,31,YUCATAN,21,TICUL,18,CHAPAB,75,2,2,214,60,0,1,1,7,528,1,0,0,0,0,4,0,0,0,816,0,13,829,1023
3,31,YUCATAN,21,TICUL,18,CHAPAB,76,2,2,299,145,3,26,41,20,487,4,0,0,0,0,6,0,0,2,1033,0,15,1048,1298
3,31,YUCATAN,21,TICUL,18,CHAPAB,77,2,2,201,183,1,14,29,14,393,1,0,1,0,0,2,2,1,0,842,0,6,848,900
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,5,5,1488,56,20,24,49,46,1307,7,0,2,1,0,10,2,1,7,3020,0,18,3038,3735
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,4,4,830,59,18,15,39,29,874,3,0,3,0,0,11,1,1,3,1886,0,31,1917,2278
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,4,4,731,12,10,2,11,16,696,0,254,1,0,0,223,0,0,0,1956,0,24,1980,2293
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,82,3,3,807,13,7,5,29,20,644,4,0,0,1,0,5,1,0,0,1536,0,31,1567,1764
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,83,3,3,354,44,6,10,24,13,595,5,1,0,0,0,4,0,4,1,1061,0,2,1063,2201
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,84,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,85,1,1,305,15,5,8,13,6,187,3,0,0,2,0,0,0,0,0,544,0,4,548,665
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,5,5,718,19,8,12,19,19,739,2,2,1,0,0,3,0,0,0,1542,0,22,1564,2704
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,88,3,3,915,9,3,8,25,12,682,1,0,1,0,0,0,2,0,1,1659,0,12,1671,1898
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,89,3,3,969,30,8,11,35,25,593,7,0,0,2,0,8,2,4,2,1696,0,26,1722,2000
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,90,2,2,415,13,2,4,9,2,284,0,0,0,0,0,0,0,0,0,729,0,3,732,881
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,4,4,898,37,8,42,34,39,853,0,4,11,1,0,20,4,5,8,1964,1,34,1999,2319
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,92,2,2,566,20,3,19,21,29,608,1,2,4,0,0,16,0,6,8,1303,0,25,1328,1494
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,93,3,3,343,374,2,137,34,10,546,0,0,4,0,0,7,2,1,1,1461,0,15,1476,1751
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,94,3,3,374,357,3,165,37,6,506,2,3,1,1,1,4,2,0,3,1465,0,12,1477,1815
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,95,2,2,119,148,1,48,6,4,254,2,0,0,0,1,3,3,3,1,593,0,18,611,1367
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,96,2,2,108,349,0,374,4,0,69,0,0,1,0,0,1,0,0,0,906,0,0,906,951
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,97,1,1,99,130,0,119,2,2,63,3,0,0,0,0,0,0,0,0,418,0,1,419,474
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,98,2,2,46,249,1,134,15,1,142,2,0,1,0,0,0,0,0,0,591,0,12,603,632
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,4,4,164,922,2,11,15,6,1068,1,1,5,0,0,5,0,1,1,2202,0,19,2221,2352
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,101,1,1,11,89,0,4,4,0,244,0,0,2,0,0,1,0,0,1,356,0,3,359,388
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,102,1,1,37,295,0,2,2,2,326,0,0,1,0,0,0,0,0,0,665,0,6,671,717
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,103,2,2,169,344,4,35,36,22,442,3,2,1,1,0,12,2,0,1,1074,0,20,1094,1254
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,104,2,2,191,295,2,28,34,15,398,1,1,4,0,0,13,0,3,1,986,0,18,1004,1121
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,105,2,2,180,336,4,46,36,42,546,2,0,2,0,0,17,2,4,2,1219,0,21,1240,1492
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,106,2,2,172,36,1,392,6,3,430,0,1,0,0,0,1,0,1,0,1043,0,10,1053,1187
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,107,3,3,255,12,1,516,15,12,576,1,2,6,0,0,2,0,0,1,1399,0,13,1412,1589
3,31,YUCATAN,21,TICUL,25,DZAN,108,4,4,586,400,16,20,49,28,785,5,1,5,1,0,14,1,3,2,1916,0,54,1970,2287
3,31,YUCATAN,21,TICUL,25,DZAN,109,3,3,556,374,9,24,44,16,832,1,2,10,1,1,9,2,3,2,1886,0,48,1934,2247
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,110,2,2,256,6,1,9,15,241,349,4,1,9,0,0,7,0,0,37,935,0,19,954,1067
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,111,2,2,304,15,3,13,32,187,358,2,2,2,0,0,10,1,5,2,936,0,21,957,1053
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,112,2,2,308,18,2,17,21,319,399,7,3,1,0,1,4,0,0,3,1103,0,26,1129,1234
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,114,2,2,259,26,4,16,10,26,502,1,2,1,0,0,4,2,4,2,859,1,26,886,1112
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,115,3,3,418,35,1,28,24,32,734,24,0,5,4,0,9,2,3,2,1321,0,27,1348,1597
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,116,2,2,309,25,0,18,28,19,542,12,3,3,1,0,13,2,6,2,983,0,19,1002,1204
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,117,3,3,503,26,3,25,28,26,766,6,2,4,1,0,18,1,3,2,1414,1,25,1440,1806
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,118,2,2,313,33,3,15,22,23,460,18,2,6,1,1,8,0,2,1,908,0,12,920,1113
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,120,2,2,194,39,1,25,70,147,402,159,7,1,6,0,12,3,2,3,1071,0,29,1100,1214
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,121,2,2,208,34,4,20,55,73,358,217,4,2,7,4,18,0,2,4,1010,1,22,1033,1190
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,122,2,2,49,10,0,5,2,6,237,154,1,3,2,0,1,1,0,2,473,0,0,473,1065
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,123,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,124,2,2,113,37,3,6,16,9,431,238,5,2,1,1,8,2,2,2,876,0,20,896,998
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,125,2,2,200,34,3,13,14,6,443,258,8,0,6,1,7,1,0,0,994,0,17,1011,1112
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,126,2,2,125,14,0,4,15,8,375,167,1,1,5,1,4,0,0,1,721,0,10,731,812
3,31,YUCATAN,18,TEMOZON,30,DZITAS,127,2,2,336,25,0,16,10,0,276,1,0,1,0,0,6,2,3,3,679,0,4,683,757
3,31,YUCATAN,18,TEMOZON,30,DZITAS,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
3,31,YUCATAN,18,TEMOZON,30,DZITAS,129,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078
3,31,YUCATAN,18,TEMOZON,30,DZITAS,130,1,1,212,7,0,9,9,2,287,1,0,0,0,0,2,2,1,0,532,0,2,534,600
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,131,2,2,95,339,0,5,9,6,498,1,0,4,0,0,2,0,2,0,961,0,11,972,1076
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,132,3,3,200,469,1,15,19,18,647,0,0,3,0,0,6,2,4,2,1386,0,9,1395,1533
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,133,1,1,9,153,0,2,4,0,199,0,0,0,0,0,2,0,0,0,369,0,0,369,398
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,134,3,3,394,64,2,402,21,15,597,4,1,2,0,0,2,1,3,1,1509,1,29,1539,2056
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,135,3,3,383,45,2,367,28,14,510,4,1,3,0,0,6,2,2,4,1371,0,22,1393,1747
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,136,2,2,119,16,1,144,11,4,181,0,0,1,0,0,1,0,2,0,480,0,2,482,1359
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,137,3,3,141,16,0,114,7,5,179,0,0,2,1,0,1,1,4,0,471,0,6,477,1954
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,138,3,3,494,42,9,469,29,17,573,3,2,3,0,0,7,1,12,0,1661,0,20,1681,2209
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,139,1,1,122,10,0,166,2,5,168,1,0,0,0,0,0,0,0,0,474,0,9,483,568
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,140,1,1,100,2,1,135,5,6,182,0,0,0,0,0,0,1,1,1,434,0,10,444,483
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,141,3,3,525,62,1,482,27,7,326,7,0,2,0,0,0,0,2,0,1441,0,12,1453,1780
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,142,3,3,519,44,5,25,44,55,860,29,0,3,2,2,10,2,5,3,1608,0,36,1644,2014
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,143,2,2,140,15,1,2,22,13,247,6,2,3,2,0,5,0,0,1,459,0,12,471,1147
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,144,2,2,288,30,6,31,61,34,613,44,4,0,0,4,12,0,0,0,1127,0,9,1136,1421
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,145,3,3,416,36,3,26,77,52,840,38,2,4,0,0,7,1,3,3,1508,0,22,1530,1924
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,146,2,2,332,25,5,19,65,36,666,24,1,0,0,2,3,1,1,1,1181,0,17,1198,1473
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,147,1,1,85,0,2,2,3,12,107,3,0,0,0,1,0,0,0,1,216,0,3,219,222
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,148,3,3,656,15,2,32,48,126,740,35,0,1,2,0,3,0,0,0,1660,0,26,1686,1809
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,149,5,5,506,24,4,49,72,879,969,36,0,1,2,1,5,0,2,4,2554,0,103,2657,2957
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,150,2,2,272,4,9,28,30,41,729,21,0,1,2,0,4,2,8,3,1154,0,23,1177,1315
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,151,3,3,303,51,4,26,31,103,906,32,0,1,0,3,1,0,4,0,1465,0,37,1502,1762
3,31,YUCATAN,11,TECOH,34,HOCABA,152,1,1,71,125,0,11,9,6,269,0,1,2,0,0,10,0,0,0,504,0,7,511,598
3,31,YUCATAN,11,TECOH,34,HOCABA,153,2,2,119,241,3,7,3,6,501,9,2,6,0,0,7,2,3,3,912,10,4,926,1063
3,31,YUCATAN,11,TECOH,34,HOCABA,154,2,2,121,199,3,6,8,7,336,1,0,6,0,1,6,2,3,0,699,0,10,709,792
3,31,YUCATAN,11,TECOH,34,HOCABA,155,2,2,118,180,1,9,6,7,472,3,6,0,0,0,11,0,0,0,813,0,25,838,1006
3,31,YUCATAN,11,TECOH,34,HOCABA,156,3,3,61,396,2,13,9,5,739,0,6,7,0,0,15,0,1,2,1256,0,24,1280,1525
3,31,YUCATAN,16,IZAMAL,35,HOCTUN,157,2,2,90,4,71,2,4,9,201,0,111,0,0,0,215,1,0,0,708,0,18,726,869
3,31,YUCATAN,16,IZAMAL,35,HOCTUN,158,1,1,133,4,83,8,8,4,246,1,0,0,0,0,3,0,1,0,491,0,10,501,609
3,31,YUCATAN,16,IZAMAL,35,HOCTUN,159,3,3,373,13,194,12,34,19,770,6,0,1,0,0,2,0,1,0,1425,0,51,1476,1694
3,31,YUCATAN,16,IZAMAL,35,HOCTUN,160,2,2,322,12,90,16,12,4,439,3,1,1,0,0,1,1,1,4,907,0,31,938,1109
3,31,YUCATAN,16,IZAMAL,35,HOCTUN,161,2,2,141,2,232,5,8,3,431,1,0,0,1,0,0,0,1,0,825,0,11,836,851
3,31,YUCATAN,11,TECOH,36,HOMUN,162,2,2,184,284,1,51,28,26,557,27,4,8,0,1,6,1,5,2,1185,0,31,1216,1388
3,31,YUCATAN,11,TECOH,36,HOMUN,163,2,2,168,256,3,59,28,27,486,12,7,8,0,2,5,2,8,0,1071,1,39,1111,1346
3,31,YUCATAN,11,TECOH,36,HOMUN,164,2,2,182,324,4,66,28,17,487,23,5,13,0,0,12,4,8,2,1175,1,52,1228,1386
3,31,YUCATAN,11,TECOH,36,HOMUN,165,2,2,246,277,4,43,12,24,538,12,5,14,0,1,15,0,6,3,1200,0,29,1229,1423
3,31,YUCATAN,11,TECOH,36,HOMUN,166,1,1,35,15,0,2,0,1,30,0,0,0,0,0,0,1,0,0,84,0,4,88,103
3,31,YUCATAN,11,TECOH,36,HOMUN,167,2,2,136,173,2,44,18,9,328,42,3,1,1,4,3,0,1,0,765,0,18,783,824
3,31,YUCATAN,11,TECOH,37,HUHI,168,3,3,336,251,1,261,33,20,485,7,4,2,1,0,6,1,2,4,1414,0,37,1451,1700
3,31,YUCATAN,11,TECOH,37,HUHI,169,2,2,271,179,1,141,11,8,276,0,0,0,0,0,0,2,2,0,891,0,22,913,1098
3,31,YUCATAN,11,TECOH,37,HUHI,170,3,3,361,156,2,255,31,26,470,2,0,3,0,0,2,0,1,4,1313,0,32,1345,1548
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,172,4,4,434,27,25,121,152,85,816,79,6,10,5,0,28,1,6,4,1799,0,51,1850,2654
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,173,3,3,334,23,14,81,145,79,502,64,4,4,0,1,8,0,3,1,1263,0,28,1291,2219
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,174,3,3,355,28,14,99,119,42,583,60,2,4,1,0,6,2,4,3,1322,0,42,1364,1931
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,175,3,3,443,39,10,65,102,47,564,43,1,3,0,0,0,1,2,3,1323,0,21,1344,1714
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,176,2,2,341,28,7,55,78,22,400,26,3,4,0,0,2,3,2,2,973,2,34,1009,1313
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,177,3,3,375,31,17,81,105,52,670,90,2,7,3,0,18,6,3,8,1468,0,38,1506,2033
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,178,4,4,514,73,21,107,148,53,744,100,1,9,103,1,9,2,6,7,1898,0,52,1950,2497
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,179,2,2,352,51,6,49,82,31,432,33,0,0,0,0,0,0,0,0,1036,0,20,1056,1487
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,180,3,3,350,29,15,94,137,40,542,63,2,5,1,0,4,0,1,3,1286,0,33,1319,1810
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,181,3,3,264,15,15,76,122,33,406,71,2,3,5,1,13,1,4,10,1041,0,34,1075,1711
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,182,3,3,296,18,21,79,137,37,556,71,3,2,2,0,11,0,4,5,1242,0,48,1290,2036
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,183,2,2,288,75,5,19,78,22,251,26,0,12,1,1,1,1,1,4,785,0,24,809,1007
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,184,1,1,156,46,5,18,40,22,198,23,1,3,2,1,5,1,3,2,526,1,17,544,704
3,31,YUCATAN,13,HUNUCMA,38,HUNUCMA,185,1,1,43,3,1,9,15,9,73,1,0,1,0,0,1,0,0,1,157,0,2,159,173
3,31,YUCATAN,14,PROGRESO,39,IXIL,187,3,3,470,71,7,43,240,125,456,4,2,20,0,0,6,2,0,9,1455,0,31,1486,1701
3,31,YUCATAN,14,PROGRESO,39,IXIL,188,3,3,453,89,9,44,284,87,476,2,0,7,0,0,4,0,2,4,1461,0,24,1485,1699
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,189,3,3,205,418,5,27,29,20,811,2,1,22,1,0,17,4,2,5,1569,0,37,1606,2039
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,190,2,2,115,169,3,11,11,4,334,2,2,4,0,0,5,2,7,3,672,0,11,683,812
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,191,3,3,102,341,14,27,27,15,608,1,2,23,0,0,6,2,6,1,1175,0,40,1215,1505
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,192,2,2,141,262,1,20,21,16,488,1,2,17,0,0,14,4,2,7,996,2,25,1023,1274
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,193,3,3,136,364,9,27,26,17,694,3,0,20,0,0,20,4,1,0,1321,0,40,1361,1786
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,194,3,3,118,354,4,27,20,16,571,0,0,8,0,0,9,0,0,2,1129,0,42,1171,1511
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,195,3,3,172,366,6,25,28,17,677,4,0,11,0,0,25,1,4,7,1343,0,31,1374,1661
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,196,3,3,208,282,7,15,28,13,559,4,3,12,0,0,22,0,3,3,1159,2,19,1180,1197
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,197,3,3,129,360,9,30,21,27,757,3,0,11,0,0,14,4,8,4,1377,0,28,1405,1788
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,198,3,3,148,382,5,27,25,33,857,2,0,9,0,0,19,0,3,5,1515,0,23,1538,1873
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,199,2,2,88,236,9,20,21,18,655,1,0,10,0,0,19,1,8,1,1087,0,35,1122,1461
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,200,2,2,151,251,3,18,26,12,612,3,0,3,3,1,10,2,5,8,1108,0,21,1129,1420
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,201,3,3,140,282,3,21,28,22,765,3,1,9,0,0,18,1,10,6,1309,1,28,1338,1746
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,202,1,1,25,184,0,3,6,206,1,2,0,2,0,0,0,0,0,0,429,0,6,435,474
3,31,YUCATAN,16,IZAMAL,40,IZAMAL,203,2,2,102,201,10,29,33,15,441,5,0,7,0,0,14,3,1,2,863,0,31,894,1140
3,31,YUCATAN,10,KANASIN,41,KANASIN,204,2,2,269,6,6,19,13,12,292,4,0,2,0,0,11,0,2,1,637,0,7,644,825
3,31,YUCATAN,10,KANASIN,41,KANASIN,205,5,5,864,40,11,71,50,65,1041,18,9,9,3,0,46,4,22,6,2259,0,76,2335,3462
3,31,YUCATAN,10,KANASIN,41,KANASIN,206,7,7,1225,36,17,97,78,82,1329,37,16,11,15,0,86,14,35,18,3096,0,138,3234,4927
3,31,YUCATAN,11,TECOH,41,KANASIN,207,17,17,1965,71,28,174,171,178,2835,54,37,18,21,0,174,14,65,26,5831,6,148,5985,12529
3,31,YUCATAN,10,KANASIN,41,KANASIN,208,4,4,863,17,5,57,42,179,616,19,7,0,4,2,35,10,9,4,1869,2,27,1898,2514
3,31,YUCATAN,10,KANASIN,41,KANASIN,209,2,2,308,7,4,23,24,14,316,6,4,3,2,0,18,2,3,3,737,0,27,764,1133
3,31,YUCATAN,10,KANASIN,41,KANASIN,210,3,3,403,17,3,35,19,23,476,7,3,6,1,0,21,0,25,3,1042,3,14,1059,1586
3,31,YUCATAN,10,KANASIN,41,KANASIN,211,5,5,749,28,7,58,55,72,1079,31,5,5,5,0,52,2,14,9,2171,2,61,2234,3640
3,31,YUCATAN,10,KANASIN,41,KANASIN,212,5,5,764,50,15,40,54,94,979,9,8,10,2,0,59,2,12,8,2106,0,21,2127,3538
3,31,YUCATAN,10,KANASIN,41,KANASIN,213,7,7,904,43,14,103,83,114,1293,19,9,16,9,0,95,4,30,15,2751,0,104,2855,5210
3,31,YUCATAN,10,KANASIN,41,KANASIN,214,3,3,391,18,7,29,26,49,523,3,5,3,2,1,44,3,9,6,1119,0,29,1148,1643
3,31,YUCATAN,10,KANASIN,41,KANASIN,215,6,6,613,35,12,66,47,88,1214,8,13,12,2,0,84,6,28,11,2239,0,59,2298,4148
3,31,YUCATAN,10,KANASIN,41,KANASIN,216,1,1,142,7,0,8,11,24,203,1,3,7,1,0,12,0,7,0,426,0,20,446,723
3,31,YUCATAN,10,KANASIN,41,KANASIN,217,12,12,1310,58,15,99,119,333,2037,12,24,36,3,1,189,6,35,24,4301,1,143,4445,8575
3,31,YUCATAN,10,KANASIN,41,KANASIN,218,9,9,1006,53,14,79,101,142,1776,30,16,13,3,1,136,6,20,12,3408,0,106,3514,6069
3,31,YUCATAN,11,TECOH,41,KANASIN,221,1,1,168,3,1,7,9,9,191,3,2,0,0,0,13,3,2,2,413,1,10,424,558
3,31,YUCATAN,11,TECOH,41,KANASIN,222,1,1,136,3,1,17,10,18,265,4,2,0,0,0,11,3,3,1,474,0,10,484,625
3,31,YUCATAN,11,TECOH,41,KANASIN,223,7,7,558,38,9,56,45,100,1345,19,9,4,0,0,109,9,17,22,2340,0,63,2403,5078
3,31,YUCATAN,16,IZAMAL,42,KANTUNIL,224,2,2,251,120,7,186,20,21,517,12,0,4,0,1,3,0,4,1,1147,0,19,1166,1411
3,31,YUCATAN,16,IZAMAL,42,KANTUNIL,225,2,2,220,65,6,216,22,18,462,27,0,2,1,0,3,2,6,3,1053,0,16,1069,1280
3,31,YUCATAN,16,IZAMAL,42,KANTUNIL,226,3,3,224,382,2,52,22,10,498,83,0,1,0,0,4,0,1,0,1279,0,27,1306,1532
3,31,YUCATAN,18,TEMOZON,43,KAUA,227,4,4,110,924,2,18,16,4,1188,2,1,6,0,0,7,0,2,8,2288,0,18,2306,2586
3,31,YUCATAN,13,HUNUCMA,44,KINCHIL,228,2,2,182,14,2,180,116,14,251,14,1,1,1,0,8,2,3,6,795,0,14,809,891
