CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,729,3,3,102,88,6,35,53,377,294,24,0,0,0,3,7,0,0,0,11,0,1000,0,44,1044,1771
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,730,2,2,88,97,7,24,40,313,225,26,0,0,0,1,1,3,1,0,5,0,831,0,27,858,1491
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,4,4,243,148,7,46,43,675,328,40,0,0,0,9,17,4,0,0,18,0,1578,0,47,1625,2629
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,732,3,3,119,99,2,38,51,405,362,28,0,0,0,7,8,6,0,0,11,0,1136,0,63,1199,2184
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,733,3,3,55,68,2,35,33,309,233,17,0,0,0,4,9,3,0,0,8,0,776,0,53,829,1536
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,734,3,3,38,62,6,23,35,227,174,21,0,0,0,2,3,2,0,0,13,0,606,1,34,641,2038
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,4,4,183,146,3,38,63,560,384,25,0,0,0,4,7,6,0,0,13,0,1432,0,53,1485,2437
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,736,2,2,65,69,3,21,33,293,283,19,0,0,0,4,4,2,0,1,12,0,809,0,42,851,1416
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,3,3,82,70,4,24,64,387,290,34,0,0,0,1,3,0,0,0,2,0,961,0,45,1006,1657
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,3,3,63,81,6,22,48,322,254,17,0,0,0,4,7,0,0,0,5,0,829,1,27,857,1610
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,3,3,97,105,4,41,62,491,371,37,0,0,0,5,10,5,1,0,13,0,1242,0,52,1294,2239
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,4,4,65,84,6,41,44,407,382,46,0,0,0,2,10,0,0,0,10,0,1097,0,56,1153,2261
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,13,13,245,331,9,143,185,1582,1114,145,0,0,0,6,23,4,0,2,32,0,3821,0,131,3952,9011
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,5,5,147,134,9,48,52,704,437,47,0,0,0,4,19,3,0,0,15,0,1619,0,47,1666,3142
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,13,13,1155,506,15,131,122,2592,1043,127,0,0,0,19,79,16,0,0,32,0,5837,1,141,5979,9484
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,745,2,2,70,59,1,24,24,315,222,24,0,0,0,2,10,0,0,0,2,0,753,0,23,776,1309
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,3,3,109,93,5,17,42,374,262,25,0,0,0,3,10,3,0,0,7,0,950,1,29,980,1534
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,747,2,2,77,58,4,22,22,325,231,12,0,0,0,2,6,2,1,0,7,0,769,1,26,796,1300
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,748,2,2,57,56,1,21,22,265,195,19,0,0,0,2,9,1,0,0,16,0,664,0,21,685,1254
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,3,3,85,68,1,17,27,269,196,11,0,0,0,1,10,2,1,0,6,0,694,0,15,709,1697
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,4,4,223,168,5,41,52,608,384,58,0,0,0,6,12,5,0,1,10,0,1573,0,51,1624,2558
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,3,3,131,108,3,28,56,441,353,38,0,0,0,2,8,3,3,0,7,0,1181,0,60,1241,2244
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,752,2,2,24,54,2,15,41,235,166,14,0,0,0,1,3,4,0,0,13,0,572,0,43,615,1332
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,3,3,51,87,2,48,36,254,345,22,0,0,0,5,4,0,0,0,8,0,862,0,60,922,2068
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,3,3,25,65,2,29,47,281,214,14,0,0,0,2,4,4,0,0,8,0,695,0,52,747,1613
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,4,4,66,159,6,38,53,319,345,35,0,0,0,3,7,1,0,1,9,0,1042,0,75,1117,2232
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,756,2,2,71,79,3,31,30,276,183,27,0,0,0,1,7,3,0,0,4,0,715,1,41,757,1279
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,757,2,2,57,65,1,21,22,280,218,26,0,0,0,1,5,2,0,0,10,0,708,0,31,739,1278
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,758,2,2,67,77,2,26,15,244,238,13,0,0,0,3,5,4,1,0,9,0,704,1,47,752,1400
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,759,5,5,346,213,9,65,60,687,361,33,0,0,0,4,25,14,1,0,15,0,1833,1,55,1889,3748
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,760,3,3,152,119,6,43,37,372,266,19,0,0,0,7,15,4,0,0,7,0,1047,0,41,1088,1808
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,761,2,2,30,82,2,15,15,170,137,15,0,0,0,5,3,1,1,0,10,0,486,0,28,514,835
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,762,2,2,31,30,2,12,8,107,75,7,0,0,0,2,2,2,0,0,4,0,282,0,14,296,1001
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,763,4,4,244,106,5,12,26,449,275,35,0,0,0,3,13,2,0,0,6,0,1176,0,44,1220,2444
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,764,3,3,91,64,1,29,42,267,276,43,0,0,0,9,3,4,0,0,8,0,837,1,56,894,1526
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,765,3,3,104,83,7,32,57,263,267,25,0,0,0,2,10,8,0,0,5,0,863,1,40,904,1545
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,766,3,3,77,116,7,43,54,321,282,20,0,0,0,7,7,5,0,0,14,0,953,1,50,1004,1854
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,767,3,3,42,122,3,34,41,335,345,41,0,0,0,4,3,3,0,1,10,0,984,0,67,1051,2146
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,768,2,2,52,67,8,27,43,214,180,18,0,0,0,3,3,2,0,0,5,0,622,0,30,652,1337
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,769,3,3,66,59,2,16,26,239,178,15,0,0,0,0,10,2,0,0,3,0,616,0,25,641,1651
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,3,3,43,88,4,37,57,227,260,20,0,0,0,5,7,5,0,0,17,0,770,1,73,844,1807
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,3,3,61,68,4,41,36,343,269,15,0,0,0,3,5,3,0,0,9,0,857,0,45,902,1807
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,2,2,34,64,1,32,30,269,202,15,0,0,0,8,3,2,0,0,6,0,666,0,48,714,1326
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,3,3,49,79,3,33,47,285,257,19,0,0,0,3,6,2,0,0,10,0,793,0,44,837,1821
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,774,2,2,45,47,1,14,27,179,176,9,0,0,0,1,5,3,0,0,8,0,515,1,33,549,1009
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,775,3,3,52,73,2,22,31,397,217,16,0,0,0,4,4,4,1,0,5,0,828,0,48,876,1514
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,776,3,3,49,75,2,27,28,230,192,11,0,0,0,6,1,0,0,0,9,0,630,0,39,669,1890
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,777,5,5,271,234,10,55,64,733,437,64,0,0,0,8,31,5,1,0,11,0,1924,3,57,1984,3554
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,778,2,2,78,69,2,29,32,254,182,33,0,0,0,5,7,0,0,0,5,0,696,0,22,718,1273
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,779,3,3,62,77,2,40,36,313,225,25,0,0,0,8,4,1,0,0,14,0,807,0,36,843,1556
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,780,3,3,48,92,4,26,37,278,251,22,0,0,0,2,5,3,0,0,11,0,779,0,62,841,1570
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,781,4,4,562,251,10,45,31,730,273,40,0,0,0,4,36,9,0,0,6,0,1997,0,31,2028,2955
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,782,2,2,32,29,1,8,11,132,103,10,0,0,0,4,2,1,0,0,6,0,339,0,17,356,1496
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,783,3,3,38,89,4,39,34,300,294,28,0,0,0,0,3,1,0,1,10,0,841,0,62,903,2000
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,784,3,3,210,131,6,32,37,393,300,36,0,0,0,3,18,1,0,0,8,0,1175,2,37,1214,1958
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,785,3,3,83,83,2,33,46,310,261,33,0,0,0,2,3,2,0,0,10,0,868,3,57,928,1726
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,786,3,3,46,103,3,42,36,352,339,22,0,0,0,1,3,2,0,0,11,0,960,1,53,1014,2068
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,787,5,5,159,154,6,42,73,772,475,48,0,0,0,6,17,3,0,0,7,0,1762,0,70,1832,3286
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,788,5,5,48,163,7,60,41,411,484,28,0,0,0,14,8,4,1,1,10,0,1280,0,101,1381,3593
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,789,5,5,40,197,14,71,68,295,454,42,0,0,0,50,3,5,0,0,12,0,1251,0,85,1336,3371
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,790,4,4,74,126,9,47,84,277,335,20,0,0,0,13,4,2,0,0,9,0,1000,0,65,1065,2377
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,791,5,5,107,147,7,75,72,452,471,41,0,0,0,12,15,4,0,0,18,0,1421,2,112,1535,3446
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,792,3,3,60,86,11,36,53,342,276,18,0,0,0,8,7,0,0,0,9,0,906,1,67,974,1981
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,793,3,3,67,70,3,34,46,409,238,22,0,0,0,6,3,1,0,2,5,0,906,0,52,958,1781
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,794,10,10,582,411,26,101,153,1852,925,126,0,0,0,18,44,21,2,0,24,0,4285,4,105,4394,7156
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,795,4,4,142,114,5,41,55,528,373,33,0,0,0,7,16,2,0,0,21,0,1337,3,50,1390,2313
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,796,3,3,72,83,1,41,76,314,333,38,0,0,0,8,5,0,0,0,10,0,981,0,65,1046,1782
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,797,2,2,74,70,2,29,51,272,272,28,0,0,0,5,8,1,0,0,5,0,817,1,31,849,1491
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,798,3,3,152,87,6,21,52,501,283,19,0,0,0,9,13,2,0,0,7,0,1152,0,29,1181,2028
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,799,8,8,308,240,10,57,118,1025,645,100,0,0,0,12,21,3,0,1,5,0,2545,1,123,2669,5596
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,800,4,4,52,91,7,47,68,354,466,53,0,0,0,3,6,7,0,0,11,0,1165,2,95,1262,2815
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,801,3,3,51,81,5,40,45,289,329,33,0,0,0,11,8,4,0,0,13,0,909,0,69,978,2128
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,802,2,2,62,44,5,25,43,280,234,17,0,0,0,2,1,2,1,3,4,0,723,0,35,758,1482
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,803,4,4,108,140,9,59,75,547,429,41,0,0,0,7,12,7,0,1,10,0,1445,1,53,1499,2908
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,804,9,9,358,239,9,78,136,1185,762,147,0,0,0,10,32,5,1,2,24,0,2988,1,103,3092,6009
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,805,1,1,11,83,1,66,0,132,0,0,0,0,0,0,10,0,0,0,0,0,303,0,4,307,425
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,806,1,1,30,126,1,40,0,191,0,0,0,0,0,0,3,2,0,0,0,0,393,0,4,397,570
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,807,1,1,23,158,4,59,0,198,0,0,0,0,0,0,12,2,0,0,0,0,456,0,12,468,647
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,808,1,1,43,132,4,67,0,207,0,0,0,0,0,0,14,11,0,0,0,0,478,0,9,487,683
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,809,1,1,15,106,1,29,0,63,0,0,0,0,0,0,16,9,1,0,0,0,240,0,8,248,408
2,19,NUEVO LEON,11,PESQUERIA,27,LOS HERRERAS,810,1,1,12,56,0,43,0,111,0,0,0,0,0,0,3,9,0,1,0,0,235,0,13,248,340
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,811,3,3,151,3,0,138,477,356,147,0,0,0,0,2,0,0,0,0,0,0,1274,0,42,1316,2006
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,812,1,1,88,2,0,42,166,85,42,0,0,0,0,3,0,0,0,0,0,0,428,0,15,443,670
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,813,2,2,92,3,0,50,236,174,89,0,0,0,0,3,0,0,0,0,0,0,647,0,14,661,951
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,814,1,1,95,5,0,29,127,101,34,0,0,0,0,3,0,0,0,0,0,0,394,0,11,405,550
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,815,2,2,110,5,0,51,197,250,79,0,0,0,0,2,0,0,0,0,0,0,694,0,32,726,1080
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,816,5,5,291,22,0,183,590,670,423,0,0,0,0,6,0,0,0,0,0,0,2185,0,62,2247,3299
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,817,3,3,131,2,0,53,295,227,138,0,0,0,0,0,0,0,0,0,0,0,846,0,18,864,1953
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,818,2,2,36,0,0,41,211,202,116,0,0,0,0,2,0,0,0,0,0,0,608,3,11,622,866
2,19,NUEVO LEON,4,SALINAS VICTORIA,28,HIDALGO,819,3,3,134,2,0,100,473,325,195,0,0,0,0,4,0,0,0,0,0,0,1233,1,41,1275,1938
2,19,NUEVO LEON,21,CIENEGA DE FLORES,29,HIGUERAS,820,1,1,253,3,3,3,0,20,0,0,53,0,0,0,6,2,0,0,0,0,343,0,7,350,433
2,19,NUEVO LEON,21,CIENEGA DE FLORES,29,HIGUERAS,821,2,2,527,11,10,9,0,95,0,4,187,0,0,0,8,2,1,0,0,0,854,0,13,867,1108
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,822,3,3,47,502,2,4,5,484,17,0,0,0,0,0,7,5,1,1,0,0,1075,0,34,1109,1653
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,823,1,1,36,179,1,0,0,232,5,0,0,0,0,0,5,4,0,0,0,0,462,0,16,478,727
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,824,2,2,18,258,1,5,0,259,9,0,0,0,0,0,7,2,0,0,0,0,559,0,20,579,829
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,825,2,2,27,332,0,3,1,260,8,0,0,0,0,0,17,5,0,1,0,0,654,0,19,673,907
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,826,2,2,26,427,4,4,3,445,14,0,0,0,0,0,12,9,0,0,0,0,944,0,28,972,1517
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,827,1,1,7,134,0,3,0,141,8,0,0,0,0,0,6,2,0,2,0,0,303,0,11,314,460
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,828,1,1,4,94,2,0,1,104,1,0,0,0,0,0,2,1,0,0,0,0,209,0,9,218,309
2,19,NUEVO LEON,24,LINARES,30,HUALAHUISES,829,1,1,6,64,0,1,1,64,3,0,0,0,0,0,2,0,0,0,0,0,141,0,2,143,166
2,19,NUEVO LEON,24,LINARES,31,ITURBIDE,831,3,3,23,10,5,24,15,737,393,0,0,0,0,0,3,0,0,0,1,0,1211,0,52,1263,1545
2,19,NUEVO LEON,24,LINARES,31,ITURBIDE,832,2,2,16,7,1,8,2,454,198,0,0,0,0,0,1,0,0,0,2,0,689,0,26,715,883
2,19,NUEVO LEON,24,LINARES,31,ITURBIDE,833,1,1,3,1,0,5,4,247,86,0,0,0,0,0,0,0,0,0,5,0,351,0,9,360,405
2,19,NUEVO LEON,24,LINARES,31,ITURBIDE,834,1,1,4,5,0,8,4,264,102,0,0,0,0,0,0,0,0,0,0,0,387,0,17,404,466
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,835,3,3,17,158,1,21,25,309,160,0,0,0,3,1,4,1,0,0,2,0,702,0,74,776,1534
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,837,4,4,21,364,1,24,18,414,142,0,2,0,1,0,21,1,0,1,8,0,1018,0,53,1071,1882
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,838,3,3,27,544,7,32,15,490,153,0,5,0,5,1,11,4,0,0,4,0,1298,0,40,1338,2209
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,839,9,9,44,570,10,52,63,1156,469,0,8,0,5,4,26,3,0,1,14,0,2425,2,67,2494,6530
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,841,7,7,69,976,4,37,61,1297,345,0,4,0,9,1,30,12,0,3,6,0,2854,1,85,2940,5163
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,842,12,12,78,837,15,78,115,1958,654,0,33,0,9,2,39,10,0,0,15,0,3843,0,103,3946,8258
2,19,NUEVO LEON,23,JUAREZ,32,JUAREZ,843,1,1,3,172,3,3,7,152,58,0,4,0,2,2,2,1,0,0,1,0,410,0,13,423,723
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,846,3,3,33,167,3,34,23,284,186,0,5,0,1,1,6,0,0,1,8,0,752,0,53,805,1607
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,847,4,4,70,263,7,51,41,555,287,0,10,0,9,4,15,5,0,0,10,0,1327,0,54,1381,2564
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,848,1,1,30,51,1,2,0,88,39,0,0,0,0,2,10,2,0,0,4,0,229,0,7,236,431
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,849,4,4,53,272,5,37,34,540,311,0,6,0,6,4,16,3,0,0,12,0,1299,0,40,1339,2703
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,851,1,1,13,68,0,7,8,72,34,0,5,0,0,0,1,1,1,0,0,0,210,0,11,221,542
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,852,1,1,4,10,3,3,0,35,5,0,0,0,0,0,1,0,0,0,1,0,62,0,1,63,137
2,19,NUEVO LEON,22,JUAREZ,32,JUAREZ,853,1,1,2,79,2,7,1,52,18,0,1,0,0,0,1,0,0,0,0,0,163,0,12,175,322
2,19,NUEVO LEON,21,CIENEGA DE FLORES,33,LAMPAZOS DE NARANJO,854,2,2,524,5,4,14,0,174,18,3,0,0,0,0,0,2,1,0,0,0,745,0,14,759,1069
2,19,NUEVO LEON,21,CIENEGA DE FLORES,33,LAMPAZOS DE NARANJO,855,2,2,415,5,3,5,0,183,12,2,0,0,0,0,10,3,0,0,0,0,638,0,38,676,1008
2,19,NUEVO LEON,21,CIENEGA DE FLORES,33,LAMPAZOS DE NARANJO,856,3,3,876,2,1,5,0,426,46,4,0,0,0,0,9,0,0,0,0,0,1369,0,54,1423,2022
2,19,NUEVO LEON,21,CIENEGA DE FLORES,33,LAMPAZOS DE NARANJO,857,2,2,472,10,1,4,0,208,19,4,0,0,0,0,0,2,0,0,0,0,720,0,35,755,1141
2,19,NUEVO LEON,24,LINARES,34,LINARES,860,5,5,412,46,5,48,21,186,533,17,7,0,0,0,6,8,1,1,8,0,1299,14,33,1346,3121
2,19,NUEVO LEON,24,LINARES,34,LINARES,861,2,2,139,28,4,24,11,32,198,6,2,0,0,0,2,3,0,0,14,0,463,0,26,489,881
2,19,NUEVO LEON,24,LINARES,34,LINARES,862,2,2,151,27,3,23,6,54,239,1,7,0,0,0,0,2,1,0,8,0,522,0,22,544,973
2,19,NUEVO LEON,24,LINARES,34,LINARES,863,6,6,620,67,7,71,30,187,816,11,15,0,0,0,12,9,0,0,20,0,1865,0,97,1962,4380
2,19,NUEVO LEON,24,LINARES,34,LINARES,864,8,8,682,51,6,97,32,265,1071,25,18,0,0,0,12,11,0,0,19,0,2289,0,76,2365,5364
2,19,NUEVO LEON,24,LINARES,34,LINARES,865,7,7,732,76,8,105,52,244,989,29,24,0,0,0,10,14,0,1,27,0,2311,0,106,2417,4893
2,19,NUEVO LEON,24,LINARES,34,LINARES,866,5,5,663,85,9,70,18,197,673,8,19,0,0,0,16,20,1,0,24,0,1803,0,77,1880,3262
2,19,NUEVO LEON,24,LINARES,34,LINARES,867,2,2,122,28,1,12,12,46,209,1,3,0,0,0,6,2,0,0,7,0,449,0,28,477,1052
2,19,NUEVO LEON,24,LINARES,34,LINARES,868,1,1,128,17,1,14,4,36,94,2,2,0,0,0,5,2,0,0,4,0,309,0,16,325,532
2,19,NUEVO LEON,24,LINARES,34,LINARES,869,6,6,453,62,5,46,16,150,475,12,12,0,0,0,20,5,0,0,19,0,1275,0,34,1309,2350
2,19,NUEVO LEON,24,LINARES,34,LINARES,870,4,4,327,40,2,36,16,102,490,16,4,0,0,0,14,9,0,0,6,0,1062,0,48,1110,2586
2,19,NUEVO LEON,24,LINARES,34,LINARES,871,3,3,354,54,1,40,12,74,257,4,9,0,0,0,20,6,0,0,4,0,835,0,27,862,1519
2,19,NUEVO LEON,24,LINARES,34,LINARES,872,2,2,201,47,0,15,6,47,209,7,5,0,0,0,12,5,0,0,4,0,558,0,23,581,1010
2,19,NUEVO LEON,24,LINARES,34,LINARES,873,2,2,300,36,1,22,2,65,161,6,9,0,0,0,10,4,1,0,13,0,630,0,8,638,1040
2,19,NUEVO LEON,24,LINARES,34,LINARES,874,1,1,135,24,3,11,4,32,66,2,1,0,0,0,6,4,0,0,1,0,289,0,1,290,439
2,19,NUEVO LEON,24,LINARES,34,LINARES,875,1,1,164,30,1,14,3,29,98,2,3,0,0,0,7,3,1,0,1,0,356,0,11,367,622
2,19,NUEVO LEON,24,LINARES,34,LINARES,876,2,2,280,39,1,20,9,60,198,7,4,0,0,0,11,8,1,0,4,0,642,0,16,658,1263
2,19,NUEVO LEON,24,LINARES,34,LINARES,877,1,1,108,16,1,9,2,16,78,4,5,0,0,0,5,3,0,0,2,0,249,0,10,259,457
2,19,NUEVO LEON,24,LINARES,34,LINARES,878,1,1,0,107,0,0,4,28,135,0,5,0,0,0,0,0,0,0,0,0,279,0,14,293,558
2,19,NUEVO LEON,24,LINARES,34,LINARES,879,2,2,210,38,4,18,7,48,177,2,4,0,0,0,10,4,0,0,6,0,528,0,19,547,1078
2,19,NUEVO LEON,24,LINARES,34,LINARES,880,2,2,156,24,2,32,5,33,163,1,1,0,0,0,5,7,0,1,3,0,433,0,21,454,943
2,19,NUEVO LEON,24,LINARES,34,LINARES,881,3,3,269,41,8,44,15,61,422,6,8,0,0,0,5,2,0,1,16,0,898,0,49,947,2067
2,19,NUEVO LEON,24,LINARES,34,LINARES,882,9,9,821,67,14,121,27,232,1367,14,16,0,0,0,6,10,0,0,27,0,2722,1,96,2819,6487
2,19,NUEVO LEON,24,LINARES,34,LINARES,883,5,5,510,46,7,40,46,131,647,12,5,0,0,0,11,6,0,0,13,0,1474,0,32,1506,3523
2,19,NUEVO LEON,24,LINARES,34,LINARES,884,2,2,157,26,1,24,11,36,221,1,1,0,0,0,7,4,0,0,6,0,495,0,35,530,1074
2,19,NUEVO LEON,24,LINARES,34,LINARES,885,2,2,144,12,4,27,4,52,194,2,4,0,0,0,5,1,0,0,10,0,459,1,26,486,848
2,19,NUEVO LEON,24,LINARES,34,LINARES,886,3,3,330,40,6,32,28,73,395,3,9,0,0,0,6,1,0,0,17,0,940,0,67,1007,2017
2,19,NUEVO LEON,24,LINARES,34,LINARES,887,3,3,394,34,6,39,15,79,430,7,8,0,0,0,11,3,0,0,10,0,1036,1,40,1077,2120
2,19,NUEVO LEON,24,LINARES,34,LINARES,888,3,3,152,111,5,30,29,38,297,5,5,0,0,0,3,6,0,0,8,0,689,0,45,734,1451
2,19,NUEVO LEON,24,LINARES,34,LINARES,889,2,2,136,22,5,22,16,43,194,5,6,0,0,0,1,1,0,0,2,0,453,0,27,480,1161
2,19,NUEVO LEON,24,LINARES,34,LINARES,890,1,1,25,3,0,7,3,5,37,0,0,0,0,0,1,0,0,0,0,0,81,0,8,89,177
2,19,NUEVO LEON,24,LINARES,34,LINARES,891,1,1,21,3,0,3,3,18,61,1,1,0,0,0,1,2,0,1,2,0,117,0,7,124,268
2,19,NUEVO LEON,24,LINARES,34,LINARES,892,1,1,50,17,2,8,12,7,72,1,0,0,0,0,0,3,0,0,1,0,173,0,16,189,356
2,19,NUEVO LEON,24,LINARES,34,LINARES,893,1,1,42,8,1,8,11,6,54,2,0,0,0,0,0,0,4,0,0,0,136,0,14,150,308
2,19,NUEVO LEON,24,LINARES,34,LINARES,894,1,1,18,12,0,5,3,3,26,3,3,0,0,0,1,0,0,0,1,0,75,0,5,80,214
2,19,NUEVO LEON,24,LINARES,34,LINARES,895,1,1,84,14,1,19,8,10,88,1,1,0,0,0,3,4,0,0,7,0,240,0,24,264,510
2,19,NUEVO LEON,24,LINARES,34,LINARES,896,1,1,58,10,2,11,7,13,82,0,3,0,0,0,0,1,0,0,3,0,190,0,10,200,342
2,19,NUEVO LEON,24,LINARES,34,LINARES,897,3,3,171,32,5,48,30,30,371,2,7,0,0,0,4,1,0,0,2,0,703,0,38,741,1600
