CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,446,1,1,58,72,11,,,63,,,,8,8,3,0,0,,145,,,,,,,368,0,5,373,664
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,447,2,2,72,77,14,,,79,,,,6,9,1,0,0,,209,,,,,,,467,0,8,475,885
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,448,5,5,286,256,43,,,260,,,,47,47,11,1,0,,764,,,,,,,1715,0,44,1759,3508
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,449,6,6,619,533,53,,,281,,,,64,69,13,1,1,,800,,,,,,,2434,3,44,2481,4089
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,450,2,2,68,98,13,,,77,,,,23,9,1,0,0,,297,,,,,,,586,0,22,608,1115
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,451,2,2,112,142,12,,,68,,,,12,18,4,1,1,,282,,,,,,,652,1,17,670,1204
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,452,2,2,137,130,17,,,114,,,,13,12,1,1,0,,328,,,,,,,753,0,16,769,1269
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,453,1,1,74,77,14,,,46,,,,5,4,2,0,1,,183,,,,,,,406,0,7,413,716
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,454,2,2,103,111,17,,,67,,,,7,10,5,1,0,,213,,,,,,,534,0,14,548,927
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,455,1,1,88,76,1,,,40,,,,8,11,6,0,0,,101,,,,,,,331,0,7,338,565
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,461,2,2,127,117,11,,,58,,,,8,20,7,3,1,,196,,,,,,,548,0,4,552,850
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,462,1,1,77,68,7,,,51,,,,8,8,7,0,1,,183,,,,,,,410,0,9,419,671
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,463,2,2,120,105,15,,,101,,,,17,18,1,0,0,,287,,,,,,,664,2,23,689,1198
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,464,2,2,103,98,9,,,71,,,,12,12,6,1,0,,218,,,,,,,530,0,20,550,969
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,465,2,2,97,115,14,,,82,,,,22,17,5,2,1,,295,,,,,,,650,0,13,663,1230
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,466,1,1,57,71,7,,,36,,,,5,9,2,0,0,,120,,,,,,,307,2,3,312,555
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,467,1,1,76,83,12,,,46,,,,13,12,3,0,0,,160,,,,,,,405,0,5,410,741
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,468,2,2,168,145,13,,,89,,,,11,27,5,0,0,,227,,,,,,,685,0,16,701,1150
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,471,2,2,246,206,23,,,53,,,,11,32,8,0,0,,196,,,,,,,775,1,15,791,1198
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,472,2,2,321,240,20,,,34,,,,9,25,8,1,0,,112,,,,,,,770,0,3,773,1037
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,473,2,2,417,244,10,,,35,,,,9,20,6,1,0,,193,,,,,,,935,2,15,952,1323
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,474,6,6,1059,740,57,,,136,,,,31,132,28,5,0,,720,,,,,,,2908,2,31,2941,4322
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,475,2,2,367,183,11,,,27,,,,10,24,6,2,0,,109,,,,,,,739,0,16,755,985
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,476,2,2,328,218,10,,,28,,,,13,21,9,0,0,,131,,,,,,,758,1,9,768,986
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,477,2,2,236,163,14,,,32,,,,7,19,7,0,0,,108,,,,,,,586,0,4,590,824
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1356,2,2,70,78,11,,,79,,,,9,19,2,0,0,,299,,,,,,,567,0,11,578,1403
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1357,2,2,62,60,10,,,107,,,,13,6,2,1,13,,283,,,,,,,557,0,8,565,1408
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1358,2,2,55,56,15,,,73,,,,1,10,1,1,1,,238,,,,,,,451,0,22,473,1215
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1359,2,2,117,93,27,,,111,,,,21,11,7,1,0,,301,,,,,,,689,1,17,707,1328
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1360,2,2,96,106,14,,,80,,,,17,11,1,0,1,,230,,,,,,,556,1,16,573,1105
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1361,2,2,75,69,5,,,61,,,,6,0,2,0,0,,123,,,,,,,341,0,9,350,1087
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1505,1,1,54,56,5,,,22,,,,3,6,2,0,0,,55,,,,,,,203,0,4,207,302
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1506,1,1,21,22,1,,,12,,,,1,0,1,0,1,,42,,,,,,,101,0,3,104,213
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1507,2,2,239,190,11,,,39,,,,6,41,5,1,0,,141,,,,,,,673,0,9,682,897
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,3,2,2,161,19,4,,,18,,,,8,15,3,1,0,,374,,,,,,,603,6,17,626,1304
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,4,1,1,68,9,1,,,7,,,,2,8,1,2,0,,101,,,,,,,199,0,5,204,367
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,5,1,1,140,25,4,,,11,,,,1,8,1,0,0,,145,,,,,,,335,2,4,341,643
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,6,2,2,223,37,9,,,15,,,,3,11,8,0,0,,295,,,,,,,601,3,14,618,1306
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,7,2,2,260,45,10,,,16,,,,4,19,9,0,0,,287,,,,,,,650,2,15,667,1438
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,8,4,4,481,89,24,,,52,,,,10,39,9,1,0,,596,,,,,,,1301,7,25,1333,2756
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,9,4,4,478,82,29,,,60,,,,7,24,11,1,3,,639,,,,,,,1334,4,27,1365,2789
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,10,4,4,437,68,23,,,53,,,,9,28,5,2,0,,646,,,,,,,1271,8,38,1317,2542
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,11,2,2,205,39,9,,,27,,,,13,9,1,1,0,,387,,,,,,,691,1,14,706,1335
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,12,2,2,160,27,2,,,14,,,,3,9,4,1,0,,305,,,,,,,525,4,23,552,1161
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,13,2,2,161,14,5,,,27,,,,6,12,2,1,0,,273,,,,,,,501,3,17,521,1075
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,14,4,4,218,35,15,,,43,,,,11,10,5,2,1,,416,,,,,,,756,1,13,770,1706
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,15,2,2,150,25,2,,,15,,,,6,3,0,0,0,,311,,,,,,,512,1,20,533,1064
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,16,1,1,92,8,3,,,11,,,,7,6,1,1,0,,164,,,,,,,293,1,12,306,614
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,17,10,10,674,126,39,,,106,,,,48,18,10,3,1,,1754,,,,,,,2779,7,69,2855,7449
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,18,3,3,177,41,14,,,24,,,,13,10,0,1,0,,495,,,,,,,775,3,20,798,1659
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,19,6,6,366,61,17,,,57,,,,20,22,1,3,1,,838,,,,,,,1386,4,51,1441,3242
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,20,7,7,501,105,24,,,86,,,,42,38,13,2,0,,1389,,,,,,,2200,11,78,2289,5038
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,21,3,3,256,45,16,,,24,,,,11,14,2,1,0,,510,,,,,,,879,4,18,901,1860
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,22,10,10,802,140,50,,,94,,,,22,54,7,2,1,,1678,,,,,,,2850,32,68,2950,6907
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,23,7,7,464,82,50,,,92,,,,20,22,4,3,0,,1131,,,,,,,1868,8,84,1960,5108
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,24,12,12,670,127,36,,,117,,,,48,108,9,2,1,,1976,,,,,,,3094,11,80,3185,8438
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,25,4,4,243,44,21,,,40,,,,24,11,2,0,0,,610,,,,,,,995,1,47,1043,2263
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,26,7,7,472,78,28,,,67,,,,29,15,6,2,0,,1184,,,,,,,1881,7,106,1994,5086
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,27,1,1,0,32,0,,,1,,,,0,0,0,0,0,,65,,,,,,,98,0,0,98,132
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,28,1,1,10,2,1,,,0,,,,0,0,0,1,0,,46,,,,,,,60,0,0,60,117
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,30,1,1,50,23,4,,,6,,,,4,2,1,0,1,,75,,,,,,,166,0,6,172,293
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,31,6,6,492,78,28,,,88,,,,31,20,5,1,1,,988,,,,,,,1732,10,45,1787,3930
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,32,1,1,38,7,4,,,3,,,,4,1,0,0,0,,92,,,,,,,149,0,9,158,306
1,26,SONORA,7,AGUA PRIETA,7,BACADEHUACHI,47,2,2,19,402,11,,,,,,,0,17,1,0,2,,613,,,,,,,1065,0,6,1071,1249
1,26,SONORA,7,AGUA PRIETA,9,BACERAC,52,2,2,23,386,4,,,,,,,,23,11,0,0,,490,,,,,,,937,0,1,938,1175
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,64,2,2,4,237,2,,,,,,,,1,2,0,0,,394,,,,,,,640,0,8,648,768
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,65,1,1,5,178,0,,,,,,,,0,4,0,0,,248,,,,,,,435,0,2,437,554
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,92,1,1,29,92,4,120,,139,,,,2,26,2,0,0,,,,,,,,,414,0,6,420,620
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,93,2,2,35,76,6,127,,85,,,,1,24,6,1,0,,,,,,,,,361,0,3,364,998
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,3,3,71,164,11,381,,280,,,,7,46,8,1,2,,,,,,,,,971,0,13,984,1414
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,95,1,1,5,21,7,21,,32,,,,1,1,3,0,0,,,,,,,,,91,0,4,95,150
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,96,2,2,79,125,21,145,,185,,,,37,44,8,2,4,,,,,,,,,650,1,20,671,1015
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,97,1,1,33,100,9,219,,56,,,,0,23,3,1,2,,,,,,,,,446,0,16,462,613
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,98,1,1,10,44,4,100,,72,,,,3,10,1,0,0,,,,,,,,,244,0,5,249,362
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,99,1,1,26,53,9,124,,71,,,,2,19,7,1,1,,,,,,,,,313,0,8,321,514
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,101,2,2,,,,,,235,,,,,,,,,158,232,,,,,,,625,0,17,642,1016
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,102,1,1,,,,,,46,,,,,,,,,12,72,,,,,,,130,0,4,134,187
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,4,4,,,,,,655,,,,,,,,,251,566,,,,,,,1472,2,45,1519,2425
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,3,3,,,,,,532,,,,,,,,,207,353,,,,,,,1092,0,17,1109,1652
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,3,3,,,,,,422,,,,,,,,,217,349,,,,,,,988,0,16,1004,1604
1,26,SONORA,7,AGUA PRIETA,20,GRANADOS,106,2,2,16,159,4,,,486,,,,2,3,2,0,0,,245,,,,,,,917,1,15,933,1132
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,107,2,2,34,159,8,,,,,,,297,37,5,0,2,,115,,,,,,,657,0,12,669,811
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,108,1,1,27,99,0,,,,,,,102,17,1,0,0,,46,,,,,,,292,0,8,300,339
1,26,SONORA,7,AGUA PRIETA,22,HUASABAS,109,2,2,36,61,11,,,,,607,,24,3,1,0,0,,,,,,,,,743,0,18,761,1214
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,3,3,467,175,11,,,6,,,,15,147,32,3,1,,684,,,,,,,1541,2,36,1579,2162
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,139,2,2,225,95,4,,,2,,,,6,39,13,2,1,,276,,,,,,,663,0,9,672,995
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,3,3,274,118,12,,,7,,,,19,79,18,1,1,,428,,,,,,,957,0,14,971,1391
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,141,1,1,17,12,2,,,1,,,,0,6,1,0,0,,61,,,,,,,100,0,1,101,123
1,26,SONORA,7,AGUA PRIETA,27,NACO,142,2,2,268,47,1,26,,208,,,,,,,,,,,,,,,,,550,0,10,560,793
1,26,SONORA,7,AGUA PRIETA,27,NACO,143,1,1,185,35,0,24,,199,,,,,,,,,,,,,,,,,443,0,2,445,674
1,26,SONORA,7,AGUA PRIETA,27,NACO,144,2,2,432,58,1,40,,380,,,,,,,,,,,,,,,,,911,5,16,932,1364
1,26,SONORA,7,AGUA PRIETA,27,NACO,145,5,5,673,113,3,118,,515,,,,,,,,,,,,,,,,,1422,0,22,1444,2097
1,26,SONORA,7,AGUA PRIETA,28,NACORI CHICO,146,3,3,17,137,1,,,247,,,,1,13,5,1,1,,412,,,,,,,835,0,17,852,1151
1,26,SONORA,7,AGUA PRIETA,28,NACORI CHICO,147,1,1,6,45,1,,,80,,,,0,5,4,0,0,,138,,,,,,,279,0,10,289,332
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,149,2,2,26,12,4,,,,,,,,0,0,0,0,,267,,,,415,,,724,1,16,741,1181
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,150,2,2,31,15,7,,,,,,,,0,0,0,0,,193,,,,355,,,601,0,12,613,922
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,151,2,2,14,11,4,,,,,,,,0,0,0,0,,367,,,,570,,,966,0,18,984,1437
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,152,2,2,15,8,0,,,,,,,,4,1,0,0,,264,,,,331,,,623,0,13,636,893
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,153,2,2,11,7,4,,,,,,,,1,0,0,0,,232,,,,309,,,564,0,20,584,852
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,154,2,2,26,11,7,,,,,,,,2,1,1,0,,301,,,,333,,,682,0,18,700,1154
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,155,1,1,5,2,0,,,,,,,,0,0,0,1,,191,,,,266,,,465,0,20,485,728
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,156,4,4,32,15,7,,,,,,,,3,1,1,0,,781,,,,820,,,1660,1,36,1697,2734
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,157,1,1,12,4,0,,,,,,,,0,1,0,0,,60,,,,154,,,231,0,3,234,394
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,158,1,1,1,0,1,,,,,,,,0,0,0,0,,32,,,,53,,,87,0,0,87,137
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,286,1,1,0,0,0,,,304,,,,,0,0,0,0,,157,,,,,,,461,0,6,467,627
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,287,2,2,0,1,1,,,332,,,,,0,0,0,0,,305,,,,,,,639,0,14,653,832
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,288,1,1,1,0,0,,,110,,,,,0,0,0,0,,64,,,,,,,175,0,4,179,245
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,497,1,1,20,27,4,,,18,,,,2,2,2,0,0,,110,,,,,,,185,0,4,189,379
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,498,3,3,156,173,21,,,116,,,,15,22,7,0,2,,366,,,,,,,878,0,16,894,1529
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,499,3,3,508,360,29,,,65,,,,6,48,11,2,2,,250,,,,,,,1281,1,8,1290,1831
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,500,2,2,160,138,14,,,50,,,,8,18,7,0,0,,158,,,,,,,553,0,4,557,809
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,501,3,3,399,286,14,,,111,,,,17,45,14,1,1,,312,,,,,,,1200,1,23,1224,1804
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,502,2,2,167,173,10,,,52,,,,7,26,2,1,0,,163,,,,,,,601,1,6,608,831
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,503,2,2,246,222,9,,,55,,,,14,37,9,0,0,,164,,,,,,,756,0,20,776,1131
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,504,2,2,260,218,16,,,59,,,,12,29,9,1,0,,160,,,,,,,764,0,7,771,1076
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,505,2,2,333,260,17,,,52,,,,14,32,5,0,0,,185,,,,,,,898,0,7,905,1226
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,506,2,2,374,261,13,,,22,,,,3,24,6,1,0,,104,,,,,,,808,0,10,818,1122
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,507,1,1,50,58,5,,,16,,,,4,4,2,0,0,,106,,,,,,,245,0,6,251,422
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,508,2,2,282,226,11,,,62,,,,17,33,9,0,0,,209,,,,,,,849,0,16,865,1249
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,509,3,3,194,169,29,,,107,,,,32,14,6,4,0,,437,,,,,,,992,1,25,1018,1754
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,510,4,4,219,237,22,,,53,,,,10,25,23,1,2,,613,,,,,,,1205,0,33,1238,930
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,511,2,2,87,58,9,,,44,,,,11,7,5,0,0,,210,,,,,,,431,0,11,442,787
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,512,2,2,111,114,15,,,91,,,,14,15,5,2,1,,286,,,,,,,654,1,27,682,1352
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,513,2,2,91,105,12,,,74,,,,10,26,1,0,0,,234,,,,,,,553,0,13,566,1083
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,514,3,3,257,174,30,,,133,,,,27,23,6,1,0,,525,,,,,,,1176,1,25,1202,2144
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,515,1,1,17,35,0,,,13,,,,6,3,0,0,0,,73,,,,,,,147,0,2,149,293
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,516,1,1,52,52,2,,,30,,,,7,7,1,0,0,,98,,,,,,,249,0,7,256,387
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,517,2,2,153,139,7,,,33,,,,7,17,5,0,0,,114,,,,,,,475,2,4,481,754
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,518,1,1,177,147,5,,,16,,,,6,14,2,0,0,,89,,,,,,,456,0,12,468,669
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,519,1,1,103,98,14,,,45,,,,8,10,6,0,0,,178,,,,,,,462,0,10,472,741
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,520,2,2,104,105,12,,,63,,,,13,15,3,2,1,,165,,,,,,,483,0,4,487,818
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,521,1,1,45,106,10,,,47,,,,10,7,3,1,0,,152,,,,,,,381,1,12,394,669
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,522,2,2,186,168,10,,,56,,,,19,16,8,3,0,,211,,,,,,,677,1,13,691,1032
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,523,1,1,64,49,9,,,42,,,,7,4,3,0,0,,139,,,,,,,317,0,11,328,524
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,524,7,7,1478,1076,57,,,171,,,,42,137,28,9,2,,622,,,,,,,3622,2,26,3650,5085
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,525,2,2,184,139,9,,,48,,,,10,17,8,0,0,,170,,,,,,,585,0,2,587,863
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,526,1,1,143,97,7,,,35,,,,6,14,3,1,0,,100,,,,,,,406,0,5,411,576
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,527,2,2,122,117,7,,,53,,,,11,22,3,0,2,,187,,,,,,,524,1,6,531,789
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,528,2,2,113,100,13,,,60,,,,12,15,3,0,1,,241,,,,,,,558,2,11,571,909
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,529,2,2,85,75,4,,,39,,,,14,12,4,0,1,,195,,,,,,,429,0,15,444,1004
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,530,1,1,38,38,8,,,39,,,,45,2,2,0,1,,147,,,,,,,320,0,12,332,697
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,531,2,2,99,104,16,,,79,,,,14,16,4,2,0,,242,,,,,,,576,1,12,589,1031
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,532,24,24,3248,2901,253,,,1091,,,,195,427,99,6,6,,2947,,,,,,,11173,9,120,11302,17414
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,533,13,13,525,541,86,,,447,,,,69,47,15,7,2,,1449,,,,,,,3188,3,94,3285,9061
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,534,2,2,84,56,10,,,70,,,,13,14,4,0,0,,278,,,,,,,529,2,23,554,1347
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,535,2,2,58,44,7,,,52,,,,8,7,6,1,0,,180,,,,,,,363,1,19,383,903
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,536,3,3,137,139,31,,,116,,,,19,18,1,0,0,,460,,,,,,,921,0,29,950,1921
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,537,4,4,322,320,42,,,179,,,,30,53,16,1,1,,504,,,,,,,1468,0,25,1493,2261
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,538,2,2,172,209,12,,,91,,,,23,35,8,0,2,,286,,,,,,,838,1,16,855,1376
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,539,2,2,147,178,15,,,71,,,,18,22,6,0,1,,228,,,,,,,686,0,15,701,1153
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,540,1,1,80,92,8,,,37,,,,10,11,0,0,0,,128,,,,,,,366,0,11,377,616
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,541,2,2,75,77,12,,,82,,,,23,4,2,0,0,,368,,,,,,,643,0,23,666,1330
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,542,1,1,89,75,6,,,41,,,,12,13,3,0,0,,143,,,,,,,382,2,13,397,687
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,543,2,2,82,95,12,,,77,,,,11,11,3,0,0,,258,,,,,,,549,1,15,565,1034
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,544,3,3,180,169,16,,,140,,,,25,20,5,0,0,,402,,,,,,,957,0,24,981,1671
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,545,2,2,78,105,12,,,77,,,,15,10,1,0,0,,281,,,,,,,579,0,17,596,1160
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,546,1,1,55,88,8,,,58,,,,8,4,4,0,1,,143,,,,,,,369,0,9,378,649
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,547,1,1,39,42,7,,,61,,,,11,8,2,1,0,,178,,,,,,,349,0,0,349,726
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,548,2,2,36,37,5,,,25,,,,10,2,0,0,0,,117,,,,,,,232,0,11,243,948
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,549,1,1,72,65,9,,,64,,,,38,0,0,0,0,,167,,,,,,,415,0,10,425,737
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,550,2,2,75,80,8,,,59,,,,20,12,1,0,0,,182,,,,,,,437,0,13,450,808
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,551,2,2,61,74,9,,,60,,,,9,6,0,0,0,,251,,,,,,,470,3,16,489,864
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,552,2,2,95,79,19,,,89,,,,9,1,3,0,0,,200,,,,,,,495,0,11,506,979
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,553,2,2,50,54,7,,,71,,,,6,9,0,2,0,,213,,,,,,,412,0,10,422,830
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,554,4,4,123,122,20,,,143,,,,31,14,4,0,1,,592,,,,,,,1050,0,34,1084,2495
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,555,2,2,115,90,10,,,107,,,,13,4,0,1,1,,325,,,,,,,666,1,24,691,1339
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,556,2,2,112,119,10,,,102,,,,18,15,0,1,2,,306,,,,,,,685,0,16,701,1271
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,557,1,1,69,79,6,,,41,,,,19,1,1,0,0,,202,,,,,,,418,0,13,431,736
