ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,76,RANCHERIA DE LA CRUZ,3,6,182,30,3,,91,123,,233,250,,11,,,,,0,923,35,958,1352,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,77,BARRIO DE SANTA MARIA YANCUITLALPAN,3,7,,127,,,181,32,,126,136,,10,,,,,0,612,23,635,850,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,78,BARRIO DE SAN LUCAS,2,9,115,678,147,374,667,274,,1162,607,,269,,,,,13,4293,273,4579,7152,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,79,BARRIO DE LA PRECIOSA,3,8,117,49,,226,116,46,,147,90,3,93,,,,,12,887,42,941,1421,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,80,BARRIO DE SAN ANTONIO,2,7,197,113,9,29,419,14,,242,60,,11,,,,,2,1094,41,1137,1693,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,81,BARRIO DE SAN JOSE,1,3,155,48,,44,209,172,,309,126,140,101,,,,,12,1304,79,1395,1848,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,82,COLONIA MARIANO MATAMOROS,2,4,45,115,,,78,87,,236,15,,168,,,,,0,744,28,772,1081,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,83,HERMENEGILDO GALEANA,1,2,,72,,50,125,300,,151,62,90,,,,,,0,850,46,896,1273,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,84,RANCHERIA DE TORRES,1,1,12,8,,,54,54,,4,81,,,,,,,0,213,3,216,278,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,85,FRANCISCO I. MADERO LA MESA,1,1,,42,,,31,1,,50,,,,,,,,1,124,1,126,165,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,86,COLONIA FRANCISCO VILLA TECOAC,1,1,,193,,29,76,222,,122,,,,,,,,0,642,21,663,810,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,87,EL CARMEN XALPATALAHUAYA,1,3,151,75,100,6,166,83,,551,66,,7,,,,,0,1205,28,1233,1574,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,88,BENITO JUAREZ,1,5,,282,,157,307,812,,374,38,,660,,,,,1,2630,127,2758,4077,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,89,FRANCISCO. I MADERO TECOPILCO EL VALLE,1,1,,19,,,222,133,,81,6,,,,,,,0,461,7,468,624,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,90,SAN JOSE XICOHTENCATL,2,7,422,554,,411,307,223,,631,139,,395,,,,,2,3082,178,3262,5039,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,91,COL. ACASILLADOS SAN MARTIN NOTARIO,1,1,28,,,,82,4,,129,2,,,,,,,0,245,9,254,308,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,92,LAZARO CARDENAS,1,2,2,287,1,,274,121,,136,,,10,,,,,34,831,21,886,1084,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,93,COLONIA CHAPULTEPEC,1,2,9,82,,7,270,111,,79,5,,17,,,,,0,580,19,599,829,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,94,COLONIA SAN FRANCISCO TECOAC,1,2,,,,27,87,,,5,3,91,,,,,,0,213,4,217,246,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,95,NUEVO BARRIO FRANCISCO VILLA,1,2,156,20,,,71,21,,,71,,79,,,,,73,418,20,511,688,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,96,COLONIA CUAHTEMOC,1,2,81,20,18,168,91,75,,230,3,,,,,,,0,686,30,716,880,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,97,COLONIA JOSE MARIA MORELOS,1,2,,104,,11,213,274,,115,48,,,,,,,1,765,31,797,1072,
29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,98,COLONIA JOSE MARIA MORELOS,1,1,,57,,,89,113,,96,4,,,,,,,0,359,16,375,587,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,99,IGNACIO ZARAGOZA,2,8,55,600,,323,968,153,,651,152,,208,,,,,416,3110,272,3798,5788,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,100,RANCHERIA ALTAMIRA DE GUADALUPE,1,1,82,12,,7,18,5,,3,23,109,17,,,,,0,276,5,281,361,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,101,RANCHERIA LOS PILARES,1,2,137,13,,16,114,7,,213,39,,21,,,,,83,560,54,697,1087,
29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,102,RANCHERIA DE JESUS,1,2,,15,,112,52,57,,124,170,,,,,,,0,530,49,579,874,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,103,IGNACIO ZARAGOZA,1,2,,110,,,,478,,156,144,,,,,,,0,888,25,913,1296,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,104,ADOLFO LOPEZ MATEOS,1,2,,8,,,188,11,,149,,,,,,,,212,356,24,592,793,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,105,SAN LORENZO TECHALOTE,1,1,,2,,,14,55,86,99,,,,,,,,0,256,3,259,317,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,106,SANTIAGO TLALPAN,1,1,165,5,,21,,17,61,168,,,28,,,,,0,465,13,478,671,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,107,SAN SIMEON XIPETZINGO,1,4,,403,,6,243,628,,202,,,205,,,,,0,1687,68,1755,2534,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,108,SAN MANUEL TLALPAN,1,1,,1,,,64,40,,30,,,,,,,,0,135,3,138,172,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,109,SANTA MARIA IXCOTLA,1,1,,9,,,194,5,,204,,,18,,,,,0,430,22,452,585,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,3,8,,117,41,499,576,307,53,938,43,883,205,,,,,0,3662,165,3827,5801,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,111,RANCHERIA LA SOLEDAD,1,1,,1,,9,85,3,,44,,7,,,,,,0,149,12,161,224,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,112,SAN ANTONIO ATOTONILCO,2,5,,86,45,428,,576,,620,,89,129,,,,,1,1973,93,2067,3605,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,113,SAN MIGUEL LA PRESA,1,1,,,,33,7,115,,4,,99,,,,,,0,258,6,264,333,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,114,LA TRINIDAD TENEXYECAC,1,4,,174,24,177,550,,,404,,60,414,,,,,0,1803,116,1919,2608,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,115,SAN ANTONIO TECOAC,1,2,,60,2,47,231,145,,84,,54,,,,,,0,623,13,636,827,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,116,SAN ANTONIO TIZOSTOC,1,3,,299,95,204,144,36,,306,12,,53,,,,,1,1149,32,1182,1741,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,117,SANTA CRUZ EL PORVENIR,1,2,,59,26,149,17,3,,308,254,155,,,,,,0,971,22,993,1291,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,118,ESPIRITU SANTO,1,1,,,76,168,,,,185,,9,,,,,,0,438,14,452,638,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,119,SAN GABRIEL POPOCATLA,1,2,,198,4,8,210,26,,241,125,43,74,,,,,1,929,40,970,1456,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,120,SAN DIEGO XOCOYUCAN,1,5,,238,15,317,103,146,278,415,,660,20,,,,,0,2192,87,2279,3364,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,121,SANTA INES TECUEXCOMAC,2,4,,137,15,86,83,198,,848,11,224,,,,,,0,1602,78,1680,2595,
29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,122,CUARTA SECCION,1,3,,20,274,,58,306,163,286,74,322,276,,,,,0,1779,31,1810,2286,
29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,123,TERCERA SECCION,1,3,,129,277,,178,92,40,307,371,299,123,,,,,0,1816,34,1850,2327,
29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,124,SEGUNDA SECCION,1,3,,84,128,,382,42,142,388,63,133,273,,,,,2,1635,44,1681,2222,
29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,125,PRIMERA SECCION,1,3,,43,342,,112,72,346,211,104,45,37,,,,,0,1312,46,1358,1664,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,126,SECCION 1A SAN BERNARDINO,2,6,556,204,772,851,,,96,458,,187,,,,,,4,3124,132,3260,4253,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,127,SECCION 6A TLACATECPA,2,7,,68,942,558,,,961,486,,224,,,,,,4,3239,120,3363,4680,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,128,SECCION SEPTIMA,3,9,,,123,594,922,271,290,710,386,48,28,,,,,223,3372,203,3798,5236,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,129,SECCION SEGUNDA,1,5,,469,194,505,,,89,500,573,24,48,,,,,5,2402,101,2508,3463,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,130,SECCION 9A COLHUACA,1,2,,,299,38,,442,,146,,76,,,,,,1,1001,40,1042,1355,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,131,SECCION 3A SAN MIGUEL XALTIPAN,2,6,,,628,494,370,301,117,441,321,71,154,,,,,2,2897,122,3021,4152,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,132,SECCION 8A STA. MARIA AQUIAHUAC,1,1,,130,,92,,13,24,127,,31,,,,,,0,417,17,434,538,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,19,TEPETITLA DE LARDIZABAL,133,VILLALTA,3,8,,,,995,440,102,90,548,,363,1015,,,,,55,3553,113,3721,5508,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,19,TEPETITLA DE LARDIZABAL,134,SAN MATEO AYECAC,2,5,,,,911,355,621,90,429,,,,,,,,0,2406,202,2608,3526,
29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,19,TEPETITLA DE LARDIZABAL,135,GUADALUPE VICTORIA,1,1,,,,60,,,3,46,105,,53,,,,,5,267,6,278,342,
29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,136,LA PROVIDENCIA,1,1,,73,,1,5,,,17,30,,,,,,,0,126,3,129,155,
29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,137,FRANCISCO VILLA,2,4,253,,,16,218,,250,563,251,,222,,,,,1,1773,52,1826,2641,
29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,138,FRANCISCO I MADERO,1,2,11,120,,29,195,,,273,137,,,,,,,0,765,21,786,1112,
29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,139,TEPUENTE,1,1,,,18,85,5,,,57,,,,,,,,0,165,4,169,208,
29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,140,SAN FELIPE HIDALGO,1,2,449,6,,448,,,,82,,,,,,,,4,985,33,1022,1400,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,22,ACUAMANALA DE MIGUEL HIDALGO,141,SECCION 1A ACUAMANALA,1,2,253,,93,,,186,72,204,351,,,,,,,1,1159,55,1215,1477,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,22,ACUAMANALA DE MIGUEL HIDALGO,142,SECCION 3A CHIMALPA,1,3,,,851,116,,56,110,222,37,,,,,,,3,1392,55,1450,1716,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,22,ACUAMANALA DE MIGUEL HIDALGO,143,SECCION 2A GUADALUPE HIDALGO,1,2,,,231,204,,,276,268,35,,,,,,,2,1014,90,1106,1333,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,22,ACUAMANALA DE MIGUEL HIDALGO,144,SECCION 4A OLEXTLA DE JUAREZ,1,1,14,,103,,,138,31,153,74,,,,,,,169,513,23,705,821,
29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,145,SAN JOSE ATOYATENCO,1,3,,127,,340,,300,120,75,22,,1,,,,,44,985,52,1081,1520,
29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,146,SAN RAFAEL TENANYECAC,1,4,,56,,195,,79,330,150,,,8,,,,,940,818,102,1860,2490,
29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,147,SAN MIGUEL XOCHITECATITLA,1,3,,,,686,,,,,52,,75,,,,,391,813,73,1277,1857,
29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,148,SANTIAGO MICHAC,2,5,,,,43,,70,32,1039,137,,879,,,,,0,2200,61,2261,3097,
29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,149,SAN MIGUEL ANALCO,1,2,,,,82,,246,53,,259,,275,,,,,0,915,55,970,1462,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,150,COLONIA EMILIANO ZAPATA,2,5,58,32,84,,24,206,194,211,57,163,,,,,,1,1029,44,1074,1505,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,151,SAN TADEO HUILOAPAN,1,4,10,24,51,29,755,,340,316,74,,,,,,,1,1599,114,1714,2670,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,152,SANTA CATARINA APATLAHCO,1,1,,,,1,79,,,55,,,4,,,,,0,139,4,143,172,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,153,SAN FRANCISCO TEMEZONTLA,1,3,,156,212,16,55,,200,517,1,21,222,,,,,3,1400,68,1471,2024,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,154,SAN AMBROSIO TEXANTLA,1,2,,1,,204,199,3,34,19,,8,149,,,,,1,617,16,634,774,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,155,JESUS ACATITLA,1,2,,179,89,,60,,3,275,,6,,,,,,2,612,17,631,817,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,156,SANTA CRUZ TECHACHALCO,1,3,,283,190,29,282,,10,285,47,20,89,,,,,13,1235,51,1299,1806,
29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,157,SAN JORGE TEZOQUIPAN,2,6,,593,511,324,234,,113,318,46,164,,,,,,287,2303,119,2709,3852,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,158,BARRIO DE SAN COSME,1,6,320,418,114,231,362,295,179,380,197,224,151,,,,,0,2871,77,2948,3933,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,159,BARRIO DE SANTIAGO,1,5,45,428,5,132,460,561,153,308,414,449,28,,,,,2,2983,131,3116,4155,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,160,BARRIO DE CRISTO,1,10,456,359,9,309,328,94,36,621,209,319,750,,,,,0,3490,126,3616,5170,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,2,12,485,61,636,54,1533,573,27,1180,,357,,,,,,0,4906,196,5102,7339,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,1,5,499,43,450,324,479,,24,618,13,11,111,,,,,1,2572,91,2664,3814,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,1,5,562,596,2,10,68,422,162,358,5,221,139,,,,,3,2545,85,2633,3548,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,1,4,198,359,102,259,479,,,354,212,7,19,,,,,0,1989,58,2047,2878,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,1,6,39,453,34,535,237,463,57,408,30,9,664,,,,,0,2929,109,3038,4183,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,2,9,363,454,616,444,807,272,369,758,342,19,150,,,,,3,4594,161,4758,6687,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,2,8,890,668,418,112,540,,,436,29,97,127,,,,,8,3317,195,3520,5262,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,2,11,135,1058,35,737,794,214,23,852,1465,19,34,,,,,8,5366,232,5606,8317,
29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,2,10,787,546,30,309,1590,,179,872,,43,,,,,,2,4356,348,4706,7989,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,3,11,339,218,413,,197,324,145,1163,184,638,176,,,,,3,3797,198,3998,6413,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,1,4,163,165,80,,49,,162,153,315,627,,,,,,1,1714,75,1790,2529,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,172,JESUS HUIZNAHUAC,1,2,252,175,54,,69,11,14,128,161,62,5,,,,,2,931,27,960,1227,
29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,1,4,296,296,295,,46,,76,328,105,584,,,,,,4,2026,78,2108,2937,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,2,6,233,340,,983,168,,122,858,219,,,,,,,1,2923,91,3015,3920,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,1,4,362,,80,325,431,,,559,201,,,,,,,2,1958,72,2032,2683,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,1,7,379,108,221,623,453,,217,1126,99,,,,,,,0,3226,120,3346,4571,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,177,ACXOTLA DEL MONTE,1,3,250,,110,248,74,,214,276,279,,,,,,,0,1451,53,1504,2093,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,178,SECCION 5A ACTIPAC,1,3,96,,147,533,100,,,282,114,,,,,,,1,1272,48,1321,1716,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,179,SECCION 6A CUAUHTLA,1,3,117,,119,381,,,157,492,114,,8,,,,,1,1388,46,1435,1766,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,180,CUAXINCA,1,1,,138,130,5,,,,82,,,,,,,,0,355,4,359,416,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,181,EL CARMEN AZTAMA,1,3,,300,,500,395,,,584,,,,,,,,3,1779,52,1834,2270,
29,TLAXCALA,12,SAN FRANCISCO PAPALOTLA,29,TEPEYANCO,182,SANTIAGO TLACOCHCALCO,1,2,,107,152,126,,2,103,97,126,,,,,,,0,713,28,741,976,
29,TLAXCALA,12,SAN FRANCISCO PAPALOTLA,29,TEPEYANCO,183,LA AURORA,1,2,190,,150,18,221,,,,119,,8,,,,,0,706,22,728,973,
29,TLAXCALA,12,SAN FRANCISCO PAPALOTLA,29,TEPEYANCO,184,SAN COSME ATLAMAXAC,1,3,16,466,87,316,,288,,406,243,,5,,,,,0,1827,50,1877,2267,
29,TLAXCALA,12,SAN FRANCISCO PAPALOTLA,29,TEPEYANCO,185,SAN PEDRO XACALTZINGO,1,3,,,,754,,,,479,243,,,,,,,0,1476,29,1505,1854,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,186, CHIPILO,1,3,,,,29,288,238,,400,175,,116,,,,,0,1246,69,1315,1783,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,187,VILLAREAL,1,2,8,,289,109,143,36,,116,163,,56,,,,,0,920,23,943,1279,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,188,TOLUCA DE GUADALUPE,1,4,156,,7,391,90,288,,403,87,,576,,,,,1,1998,78,2077,2751,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,189,COLONIA EL CAPULIN,1,1,1,,,177,31,116,,51,,,6,,,,,0,382,15,397,510,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,190,COLONIA GUADALUPE VICTORIA,1,2,1,,,6,133,92,,335,38,,26,,,,,0,631,20,651,806,
29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,191,NICOLAS BRAVO,1,2,153,,,59,189,402,,196,49,,20,,,,,0,1068,47,1115,1463,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,192,COLONIA AGRICOLA DE DOLORES,1,2,137,,164,277,,290,,133,,,171,,,,,12,1172,33,1217,1673,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,193,SECCION 4A CHIAUTZINGO,1,2,86,,39,158,,315,,357,,,35,,,,,0,990,29,1019,1386,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,194,SECCION 1A ACTIPAN INFONAVIT,3,8,456,,518,482,166,379,273,715,,60,134,,,,,1,3183,149,3333,5003,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,195,SECCION 2A TEOTLALPAN,1,5,79,173,517,184,,447,,529,,,198,,,,,4,2127,97,2228,3597,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,196,SECCION 3A OCOTITLA,1,2,175,,22,73,,334,12,220,,,59,,,,,2,895,43,940,1448,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,197,SANTA MARIA CAPULAC,1,2,,,,137,,,375,234,,,,,,,,0,746,14,760,1248,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,198,SANTA FE LA TROJE,1,1,,,,75,,99,95,21,,,1,,,,,0,291,6,297,358,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,199,COLONIA PLAN DE AYALA,1,1,21,,19,78,,45,,86,,,118,,,,,0,367,6,373,494,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,200,JOSE MARIA MORELOS Y PAVON,1,1,2,,3,43,,66,87,236,,,10,,,,,1,447,20,468,705,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,201,SAN FRANCISCO ATEXCATZINGO,2,7,61,165,71,990,315,711,,257,,,471,,,,,0,3041,125,3166,4874,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,202,SAN BARTOLOME MATLALOHCAN,1,6,224,,59,445,,591,41,1303,,,34,,,,,2,2697,118,2817,4397,
29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,203,SAN ISIDRO PIEDRAS NEGRAS,1,1,,,,55,,5,,136,,,2,,,,,0,198,6,204,257,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,204,SAN BARTOLOME TENANGO,1,3,,,,45,351,18,347,336,3,13,,,,,,3,1113,67,1183,1635,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,205,SANTA CRUZ AQUIAHUAC,2,6,,,,612,850,,,870,,14,,,,,,1,2346,30,2377,3120,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,206,SANTA ISABEL TETLATLAHUCA,2,6,,,,167,615,346,110,317,427,595,,,,,,0,2577,90,2667,3652,
29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,207,SAN ANDRES CUAMILPA,1,2,,,,274,201,,25,200,,222,,,,,,1,922,25,948,1238,
29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,208,SAN ESTEBAN TIZATLAN,3,8,200,503,102,138,47,341,999,1366,12,11,18,,,,,5,3737,141,3883,5639,
29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,209,SANTA MARIA IXTULCO,2,6,170,187,178,484,166,634,164,484,371,176,11,,,,,3,3025,108,3136,4263,
29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,210,SAN BUENAVENTURA ATEMPAN,1,3,186,225,13,170,15,58,95,279,274,,127,,,,,2,1442,32,1476,1985,
