CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,,,REG_MR,PT_PVEM_MORENA,3,MARIA TERESA ESPINOZA TAPIA,2,,,MORENA
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,,,REG_MR,PT_PVEM_MORENA,4,JUVENAL BAEZ MARTINEZ,1,,,MORENA
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,,,REG_RP,PRI,1,ISMAEL GODINEZ ROMERO,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRI
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,,,REG_RP,TMX,2,JAIRO EMMANUEL SOTO TORRES,1,,,TMX
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,12,BUENAVISTA,,,REG_RP,C_PRD_PESM,3,GUADALUPE ESPINOZA RAMOS,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,PRES_MUN,C_PRD_PESM,1,HEVER TENTORY GARCIA,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,SIND_MR,C_PRD_PESM,1,SILVIA CARDENAS PLANCARTE,2,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_MR,C_PRD_PESM,1,RENE SAUCEDO VILLA,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_MR,C_PRD_PESM,2,MARIA GUADALUPE BUSTOS VALDEZ,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_MR,C_PRD_PESM,3,PEDRO ARREOLA CHAVEZ,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_MR,C_PRD_PESM,4,NOEMI CARDENAS SALAZAR,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_RP,PT_PVEM_MORENA,1,ANGELICA GUERRERO MARCHAN,2,,,PVEM
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_RP,PT_PVEM_MORENA,2,SAUL SALAZAR CISNEROS,1,,,PVEM
5,16,MICHOACAN,18,HUETAMO,13,CARACUARO,,,REG_RP,PT_PVEM_MORENA,3,DAYANIRA ARREDONDO RODRIGUEZ,2,,,PVEM
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,PRES_MUN,PRD,1,DESIGNACIÓN POR EL CONGRESO,,,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,SIND_MR,PRD,1,MARIA DEL CARMEN MARTINEZ GALVAN,2,,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_MR,PRD,1,ESPERANZA ZARAGOZA CACHO,2,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_MR,PRD,2,JESUS MONTELONGO MELGAREJO,1,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_MR,PRD,3,MARIA GUADALUPE ACHA MELGAREJO,2,,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_MR,PRD,4,FRANCISCO CIPRIAN SANTOS,1,,,PRD
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_RP,PT_PVEM_MORENA,1,ALMA EDITH ZARAGOZA CACHO,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_RP,PESM,2,RIGOBERTO BLAS ANGELES,1,,,PESM
5,16,MICHOACAN,5,PARACHO,21,CHARAPAN,,,REG_RP,MM,3,ELIAS MAXIMO REMIGIO,1,,,MM
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,PRES_MUN,MC,1,JUAN GABRIEL MOLINERO VILLASEÑOR,1,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,SIND_MR,MC,1,MARIA AURORA BAEZA PIÑON,2,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_MR,MC,1,EFRAIN BENJAMIN RODRIGUEZ VILLA,1,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_MR,MC,2,MARIA JOSEFINA MACIEL ZARCO,2,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_MR,MC,3,ISMAEL NIETO FLORES,1,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_MR,MC,4,JUANA SALGUERO MELGAREJO,2,,,MC
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_RP,CAND_IND1,1,MIGUEL ELOY ARREOLA YEPEZ,1,,,CAND_IND1
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_RP,PT_PVEM_MORENA,2,DANIEL GARCIA FULGENCIO,1,,,MORENA
5,16,MICHOACAN,8,TARIMBARO,22,CHARO,,,REG_RP,C_PAN_PRI_PRD,3,ARMANDO NIETO ARREOLA,1,,,PRD
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,PRES_MUN,MC,1,ARMANDO PEREZ MENDOZA,1,CANDIDATURAS MIGRANTE,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,SIND_MR,MC,1,ANA LAURA COVARRUBIAS RAMOS,2,,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_MR,MC,1,PAULO CESAR ALEJANDRE CARDENAS,1,,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_MR,MC,2,CLAUDIA MIRIAM CERDA GAITAN,2,,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_MR,MC,3,JESUS VEGA AYALA,1,,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_MR,MC,4,ERIKA LOPEZ NEGRETE,2,,,MC
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_RP,MORENA,1,LUIS ESTEBAN JUAREZ MORENO,1,,,MORENA
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_RP,C_PRI_PRD,2,GERARDO MACIEL GARCIA,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRI
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,,,REG_RP,MORENA,3,ROSA KARINA GALVEZ RUIZ,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,PRES_MUN,PT_PVEM_MORENA,1,ALEJANDRA ORTIZ SUAREZ,2,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,SIND_MR,PT_PVEM_MORENA,1,OSVALDO GUTIERREZ HERNANDEZ,1,,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_MR,PT_PVEM_MORENA,1,LLUVIA LIZBETH MARQUEZ IXTA,2,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_MR,PT_PVEM_MORENA,2,ABRAHAM HUERTA SANTOS,1,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_MR,PT_PVEM_MORENA,3,MARTHA ALICIA LORENZO PASCUAL,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_MR,PT_PVEM_MORENA,4,LUIS OCTAVIO HERNANDEZ MAURICIO,1,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_RP,MC,1,GUADALUPE MENDOZA AGUILAR,2,CANDIDATURAS INDIGENAS,,MC
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_RP,PRD,2,KAREN ESTELA ALVAREZ TARELO,2,,,PRD
5,16,MICHOACAN,5,PARACHO,25,CHILCHOTA,,,REG_RP,PRI,3,ONEIDA GARCIA ANGEL,2,CANDIDATURAS INDIGENAS,,PRI
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,PRES_MUN,PT_PVEM_MORENA,1,JUSTO HUMBERTO VIRGEN CERRILLOS,1,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,SIND_MR,PT_PVEM_MORENA,1,ROSA IBARRA MEDINA,2,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_MR,PT_PVEM_MORENA,1,JOSE FLABIO MEDINA SANCHEZ,1,CANDIDATURAS INDIGENAS,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_MR,PT_PVEM_MORENA,2,MARIA YULIANA SERRANO GIORGE,2,CANDIDATURAS MIGRANTE,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_MR,PT_PVEM_MORENA,3,RAUL HERIBERTO BIRRUETA RIVERA,1,CANDIDATURAS MIGRANTE,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_MR,PT_PVEM_MORENA,4,EDITH NAYELI MEDINA RAMOS,2,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_RP,PESM,1,MARCO ANTONIO SANCHEZ ESPINDOLA,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PESM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_RP,PESM,2,JULIO CASTAÑEDA ANDRADE,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PESM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,26,CHINICUILA,,,REG_RP,PESM,3,MA. ALIDA SALCEDA BARAJAS,2,,,PESM
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,PRES_MUN,C_PAN_PRI_PRD,1,MARIO HERRERA SANCHEZ,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,SIND_MR,C_PAN_PRI_PRD,1,YULIANA GARCIA GUZMAN,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_MR,C_PAN_PRI_PRD,1,GERARDO GUZMAN FARFAN,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_MR,C_PAN_PRI_PRD,2,LETICIA BEDOLLA GUZMAN,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_MR,C_PAN_PRI_PRD,3,JUAN MANUEL ZAVALA HERNANDEZ,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_MR,C_PAN_PRI_PRD,4,ALEXANDRA MEZA GUZMAN,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_RP,PT_PVEM_MORENA,1,JUAN JACUINDE DELGADO,1,CANDIDATURAS MIGRANTE,,PVEM
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_RP,PT_PVEM_MORENA,2,ARACELI TAPIA MEZA,2,,,PVEM
5,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,,,REG_RP,PT_PVEM_MORENA,3,LUIS VILLAGOMEZ ORTIZ,1,,,PVEM
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,PRES_MUN,PAN,1,FRANCISCO JAVIER PEREZ MALDONADO,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,SIND_MR,PAN,1,EGLICERIA MERAZ PACHECO,2,CANDIDATURAS MIGRANTE,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_MR,PAN,1,IGNACIO CORTES CORTES,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_MR,PAN,2,CRISTINA CORTES GONZALEZ,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_MR,PAN,3,NOHEMI GARIBAY VAZQUEZ,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_MR,PAN,4,ANA LUCIA MUÑIZ AMEZCUA,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_RP,PT_PVEM_MORENA,1,LAURA PIMENTEL ESPINOZA,2,CANDIDATURAS MIGRANTE,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_RP,PT_PVEM_MORENA,2,RAFAEL JIMENEZ FERNANDEZ,1,CANDIDATURAS MIGRANTE,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,,,REG_RP,C_PRI_PRD,3,ALMA IRENE RODRIGUEZ PEREZ,2,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,PRES_MUN,C_PAN_PRI_PRD,1,MA. JUDIT CHINO CAMACHO,2,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,SIND_MR,C_PAN_PRI_PRD,1,MARIO ALBERTO CRUZ SOLORIO,1,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_MR,C_PAN_PRI_PRD,1,ELSA SANTOS SOLORIO,2,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_MR,C_PAN_PRI_PRD,2,HUMBERTO BAEZ ZARCO,1,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_MR,C_PAN_PRI_PRD,3,MA DEL CARMEN ORTEGA GARCIA,2,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_MR,C_PAN_PRI_PRD,4,JOSE REYES VILLALOBOS,1,,,PRI
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_RP,PT_PVEM_MORENA,1,GABRIELA ROJAS HERNANDEZ,2,,,PVEM
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_RP,PT_PVEM_MORENA,2,ISAIAS CHAVEZ CARDENAS,1,,,PVEM
5,16,MICHOACAN,22,MUGICA,29,CHURUMUCO,,,REG_RP,PT_PVEM_MORENA,3,PILAR CAMACHO SOLORIO,2,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,PRES_MUN,C_PAN_PRI_PRD,1,ANDRES RAFAEL AGUILAR MENDOZA,1,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,SIND_MR,C_PAN_PRI_PRD,1,KARLA JANET OROZCO LANDIN,2,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_MR,C_PAN_PRI_PRD,1,MA DEL SOCORRO BUENO GIL,2,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_MR,C_PAN_PRI_PRD,2,MIRNA LICEA LEYVA,2,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_MR,C_PAN_PRI_PRD,3,ARIANA LIZETH RODRIGUEZ MENDOZA,2,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_MR,C_PAN_PRI_PRD,4,DAVID CHISTRIAM TREJO MALDONADO,1,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_RP,PT_PVEM_MORENA,1,ARNOLDO MORENO SANDOVAL,1,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_RP,MM,2,MA FRANCISCA MEJIA RAMOS,2,CANDIDATURAS INDIGENAS,,MM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,14,COAHUAYANA,,,REG_RP,PESM,3,ELSA MEDINA AYALA,2,,,PESM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,PRES_MUN,MC,1,ANAVEL AVILA CASTREJON,2,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,SIND_MR,MC,1,CAIN SALVADOR SANCHEZ MENDOZA,1,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,1,PAOLA NEREYDA GUIZAR ZEPEDA,2,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,2,J. JESUS BLANCO BARAJAS,1,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,3,PATRICIA AZUCENA CHAVEZ MENDOZA,2,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,4,FRANCISCO JAVIER ANDRADE BARAJAS,1,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,5,ARELY LOPEZ FIGUEROA,2,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_MR,MC,6,VICENTE GONZALEZ BARAHONA,1,,,MC
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_RP,C_PRD_PESM,1,MARCO ANTONIO ANDRADE MURILLO,1,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_RP,C_PRD_PESM,2,LORENA ESMERALDA DIAZ TORRES,2,,,PRD
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_RP,PT_PVEM_MORENA,3,SHARIM PAULINA TEJEDA FARIAS,2,,,PVEM
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,,,REG_RP,C_PRD_PESM,4,LEOPOLDO VALENCIA CASTILLO,1,,,PRD
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,PRES_MUN,PT_PVEM_MORENA,1,VALERIA AGUILAR JUAREZ,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,SIND_MR,PT_PVEM_MORENA,1,SERVANDO CORNEJO MAGAÑA,1,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_MR,PT_PVEM_MORENA,1,LUCIA MONTSERRAT GUZMAN ZAMUDIO,2,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_MR,PT_PVEM_MORENA,2,CARLOS MANUEL CORDOBA VELAZQUEZ,1,CANDIDATURAS MIGRANTE,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_MR,PT_PVEM_MORENA,3,PERLA LUCERO RODRIGUEZ PEREZ,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_MR,PT_PVEM_MORENA,4,GUSTAVO GALVAN SALINAS,1,,,MORENA
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_RP,PRD,1,JAIME GERARDO CERVANTES HERNANDEZ,1,,,PRD
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_RP,PRD,2,ROCIO PAREDES LOPEZ,2,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,5,PARACHO,16,COENEO,,,REG_RP,MC,3,ULISES TELLEZ TOVAR,1,,,MC
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,PRES_MUN,C_PAN_PRI_PRD,1,JANITZIO MUJICA MANZO,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,SIND_MR,C_PAN_PRI_PRD,1,SARAI ARCEO MANZO,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_MR,C_PAN_PRI_PRD,1,RAUL RICO PADILLA,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_MR,C_PAN_PRI_PRD,2,CLAUDIA ALEJANDRA MANZO ROMAN,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_MR,C_PAN_PRI_PRD,3,JOSE LUIS MACIAS BUENROSTRO,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_MR,C_PAN_PRI_PRD,4,ERNESTINA GARCIA GONZALEZ,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_RP,C_PT_MORENA,1,YANETH GUADALUPE ORDAZ DIAZ,2,,,PT
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_RP,C_PT_MORENA,2,DORIAN MIGUEL AVALOS GARCIA,1,,,PT
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLAN DE REGULES,,,REG_RP,PVEM,3,MERCEDES GARCÍA GARCÍA,1,,,PVEM
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,PRES_MUN,PT_PVEM_MORENA,1,EDUARDO MARTINEZ GUZMAN,1,,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,SIND_MR,PT_PVEM_MORENA,1,ARACELI CORTES GALVAN,2,,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_MR,PT_PVEM_MORENA,1,BACILIO JIMENEZ MARTINEZ,1,,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_MR,PT_PVEM_MORENA,2,MARIA DOLORES TORRES HERNANDEZ,2,CANDIDATURAS DE DISCAPACIDAD,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_MR,PT_PVEM_MORENA,3,CARLOS ALBERTO PEREZ RIVERA,1,,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_MR,PT_PVEM_MORENA,4,MARIA CRISTINA HERNANDEZ PLATA,2,,,PT
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_RP,C_PAN_PRI_PRD,1,DAVID IBARRA MARTINEZ,1,,,PRI
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_RP,C_PAN_PRI_PRD,2,MAYRA GUERRA MARTINEZ,2,,,PRI
5,16,MICHOACAN,3,MARAVATIO,17,CONTEPEC,,,REG_RP,C_PAN_PRI_PRD,3,JOSE ALFREDO RAMIREZ MARTINEZ,1,,,PRI
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,PRES_MUN,MC,1,MARIA GRISELDA TENA HERNANDEZ,2,CANDIDATURAS MIGRANTE,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,SIND_MR,MC,1,ALEJANDRO MEDINA ORTIZ,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_MR,MC,1,JUANA OROZCO RODRIGUEZ,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_MR,MC,2,RAFAEL CHAVEZ CONTRERAS,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_MR,MC,3,DELFA ORTIZ MURILLO,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_MR,MC,4,GERARDO ROMERO HERREJON,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_RP,PT_PVEM_MORENA,1,BELZABET CASTAÑEDA CASTAÑEDA,2,CANDIDATURAS DE DISCAPACIDAD,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_RP,C_PRI_PRD,2,SAMUEL TOLEDO BARCENAS,1,,,PRI
5,16,MICHOACAN,2,PURUANDIRO,18,COPANDARO,,,REG_RP,PT_PVEM_MORENA,3,ANA CRISTINA TOLEDO BÁRCENAS ,1,,,MORENA
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,PRES_MUN,C_PAN_PRI,1,JUAN PABLO AGUILAR BARRAGAN,1,CANDIDATURAS MIGRANTE,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,SIND_MR,C_PAN_PRI,1,BLANCA MARIA IBARRA OCHOA,2,,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_MR,C_PAN_PRI,1,JUAN SALVADOR GALVAN GUIZAR,1,,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_MR,C_PAN_PRI,2,ALEJANDRA MAGAÑA VALENCIA,2,,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_MR,C_PAN_PRI,3,SERGIO VEGA GARCIA,1,,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_MR,C_PAN_PRI,4,VALERIA OCHOA AGUILAR,2,,,PAN
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_RP,MC,1,HUGO ESTRADA GALVAN,1,,,MC
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_RP,PRD,2,JESUS HERNANDEZ RUIZ,1,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,,,REG_RP,PT_PVEM_MORENA,3,LAURA NALLELY BARRAGAN LOPEZ,2,,,MORENA
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,PRES_MUN,PT_PVEM_MORENA,1,ROSA ELIA MILAN PINTOR,2,CANDIDATURAS DE DISCAPACIDAD,,PT
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,SIND_MR,PT_PVEM_MORENA,1,ISRAEL DELGADO VEGA,1,,,PT
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_MR,PT_PVEM_MORENA,1,ABILENE PEREZ NAVA,2,,,PT
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_MR,PT_PVEM_MORENA,2,SERGIO ULISES ASPERA CONTRERAS,1,CANDIDATURAS INDIGENAS,,PT
