CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2089,2,2,18,290,4,17,118,152,1,182,6,5,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,804,0,36,840,1064
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2090,2,2,19,145,3,281,24,40,1,187,9,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,727,0,65,792,1066
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2091,2,2,8,115,3,43,17,33,1,196,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,433,0,43,476,758
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2092,3,3,62,273,6,251,38,59,6,316,14,6,5,2,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,1052,0,68,1120,1511
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2093,5,5,54,536,5,183,85,54,9,621,8,9,2,1,1,0,0,7,1,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,2,0,0,11,0,0,0,0,0,1599,0,132,1731,2365
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2094,1,1,13,85,1,55,14,18,2,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,345,0,16,361,460
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2726,1,1,7,128,1,59,38,7,0,160,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,417,0,17,434,630
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2117,5,5,204,608,27,355,117,43,15,851,23,27,39,30,4,1,5,21,0,0,2,2,0,44,1,5,3,2,4,17,2,0,3,1,0,1,4,1,0,8,11,1,1,17,1,4,0,3,0,2508,1,97,2606,3570
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2118,4,4,203,492,23,298,73,31,7,724,16,14,49,19,2,2,0,10,3,1,2,1,0,44,2,1,2,0,0,4,1,0,0,1,0,0,1,0,0,5,12,1,0,4,0,4,0,0,0,2052,1,81,2134,2964
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2119,2,2,32,306,7,108,31,2,0,311,3,14,6,10,1,1,0,9,0,0,1,0,6,3,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,860,0,54,914,1161
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2120,2,2,72,232,7,58,12,5,3,185,4,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,1,1,0,1,0,601,0,28,629,900
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2121,1,1,8,85,0,22,4,1,0,121,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,255,1,13,269,334
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2122,3,3,53,451,6,235,38,17,13,379,8,17,11,6,1,0,1,11,1,0,2,0,1,6,0,0,0,1,0,3,0,1,0,1,0,0,0,2,2,3,13,0,1,4,4,0,0,0,0,1292,0,81,1373,2133
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2123,1,1,15,89,2,74,21,1,3,96,5,2,3,2,0,0,0,5,0,0,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,330,0,31,361,561
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2124,2,2,58,168,6,178,22,8,7,219,3,7,12,2,0,0,0,5,0,0,1,0,0,6,1,0,1,1,0,7,2,0,0,1,0,0,1,3,1,7,3,0,0,6,2,0,0,0,0,738,0,23,761,992
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2125,2,2,36,170,2,160,32,5,2,295,11,7,9,4,1,1,0,5,0,1,0,0,0,8,3,1,0,0,1,13,0,0,1,2,0,1,1,1,1,5,3,0,0,7,1,0,0,0,1,791,0,49,840,1117
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2126,4,4,92,512,8,244,66,16,10,470,1,6,13,8,1,1,0,26,0,0,2,0,1,7,1,0,0,1,2,5,0,0,0,0,0,1,3,0,0,4,5,1,0,5,1,0,2,2,0,1517,0,74,1591,1989
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2127,2,2,51,196,3,182,43,12,2,430,8,8,6,0,0,0,0,6,0,0,0,0,0,9,2,1,1,1,2,9,0,0,0,4,0,0,0,1,0,2,9,1,0,2,0,0,1,3,1,996,0,40,1036,1404
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2128,2,2,16,60,3,36,20,5,0,115,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,3,3,0,0,1,0,0,0,0,0,272,0,9,281,757
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2129,2,2,30,333,5,50,25,10,3,185,3,10,8,8,1,2,1,7,1,0,2,1,0,0,0,1,3,0,0,1,2,0,1,0,0,0,0,0,1,4,3,1,0,3,0,0,1,1,0,707,0,59,766,1082
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2130,1,1,26,96,0,34,10,3,126,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,304,0,17,321,544
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2131,1,1,16,161,4,67,23,5,6,120,2,5,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,422,0,24,446,576
4,21,PUEBLA,3,CHIGNAHUAPAN,200,XOCHIAPULCO,2405,4,4,72,166,8,300,51,154,4,550,12,2,4,2,0,0,1,1,0,0,0,1,0,5,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1346,4,68,1418,1853
4,21,PUEBLA,3,CHIGNAHUAPAN,200,XOCHIAPULCO,2406,3,3,19,135,2,237,13,123,3,187,3,5,1,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,741,0,32,773,1057
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2409,4,4,394,257,9,47,67,22,5,481,9,18,11,8,0,2,0,5,16,2,0,1,1,14,4,5,0,0,0,2,1,0,0,3,0,0,0,0,0,3,4,0,1,6,0,0,2,1,0,1401,0,150,1551,2240
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2410,3,3,387,174,16,64,84,18,12,513,8,12,5,1,1,0,0,10,14,3,3,0,0,17,0,0,2,1,3,7,0,0,0,1,0,0,0,0,2,5,4,0,1,9,1,0,1,3,0,1382,0,98,1480,2188
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2411,5,5,469,260,18,70,74,96,12,531,15,13,3,7,0,3,0,14,7,1,1,0,0,12,4,1,1,0,1,10,2,0,0,0,0,5,2,0,0,5,4,1,2,7,1,0,1,1,0,1654,0,138,1792,2880
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2412,4,4,298,199,11,67,54,75,5,568,13,12,1,6,0,1,0,9,2,0,3,0,0,17,5,1,0,1,3,8,2,0,0,0,0,0,1,0,2,7,7,1,0,8,0,0,0,2,2,1391,1,104,1496,2298
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2499,3,3,173,29,4,48,175,200,5,288,7,12,5,4,0,2,0,2,1,0,0,1,0,16,4,2,2,0,1,3,0,1,1,0,0,0,1,0,0,4,4,2,0,18,20,1,0,2,0,1038,5,70,1113,1644
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2500,2,2,263,13,2,22,240,18,11,157,3,1,1,2,0,0,0,1,0,0,0,0,0,1,4,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,749,7,21,777,956
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2501,3,3,357,18,5,26,798,58,25,235,3,9,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1552,0,29,1581,1922
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2508,2,2,84,74,28,83,18,13,3,398,5,11,2,6,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,738,1,31,770,917
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2509,1,1,21,10,10,37,5,1,2,193,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,288,0,8,296,391
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2510,2,2,13,25,13,181,20,8,4,342,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,618,0,25,643,802
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2511,2,2,26,107,60,155,41,12,6,368,8,13,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,1,1,1,1,1,0,1,0,1,2,0,820,0,25,845,993
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2512,4,4,119,369,178,527,38,18,17,364,9,6,22,21,4,0,0,0,0,0,4,3,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,1711,0,30,1741,1930
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2513,3,3,112,118,109,254,38,26,15,604,4,20,4,10,0,1,0,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0,1334,0,55,1389,1790
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2515,4,4,133,369,142,444,50,29,25,659,19,7,6,11,0,0,0,5,3,0,1,0,1,8,0,0,0,0,0,5,1,0,1,1,0,0,0,0,1,0,4,0,0,1,1,0,0,1,0,1928,0,33,1961,2405
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2516,5,5,141,314,176,572,32,9,24,576,30,10,11,17,1,1,0,14,4,0,4,1,0,5,1,2,1,1,1,4,0,0,0,0,0,1,4,0,0,3,2,0,1,5,1,0,1,0,1,1971,0,40,2011,3034
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2517,1,1,23,77,9,102,11,4,5,199,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,441,0,14,455,517
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2518,2,2,12,52,15,75,5,3,7,154,3,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,342,0,15,357,895
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2519,2,2,30,118,79,204,24,19,2,454,9,2,2,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,960,0,37,997,1294
4,21,PUEBLA,3,CHIGNAHUAPAN,215,ZONGOZOTLA,2533,3,3,137,79,3,65,52,28,105,761,126,247,1,10,0,0,0,2,0,0,0,0,1,9,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1636,0,58,1694,2147
4,21,PUEBLA,3,CHIGNAHUAPAN,215,ZONGOZOTLA,2534,3,3,126,80,6,33,45,10,49,570,82,228,0,6,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,1,1,3,0,1,0,1,1,0,1,0,0,0,0,1,4,7,1,1265,0,63,1328,1626
4,21,PUEBLA,4,ZACAPOAXTLA,82,ATLEQUIZAYAN,704,2,2,21,344,4,16,42,223,4,283,1,3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,952,0,26,978,1209
4,21,PUEBLA,4,ZACAPOAXTLA,82,ATLEQUIZAYAN,705,2,2,17,262,5,11,20,138,0,166,2,5,1,1,3,0,0,5,0,0,1,2,0,2,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,651,0,28,679,858
4,21,PUEBLA,4,ZACAPOAXTLA,30,CAXHUACAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,21,PUEBLA,4,ZACAPOAXTLA,30,CAXHUACAN,271,3,3,24,132,6,170,53,150,22,541,74,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,1,1200,0,48,1248,1554
4,21,PUEBLA,4,ZACAPOAXTLA,30,CAXHUACAN,272,2,2,28,144,3,185,63,64,5,224,30,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,762,0,50,812,1437
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,344,2,2,149,133,1,85,69,20,4,208,7,4,6,2,0,0,1,2,1,0,0,0,0,9,1,0,0,0,0,2,3,0,1,0,0,0,0,1,3,2,3,0,0,1,0,0,0,1,0,719,0,30,749,1046
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,345,3,3,191,125,15,128,92,19,15,192,11,14,8,4,0,2,1,4,0,0,0,0,0,15,1,3,2,0,1,2,0,1,0,0,0,0,0,0,0,1,3,0,0,4,1,0,1,0,2,858,2,25,885,834
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,346,2,2,179,157,3,118,83,28,7,266,7,5,6,5,0,0,0,1,0,0,0,0,2,10,13,1,2,1,6,4,1,0,0,0,1,1,2,0,1,6,3,6,0,1,0,0,0,0,1,927,0,28,955,1450
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,347,2,2,149,126,3,114,89,27,5,280,5,5,7,2,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,4,0,0,1,2,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,845,1,20,866,1285
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,348,2,2,68,197,16,243,199,104,8,59,8,9,7,2,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,3,0,0,2,3,3,2,0,0,0,943,0,26,969,1345
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,349,4,4,147,262,7,514,245,16,8,199,16,6,3,3,0,0,0,6,2,0,3,0,0,5,1,0,0,1,1,7,0,1,0,2,0,3,2,2,0,9,2,2,1,5,1,0,0,2,0,1484,0,93,1577,2342
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,350,3,3,93,199,6,255,138,9,5,176,7,7,7,2,0,1,0,7,0,0,0,1,0,8,0,1,2,0,2,8,0,0,0,0,0,0,1,2,2,6,2,1,1,4,0,0,0,0,0,953,0,48,1001,1612
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,351,3,3,103,185,10,187,168,20,12,158,18,8,3,1,0,0,0,2,1,0,0,0,0,13,1,0,0,1,0,6,1,2,1,3,0,0,0,0,0,6,5,1,0,1,2,1,0,2,0,922,0,41,963,1522
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,352,5,5,92,358,5,600,194,13,6,285,20,13,4,6,0,0,0,6,0,0,3,2,0,8,2,0,4,0,0,4,1,1,1,0,0,0,0,0,1,5,2,0,0,1,1,1,0,1,0,1640,6,73,1719,2752
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,353,2,2,94,185,7,318,125,11,6,133,5,5,6,2,2,3,0,0,1,1,1,0,0,6,1,1,5,0,0,3,1,1,0,0,0,0,0,1,3,3,0,0,3,4,0,0,0,0,0,937,0,52,989,1444
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,354,4,4,165,312,16,278,360,28,135,353,11,12,7,4,3,0,2,2,2,0,2,1,1,11,1,0,3,0,2,9,0,0,0,1,0,0,0,3,1,9,8,1,6,4,4,2,3,1,0,1763,1,115,1879,2848
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,355,5,5,185,288,14,377,262,43,18,365,17,13,4,4,1,0,1,6,1,0,4,0,0,21,3,1,1,0,2,3,1,0,0,0,0,0,0,3,2,4,6,0,0,4,3,0,0,0,0,1657,0,111,1768,2593
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,356,2,2,69,140,4,186,116,9,6,190,89,5,1,0,4,0,0,0,1,0,1,0,0,3,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,2,4,1,0,7,0,0,1,0,0,845,0,45,890,1226
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,357,2,2,83,152,8,207,219,30,8,128,2,8,6,1,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,2,3,0,1,2,0,1,0,0,0,873,0,36,909,1342
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,358,3,3,72,270,8,338,320,14,6,108,3,4,3,3,0,4,1,6,0,1,0,0,0,4,2,0,0,0,1,2,2,0,0,0,0,1,0,0,0,3,5,1,0,1,1,0,0,0,0,1184,0,42,1226,1714
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,359,6,6,164,592,16,813,709,52,16,217,23,13,5,8,0,0,0,14,0,0,0,1,0,5,0,3,0,0,0,1,0,0,0,3,0,2,0,4,3,6,4,1,0,2,3,1,0,1,0,2682,0,142,2824,4110
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,360,3,3,114,229,5,315,265,19,18,212,11,4,3,1,1,1,0,11,0,0,0,1,0,22,2,1,1,0,0,2,0,1,1,0,0,0,0,0,1,8,6,0,0,1,0,0,0,0,1,1257,1,49,1307,1871
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,361,2,2,72,86,4,141,93,9,1,128,2,2,7,2,0,1,1,1,0,0,1,0,0,6,2,0,0,0,0,3,0,0,0,0,0,0,1,1,1,2,4,0,1,0,0,1,0,0,0,573,0,18,591,889
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,362,2,2,91,143,15,190,102,15,23,204,7,11,2,1,0,0,0,1,0,0,0,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,1,0,824,0,67,891,1331
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,363,3,3,100,157,8,279,116,48,16,264,9,9,7,1,3,2,0,3,0,0,0,1,1,8,1,0,1,1,1,6,0,0,0,1,0,0,2,1,2,2,1,4,0,3,0,0,0,0,0,1058,0,59,1117,1701
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,2729,1,1,17,60,1,41,33,3,4,53,1,1,3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,229,0,5,234,353
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,2730,1,1,17,49,2,99,34,3,1,23,4,0,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,242,0,7,249,392
4,21,PUEBLA,4,ZACAPOAXTLA,44,CUETZALAN DEL PROGRESO,2765,1,1,2,25,0,18,15,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,9,81,121
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,631,3,3,116,412,5,27,177,52,11,647,6,7,4,0,1,0,0,5,0,0,0,0,0,4,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,11,0,1,1,0,0,0,0,0,1498,0,43,1541,1996
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,632,4,4,47,481,2,24,168,81,3,624,2,15,5,3,0,0,1,5,0,1,0,0,0,10,3,1,0,1,1,3,0,0,0,0,0,0,0,1,1,2,19,0,0,4,1,0,1,1,0,1511,0,41,1552,1968
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,633,2,2,57,403,2,5,113,21,5,335,1,4,1,1,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,973,0,10,983,1211
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,634,2,2,25,430,2,9,95,52,2,384,1,5,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,0,1032,0,32,1064,1420
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,635,2,2,36,238,3,9,35,49,4,217,2,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,611,0,27,638,900
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,636,3,3,45,499,1,6,113,49,2,403,3,6,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,1157,0,28,1185,1544
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,637,2,2,67,453,3,4,169,31,1,306,3,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,1055,0,13,1068,1361
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,638,2,2,52,301,1,11,64,23,4,391,3,8,0,1,1,0,0,4,0,0,0,1,0,6,3,0,0,0,2,4,1,0,1,0,0,0,0,0,1,0,18,0,0,1,0,0,0,1,0,903,0,28,931,1137
4,21,PUEBLA,4,ZACAPOAXTLA,73,HUEHUETLA,639,2,2,24,281,0,3,30,14,1,388,4,5,1,0,4,0,0,3,0,0,1,0,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,2,0,1,2,0,1,1,1,0,779,0,17,796,947
4,21,PUEBLA,4,ZACAPOAXTLA,77,HUEYAPAN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,21,PUEBLA,4,ZACAPOAXTLA,77,HUEYAPAN,673,3,3,54,300,5,14,169,11,8,380,6,26,9,1,12,0,0,8,0,0,0,2,0,10,0,0,3,1,0,2,0,2,0,8,2,0,1,0,2,4,25,0,1,1,0,0,0,0,0,1067,0,43,1110,1606
4,21,PUEBLA,4,ZACAPOAXTLA,77,HUEYAPAN,674,5,5,206,603,8,52,277,40,22,868,27,36,22,9,8,0,1,17,1,1,0,1,0,34,1,4,5,4,1,10,3,1,4,10,0,1,0,0,2,5,11,0,1,3,0,0,0,3,0,2302,0,87,2389,3405
4,21,PUEBLA,4,ZACAPOAXTLA,77,HUEYAPAN,675,1,1,23,81,3,7,29,1,2,93,0,3,4,0,2,0,0,4,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258,0,15,273,353
