CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,0,VOTO EN EL EXTRANJERO,0,VOTO EN EL EXTRANJERO,0,0,1,853,109,52,38,63,143,1303,11,6,7,42,10,45,123,2,1,1,15,2,1,0,0,4,146,5,4,12,1,2,0,1,4,0,1,0,1,0,0,0,0,3,0,1,0,8,137,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,4,24,0,1,0,10,0,0,0,4,4,0,1,0,0,26,3239,4,38,3281,3960
4,17,MORELOS,0,VOTO ANTICIPADO,6,CUAUTLA,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0
4,17,MORELOS,0,VOTO ANTICIPADO,7,CUERNAVACA,0,0,1,8,3,1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0
4,17,MORELOS,0,VOTO ANTICIPADO,11,JIUTEPEC,0,0,1,0,1,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,0
4,17,MORELOS,0,VOTO ANTICIPADO,12,JOJUTLA,0,0,1,2,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,10,0
4,17,MORELOS,0,VOTO ANTICIPADO,29,YAUTEPEC,0,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,1,3,3,72,81,25,39,156,68,246,34,4,3,32,20,1,12,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,1,2,820,0,33,853,1529
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,2,2,2,41,49,15,32,94,42,155,22,1,5,22,9,2,11,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,518,1,28,547,1079
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,3,2,2,113,92,20,29,62,68,184,10,8,9,53,13,7,13,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,716,0,42,758,1123
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,4,3,3,120,72,31,47,133,91,330,10,6,5,49,17,2,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,4,952,0,43,995,1552
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,5,1,1,27,28,6,14,63,32,172,16,2,3,13,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,393,0,19,412,655
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,6,3,3,72,80,24,60,165,61,390,33,6,6,44,17,3,3,0,0,0,1,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,999,0,32,1031,1759
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,7,2,2,47,43,6,54,68,60,217,11,4,1,27,14,7,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,575,0,5,580,1115
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,8,2,2,70,67,29,36,91,72,254,8,1,2,19,11,13,6,0,0,0,2,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,716,0,25,741,1280
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,9,3,3,77,74,27,65,166,74,214,44,5,2,33,17,2,6,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,1,0,0,0,3,0,0,0,0,0,2,834,0,38,872,1579
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,10,2,2,52,38,17,77,156,43,191,26,3,1,34,7,1,5,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,670,0,51,721,1400
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,11,1,1,17,31,11,22,103,14,116,8,5,1,19,4,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,370,0,10,380,725
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,12,4,4,476,68,47,222,83,283,548,19,14,8,59,28,13,9,1,2,0,9,2,0,0,0,0,11,3,1,0,0,4,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,2,17,0,0,0,0,0,0,0,2,1,0,0,0,0,11,1963,0,71,2034,2849
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,13,3,3,410,57,22,165,45,239,427,18,6,6,36,30,13,10,0,0,0,2,0,1,0,0,1,8,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1519,0,29,1548,2015
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,14,2,2,272,29,15,113,37,174,309,7,9,2,25,18,11,8,0,1,0,2,1,0,0,0,0,4,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1058,1,33,1092,1480
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,15,5,5,404,48,29,202,67,225,442,62,5,6,56,33,11,12,3,1,0,3,1,1,1,0,0,11,2,2,1,1,4,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,6,4,1,0,0,4,0,0,0,0,0,1,2,1,0,1,0,0,2,0,1,5,9,3,0,0,7,1,1,0,5,1,0,1,0,0,11,1706,1,91,1798,2647
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,16,2,2,103,16,5,95,16,44,245,5,3,8,7,13,1,7,0,1,1,1,1,2,0,0,0,5,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,2,2,0,0,0,4,0,0,1,1,0,1,0,0,1,1,608,0,5,613,887
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,17,3,3,274,35,15,135,41,140,502,13,5,6,22,14,4,17,0,0,0,4,1,0,0,0,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,9,0,0,0,3,2,0,0,0,0,3,1273,0,54,1327,1808
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,18,2,2,269,42,15,71,43,113,266,12,6,3,28,16,19,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,932,0,53,985,1400
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,20,1,1,244,28,7,29,17,31,87,2,6,0,8,2,5,7,0,0,0,2,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1,12,504,726
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,21,1,1,281,24,9,5,2,23,48,3,1,1,2,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1,2,416,587
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,22,2,2,331,36,14,12,4,28,67,0,0,0,6,4,1,17,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,533,1,6,540,813
4,17,MORELOS,3,TLAYACAPAN,2,ATLATLAHUCAN,23,1,1,181,23,6,4,6,19,48,0,1,1,1,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308,0,4,312,412
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,24,3,3,128,32,24,56,130,230,462,9,6,1,64,18,9,1,0,0,2,1,2,0,1,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,1207,0,53,1260,2028
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,25,2,2,131,38,8,26,75,126,225,7,0,0,31,10,10,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,24,727,1053
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,26,4,4,240,58,34,79,169,406,569,10,8,6,128,41,18,7,1,0,0,2,1,0,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,6,1817,2,88,1907,2989
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,27,2,2,92,53,18,19,58,241,219,9,1,1,42,8,1,6,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,3,793,0,32,825,1263
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,28,2,2,109,24,17,27,66,139,274,11,3,0,37,15,1,4,0,0,0,7,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,7,0,0,0,0,0,4,771,0,30,801,1183
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,29,4,4,195,76,26,49,153,300,457,22,8,4,96,28,4,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,2,0,0,0,0,0,5,1464,0,54,1518,2473
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,30,3,3,168,39,22,31,88,211,290,4,0,2,49,19,2,11,4,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,5,0,0,0,1,0,0,0,0,1,1,968,0,41,1009,1558
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,31,3,3,202,53,24,36,115,358,417,7,6,5,61,16,1,10,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,7,0,0,0,0,2,1,0,0,0,2,1347,0,63,1410,2144
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,32,2,2,97,26,9,15,72,176,251,2,1,1,46,13,5,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,737,0,28,765,1270
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,33,3,3,102,43,31,44,215,264,373,9,4,2,54,13,4,3,0,1,0,2,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,0,1,0,1,2,0,0,0,0,6,1205,0,47,1252,1834
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,34,1,1,20,10,9,8,17,26,73,4,1,0,4,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,6,189,278
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,35,2,2,57,16,12,37,90,146,432,6,5,4,22,10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,860,1,37,898,1398
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,36,2,2,48,20,5,38,73,141,421,3,7,0,25,5,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,805,0,32,837,1290
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,37,2,2,44,7,16,38,62,168,374,12,10,4,29,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,789,0,34,823,1259
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,38,3,3,94,50,19,31,115,249,385,11,4,1,61,20,4,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,4,1,0,0,0,1,2,0,0,0,2,1069,0,39,1108,1958
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,39,2,2,113,46,21,31,100,135,205,6,5,2,40,13,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,741,0,26,767,1287
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,40,2,2,87,37,12,29,55,122,237,8,3,0,12,11,4,3,2,0,0,3,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,642,0,8,650,991
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,41,2,2,85,26,9,26,74,145,247,12,1,3,20,7,2,3,1,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,678,0,19,697,1008
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,42,1,1,29,12,8,0,55,15,98,3,1,1,6,4,0,2,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244,0,1,245,367
4,17,MORELOS,4,TETELA DEL VOLCAN,3,AXOCHIAPAN,43,2,2,40,9,17,13,94,64,200,3,2,0,16,4,5,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,3,488,0,13,501,821
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,44,3,3,161,26,26,31,24,121,389,15,30,12,83,12,15,4,0,0,0,7,0,1,0,0,0,9,1,1,0,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,5,3,0,0,4,1,0,1,6,1,0,0,0,1,12,1031,0,34,1065,1997
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,45,4,4,238,53,29,39,22,131,468,13,20,6,98,17,11,9,1,0,0,5,0,2,1,0,0,8,3,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,4,0,0,0,3,0,0,0,1,1,1,0,0,0,14,1218,0,22,1240,2468
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,46,2,2,165,33,23,19,17,69,291,8,14,4,46,9,13,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1,2,0,1,0,0,3,750,0,20,770,1172
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,47,3,3,137,33,16,22,28,90,330,23,21,5,70,7,2,1,9,0,0,4,0,0,0,0,0,8,0,0,1,0,1,0,0,5,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,831,21,15,867,1658
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,48,3,3,129,40,10,23,18,78,334,26,35,9,74,9,2,15,0,0,0,4,0,0,0,0,0,8,2,0,2,1,1,1,1,0,0,0,0,0,1,3,3,0,0,1,0,0,3,7,0,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,2,1,0,0,1,9,870,0,35,905,1819
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,49,2,2,218,112,36,18,18,94,323,27,31,20,33,11,13,3,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,982,0,28,1010,1446
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,50,3,3,160,55,10,33,21,78,387,29,19,8,52,8,9,12,0,0,0,0,1,1,0,0,2,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,0,0,0,2,3,0,1,6,1,3,2,1,1,5,941,0,34,975,1525
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,51,2,2,179,79,19,21,21,50,228,24,7,0,24,13,9,12,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,713,0,12,725,990
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,52,3,3,240,45,21,23,11,76,309,53,42,9,70,15,12,24,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,3,0,4,0,0,4,1010,0,31,1041,1785
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,53,1,1,56,12,7,6,10,32,95,12,6,0,23,3,2,4,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,2,290,0,14,304,542
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,54,2,2,133,19,12,16,17,141,276,4,8,5,72,15,11,9,0,0,0,4,1,1,0,0,0,8,0,2,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,10,793,0,23,816,1401
4,17,MORELOS,10,YECAPIXTLA,4,AYALA,55,5,5,181,54,19,40,27,232,495,26,34,14,131,12,27,5,2,0,0,1,2,2,0,0,0,27,0,0,1,0,2,3,0,1,0,0,0,0,1,0,1,0,2,0,1,0,2,5,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,5,4,0,0,0,4,0,1,0,5,1,0,2,0,0,9,1386,1,43,1430,3113
