CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,0,A,14,0,VA14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA CASILLA,,,
5,6,COLIMA,12,MANZANILLO,8,MANZANILLO,0,A,15,0,VA15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA CASILLA,,,
5,6,COLIMA,13,MANZANILLO,8,MANZANILLO,0,A,16,0,VA16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA CASILLA,,,
5,6,COLIMA,16,TECOMAN,10,TECOMAN,0,A,17,0,VA17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,2,B,1,0,B,0,127,78,11,9,2,16,49,4,5,4,0,13,1,0,0,1,320,0,8,328,467,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,2,C,1,0,C01,0,126,79,3,8,11,27,41,6,4,5,0,14,1,0,0,0,325,0,9,334,466,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,3,B,1,0,B,0,58,51,4,6,15,44,107,11,7,3,0,7,7,0,3,0,323,2,14,339,501,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,3,C,1,0,C01,0,45,27,7,14,8,49,93,18,4,4,0,7,3,0,5,3,287,0,22,309,501,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,3,C,2,0,C02,0,51,48,6,9,10,45,83,7,14,5,0,6,9,0,2,2,297,1,17,315,501,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,4,B,1,0,B,0,135,86,12,6,8,61,89,17,8,7,0,6,7,0,4,1,447,1,17,465,665,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,5,B,1,0,B,0,77,51,7,10,1,48,82,6,3,3,0,2,7,0,0,0,297,0,12,309,500,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,6,B,1,0,B,0,200,112,16,6,7,39,66,6,10,6,0,12,5,0,1,0,486,0,11,497,680,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,6,C,1,0,C01,0,193,97,15,7,6,41,65,7,3,8,0,15,4,0,1,0,462,0,13,475,679,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,6,C,2,0,C02,0,181,105,16,4,6,47,74,11,2,2,0,16,6,0,0,0,470,0,8,478,679,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,7,B,1,0,B,0,86,91,3,19,9,92,122,23,9,7,0,11,9,0,5,5,491,0,17,508,734,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,8,B,1,0,B,0,62,70,10,6,8,46,93,11,9,2,0,4,4,1,1,1,328,0,8,336,469,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,8,C,1,0,C01,0,56,63,5,6,3,57,77,14,9,2,0,6,6,1,2,1,308,0,17,325,469,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,9,B,1,0,B,0,91,63,3,7,9,39,60,5,2,4,0,6,5,0,1,0,295,0,8,303,420,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,9,C,1,0,C01,0,79,55,0,4,1,69,52,13,4,2,0,4,5,0,0,2,290,0,8,298,420,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,10,B,1,0,B,0,65,44,1,7,8,63,89,8,10,1,0,7,4,2,2,0,311,0,18,329,541,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,10,C,1,0,C01,0,84,38,7,15,7,47,74,10,9,2,0,13,5,0,3,2,316,0,6,322,540,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,11,B,1,0,B,0,136,74,8,7,6,61,56,10,7,5,0,10,6,0,1,0,387,0,11,398,543,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,12,B,1,0,B,0,157,65,3,20,4,69,44,6,5,3,0,13,5,0,0,0,394,1,13,408,547,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,12,C,1,0,C01,0,179,56,5,14,4,58,38,8,4,1,0,11,4,0,0,0,382,0,10,392,547,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,13,B,1,0,B,0,156,80,3,20,2,45,49,9,2,2,0,11,11,1,2,1,394,2,7,403,538,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,13,C,1,0,C01,0,144,60,7,17,5,53,58,7,6,1,0,7,4,0,5,0,374,1,6,381,538,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,13,C,2,0,C02,0,154,69,3,15,1,54,60,6,10,1,0,12,3,0,1,0,389,0,8,397,537,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,14,B,1,0,B,0,37,34,4,13,14,65,91,16,11,4,0,1,6,0,6,1,303,0,9,312,457,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,14,C,1,0,C01,0,34,48,4,7,4,50,98,11,7,3,0,1,4,3,0,0,274,0,13,287,456,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,15,B,1,0,B,0,48,56,5,4,7,69,75,11,7,3,0,5,6,0,1,3,300,0,12,312,466,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,16,B,1,0,B,0,73,83,9,9,4,60,85,14,11,2,0,5,6,0,0,0,361,0,13,374,560,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,17,B,1,0,B,0,69,58,11,4,9,65,99,21,8,4,0,8,12,0,1,2,371,0,11,382,589,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,18,B,1,0,B,0,58,52,5,11,8,56,59,6,5,9,0,4,5,0,1,0,279,0,8,287,408,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,18,C,1,0,C01,0,34,54,3,8,5,55,78,9,6,1,0,5,6,1,0,2,267,2,7,276,408,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,19,B,1,0,B,0,85,58,10,5,2,71,71,9,10,2,0,9,4,1,0,1,338,0,12,350,468,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,19,C,1,0,C01,0,88,73,11,13,3,55,63,13,1,1,0,10,6,0,0,2,339,0,12,351,467,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,20,B,1,0,B,0,114,66,5,12,6,43,50,5,3,1,0,8,3,0,0,0,316,1,12,329,418,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,20,C,1,0,C01,0,124,76,2,11,3,25,52,3,2,4,0,12,3,0,1,0,318,0,7,325,417,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,21,B,1,0,B,0,132,63,2,14,4,52,55,5,9,6,0,5,5,1,2,0,355,0,6,361,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,21,C,1,0,C01,0,150,64,4,20,3,54,51,9,4,3,0,9,6,0,5,1,383,0,14,397,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,22,B,1,0,B,0,47,37,2,7,6,22,62,4,11,2,0,3,15,3,3,0,224,1,9,234,408,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,22,C,1,0,C01,0,53,27,2,11,8,42,61,10,9,0,0,4,6,0,2,0,235,1,7,243,407,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,23,B,1,0,B,0,58,43,2,13,12,52,131,7,12,4,0,3,8,0,9,0,354,0,18,372,733,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,23,C,1,0,C01,0,60,46,6,16,10,67,157,4,16,5,0,5,8,0,0,1,401,0,22,423,732,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,23,C,2,0,C02,0,62,38,9,17,11,61,131,7,5,6,0,7,2,2,5,1,364,1,11,376,732,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,23,C,3,0,C03,0,57,33,7,18,9,63,122,3,11,0,0,3,5,1,3,0,335,0,15,350,732,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,23,SMR,1,0,SMR01,0,32,33,6,9,5,41,69,4,3,4,0,0,0,0,0,0,206,0,17,223,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,B,1,0,B,0,57,48,7,17,13,60,135,12,7,2,0,5,12,0,4,0,379,0,13,392,733,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,1,0,C01,0,50,43,3,21,14,46,138,0,12,2,0,6,10,3,2,2,352,0,15,367,733,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,2,0,C02,0,43,43,10,16,16,56,148,3,12,6,0,3,12,1,3,3,375,1,8,384,733,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,3,0,C03,0,34,38,7,14,10,50,125,10,7,5,0,10,11,0,1,2,324,0,18,342,733,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,4,0,C04,0,38,42,8,13,15,67,148,5,6,6,0,2,9,1,3,2,365,0,20,385,733,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,5,0,C05,0,43,47,5,20,16,63,146,3,8,3,0,7,17,0,7,1,386,0,10,396,733,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,24,C,6,0,C06,0,54,35,8,13,18,55,141,3,9,2,0,3,10,0,2,4,357,1,13,371,732,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,25,B,1,0,B,0,32,38,3,11,14,70,90,6,27,2,0,2,13,0,1,0,309,1,5,315,547,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,25,C,1,0,C01,0,28,32,7,13,6,48,107,10,21,3,0,6,6,0,3,2,292,0,13,305,546,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,26,B,1,0,B,0,38,45,3,10,2,41,73,10,6,2,0,4,7,0,0,3,244,0,9,253,400,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,26,C,1,0,C01,0,36,46,2,13,5,49,57,15,12,3,0,3,4,2,1,1,249,3,10,262,400,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,27,B,1,0,B,0,74,58,25,8,18,94,131,20,20,1,0,5,1,0,3,4,462,1,15,478,706,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,28,B,1,0,B,0,42,51,11,7,8,53,67,12,8,4,0,6,4,0,1,2,276,0,6,282,436,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,28,SMR,1,0,SMR01,0,49,34,3,10,12,75,120,9,5,5,0,1,1,0,0,0,324,0,18,342,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,29,B,1,0,B,0,114,84,9,11,0,67,90,23,7,3,0,4,4,0,0,0,416,2,20,438,650,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,30,B,1,0,B,0,51,48,10,10,5,37,45,13,12,3,0,7,4,0,1,0,246,0,11,257,428,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,31,B,1,0,B,0,58,34,10,13,7,46,65,10,12,1,0,4,9,1,2,0,272,1,17,290,451,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,31,C,1,0,C01,0,62,45,10,6,10,45,81,14,8,1,0,3,2,0,2,0,289,0,7,296,450,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,32,B,1,0,B,0,59,51,4,26,7,31,90,6,9,4,0,5,12,1,3,0,308,0,18,326,535,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,32,C,1,0,C01,0,72,35,2,19,12,38,82,12,10,5,0,4,11,0,1,0,303,0,9,312,534,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,33,B,1,0,B,0,92,74,7,42,6,60,95,8,12,2,0,13,7,1,1,2,422,0,15,437,632,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,33,C,1,0,C01,0,93,82,11,47,11,48,108,17,7,4,0,9,6,1,4,0,448,0,7,455,631,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,34,B,1,0,B,0,75,69,8,17,12,53,82,16,6,4,0,6,10,0,1,1,360,0,16,376,527,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,34,C,1,0,C01,0,48,64,13,27,6,48,117,9,12,3,0,9,7,0,0,0,363,0,8,371,527,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,35,B,1,0,B,0,81,44,11,26,13,43,102,8,19,5,0,2,9,1,3,1,368,0,8,376,619,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,35,C,1,0,C01,0,43,40,5,35,16,59,102,11,16,2,0,2,7,2,2,1,343,0,12,355,619,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,36,B,1,0,B,0,58,36,1,19,13,34,146,4,19,1,0,6,5,0,2,0,344,1,12,357,703,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,36,C,1,0,C01,0,57,41,3,29,9,40,132,4,10,1,0,5,12,1,3,4,351,0,20,371,702,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,37,B,1,0,B,0,51,33,5,16,11,48,106,11,6,3,0,5,12,1,6,3,317,1,9,327,592,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,37,C,1,0,C01,0,39,30,5,12,5,44,133,11,6,1,0,6,16,1,5,0,314,2,14,330,591,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,37,C,2,0,C02,0,44,31,9,14,14,43,124,5,5,2,0,1,7,2,0,1,302,0,12,314,591,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,37,C,3,0,C03,0,28,38,3,20,12,54,99,7,3,6,0,8,9,0,6,0,293,0,13,306,591,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,38,B,1,0,B,0,44,47,4,6,7,52,72,9,8,3,0,4,2,0,2,0,260,0,8,268,417,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,38,C,1,0,C01,0,38,21,4,5,7,33,90,7,6,4,0,6,8,0,3,1,233,0,9,242,416,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,39,B,1,0,B,0,66,43,1,10,9,54,83,17,11,1,0,2,3,1,2,1,304,0,8,312,504,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,40,B,1,0,B,0,47,45,5,1,9,58,96,11,5,5,0,3,8,2,1,0,296,0,6,302,507,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,40,SMR,1,0,SMR01,0,37,18,0,14,8,52,77,7,4,1,0,0,0,0,0,1,219,0,18,237,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,41,B,1,0,B,0,62,39,8,12,0,48,55,9,3,2,0,5,4,0,0,0,247,1,7,255,387,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,42,B,1,0,B,0,58,48,3,15,13,47,90,6,7,8,0,10,4,0,1,1,311,2,10,323,544,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,43,B,1,0,B,0,57,30,6,27,6,37,64,10,4,0,0,6,8,1,0,0,256,0,9,265,474,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,43,C,1,0,C01,0,43,44,8,14,7,44,78,6,6,2,0,4,11,1,2,1,271,0,12,283,474,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,44,B,1,0,B,0,49,35,4,19,5,27,64,4,4,1,0,5,8,0,1,2,228,0,4,232,402,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,45,B,1,0,B,0,94,55,5,27,15,61,135,7,9,7,0,7,9,3,5,1,440,1,20,461,736,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,45,C,1,0,C01,0,90,66,7,29,15,76,119,16,4,4,0,9,15,2,3,0,455,0,23,478,736,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,46,B,1,0,B,0,44,39,7,27,9,41,72,2,5,5,0,2,4,0,2,0,259,0,8,267,419,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,46,C,1,0,C01,0,46,38,1,20,9,35,94,5,4,5,0,9,10,1,2,0,279,0,8,287,419,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,47,B,1,0,B,0,64,60,7,10,8,84,106,17,12,6,0,4,7,1,0,0,386,0,11,397,583,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,47,C,1,0,C01,0,61,66,8,11,7,76,109,15,11,0,0,7,9,0,6,1,387,0,17,404,583,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,48,B,1,0,B,0,75,60,5,8,10,65,65,13,9,2,0,8,5,1,3,1,330,1,10,341,537,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,48,C,1,0,C01,0,69,64,4,10,4,76,77,14,10,4,0,3,9,1,2,1,348,0,17,365,536,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,49,B,1,0,B,0,47,44,5,5,5,31,40,4,7,5,0,6,3,0,0,0,202,0,7,209,315,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,50,B,1,0,B,0,56,39,1,13,7,40,39,8,1,7,0,2,4,0,0,3,220,0,8,228,396,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,50,C,1,0,C01,0,55,37,0,11,8,36,53,7,5,2,0,5,9,0,3,1,232,0,9,241,395,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,51,B,1,0,B,0,49,29,3,16,12,21,48,5,6,8,0,6,9,1,0,1,214,0,9,223,376,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,51,C,1,0,C01,0,46,38,2,15,6,27,54,6,2,2,0,5,5,3,0,0,211,0,8,219,376,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,52,B,1,0,B,0,39,43,4,30,10,47,99,6,4,6,0,10,17,2,4,3,324,1,15,340,515,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,52,C,1,0,C01,0,66,42,2,29,11,43,104,10,8,3,0,4,9,1,3,0,335,0,11,346,515,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,52,C,2,0,C02,0,54,37,5,26,8,42,102,9,9,4,0,8,6,2,2,0,314,0,9,323,515,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,53,B,1,0,B,0,82,53,7,32,4,49,119,4,7,8,0,2,13,1,5,2,388,0,18,406,656,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,53,C,1,0,C01,0,63,51,5,21,6,59,108,11,7,6,0,7,7,1,5,5,362,1,14,377,655,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,54,B,1,0,B,0,45,48,6,19,13,114,114,11,15,6,0,4,7,1,0,3,406,0,13,419,642,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,54,C,1,0,C01,0,76,56,9,17,14,88,109,19,10,2,0,12,7,0,1,0,420,2,9,431,641,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,54,C,2,0,C02,0,62,52,14,9,17,86,120,11,19,6,0,10,5,3,2,0,416,0,17,433,641,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,54,C,3,0,C03,0,62,59,3,15,14,94,94,24,12,3,0,7,7,0,3,0,397,0,6,403,641,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,54,SMR,1,0,SMR01,0,37,50,2,14,7,66,126,17,11,6,0,0,1,0,0,0,337,0,34,371,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,55,B,1,0,B,0,21,31,6,13,12,63,74,9,12,8,0,8,5,1,2,1,266,0,13,279,502,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,55,C,1,0,C01,0,29,45,2,8,11,53,87,8,3,1,0,4,5,2,4,2,264,1,16,281,502,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,56,B,1,0,B,0,64,55,2,11,5,56,70,14,7,5,0,6,5,0,0,0,300,1,7,308,435,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,57,B,1,0,B,0,111,45,6,18,8,60,90,13,8,9,0,11,8,0,2,2,391,1,18,410,708,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,58,B,1,0,B,0,69,47,3,18,4,38,94,11,10,5,0,6,5,2,0,2,314,0,16,330,506,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,58,C,1,0,C01,0,68,45,1,12,5,43,87,2,3,1,0,7,8,0,1,0,283,0,17,300,506,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,59,B,1,0,B,0,27,19,2,24,17,42,91,8,5,5,0,7,17,1,3,0,268,0,14,282,545,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,59,C,1,0,C01,0,42,18,4,24,11,36,104,7,5,9,0,1,15,3,1,0,280,0,7,287,545,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,B,1,0,B,0,45,20,7,15,8,47,97,3,6,5,0,6,7,2,1,2,271,0,14,285,610,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,1,0,C01,0,52,28,5,22,13,47,83,5,3,3,0,5,10,2,5,2,285,0,14,299,609,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,2,0,C02,0,39,22,6,19,6,45,105,8,8,2,0,7,10,0,2,1,280,1,17,298,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,3,0,C03,0,48,37,3,13,8,50,105,3,2,4,0,4,7,2,1,3,290,0,20,310,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,C,4,0,C04,0,46,35,4,12,8,50,82,4,6,4,0,6,9,1,2,2,271,0,19,290,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,0,E01,0,49,30,6,34,10,57,126,11,5,6,0,5,16,1,3,2,361,0,11,372,694,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,1,E01C01,0,54,31,8,33,12,73,132,1,4,8,0,5,9,0,3,1,374,1,6,381,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,2,E01C02,0,42,30,3,18,8,66,141,5,9,5,0,2,9,2,7,2,349,0,9,358,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,3,E01C03,0,42,31,9,34,15,57,120,12,6,2,0,2,17,2,0,3,352,0,11,363,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,4,E01C04,0,46,28,4,21,4,73,133,7,5,1,0,6,13,1,2,1,345,0,14,359,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,5,E01C05,0,39,34,5,24,9,66,129,7,9,4,0,7,9,0,0,3,345,0,13,358,694,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,6,E01C06,0,46,21,4,21,6,59,122,10,7,2,0,4,8,1,0,1,312,1,12,325,693,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,E,1,7,E01C07,0,35,27,7,24,9,68,139,7,4,7,0,1,9,4,2,2,345,1,8,354,693,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,60,SMR,1,0,SMR01,0,47,28,5,15,2,66,93,1,3,2,0,0,0,0,0,0,262,1,28,291,0,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,B,1,0,B,0,30,26,9,7,12,73,124,4,9,1,0,1,13,1,2,0,312,1,12,325,677,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,C,1,0,C01,0,42,39,4,12,15,44,135,5,9,3,0,7,9,0,1,1,326,0,14,340,677,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,61,C,2,0,C02,0,36,37,0,17,13,55,115,3,8,4,0,3,16,1,6,0,314,0,10,324,677,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,63,B,1,0,B,0,32,27,9,12,5,84,118,6,16,7,0,3,8,1,0,1,329,0,21,350,569,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,63,C,1,0,C01,0,41,20,9,9,5,62,135,8,13,6,0,1,11,2,1,1,324,0,10,334,568,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,64,B,1,0,B,0,44,35,7,11,11,82,122,5,12,2,0,5,14,0,3,1,354,0,11,365,563,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,64,C,1,0,C01,0,42,24,8,10,8,76,125,10,16,4,0,7,7,1,0,3,341,0,15,356,563,ACTA CASILLA,,,
